Time_Index,solar_pv_sat,onshore_wind,battery,hydro,pumped_hydro
118,0.723981986,0.40640786,1,0.235548835,1
119,0.722631065,0.400113262,1,0.235548835,1
120,0.721280144,0.393818664,1,0.235548835,1
121,0.719929223,0.387524066,1,0.235548835,1
122,0.712821359,0.385979016,1,0.235548835,1
123,0.705713495,0.384433966,1,0.235548835,1
124,0.698605632,0.382888916,1,0.235548835,1
125,0.691497768,0.381343866,1,0.235548835,1
126,0.684389904,0.379798816,1,0.235548835,1
127,0.67728204,0.378253766,1,0.235548835,1
128,0.67761184,0.376708716,1,0.235548835,1
129,0.67794164,0.375163666,1,0.235548835,1
130,0.67827144,0.373618616,1,0.235548835,1
131,0.67860124,0.372073566,1,0.235548835,1
132,0.67893104,0.370528516,1,0.235548835,1
133,0.67926084,0.368983466,1,0.235548835,1
134,0.676990884,0.363672312,1,0.235548835,1
135,0.674720929,0.358361157,1,0.235548835,1
136,0.672450973,0.353050003,1,0.235548835,1
137,0.670181017,0.347738849,1,0.235548835,1
138,0.667911062,0.342427695,1,0.235548835,1
139,0.665641106,0.33711654,1,0.235548835,1
140,0.661589527,0.331805386,1,0.235548835,1
141,0.657537948,0.326494232,1,0.235548835,1
142,0.653486369,0.321183078,1,0.235548835,1
143,0.649434789,0.315871924,1,0.235548835,1
144,0.64538321,0.310560769,1,0.235548835,1
145,0.641331631,0.305249615,1,0.235548835,1
146,0.642804839,0.305877256,1,0.235548835,1
147,0.644278048,0.306504897,1,0.235548835,1
148,0.645751256,0.307132538,1,0.235548835,1
149,0.647224464,0.307760179,1,0.235548835,1
150,0.648697673,0.30838782,1,0.235548835,1
151,0.650170881,0.309015461,1,0.235548835,1
152,0.655834221,0.309643102,1,0.235548835,1
153,0.661497562,0.310270743,1,0.235548835,1
154,0.667160902,0.310898384,1,0.235548835,1
155,0.672824242,0.311526025,1,0.235548835,1
156,0.678487583,0.312153666,1,0.235548835,1
157,0.684150923,0.312781307,1,0.235548835,1
158,0.687204116,0.310874461,1,0.235548835,1
159,0.690257308,0.308967614,1,0.235548835,1
160,0.693310501,0.307060768,1,0.235548835,1
161,0.696363693,0.305153921,1,0.235548835,1
162,0.699416886,0.303247075,1,0.235548835,1
163,0.702470078,0.301340229,1,0.235548835,1
164,0.70529585,0.299433382,1,0.235548835,1
165,0.708121622,0.297526536,1,0.235548835,1
166,0.710947395,0.295619689,1,0.235548835,1
167,0.713773167,0.293712843,1,0.235548835,1
168,0.716598939,0.291805996,1,0.235548835,1
169,0.719424711,0.28989915,1,0.235548835,1
170,0.714587,0.294585299,1,0.235548835,1
171,0.709749289,0.299271447,1,0.235548835,1
172,0.704911578,0.303957596,1,0.235548835,1
173,0.700073866,0.308643744,1,0.235548835,1
174,0.695236155,0.313329893,1,0.235548835,1
175,0.690398444,0.318016041,1,0.235548835,1
176,0.685873371,0.32270219,1,0.235548835,1
177,0.681348299,0.327388338,1,0.235548835,1
178,0.676823227,0.332074487,1,0.235548835,1
179,0.672298154,0.336760635,1,0.235548835,1
180,0.667773082,0.341446784,1,0.235548835,1
181,0.663248009,0.346132932,1,0.235548835,1
182,0.657692724,0.349932519,1,0.235548835,1
183,0.652137439,0.353732106,1,0.235548835,1
184,0.646582154,0.357531693,1,0.235548835,1
185,0.641026868,0.361331279,1,0.235548835,1
186,0.635471583,0.365130866,1,0.235548835,1
187,0.629916298,0.368930453,1,0.235548835,1
188,0.590838828,0.37273004,1,0.235548835,1
189,0.551761359,0.376529627,1,0.235548835,1
190,0.512683889,0.380329214,1,0.235548835,1
191,0.473606419,0.3841288,1,0.235548835,1
192,0.43452895,0.387928387,1,0.235548835,1
193,0.39545148,0.391727974,1,0.235548835,1
194,0.343750957,0.404696018,1,0.235548835,1
195,0.292050433,0.417664062,1,0.235548835,1
196,0.24034991,0.430632106,1,0.235548835,1
197,0.188649387,0.443600149,1,0.235548835,1
198,0.136948863,0.456568193,1,0.235548835,1
199,0.08524834,0.469536237,1,0.235548835,1
200,0.071040283,0.482504281,1,0.235548835,1
201,0.056832227,0.495472325,1,0.235548835,1
202,0.04262417,0.508440369,1,0.235548835,1
203,0.028416113,0.521408412,1,0.235548835,1
204,0.014208057,0.534376456,1,0.235548835,1
205,0,0.5473445,1,0.235548835,1
206,0,0.55864116,1,0.235548835,1
207,0,0.56993782,1,0.235548835,1
208,0,0.581234479,1,0.235548835,1
209,0,0.592531139,1,0.235548835,1
210,0,0.603827799,1,0.235548835,1
211,0,0.615124459,1,0.235548835,1
212,0,0.626421118,1,0.235548835,1
213,0,0.637717778,1,0.235548835,1
214,0,0.649014438,1,0.235548835,1
215,0,0.660311098,1,0.235548835,1
216,0,0.671607757,1,0.235548835,1
217,0,0.682904417,1,0.235548835,1
218,0,0.678719885,1,0.235548835,1
219,0,0.674535354,1,0.235548835,1
220,0,0.670350822,1,0.235548835,1
221,0,0.66616629,1,0.235548835,1
222,0,0.661981758,1,0.235548835,1
223,0,0.657797227,1,0.235548835,1
224,0,0.653612695,1,0.235548835,1
225,0,0.649428163,1,0.235548835,1
226,0,0.645243631,1,0.235548835,1
227,0,0.6410591,1,0.235548835,1
228,0,0.636874568,1,0.235548835,1
229,0,0.632690036,1,0.235548835,1
230,0,0.623066466,1,0.235548835,1
231,0,0.613442895,1,0.235548835,1
232,0,0.603819325,1,0.235548835,1
233,0,0.594195754,1,0.235548835,1
234,0,0.584572184,1,0.235548835,1
235,0,0.574948613,1,0.235548835,1
236,0,0.565325043,1,0.235548835,1
237,0,0.555701473,1,0.235548835,1
238,0,0.546077902,1,0.235548835,1
239,0,0.536454332,1,0.235548835,1
240,0,0.526830761,1,0.235548835,1
241,0,0.517207191,1,0.235548835,1
242,0,0.514359374,1,0.235548835,1
243,0,0.511511557,1,0.235548835,1
244,0,0.50866374,1,0.235548835,1
245,0,0.505815923,1,0.235548835,1
246,0,0.502968106,1,0.235548835,1
247,0,0.500120289,1,0.235548835,1
248,0,0.497272471,1,0.235548835,1
249,0,0.494424654,1,0.235548835,1
250,0,0.491576837,1,0.235548835,1
251,0,0.48872902,1,0.235548835,1
252,0,0.485881203,1,0.235548835,1
253,0,4.83E-01,1,0.235548835,1
254,0,0.481516548,1,0.235548835,1
255,0,0.47999971,1,0.235548835,1
256,0,0.478482873,1,0.235548835,1
257,0,0.476966035,1,0.235548835,1
258,0,0.475449197,1,0.235548835,1
259,0,0.473932359,1,0.235548835,1
260,0,0.472415521,1,0.235548835,1
261,0,0.470898683,1,0.235548835,1
262,0,0.469381846,1,0.235548835,1
263,0,0.467865008,1,0.235548835,1
264,0,0.46634817,1,0.235548835,1
265,0,0.464831332,1,0.235548835,1
266,0,0.469444883,1,0.235548835,1
267,0,0.474058435,1,0.235548835,1
268,0,0.478671987,1,0.235548835,1
269,0,0.483285538,1,0.235548835,1
270,0,0.48789909,1,0.235548835,1
271,0,0.492512641,1,0.235548835,1
272,0,0.497126193,1,0.235548835,1
273,0,0.501739744,1,0.235548835,1
274,0,0.506353296,1,0.235548835,1
275,0,0.510966847,1,0.235548835,1
276,0,0.515580399,1,0.235548835,1
277,0,0.52019395,1,0.235548835,1
278,0,0.511902186,1,0.235548835,1
279,0,0.503610421,1,0.235548835,1
280,0,0.495318657,1,0.235548835,1
281,0,0.487026892,1,0.235548835,1
282,0,0.478735128,1,0.235548835,1
283,0,0.470443364,1,0.235548835,1
284,0,0.462151599,1,0.235548835,1
285,0,0.453859835,1,0.235548835,1
286,0,0.44556807,1,0.235548835,1
287,0,0.437276306,1,0.235548835,1
288,0,0.428984541,1,0.235548835,1
289,0,0.420692777,1,0.235548835,1
290,0,0.419175319,1,0.235548835,1
291,0,0.417657861,1,0.235548835,1
292,0,0.416140403,1,0.235548835,1
293,0,0.414622945,1,0.235548835,1
294,0,0.413105487,1,0.235548835,1
295,0,0.41158803,1,0.235548835,1
296,0,0.410070572,1,0.235548835,1
297,0,0.408553114,1,0.235548835,1
298,0,0.407035656,1,0.235548835,1
299,0,0.405518198,1,0.235548835,1
300,0,0.40400074,1,0.235548835,1
301,0,0.402483282,1,0.235548835,1
302,0,0.401672883,1,0.235548835,1
303,0,0.400862483,1,0.235548835,1
304,0,0.400052084,1,0.235548835,1
305,0,0.399241684,1,0.235548835,1
306,0,0.398431285,1,0.235548835,1
307,0,0.397620885,1,0.235548835,1
308,0,0.396810486,1,0.235548835,1
309,0,0.396000087,1,0.235548835,1
310,0,0.395189687,1,0.235548835,1
311,0,0.394379288,1,0.235548835,1
312,0,0.393568888,1,0.235548835,1
313,0,0.392758489,1,0.235548835,1
314,0,0.398730715,1,0.235548835,1
315,0,0.404702941,1,0.235548835,1
316,0,0.410675167,1,0.235548835,1
317,0,0.416647393,1,0.235548835,1
318,0,0.422619619,1,0.235548835,1
319,0,0.428591845,1,0.235548835,1
320,0,0.434564072,1,0.235548835,1
321,0,0.440536298,1,0.235548835,1
322,0,0.446508524,1,0.235548835,1
323,0,0.45248075,1,0.235548835,1
324,0,0.458452976,1,0.235548835,1
325,0,0.464425202,1,0.235548835,1
326,0,0.465175974,1,0.235548835,1
327,0,0.465926746,1,0.235548835,1
328,0,0.466677517,1,0.235548835,1
329,0,0.467428289,1,0.235548835,1
330,0,0.468179061,1,0.235548835,1
331,0,0.468929833,1,0.235548835,1
332,0,0.469680604,1,0.235548835,1
333,0,0.470431376,1,0.235548835,1
334,0,0.471182148,1,0.235548835,1
335,0,0.47193292,1,0.235548835,1
336,0,0.472683691,1,0.235548835,1
337,0,0.473434463,1,0.235548835,1
338,0,0.474244191,1,0.235548835,1
339,0,0.475053918,1,0.235548835,1
340,0,0.475863646,1,0.235548835,1
341,0,0.476673374,1,0.235548835,1
342,0,0.477483101,1,0.235548835,1
343,0,0.478292829,1,0.235548835,1
344,0,0.479102557,1,0.235548835,1
345,0,0.479912284,1,0.235548835,1
346,0,0.480722012,1,0.235548835,1
347,0,0.48153174,1,0.235548835,1
348,0,0.482341467,1,0.235548835,1
349,0,0.483151195,1,0.235548835,1
350,0,0.483013028,1,0.235548835,1
351,0,0.482874861,1,0.235548835,1
352,0,0.482736695,1,0.235548835,1
353,0,0.482598528,1,0.235548835,1
354,0,0.482460361,1,0.235548835,1
355,0,0.482322194,1,0.235548835,1
356,0,0.482184027,1,0.235548835,1
357,0,0.48204586,1,0.235548835,1
358,0,0.481907693,1,0.235548835,1
359,0,0.481769527,1,0.235548835,1
360,0,0.48163136,1,0.235548835,1
361,0,0.481493193,1,0.235548835,1
362,0,0.479816435,1,0.235548835,1
363,0,0.478139677,1,0.235548835,1
364,0,0.476462919,1,0.235548835,1
365,0,0.474786162,1,0.235548835,1
366,0,0.473109404,1,0.235548835,1
367,0,0.471432646,1,0.235548835,1
368,0,0.469755888,1,0.235548835,1
369,0,0.46807913,1,0.235548835,1
370,0,0.466402373,1,0.235548835,1
371,0,0.464725615,1,0.235548835,1
372,0,4.63E-01,1,0.235548835,1
373,0,0.461372099,1,0.235548835,1
374,0.039063776,0.461660058,1,0.235548835,1
375,0.078127552,0.461948018,1,0.235548835,1
376,0.117191329,0.462235977,1,0.235548835,1
377,0.156255105,0.462523937,1,0.235548835,1
378,0.195318881,0.462811896,1,0.235548835,1
379,0.234382657,0.463099856,1,0.235548835,1
380,0.281071401,0.463387815,1,0.235548835,1
381,0.327760145,0.463675774,1,0.235548835,1
382,0.37444889,0.463963734,1,0.235548835,1
383,0.421137634,0.464251693,1,0.235548835,1
384,0.467826378,0.464539653,1,0.235548835,1
385,0.514515122,0.464827612,1,0.235548835,1
386,0.541673152,0.464327442,1,0.235548835,1
387,0.568831181,0.463827272,1,0.235548835,1
388,0.595989211,0.463327102,1,0.235548835,1
389,0.623147241,0.462826932,1,0.235548835,1
390,0.65030527,0.462326762,1,0.235548835,1
391,0.6774633,0.461826592,1,0.235548835,1
392,0.68502003,0.461326422,1,0.235548835,1
393,0.692576759,0.460826252,1,0.235548835,1
394,0.700133489,0.460326082,1,0.235548835,1
395,0.707690219,0.459825912,1,0.235548835,1
396,0.715246948,0.459325742,1,0.235548835,1
397,0.722803678,0.458825572,1,0.235548835,1
398,0.72460106,0.450196038,1,0.235548835,1
399,0.726398442,0.441566504,1,0.235548835,1
400,0.728195825,0.432936969,1,0.235548835,1
401,0.729993207,0.424307435,1,0.235548835,1
402,0.731790589,0.415677901,1,0.235548835,1
403,0.733587971,0.407048367,1,0.235548835,1
404,0.730786257,0.398418832,1,0.235548835,1
405,0.727984543,0.389789298,1,0.235548835,1
406,0.72518283,0.381159764,1,0.235548835,1
407,0.722381116,0.37253023,1,0.235548835,1
408,0.719579402,0.363900695,1,0.235548835,1
409,0.716777688,0.355271161,1,0.235548835,1
410,0.713275879,0.354242299,1,0.235548835,1
411,0.70977407,0.353213437,1,0.235548835,1
412,0.706272261,0.352184575,1,0.235548835,1
413,0.702770452,0.351155713,1,0.235548835,1
414,0.699268643,0.350126851,1,0.235548835,1
415,0.695766834,0.349097989,1,0.235548835,1
416,0.692411102,0.348069126,1,0.235548835,1
417,0.68905537,0.347040264,1,0.235548835,1
418,0.685699639,0.346011402,1,0.235548835,1
419,0.682343907,0.34498254,1,0.235548835,1
420,0.678988175,0.343953678,1,0.235548835,1
421,0.675632443,0.342924816,1,0.235548835,1
422,0.673269983,0.342382948,1,0.235548835,1
423,0.670907522,0.34184108,1,0.235548835,1
424,0.668545062,0.341299212,1,0.235548835,1
425,0.666182602,0.340757344,1,0.235548835,1
426,0.663820141,0.340215476,1,0.235548835,1
427,0.661457681,0.339673608,1,0.235548835,1
428,0.660448555,0.33913174,1,0.235548835,1
429,0.659439429,0.338589872,1,0.235548835,1
430,0.658430303,0.338048004,1,0.235548835,1
431,0.657421177,0.337506136,1,0.235548835,1
432,0.656412051,0.336964268,1,0.235548835,1
433,0.655402925,0.3364224,1,0.235548835,1
434,0.653743385,0.333082887,1,0.235548835,1
435,0.652083845,0.329743374,1,0.235548835,1
436,0.650424305,0.326403861,1,0.235548835,1
437,0.648764764,0.323064347,1,0.235548835,1
438,0.647105224,0.319724834,1,0.235548835,1
439,0.645445684,0.316385321,1,0.235548835,1
440,0.651265156,0.313045808,1,0.235548835,1
441,0.657084628,0.309706295,1,0.235548835,1
442,0.6629041,0.306366781,1,0.235548835,1
443,0.668723571,0.303027268,1,0.235548835,1
444,0.674543043,0.299687755,1,0.235548835,1
445,0.680362515,0.296348242,1,0.235548835,1
446,0.68333546,0.291406066,1,0.235548835,1
447,0.686308405,0.286463891,1,0.235548835,1
448,0.68928135,0.281521715,1,0.235548835,1
449,0.692254295,0.27657954,1,0.235548835,1
450,0.69522724,0.271637364,1,0.235548835,1
451,0.698200185,0.266695188,1,0.235548835,1
452,0.700887281,0.261753013,1,0.235548835,1
453,0.703574378,0.256810837,1,0.235548835,1
454,0.706261474,0.251868662,1,0.235548835,1
455,0.70894857,0.246926486,1,0.235548835,1
456,0.711635667,0.241984311,1,0.235548835,1
457,0.714322763,0.237042135,1,0.235548835,1
458,0.71472822,0.234314767,1,0.235548835,1
459,0.715133677,0.231587399,1,0.235548835,1
460,0.715539134,0.228860031,1,0.235548835,1
461,0.715944591,0.226132663,1,0.235548835,1
462,0.716350048,0.223405295,1,0.235548835,1
463,0.716755505,0.220677927,1,0.235548835,1
464,0.711572944,0.217950558,1,0.235548835,1
465,0.706390384,0.21522319,1,0.235548835,1
466,0.701207823,0.212495822,1,0.235548835,1
467,0.696025262,0.209768454,1,0.235548835,1
468,0.690842702,0.207041086,1,0.235548835,1
469,0.685660141,0.204313718,1,0.235548835,1
470,0.674508354,0.207208395,1,0.235548835,1
471,0.663356567,0.210103072,1,0.235548835,1
472,0.652204781,0.212997749,1,0.235548835,1
473,0.641052994,0.215892426,1,0.235548835,1
474,0.629901207,0.218787103,1,0.235548835,1
475,0.61874942,0.22168178,1,0.235548835,1
476,0.580469042,0.224576457,1,0.235548835,1
477,0.542188664,0.227471134,1,0.235548835,1
478,0.503908287,0.230365811,1,0.235548835,1
479,0.465627909,0.233260488,1,0.235548835,1
480,0.427347531,0.236155165,1,0.235548835,1
481,0.389067153,0.239049842,1,0.235548835,1
482,0.338572036,0.240012979,1,0.235548835,1
483,0.288076919,0.240976117,1,0.235548835,1
484,0.237581802,0.241939254,1,0.235548835,1
485,0.187086684,0.242902391,1,0.235548835,1
486,0.136591567,0.243865529,1,0.235548835,1
487,0.08609645,0.244828666,1,0.235548835,1
488,0.071747042,0.245791803,1,0.235548835,1
489,0.057397633,0.246754941,1,0.235548835,1
490,0.043048225,0.247718078,1,0.235548835,1
491,0.028698817,0.248681215,1,0.235548835,1
492,0.014349408,0.249644353,1,0.235548835,1
493,0,0.25060749,1,0.235548835,1
494,0,0.249352311,1,0.235548835,1
495,0,0.248097132,1,0.235548835,1
496,0,0.246841954,1,0.235548835,1
497,0,0.245586775,1,0.235548835,1
498,0,0.244331596,1,0.235548835,1
499,0,0.243076417,1,0.235548835,1
500,0,0.241821239,1,0.235548835,1
501,0,0.24056606,1,0.235548835,1
502,0,0.239310881,1,0.235548835,1
503,0,0.238055703,1,0.235548835,1
504,0,0.236800524,1,0.235548835,1
505,0,0.235545345,1,0.235548835,1
506,0,0.231804936,1,0.235548835,1
507,0,0.228064528,1,0.235548835,1
508,0,0.224324119,1,0.235548835,1
509,0,0.22058371,1,0.235548835,1
510,0,0.216843302,1,0.235548835,1
511,0,0.213102893,1,0.235548835,1
512,0,0.209362484,1,0.235548835,1
513,0,0.205622076,1,0.235548835,1
514,0,0.201881667,1,0.235548835,1
515,0,0.198141258,1,0.235548835,1
516,0,0.19440085,1,0.235548835,1
517,0,0.190660441,1,0.235548835,1
518,0,0.187093392,1,0.235548835,1
519,0,0.183526343,1,0.235548835,1
520,0,0.179959294,1,0.235548835,1
521,0,0.176392245,1,0.235548835,1
522,0,0.172825196,1,0.235548835,1
523,0,0.169258147,1,0.235548835,1
524,0,0.165691097,1,0.235548835,1
525,0,0.162124048,1,0.235548835,1
526,0,0.158556999,1,0.235548835,1
527,0,0.15498995,1,0.235548835,1
528,0,0.151422901,1,0.235548835,1
529,0,0.147855852,1,0.235548835,1
530,0,0.145311831,1,0.235548835,1
531,0,0.142767811,1,0.235548835,1
532,0,0.14022379,1,0.235548835,1
533,0,0.137679769,1,0.235548835,1
534,0,0.135135749,1,0.235548835,1
535,0,0.132591728,1,0.235548835,1
536,0,0.130047707,1,0.235548835,1
537,0,0.127503687,1,0.235548835,1
538,0,0.124959666,1,0.235548835,1
539,0,0.122415645,1,0.235548835,1
540,0,0.119871625,1,0.235548835,1
541,0,0.117327604,1,0.235548835,1
542,0,0.112728391,1,0.235548835,1
543,0,0.108129178,1,0.235548835,1
544,0,0.103529965,1,0.235548835,1
545,0,0.098930752,1,0.235548835,1
546,0,0.094331539,1,0.235548835,1
547,0,0.089732327,1,0.235548835,1
548,0,0.085133114,1,0.235548835,1
549,0,0.080533901,1,0.235548835,1
550,0,0.075934688,1,0.235548835,1
551,0,0.071335475,1,0.235548835,1
552,0,0.066736262,1,0.235548835,1
553,0,0.062137049,1,0.235548835,1
554,0,0.061250958,1,0.235548835,1
555,0,0.060364866,1,0.235548835,1
556,0,0.059478775,1,0.235548835,1
557,0,0.058592683,1,0.235548835,1
558,0,0.057706592,1,0.235548835,1
559,0,0.0568205,1,0.235548835,1
560,0,0.055934409,1,0.235548835,1
561,0,0.055048317,1,0.235548835,1
562,0,0.054162226,1,0.235548835,1
563,0,0.053276134,1,0.235548835,1
564,0,0.052390043,1,0.235548835,1
565,0,0.051503951,1,0.235548835,1
566,0,0.049314085,1,0.235548835,1
567,0,0.047124219,1,0.235548835,1
568,0,0.044934353,1,0.235548835,1
569,0,0.042744486,1,0.235548835,1
570,0,0.04055462,1,0.235548835,1
571,0,0.038364754,1,0.235548835,1
572,0,0.036174888,1,0.235548835,1
573,0,0.033985022,1,0.235548835,1
574,0,0.031795156,1,0.235548835,1
575,0,0.029605289,1,0.235548835,1
576,0,0.027415423,1,0.235548835,1
577,0,0.025225557,1,0.235548835,1
578,0,0.025020175,1,0.235548835,1
579,0,0.024814793,1,0.235548835,1
580,0,0.024609412,1,0.235548835,1
581,0,0.02440403,1,0.235548835,1
582,0,0.024198648,1,0.235548835,1
583,0,0.023993267,1,0.235548835,1
584,0,0.023787885,1,0.235548835,1
585,0,0.023582503,1,0.235548835,1
586,0,0.023377121,1,0.235548835,1
587,0,0.02317174,1,0.235548835,1
588,0,0.022966358,1,0.235548835,1
589,0,0.022760976,1,0.235548835,1
590,0,0.022551296,1,0.235548835,1
591,0,0.022341616,1,0.235548835,1
592,0,0.022131935,1,0.235548835,1
593,0,0.021922255,1,0.235548835,1
594,0,0.021712575,1,0.235548835,1
595,0,0.021502895,1,0.235548835,1
596,0,0.021293214,1,0.235548835,1
597,0,0.021083534,1,0.235548835,1
598,0,0.020873854,1,0.235548835,1
599,0,0.020664174,1,0.235548835,1
600,0,0.020454493,1,0.235548835,1
601,0,0.020244813,1,0.235548835,1
602,0,0.020872125,1,0.235548835,1
603,0,0.021499437,1,0.235548835,1
604,0,0.022126749,1,0.235548835,1
605,0,0.02275406,1,0.235548835,1
606,0,0.023381372,1,0.235548835,1
607,0,0.024008684,1,0.235548835,1
608,0,0.024635996,1,0.235548835,1
609,0,0.025263308,1,0.235548835,1
610,0,0.02589062,1,0.235548835,1
611,0,0.026517931,1,0.235548835,1
612,0,0.027145243,1,0.235548835,1
613,0,0.027772555,1,0.235548835,1
614,0,0.029745165,1,0.235548835,1
615,0,0.031717774,1,0.235548835,1
616,0,0.033690384,1,0.235548835,1
617,0,0.035662993,1,0.235548835,1
618,0,0.037635603,1,0.235548835,1
619,0,0.039608212,1,0.235548835,1
620,0,0.041580822,1,0.235548835,1
621,0,0.043553431,1,0.235548835,1
622,0,0.045526041,1,0.235548835,1
623,0,0.04749865,1,0.235548835,1
624,0,0.04947126,1,0.235548835,1
625,0,0.051443869,1,0.235548835,1
626,0,0.053243907,1,0.235548835,1
627,0,0.055043946,1,0.235548835,1
628,0,0.056843984,1,0.235548835,1
629,0,0.058644023,1,0.235548835,1
630,0,0.060444061,1,0.235548835,1
631,0,0.0622441,1,0.235548835,1
632,0,0.064044138,1,0.235548835,1
633,0,0.065844176,1,0.235548835,1
634,0,0.067644215,1,0.235548835,1
635,0,0.069444253,1,0.235548835,1
636,0,0.071244292,1,0.235548835,1
637,0,0.07304433,1,0.235548835,1
638,0,0.076439001,1,0.235548835,1
639,0,0.079833673,1,0.235548835,1
640,0,0.083228344,1,0.235548835,1
641,0,0.086623015,1,0.235548835,1
642,0,0.090017687,1,0.235548835,1
643,0,0.093412358,1,0.235548835,1
644,0,0.096807029,1,0.235548835,1
645,0,0.100201701,1,0.235548835,1
646,0,0.103596372,1,0.235548835,1
647,0,0.106991043,1,0.235548835,1
648,0,0.110385715,1,0.235548835,1
