BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t179,405.1131501359417,0.0,-367.00519640594166,0.0,0.0,0.0,0.0,0.0,0.0,-38.10795373
t180,409.4298682915244,0.0,-371.1512806915244,0.0,0.0,0.0,0.0,0.0,0.0,-38.2785876
t181,413.78120637599056,0.0,-375.2469351859906,0.0,0.0,0.0,0.0,0.0,0.0,-38.53427119
t182,418.103702547063,0.0,-379.927888897063,0.0,0.0,0.0,0.0,0.0,0.0,-38.17581365
t183,422.48122896984245,0.0,-384.80488787984245,0.0,0.0,0.0,0.0,0.0,0.0,-37.67634109
t184,426.8143877683999,0.0,-389.5238258883999,0.0,0.0,0.0,0.0,0.0,0.0,-37.29056188
t185,431.17057737947215,0.0,-394.32481247947214,0.0,0.0,0.0,0.0,0.0,0.0,-36.8457649
t186,435.52745486566647,0.0,-399.12824962566646,0.0,0.0,0.0,0.0,0.0,0.0,-36.39920524
t187,439.868683388871,0.0,-403.87593666887096,0.0,0.0,0.0,0.0,0.0,0.0,-35.99274672
t188,431.688961612474,0.0,-395.122753802474,0.0,0.0,0.0,0.0,0.0,0.0,-36.56620781
t189,423.49049515315033,0.0,-386.3027930031503,0.0,0.0,0.0,0.0,0.0,0.0,-37.18770215
t190,415.2614186188728,0.0,-377.3737824988728,0.0,0.0,0.0,0.0,0.0,0.0,-37.88763612
t191,407.04807441125644,0.0,-368.50081972125645,0.0,0.0,0.0,0.0,0.0,0.0,-38.54725469
t192,398.84917563973767,0.0,-359.67931880973765,0.0,0.0,0.0,0.0,0.0,0.0,-39.16985683
t193,390.6105519082188,0.0,-350.71629772821876,0.0,0.0,0.0,0.0,0.0,0.0,-39.89425418
t194,365.409294527759,0.0,-324.650380367759,0.0,0.0,0.0,0.0,0.0,0.0,-40.75891416
t195,340.20029904112596,0.0,-298.55689469112593,0.0,0.0,0.0,0.0,0.0,0.0,-41.64340435
