Resource,onshore_wind,solar_pv_sat,hydro,battery,pumped_hydro,Total
t159,536.5904265330922,3933.3763307381587,0.0,0.0,0.0,4469.966757271251
t160,556.3530714720017,3931.1891478299017,0.0,0.0,0.0,4487.542219301903
t161,576.1157164109111,3929.058002391644,0.0,0.0,0.0,4505.173718802555
t162,595.8783586604652,3926.932999341089,0.0,0.0,0.0,4522.811358001554
t163,615.6410035993747,3924.763976122832,0.0,0.0,0.0,4540.404979722207
t164,635.4036485382841,3895.4398136866853,0.0,0.0,0.0,4530.84346222497
t165,655.1662907878382,3866.170287558241,0.0,0.0,0.0,4521.3365783460795
t166,674.9289357267476,3541.8112885166374,0.0,0.0,0.0,4216.7402242433855
t167,694.691580665657,3807.5580987336502,0.0,0.0,0.0,4502.249679399307
t168,714.4542229152112,3476.492104829861,0.0,0.0,0.0,4190.946327745072
t169,734.2168678541204,3447.30096652458,0.0,0.0,0.0,4181.5178343787
t170,773.9475384267065,3507.920787064789,0.0,0.0,0.0,4281.868325491495
t171,813.6782089992926,3568.5406141027365,0.0,0.0,0.0,4382.218823102029
t172,853.4088822612339,3629.180038911301,0.0,0.0,0.0,4482.588921172535
t173,893.1395528338201,3689.79341890907,0.0,0.0,0.0,4582.93297174289
t174,932.870223406406,3750.409900854335,0.0,0.0,0.0,4683.280124260741
t175,972.600893978992,3811.067992945763,0.0,0.0,0.0,4783.668886924755
t176,1012.331564551578,3814.5704246408377,0.0,0.0,0.0,4826.901989192415
t177,1052.062235124164,3818.102435102742,0.0,0.0,0.0,4870.164670226906
t178,1091.8783007994232,3821.625598432677,0.0,0.0,0.0,4913.503899232101
t179,1132.2186321097467,3825.0508121355992,0.0,0.0,0.0,4957.269444245346
t180,1171.2542495312775,3828.591799517607,0.0,0.0,0.0,4999.846049048884
t181,1210.9849201038635,3832.0981669707294,0.0,0.0,0.0,5043.083087074593
t182,1204.0028639690704,3894.2474197707024,0.0,0.0,0.0,5098.250283739773
t183,1197.020807834277,3956.341642318968,0.0,0.0,0.0,5153.362450153245
t184,1190.0387516994838,4018.480239493754,0.0,0.0,0.0,5208.5189911932375
t185,1183.0566955646907,4080.5957988537266,0.0,0.0,0.0,5263.6524944184175
t186,1176.0746394298974,4142.710670338578,0.0,0.0,0.0,5318.785309768476
t187,1169.0925859844597,4204.841190786419,0.0,0.0,0.0,5373.9337767708785
t188,1162.1105298496664,4113.5992489451155,0.0,0.0,0.0,5275.709778794782
t189,1155.1284737148733,4022.37605178674,0.0,0.0,0.0,5177.504525501613
t190,1148.14641758008,3931.1834717056154,0.0,0.0,0.0,5079.329889285696
t191,1141.1643614452867,3839.975152295532,0.0,0.0,0.0,4981.139513740819
t192,1134.1823053104936,3748.7523874493513,0.0,0.0,0.0,4882.934692759845
t193,1127.2002491757003,3657.5693475631706,0.0,0.0,0.0,4784.769596738871
t194,1134.7632007026514,3332.8810052680788,0.0,0.0,0.0,4467.64420597073
t195,1142.3261522296023,3008.2004080814577,0.0,0.0,0.0,4150.52656031106
t196,1149.8891037565534,2683.5959869297803,0.0,0.0,0.0,3833.485090686334
t197,1157.4520552835045,2358.971421625908,0.0,0.0,0.0,3516.423476909413
t198,1165.0150068104554,2034.3411878148968,0.0,0.0,0.0,3199.356194625352
t199,1172.5779583374065,1709.7609906632194,0.0,0.0,0.0,2882.3389490006257
t200,1180.1409071750022,1424.3265219424534,0.0,0.0,0.0,2604.4674291174556
t201,1187.7038587019533,1138.910103281084,0.0,0.0,0.0,2326.6139619830374
t202,1195.2668102289042,853.5148433555028,0.0,0.0,0.0,2048.7816535844067
t203,1202.8297617558553,568.132668116751,0.0,0.0,0.0,1770.9624298726062
t204,1210.3927132828064,282.73672882318647,0.0,0.0,0.0,1493.129442105993
t205,1217.9556648097573,0.0,0.0,0.0,0.0,1217.9556648097573
t206,1156.3201808888887,0.0,0.0,0.0,0.0,1156.3201808888887
t207,1094.6846969680198,0.0,0.0,0.0,0.0,1094.6846969680198
t208,1033.0492130471512,0.0,0.0,0.0,0.0,1033.0492130471512
t209,971.4137291262822,0.0,0.0,0.0,0.0,971.4137291262822
t210,909.7782452054133,0.0,0.0,0.0,0.0,909.7782452054133
t211,848.1427585951891,0.0,0.0,0.0,0.0,848.1427585951891
t212,786.5072746743205,0.0,0.0,0.0,0.0,786.5072746743205
t213,724.8717907534516,0.0,0.0,0.0,0.0,724.8717907534516
t214,663.2363068325828,0.0,0.0,0.0,0.0,663.2363068325828
t215,601.600822911714,0.0,0.0,0.0,0.0,601.600822911714
t216,539.9653389908452,0.0,0.0,0.0,0.0,539.9653389908452
t217,478.3298550699764,0.0,0.0,0.0,0.0,478.3298550699764
t218,502.03980411695653,0.0,0.0,0.0,0.0,502.03980411695653
t219,525.7497504745811,0.0,0.0,0.0,0.0,525.7497504745811
t220,549.4596995215611,0.0,0.0,0.0,0.0,549.4596995215611
t221,573.1696458791857,0.0,0.0,0.0,0.0,573.1696458791857
t222,596.8795949261657,0.0,0.0,0.0,0.0,596.8795949261657
t223,620.5895439731457,0.0,0.0,0.0,0.0,620.5895439731457
t224,644.2994903307704,0.0,0.0,0.0,0.0,644.2994903307704
t225,668.0094393777504,0.0,0.0,0.0,0.0,668.0094393777504
t226,691.719385735375,0.0,0.0,0.0,0.0,691.719385735375
t227,715.4293347823551,0.0,0.0,0.0,0.0,715.4293347823551
t228,739.1392811399796,0.0,0.0,0.0,0.0,739.1392811399796
t229,762.8492301869597,0.0,0.0,0.0,0.0,762.8492301869597
t230,759.6092480693735,0.0,0.0,0.0,0.0,759.6092480693735
t231,756.3692659517873,0.0,0.0,0.0,0.0,756.3692659517873
t232,753.129283834201,0.0,0.0,0.0,0.0,753.129283834201
t233,749.8892990272594,0.0,0.0,0.0,0.0,749.8892990272594
t234,746.6493169096733,0.0,0.0,0.0,0.0,746.6493169096733
t235,743.4093347920871,0.0,0.0,0.0,0.0,743.4093347920871
t236,740.1693526745008,0.0,0.0,0.0,0.0,740.1693526745008
t237,736.9293705569146,0.0,0.0,0.0,0.0,736.9293705569146
t238,733.6893884393284,0.0,0.0,0.0,0.0,733.6893884393284
t239,730.4494036323867,0.0,0.0,0.0,0.0,730.4494036323867
t240,727.2094215148005,0.0,0.0,0.0,0.0,727.2094215148005
t241,723.9694393972143,0.0,0.0,0.0,0.0,723.9694393972143
t242,713.159626381511,0.0,0.0,0.0,0.0,713.159626381511
t243,702.3498160551632,0.0,0.0,0.0,0.0,702.3498160551632
t244,691.5400030394596,0.0,0.0,0.0,0.0,691.5400030394596
t245,680.7301900237563,0.0,0.0,0.0,0.0,680.7301900237563
t246,669.9203770080529,0.0,0.0,0.0,0.0,669.9203770080529
t247,659.110566681705,0.0,0.0,0.0,0.0,659.110566681705
t248,648.3007536660017,0.0,0.0,0.0,0.0,648.3007536660017
t249,637.4909406502983,0.0,0.0,0.0,0.0,637.4909406502983
t250,626.6811276345949,0.0,0.0,0.0,0.0,626.6811276345949
t251,615.871317308247,0.0,0.0,0.0,0.0,615.871317308247
t252,605.0615042925435,0.0,0.0,0.0,0.0,605.0615042925435
t253,594.2516912768402,0.0,0.0,0.0,0.0,594.2516912768402
t254,637.4370513463786,0.0,0.0,0.0,0.0,637.4370513463786
t255,680.6224141052722,0.0,0.0,0.0,0.0,680.6224141052722
t256,723.8077741748106,0.0,0.0,0.0,0.0,723.8077741748106
t257,766.9931342443489,0.0,0.0,0.0,0.0,766.9931342443489
t258,810.1784970032426,0.0,0.0,0.0,0.0,810.1784970032426
t259,853.3638570727809,0.0,0.0,0.0,0.0,853.3638570727809
t260,896.5492171423191,0.0,0.0,0.0,0.0,896.5492171423191
t261,939.7345799012128,0.0,0.0,0.0,0.0,939.7345799012128
t262,982.9199399707512,0.0,0.0,0.0,0.0,982.9199399707512
t263,1026.1053000402894,0.0,0.0,0.0,0.0,1026.1053000402894
t264,1069.290662799183,0.0,0.0,0.0,0.0,1069.290662799183
t265,1112.4760228687214,0.0,0.0,0.0,0.0,1112.4760228687214
t266,1142.3694212689659,0.0,0.0,0.0,0.0,1142.3694212689659
t267,1172.2628223585657,0.0,0.0,0.0,0.0,1172.2628223585657
t268,1202.1562207588102,0.0,0.0,0.0,0.0,1202.1562207588102
t269,1232.04962184841,0.0,0.0,0.0,0.0,1232.04962184841
t270,1261.9430202486546,0.0,0.0,0.0,0.0,1261.9430202486546
t271,1291.8364213382545,0.0,0.0,0.0,0.0,1291.8364213382545
t272,1321.729819738499,0.0,0.0,0.0,0.0,1321.729819738499
t273,1351.6232181387434,0.0,0.0,0.0,0.0,1351.6232181387434
t274,1381.5166192283432,0.0,0.0,0.0,0.0,1381.5166192283432
t275,1411.4100176285876,0.0,0.0,0.0,0.0,1411.4100176285876
t276,1441.3034187181877,0.0,0.0,0.0,0.0,1441.3034187181877
t277,1471.1968171184321,0.0,0.0,0.0,0.0,1471.1968171184321
t278,1469.455464862247,0.0,0.0,0.0,0.0,1469.455464862247
t279,1467.7141126060624,0.0,0.0,0.0,0.0,1467.7141126060624
t280,1465.9727603498777,0.0,0.0,0.0,0.0,1465.9727603498777
t281,1464.2314080936926,0.0,0.0,0.0,0.0,1464.2314080936926
t282,1462.490055837508,0.0,0.0,0.0,0.0,1462.490055837508
t283,1460.7487035813233,0.0,0.0,0.0,0.0,1460.7487035813233
t284,1459.007354014494,0.0,0.0,0.0,0.0,1459.007354014494
t285,1457.2660017583091,0.0,0.0,0.0,0.0,1457.2660017583091
t286,1455.5246495021242,0.0,0.0,0.0,0.0,1455.5246495021242
t287,1453.7832972459396,0.0,0.0,0.0,0.0,1453.7832972459396
t288,1452.0419449897547,0.0,0.0,0.0,0.0,1452.0419449897547
t289,1450.3005927335698,0.0,0.0,0.0,0.0,1450.3005927335698
t290,1427.6392798415802,0.0,0.0,0.0,0.0,1427.6392798415802
t291,1404.9779669495902,0.0,0.0,0.0,0.0,1404.9779669495902
t292,1382.3166567469557,0.0,0.0,0.0,0.0,1382.3166567469557
t293,1359.655343854966,0.0,0.0,0.0,0.0,1359.655343854966
t294,1336.9940309629762,0.0,0.0,0.0,0.0,1336.9940309629762
t295,1314.3327180709862,0.0,0.0,0.0,0.0,1314.3327180709862
t296,1291.6714051789963,0.0,0.0,0.0,0.0,1291.6714051789963
t297,1269.0100922870065,0.0,0.0,0.0,0.0,1269.0100922870065
t298,1246.348782084372,0.0,0.0,0.0,0.0,1246.348782084372
t299,1223.6874691923824,0.0,0.0,0.0,0.0,1223.6874691923824
t300,1201.0261563003924,0.0,0.0,0.0,0.0,1201.0261563003924
t301,1178.3648434084027,0.0,0.0,0.0,0.0,1178.3648434084027
t302,1178.7726922260163,0.0,0.0,0.0,0.0,1178.7726922260163
t303,1179.18054104363,0.0,0.0,0.0,0.0,1179.18054104363
t304,1179.588387171888,0.0,0.0,0.0,0.0,1179.588387171888
t305,1179.9962359895017,0.0,0.0,0.0,0.0,1179.9962359895017
t306,1180.4040848071152,0.0,0.0,0.0,0.0,1180.4040848071152
t307,1180.811933624729,0.0,0.0,0.0,0.0,1180.811933624729
t308,1181.2197797529873,0.0,0.0,0.0,0.0,1181.2197797529873
t309,1181.6276285706008,0.0,0.0,0.0,0.0,1181.6276285706008
t310,1182.0354773882145,0.0,0.0,0.0,0.0,1182.0354773882145
t311,1182.443326205828,0.0,0.0,0.0,0.0,1182.443326205828
t312,1182.8511723340862,0.0,0.0,0.0,0.0,1182.8511723340862
t313,1183.2590211517,0.0,0.0,0.0,0.0,1183.2590211517
t314,1145.861352959784,0.0,0.0,0.0,0.0,1145.861352959784
t315,1108.4636847678678,0.0,0.0,0.0,0.0,1108.4636847678678
t316,1071.0660165759516,0.0,0.0,0.0,0.0,1071.0660165759516
t317,1033.6683483840357,0.0,0.0,0.0,0.0,1033.6683483840357
t318,996.2706801921196,0.0,0.0,0.0,0.0,996.2706801921196
t319,958.8730146895589,0.0,0.0,0.0,0.0,958.8730146895589
t320,921.4753464976428,0.0,0.0,0.0,0.0,921.4753464976428
t321,884.0776783057267,0.0,0.0,0.0,0.0,884.0776783057267
t322,846.6800101138107,0.0,0.0,0.0,0.0,846.6800101138107
t323,809.2823419218945,0.0,0.0,0.0,0.0,809.2823419218945
t324,771.8846737299784,0.0,0.0,0.0,0.0,771.8846737299784
t325,734.4870055380624,0.0,0.0,0.0,0.0,734.4870055380624
t326,749.3236495909815,0.0,0.0,0.0,0.0,749.3236495909815
t327,764.1602909545452,0.0,0.0,0.0,0.0,764.1602909545452
t328,778.9969350074643,0.0,0.0,0.0,0.0,778.9969350074643
t329,793.8335790603835,0.0,0.0,0.0,0.0,793.8335790603835
t330,808.6702204239472,0.0,0.0,0.0,0.0,808.6702204239472
t331,823.5068644768661,0.0,0.0,0.0,0.0,823.5068644768661
t332,838.3435085297853,0.0,0.0,0.0,0.0,838.3435085297853
t333,853.1801498933489,0.0,0.0,0.0,0.0,853.1801498933489
t334,868.0167939462681,0.0,0.0,0.0,0.0,868.0167939462681
t335,882.8534379991872,0.0,0.0,0.0,0.0,882.8534379991872
t336,897.6900793627509,0.0,0.0,0.0,0.0,897.6900793627509
t337,912.5267234156701,0.0,0.0,0.0,0.0,912.5267234156701
t338,920.3871472350588,0.0,0.0,0.0,0.0,920.3871472350588
t339,928.2475710544477,0.0,0.0,0.0,0.0,928.2475710544477
t340,936.1079948738364,0.0,0.0,0.0,0.0,936.1079948738364
t341,943.9684186932252,0.0,0.0,0.0,0.0,943.9684186932252
t342,951.8288425126141,0.0,0.0,0.0,0.0,951.8288425126141
t343,959.6892663320027,0.0,0.0,0.0,0.0,959.6892663320027
t344,967.5496874620362,0.0,0.0,0.0,0.0,967.5496874620362
t345,975.4101112814249,0.0,0.0,0.0,0.0,975.4101112814249
t346,983.2705351008137,0.0,0.0,0.0,0.0,983.2705351008137
t347,991.1309589202025,0.0,0.0,0.0,0.0,991.1309589202025
t348,998.9913827395912,0.0,0.0,0.0,0.0,998.9913827395912
t349,1006.8518065589801,0.0,0.0,0.0,0.0,1006.8518065589801
t350,1017.6563807103239,0.0,0.0,0.0,0.0,1017.6563807103239
t351,1028.4609548616677,0.0,0.0,0.0,0.0,1028.4609548616677
t352,1039.2655290130117,0.0,0.0,0.0,0.0,1039.2655290130117
t353,1050.0701004750001,0.0,0.0,0.0,0.0,1050.0701004750001
t354,1060.8746746263441,0.0,0.0,0.0,0.0,1060.8746746263441
t355,1071.6792487776877,0.0,0.0,0.0,0.0,1071.6792487776877
t356,1082.4838229290317,0.0,0.0,0.0,0.0,1082.4838229290317
t357,1093.2883970803757,0.0,0.0,0.0,0.0,1093.2883970803757
t358,1104.0929712317193,0.0,0.0,0.0,0.0,1104.0929712317193
t359,1114.897542693708,0.0,0.0,0.0,0.0,1114.897542693708
t360,1125.7021168450517,0.0,0.0,0.0,0.0,1125.7021168450517
t361,1136.5066909963957,0.0,0.0,0.0,0.0,1136.5066909963957
t362,1167.0843313389041,0.0,0.0,0.0,0.0,1167.0843313389041
t363,1197.6619716814125,0.0,0.0,0.0,0.0,1197.6619716814125
t364,1228.2396093345656,0.0,0.0,0.0,0.0,1228.2396093345656
t365,1258.817249677074,0.0,0.0,0.0,0.0,1258.817249677074
t366,1289.3948900195826,0.0,0.0,0.0,0.0,1289.3948900195826
t367,1319.972530362091,0.0,0.0,0.0,0.0,1319.972530362091
t368,1350.5501680152443,0.0,0.0,0.0,0.0,1350.5501680152443
t369,1381.1278083577524,0.0,0.0,0.0,0.0,1381.1278083577524
t370,1411.705448700261,0.0,0.0,0.0,0.0,1411.705448700261
t371,1442.2830890427697,0.0,0.0,0.0,0.0,1442.2830890427697
t372,1472.8607266959225,0.0,0.0,0.0,0.0,1472.8607266959225
t373,1503.4383670384311,0.0,0.0,0.0,0.0,1503.4383670384311
