Resource,onshore_wind,solar_pv_sat,hydro,battery,pumped_hydro,Total
t386,0.0,52.50900758,0.0,0.0,0.0,52.50900758
t387,0.0,52.08775078,0.0,0.0,0.0,52.08775078
t388,0.0,51.5951051,0.0,0.0,0.0,51.5951051
t389,0.0,50.96117265,0.0,0.0,0.0,50.96117265
t390,0.0,50.22764832,0.0,0.0,0.0,50.22764832
t391,0.0,49.67656222,0.0,0.0,0.0,49.67656222
t392,0.0,47.29712676,0.0,0.0,0.0,47.29712676
t393,0.0,44.93267416,0.0,0.0,0.0,44.93267416
t394,0.0,42.59598387,0.0,0.0,0.0,42.59598387
t395,0.0,40.40813306,0.0,0.0,0.0,40.40813306
t396,0.0,38.25818003,0.0,0.0,0.0,38.25818003
t397,0.0,36.25408943,0.0,0.0,0.0,36.25408943
t398,0.0,38.89048116,0.0,0.0,0.0,38.89048116
t399,0.0,41.45151795,0.0,0.0,0.0,41.45151795
t400,0.0,44.18617953,0.0,0.0,0.0,44.18617953
t401,0.0,46.81710278,0.0,0.0,0.0,46.81710278
t402,0.0,49.40087412,0.0,0.0,0.0,49.40087412
t403,0.0,52.13799931,0.0,0.0,0.0,52.13799931
t404,0.0,52.00859981,0.0,0.0,0.0,52.00859981
t405,0.0,51.87920032,0.0,0.0,0.0,51.87920032
t406,0.0,51.79078331,0.0,0.0,0.0,51.79078331
t407,0.0,51.65572641,0.0,0.0,0.0,51.65572641
t408,0.0,51.61893935,0.0,0.0,0.0,51.61893935
t409,0.0,51.60242321,0.0,0.0,0.0,51.60242321
t410,0.0,50.85142174,0.0,0.0,0.0,50.85142174
t411,0.0,50.10879304,0.0,0.0,0.0,50.10879304
t412,0.0,49.42036697,0.0,0.0,0.0,49.42036697
t413,0.0,48.67516792,0.0,0.0,0.0,48.67516792
t414,0.0,47.92864686,0.0,0.0,0.0,47.92864686
t415,0.0,47.2041594,0.0,0.0,0.0,47.2041594
t416,0.0,47.60073227,0.0,0.0,0.0,47.60073227
t417,0.0,48.00347456,0.0,0.0,0.0,48.00347456
t418,0.0,48.38682729,0.0,0.0,0.0,48.38682729
t419,0.0,48.86546615,0.0,0.0,0.0,48.86546615
t420,0.0,49.25200458,0.0,0.0,0.0,49.25200458
t421,0.0,49.7156606,0.0,0.0,0.0,49.7156606
t422,0.0,49.88854594,0.0,0.0,0.0,49.88854594
t423,0.0,49.93187371,0.0,0.0,0.0,49.93187371
t424,0.0,50.08448812,0.0,0.0,0.0,50.08448812
t425,0.0,50.16485706,0.0,0.0,0.0,50.16485706
t426,0.0,50.15268485,0.0,0.0,0.0,50.15268485
t427,0.0,50.18810523,0.0,0.0,0.0,50.18810523
t428,0.0,50.04720947,0.0,0.0,0.0,50.04720947
t429,0.0,49.77543412,0.0,0.0,0.0,49.77543412
t430,0.0,49.60942006,0.0,0.0,0.0,49.60942006
t431,0.0,49.45981124,0.0,0.0,0.0,49.45981124
t432,0.0,49.34633753,0.0,0.0,0.0,49.34633753
t433,0.0,49.29720193,0.0,0.0,0.0,49.29720193
t434,0.0,49.15880931,0.0,0.0,0.0,49.15880931
