Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
t22,0.0,0.0,0.0,0.0,0.0,2.3431792509411313e-12,2.2477021483834292e-12,3.738658994181107e-12,8.329540393505668e-12
t23,0.0,0.0,0.0,0.0,0.0,2.3585181820179042e-12,2.4309391768179896e-12,3.782213642840017e-12,8.571671001675911e-12
t24,0.0,0.0,0.0,0.0,0.0,2.3525437662027946e-12,2.43140701090245e-12,3.830825565449738e-12,8.614776342554983e-12
t25,0.0,0.0,0.0,0.0,0.0,2.357173862380064e-12,2.2566307411034034e-12,3.907053329920329e-12,8.520857933403796e-12
t26,0.0,0.0,0.0,0.0,0.0,2.3595293951495666e-12,2.429426956932916e-12,3.6826666475559206e-12,8.471622999638403e-12
t27,0.0,0.0,0.0,0.0,0.0,2.3531093070200285e-12,2.426960189149802e-12,3.730464564091792e-12,8.510534060261623e-12
t28,0.0,0.0,0.0,0.0,0.0,2.356589478044369e-12,2.2524478143712967e-12,3.801854127189643e-12,8.410891419605309e-12
t29,0.0,0.0,0.0,0.0,0.0,2.371792111037896e-12,2.4304555068173055e-12,3.843628075635958e-12,8.645875693491159e-12
t30,0.0,0.0,0.0,0.0,0.0,2.3630087511164536e-12,2.427417551789452e-12,3.8955967114651e-12,8.686023014371006e-12
t31,0.0,0.0,0.0,0.0,0.0,2.3404174696293017e-12,2.2529454390280286e-12,3.704826295770349e-12,8.29818920442768e-12
t32,0.0,0.0,0.0,0.0,0.0,2.356802538594339e-12,2.4286933839430674e-12,3.746095629420535e-12,8.531591551957941e-12
t33,0.0,0.0,0.0,0.0,0.0,2.3476369725255027e-12,2.4269856975470087e-12,3.794760292324958e-12,8.56938296239747e-12
t34,0.0,0.0,0.0,0.0,0.0,2.343392629446094e-12,2.254110385357365e-12,3.867232696413349e-12,8.464735711216807e-12
t35,0.0,0.0,0.0,0.0,0.0,2.3633717595797354e-12,2.4326881260005573e-12,3.916355502286525e-12,8.712415387866818e-12
t36,0.0,0.0,0.0,0.0,0.0,2.3311263313495514e-12,2.424607835506709e-12,3.699149708174439e-12,8.4548838750307e-12
t37,0.0,0.0,0.0,0.0,0.0,2.3019196567934108e-12,2.2644069469809458e-12,3.774799516865888e-12,8.341126120640245e-12
t38,0.0,0.0,0.0,0.0,0.0,2.341491839019819e-12,2.431307385534172e-12,3.813039778322738e-12,8.585839002876729e-12
t39,0.0,0.0,0.0,0.0,0.0,2.330506919236872e-12,2.431127491723922e-12,3.863361616930993e-12,8.624996027891787e-12
t40,0.0,0.0,0.0,0.0,0.0,2.3251641222321237e-12,2.2549378792662293e-12,3.930702879654583e-12,8.510804881152936e-12
t41,0.0,0.0,0.0,0.0,0.0,2.328743244068879e-12,2.430803434388357e-12,3.710616987386342e-12,8.470163665843578e-12
t42,0.0,0.0,0.0,0.0,0.0,2.3237779539786124e-12,2.427579565051823e-12,3.7594717009789655e-12,8.510829220009401e-12
t43,0.0,0.0,0.0,0.0,0.0,2.2899916145280907e-12,2.264082080623037e-12,3.8278631672430876e-12,8.381936862394215e-12
t44,0.0,0.0,0.0,0.0,0.0,2.338291461295044e-12,2.4328858699713794e-12,3.873949547406397e-12,8.64512687867282e-12
t45,0.0,0.0,0.0,0.0,0.0,2.3314505178576408e-12,2.430886446475924e-12,3.927922945050265e-12,8.69025990938383e-12
t46,0.0,0.0,0.0,0.0,0.0,2.2771700419712724e-12,2.258786900104814e-12,3.717988632117068e-12,8.253945574193154e-12
t47,0.0,0.0,0.0,0.0,0.0,2.32444541096473e-12,2.430016721516013e-12,3.7675343494705885e-12,8.521996481951332e-12
t48,0.0,0.0,0.0,0.0,0.0,2.3177503733994145e-12,2.428224119219959e-12,3.816643983134402e-12,8.562618475753776e-12
t49,0.0,0.0,0.0,0.0,0.0,2.276915993814622e-12,2.263234354061678e-12,3.881861102372647e-12,8.422011450248947e-12
t50,0.0,0.0,0.0,0.0,0.0,2.331739875323851e-12,2.4357007124975195e-12,3.937538703201337e-12,8.704979291022707e-12
t51,0.0,0.0,0.0,0.0,0.0,2.3094740260126166e-12,2.425715919667263e-12,3.711167911379522e-12,8.446357857059402e-12
t52,0.0,0.0,0.0,0.0,0.0,2.272176448063315e-12,2.2600382796877916e-12,3.77373936259405e-12,8.305954090345156e-12
t53,0.0,0.0,0.0,0.0,0.0,2.3247112751251155e-12,2.43203792487552e-12,3.824768246073158e-12,8.581517446073793e-12
t54,0.0,0.0,0.0,0.0,0.0,2.3182846720416636e-12,2.4303995570088867e-12,3.875723733935628e-12,8.624407962986178e-12
t55,0.0,0.0,0.0,0.0,0.0,2.2758116954678257e-12,2.2680604260284922e-12,3.947260493360262e-12,8.49113261485658e-12
t56,0.0,0.0,0.0,0.0,0.0,2.3225269720776037e-12,2.4312239472831532e-12,3.719540407487866e-12,8.473291326848623e-12
t57,0.0,0.0,0.0,0.0,0.0,2.317516127073126e-12,2.4297956523754058e-12,3.7700392816995696e-12,8.517351061148101e-12
t58,0.0,0.0,0.0,0.0,0.0,2.279625172474603e-12,2.2645367869673645e-12,3.8336762101527346e-12,8.377838169594702e-12
t59,0.0,0.0,0.0,0.0,0.0,2.3357997429917984e-12,2.4366412344828655e-12,3.885422675592559e-12,8.657863653067223e-12
t60,0.0,0.0,0.0,0.0,0.0,2.3311283944041735e-12,2.435404587555698e-12,3.940359551614589e-12,8.70689253357446e-12
t61,0.0,0.0,0.0,0.0,0.0,2.277477745959362e-12,2.26146102705913e-12,3.725700492925014e-12,8.264639265943506e-12
t62,0.0,0.0,0.0,0.0,0.0,2.331339106449418e-12,2.4346079425867725e-12,3.776655630751118e-12,8.542602679787309e-12
t63,0.0,0.0,0.0,0.0,0.0,2.3293468700285203e-12,2.4332842586832307e-12,3.824583469223846e-12,8.587214597935597e-12
t64,0.0,0.0,0.0,0.0,0.0,2.29704644765484e-12,2.2711741175544123e-12,3.891219632711263e-12,8.459440197920515e-12
t65,0.0,0.0,0.0,0.0,0.0,2.3522535119404513e-12,2.4411614897568756e-12,3.939802692038032e-12,8.733217693735359e-12
t66,0.0,0.0,0.0,0.0,0.0,2.331194481397026e-12,2.4319790164868956e-12,3.710673839602487e-12,8.473847337486409e-12
t67,0.0,0.0,0.0,0.0,0.0,2.3029919173895268e-12,2.2701204320731922e-12,3.773904107749434e-12,8.347016457212153e-12
t68,0.0,0.0,0.0,0.0,0.0,2.3511152193027453e-12,2.4394887213411554e-12,3.812206067509678e-12,8.602810008153579e-12
t69,0.0,0.0,0.0,0.0,0.0,2.3442894558604272e-12,2.4392529785194074e-12,3.853052218205459e-12,8.636594652585294e-12
t70,0.0,0.0,0.0,0.0,0.0,2.3418244679052937e-12,2.2639193699349134e-12,3.907008809445105e-12,8.512752647285312e-12
t71,0.0,0.0,0.0,0.0,0.0,2.3485482985557063e-12,2.4386605715111525e-12,3.672729892928718e-12,8.459938762995577e-12
t72,0.0,0.0,0.0,0.0,0.0,2.3443582405473375e-12,2.4358842285382892e-12,3.7037377968114805e-12,8.483980265897107e-12
t73,0.0,0.0,0.0,0.0,0.0,2.34459400083914e-12,2.260422468633436e-12,3.743092478976484e-12,8.34810894844906e-12
t74,0.0,0.0,0.0,0.0,0.0,2.3686830914280757e-12,2.4385423253940784e-12,3.7656652001718166e-12,8.57289061699397e-12
t75,0.0,0.0,0.0,0.0,0.0,2.360240948988556e-12,2.4363439835166196e-12,3.783898941731763e-12,8.580483874236939e-12
t76,0.0,0.0,0.0,0.0,0.0,2.336474307749014e-12,2.255534938497068e-12,3.5389591419098085e-12,8.13096838815589e-12
t77,0.0,0.0,0.0,0.0,0.0,2.3588899586486186e-12,2.435107539453843e-12,3.537304511116467e-12,8.331302009218929e-12
t78,0.0,0.0,0.0,0.0,0.0,2.3528072811173007e-12,2.4327622007258606e-12,3.518895504040173e-12,8.304464985883334e-12
t79,0.0,0.0,0.0,0.0,0.0,2.353674504047765e-12,2.255642206431871e-12,3.497974926961207e-12,8.107291637440843e-12
t80,0.0,0.0,0.0,0.0,0.0,2.3827052668014197e-12,2.4370538023144956e-12,3.447998230138519e-12,8.267757299254434e-12
t81,0.0,0.0,0.0,0.0,0.0,2.3518564758343377e-12,2.425014667125341e-12,3.1251082037013036e-12,7.901979346660982e-12
t82,0.0,0.0,0.0,0.0,0.0,2.3309678682140208e-12,2.258864927615245e-12,3.0527665592653544e-12,7.64259935509462e-12
t83,0.0,0.0,0.0,0.0,0.0,2.388440747327603e-12,2.429977926877633e-12,2.9083192052799248e-12,7.726737879485161e-12
t84,0.0,0.0,0.0,0.0,0.0,2.3819192174735106e-12,2.404404448423963e-12,2.7660276914938804e-12,7.552351357391354e-12
t85,0.0,0.0,0.0,0.0,0.0,2.39238693703304e-12,2.215106214213902e-12,2.5700720991321294e-12,7.1775652503790714e-12
t86,0.0,0.0,0.0,0.0,0.0,6.238788839848128e-12,2.164383367338527e-12,2.1346947644932003e-12,1.0537866971679856e-11
t87,0.0,0.0,0.0,0.0,0.0,1.8833167857133841,0.643473265633507,7.850948886430043e-12,2.5267900513547423
t88,0.0,0.0,0.0,0.0,0.0,10.46051760061082,8.643826967201571,7.682871121419803e-12,19.10434456782007
t89,0.0,0.0,0.0,0.0,0.0,11.465869381888298,18.428616201077514,6.8444520155832656e-12,29.894485582972656
t90,0.0,0.0,0.0,0.0,0.0,10.336002575904295,28.732526637692587,6.447937181592206e-12,39.06852921360333
t91,0.0,0.0,0.0,0.0,0.0,7.787235182675976,40.056290759770214,5.728697777509354e-12,47.84352594245192
t92,0.0,0.0,0.0,0.0,0.0,7.802698297550128,50.216925468278745,5.5178955984300476e-12,58.01962376583439
t93,0.0,0.0,0.0,0.0,0.0,7.284934937632996,56.68895357335713,5.397647484256806e-12,63.97388851099552
t94,0.0,0.0,0.0,0.0,0.0,6.489846350714404,62.693574001367296,5.339246578482036e-12,69.18342035208704
t95,0.0,0.0,0.0,0.0,0.0,6.652921398696228,76.4322909319107,5.326576389665254e-12,83.08521233061225
t96,0.0,0.0,0.0,0.0,0.0,6.088975632060903,81.62338189688116,4.913625255086013e-12,87.71235752894697
t97,0.0,0.0,0.0,0.0,0.0,5.5117996078375,80.07068114269597,4.952249648525542e-12,85.58248075053842
t98,0.0,0.0,0.0,0.0,0.0,5.791628109005335,90.71966284132557,4.9962478637749735e-12,96.5112909503359
t99,0.0,0.0,0.0,0.0,0.0,5.658197978713511,93.62657944679916,5.040879330384893e-12,99.2847774255177
t100,0.0,0.0,0.0,0.0,0.0,5.1296771026571495,87.49519342514515,5.134391678399792e-12,92.62487052780743
t101,0.0,0.0,0.0,0.0,0.0,5.292432242392069,96.36018048598467,4.809574616538068e-12,101.65261272838156
t102,0.0,0.0,0.0,0.0,0.0,5.191064316973111,98.88073494717695,4.875767519849132e-12,104.07179926415493
t103,0.0,0.0,0.0,0.0,0.0,4.765890226364179,92.0530708009745,4.977733397708615e-12,96.81896102734365
t104,0.0,0.0,0.0,0.0,0.0,5.070962481952067,102.28591419794363,5.037413428477582e-12,107.35687667990074
t105,0.0,0.0,0.0,0.0,0.0,4.992850634616354,103.78608415712308,5.113469393278888e-12,108.77893479174455
t106,0.0,0.0,0.0,0.0,0.0,4.4721499497625175,93.2213167102224,4.842748011819496e-12,97.69346665998975
t107,0.0,0.0,0.0,0.0,0.0,4.743191307761846,103.372031546099,4.9001837639966924e-12,108.11522285386575
t108,0.0,0.0,0.0,0.0,0.0,4.649207379979562,104.62992722106192,4.965574193799242e-12,109.27913460104645
t109,0.0,0.0,0.0,0.0,0.0,4.625816096482525,100.0302873385115,5.060021289893523e-12,104.65610343499908
t110,0.0,0.0,0.0,0.0,0.0,4.585142908123613,106.62273137909743,5.137029055453263e-12,111.20787428722618
t111,0.0,0.0,0.0,0.0,0.0,4.434180609007295,105.0933597645176,4.817317609830232e-12,109.52754037352972
t112,0.0,0.0,0.0,0.0,0.0,4.112690465436324,96.53695889841762,4.920586446285224e-12,100.64964936385887
t113,0.0,0.0,0.0,0.0,0.0,4.396825343231254,106.85122808039712,4.978897371750007e-12,111.24805342363335
t114,0.0,0.0,0.0,0.0,0.0,4.352654765073538,108.00314017245648,5.0469440411827295e-12,112.35579493753507
t115,0.0,0.0,0.0,0.0,0.0,3.989887091448771,98.73267808686523,5.149448485459966e-12,102.72256517831916
t116,0.0,0.0,0.0,0.0,0.0,4.217717682978633,106.26500502727419,4.826855629414987e-12,110.48272271025765
t117,0.0,0.0,0.0,0.0,0.0,4.212963588466464,101.19083411094519,4.907086472864851e-12,105.40379769941656
t118,0.0,0.0,0.0,0.0,0.0,3.8778014608742444,97.28834277342402,4.9864559176886756e-12,101.16614423430325
t119,0.0,0.0,0.0,0.0,0.0,4.159376627022911,106.89610569461688,5.057537385892732e-12,111.05548232164485
t120,0.0,0.0,0.0,0.0,0.0,4.16261406355589,101.74638686197925,5.145124038157098e-12,105.90900092554028
t121,0.0,0.0,0.0,0.0,0.0,3.7540944604183477,95.66679651879878,4.829268531302491e-12,99.42089097922195
t122,0.0,0.0,0.0,0.0,0.0,4.031992912489022,104.63064161763346,4.9009223447512044e-12,108.66263453012738
t123,0.0,0.0,0.0,0.0,0.0,4.034513960613549,99.53793975432545,4.977384730148405e-12,103.57245371494398
t124,0.0,0.0,0.0,0.0,0.0,3.714307453154597,95.35367721056384,5.055121162577284e-12,99.0679846637235
t125,0.0,0.0,0.0,0.0,0.0,4.0092758760959555,104.69642914476213,5.140950071339507e-12,108.70570502086323
t126,0.0,0.0,0.0,0.0,0.0,3.9295860066101556,97.21053713415573,4.817975961953321e-12,101.1401231407707
t127,0.0,0.0,0.0,0.0,0.0,3.6370135505008663,93.21228285713572,4.900851813799994e-12,96.84929640764149
t128,0.0,0.0,0.0,0.0,0.0,3.9135278591461535,102.55786453939261,4.974426895119999e-12,106.47139239854374
t129,0.0,0.0,0.0,0.0,0.0,3.912590096499912,98.05662238856043,5.0525277706742146e-12,101.9692124850654
t130,0.0,0.0,0.0,0.0,0.0,3.581504122170768,94.25581745496231,5.136352149285223e-12,97.83732157713821
t131,0.0,0.0,0.0,0.0,0.0,3.8256798635208353,101.5096013453288,4.817768571230142e-12,105.33528120885445
t132,0.0,0.0,0.0,0.0,0.0,3.8249131732101542,97.07304724883298,4.896844125267422e-12,100.89796042204803
t133,0.0,0.0,0.0,0.0,0.0,3.53730173759792,93.34662799862284,4.974489591439964e-12,96.88392973622572
t134,0.0,0.0,0.0,0.0,0.0,3.8175707850254335,102.46479404043566,5.053908564609555e-12,106.28236482546615
t135,0.0,0.0,0.0,0.0,0.0,3.8258046702536808,97.70433863636647,5.13955667016578e-12,101.53014330662529
t136,0.0,0.0,0.0,0.0,0.0,3.484871422830513,91.75771783756386,4.817571381324746e-12,95.24258926039919
t137,0.0,0.0,0.0,0.0,0.0,3.7613379544428893,100.5697587630686,4.895696147231481e-12,104.33109671751639
t138,0.0,0.0,0.0,0.0,0.0,3.7665110864133005,95.96754819134424,4.970437603296008e-12,99.73405927776251
t139,0.0,0.0,0.0,0.0,0.0,3.4853736205172936,92.14761958938938,5.0453423787477115e-12,95.63299320991172
t140,0.0,0.0,0.0,0.0,0.0,3.7789512162804533,101.12289107995288,5.138631557297931e-12,104.90184229623847
t141,0.0,0.0,0.0,0.0,0.0,3.7246983776419578,94.03220041439302,4.810419177207908e-12,97.75689879203979
t142,0.0,0.0,0.0,0.0,0.0,3.464718517365111,90.38580930436443,4.8893803993732424e-12,93.85052782173443
t143,0.0,0.0,0.0,0.0,0.0,3.750189767398523,98.90761692392958,4.96912258422188e-12,102.65780669133308
t144,0.0,0.0,0.0,0.0,0.0,3.7599029658113814,94.22172951102695,5.045124906638394e-12,97.98163247684337
t145,0.0,0.0,0.0,0.0,0.0,3.4635881180020567,90.29346765590627,5.1228744661721315e-12,93.75705577391345
t146,0.0,0.0,0.0,0.0,0.0,3.7233111328365642,97.24812485274542,4.8111423586916804e-12,100.9714359855868
t147,0.0,0.0,0.0,0.0,0.0,3.7330002829183346,93.17079074498346,4.8878502951286415e-12,96.90379102790669
t148,0.0,0.0,0.0,0.0,0.0,3.462941396559424,89.92335326622835,4.961450907080468e-12,93.38629466279274
t149,0.0,0.0,0.0,0.0,0.0,3.7501000837170104,99.06758559601603,5.046891219784622e-12,102.81768567973809
t150,0.0,0.0,0.0,0.0,0.0,3.7703121079002533,94.89799194259507,5.132135976509936e-12,98.66830405050045
t151,0.0,0.0,0.0,0.0,0.0,3.4533293791467634,89.64700064662311,4.80791194824909e-12,93.10033002577468
t152,0.0,0.0,0.0,0.0,0.0,3.736678290364027,98.84234970156368,4.888719084752421e-12,102.57902799193259
t153,0.0,0.0,0.0,0.0,0.0,3.75594971793492,94.98862361587183,4.9639722823365375e-12,98.74457333381172
t154,0.0,0.0,0.0,0.0,0.0,3.4816889302837715,91.9103503738568,5.038113251757285e-12,95.39203930414561
t155,0.0,0.0,0.0,0.0,0.0,3.7822835815209856,101.57122875002659,5.132707406959011e-12,105.35351233155271
t156,0.0,0.0,0.0,0.0,0.0,3.752884505163919,95.1190133343817,4.807203836963757e-12,98.87189783955043
t157,0.0,0.0,0.0,0.0,0.0,3.4976718279180568,92.22988072424211,4.886363340859956e-12,95.72755255216505
t158,0.0,0.0,0.0,0.0,0.0,3.793292894539687,101.39382457089529,4.9653014701542915e-12,105.18711746543994
t159,0.0,0.0,0.0,0.0,0.0,3.824121585201218,97.07349632529814,5.043455046616177e-12,100.8976179105044
t160,0.0,0.0,0.0,0.0,0.0,3.5319543344939044,93.77869174621043,5.122225648040139e-12,97.31064608070946
t161,0.0,0.0,0.0,0.0,0.0,3.8166134659009723,100.92921249220889,4.808567889928169e-12,104.74582595811466
t162,0.0,0.0,0.0,0.0,0.0,3.8505582379212684,96.62287040775652,4.8887676779738135e-12,100.47342864568267
t163,0.0,0.0,0.0,0.0,0.0,3.5890703626045344,93.55076021243492,4.961166967448746e-12,97.13983057504441
t164,0.0,0.0,0.0,0.0,0.0,3.8967730288605336,102.86309050699231,5.042464873782925e-12,106.75986353585789
t165,0.0,0.0,0.0,0.0,0.0,3.942005347217643,98.3626117272558,5.130224210018973e-12,102.30461707447857
t166,0.0,0.0,0.0,0.0,0.0,3.633518671859211,93.22850952212596,4.808665576120394e-12,96.86202819398999
t167,0.0,0.0,0.0,0.0,0.0,3.944155167908712,102.36373593973994,4.885684497739324e-12,106.30789110765353
t168,0.0,0.0,0.0,0.0,0.0,3.9940242587614363,97.89285703296503,4.963622129715813e-12,101.88688129173143
t169,0.0,0.0,0.0,0.0,0.0,3.7258157877816136,94.84121748179045,5.035053266037748e-12,98.5670332695771
t170,0.0,0.0,0.0,0.0,0.0,4.064000487165715,104.14866288896656,5.123359025980927e-12,108.2126633761374
t171,0.0,0.0,0.0,0.0,0.0,4.0665505638670805,96.81507659511595,4.807876018805534e-12,100.88162715898784
t172,0.0,0.0,0.0,0.0,0.0,3.8174766795458233,93.68661212442805,4.886889221688775e-12,97.50408880397876
t173,0.0,0.0,0.0,0.0,0.0,4.157052872857914,102.71965256991729,4.95704407015337e-12,106.87670544278016
t174,0.0,0.0,0.0,0.0,0.0,4.221485104619584,97.91439865677062,5.037937328096338e-12,102.13588376139523
t175,0.0,0.0,0.0,0.0,0.0,3.927409619335208,94.33240730219858,5.120601996418052e-12,98.2598169215389
t176,0.0,0.0,0.0,0.0,0.0,4.268285302014327,101.25885016997026,4.804767760890091e-12,105.5271354719894
t177,0.0,0.0,0.0,0.0,0.0,4.338434301940777,96.4294127665582,4.887649709891677e-12,100.76784706850387
t178,0.0,0.0,0.0,0.0,0.0,4.079612723377945,92.91789816429153,4.967023053396399e-12,96.99751088767444
t179,0.0,0.0,0.0,0.0,0.0,4.456056943699344,102.09131170875177,5.031321033466656e-12,106.54736865245616
t180,0.0,0.0,0.0,0.0,0.0,4.540732099858466,97.09690106674181,5.124722273417006e-12,101.6376331666054
t181,0.0,0.0,0.0,0.0,0.0,4.233809690496512,91.40010022466443,4.824889007376293e-12,95.63390991516576
t182,0.0,0.0,0.0,0.0,0.0,4.626346473003946,100.09192668770419,4.8864433532862196e-12,104.71827316071303
t183,0.0,0.0,0.0,0.0,0.0,4.720237414427782,94.9547098955884,4.972203617863123e-12,99.67494731002115
t184,0.0,0.0,0.0,0.0,0.0,4.467027987443118,91.27945156464945,5.054793469246914e-12,95.74647955209763
t185,0.0,0.0,0.0,0.0,0.0,4.9170536948922186,100.36166761967597,5.124483609390381e-12,105.27872131457332
t186,0.0,0.0,0.0,0.0,0.0,4.951622321267439,98.03409347544819,4.819291347580958e-12,102.98571579672044
t187,0.0,0.0,0.0,0.0,0.0,4.7544746372860835,89.57285058188211,4.930330324945831e-12,94.32732521917312
t188,0.0,0.0,0.0,0.0,0.0,5.277017833304413,95.45645003695627,4.998941344479222e-12,100.73346787026568
t189,0.0,0.0,0.0,0.0,0.0,5.443942612351808,92.6740436934895,5.0817644289261385e-12,98.11798630584639
t190,0.0,0.0,0.0,0.0,0.0,5.225631382452552,80.86811527522487,5.212254703502528e-12,86.09374665768263
t191,0.0,0.0,0.0,0.0,0.0,5.832733401827358,82.89157040305119,4.950388518511198e-12,88.7243038048835
t192,0.0,0.0,0.0,0.0,0.0,6.065362224746179,77.80838082107473,5.07630123794052e-12,83.87374304582599
t193,0.0,0.0,0.0,0.0,0.0,5.967090801319979,65.25224566689919,5.247926657513525e-12,71.21933646822441
t194,0.0,0.0,0.0,0.0,0.0,6.723677798798071,61.510529482744005,5.458424498501916e-12,68.23420728154754
t195,0.0,0.0,0.0,0.0,0.0,7.317027941386127,47.434800334258725,5.771152382150324e-12,54.751828275650624
t196,0.0,0.0,0.0,0.0,0.0,7.0832044845924464,36.309152621110215,5.868581234965748e-12,43.39235710570853
t197,0.0,0.0,0.0,0.0,0.0,8.504869005958168,22.629778764966492,6.350417454211761e-12,31.13464777093101
t198,0.0,0.0,0.0,0.0,0.0,9.086531281212519,10.314810252746259,7.063369950849438e-12,19.40134153396584
t199,0.0,0.0,0.0,0.0,0.0,0.4458064711810937,0.14013140546155656,8.583099706266242e-12,0.5859378766512333
t200,0.0,0.0,0.0,0.0,0.0,6.633949919736623e-12,2.042338009552197e-12,2.2755682107649397e-12,1.095185614005376e-11
t201,0.0,0.0,0.0,0.0,0.0,6.691310249770855e-12,2.0763109678310532e-12,2.545809903490258e-12,1.1313431121092166e-11
t202,0.0,0.0,0.0,0.0,0.0,6.11987303735015e-12,2.1095442831760817e-12,2.842785286084407e-12,1.1072202606610639e-11
t203,0.0,0.0,0.0,0.0,0.0,6.098035602162923e-12,2.134109190393852e-12,3.1065901548973362e-12,1.133873494745411e-11
t204,0.0,0.0,0.0,0.0,0.0,6.5105858246132834e-12,2.1944068470947708e-12,3.3738995490494218e-12,1.2078892220757476e-11
t205,0.0,0.0,0.0,0.0,0.0,2.386940359751649e-12,2.132218311311851e-12,3.194814713709389e-12,7.713973384772889e-12
t206,0.0,0.0,0.0,0.0,0.0,2.3409856869647698e-12,2.3564100720192176e-12,3.225615559541162e-12,7.92301131852515e-12
t207,0.0,0.0,0.0,0.0,0.0,2.3316261132933207e-12,2.3597780107545305e-12,3.342948352963687e-12,8.034352477011538e-12
t208,0.0,0.0,0.0,0.0,0.0,2.3141427919967853e-12,2.192361112496441e-12,3.456280611470396e-12,7.962784515963622e-12
t209,0.0,0.0,0.0,0.0,0.0,2.3328460246493956e-12,2.374489126940029e-12,3.5614474350961235e-12,8.268782586685548e-12
t210,0.0,0.0,0.0,0.0,0.0,2.342451146501869e-12,2.3744335224034155e-12,3.648318089563142e-12,8.365202758468427e-12
t211,0.0,0.0,0.0,0.0,0.0,2.3099022940234405e-12,2.196283372885843e-12,3.4939101160089798e-12,8.000095782918263e-12
t212,0.0,0.0,0.0,0.0,0.0,2.3309623059604144e-12,2.3740802183966104e-12,3.5632633223278974e-12,8.268305846684922e-12
t213,0.0,0.0,0.0,0.0,0.0,2.3402804176867327e-12,2.3742415837846556e-12,3.6259361148935755e-12,8.340458116364964e-12
t214,0.0,0.0,0.0,0.0,0.0,2.3372430295356793e-12,2.2011459890303753e-12,3.6980078025176965e-12,8.236396821083751e-12
t215,0.0,0.0,0.0,0.0,0.0,2.3512524344050358e-12,2.384879668880811e-12,3.761418911563607e-12,8.497551014849454e-12
t216,0.0,0.0,0.0,0.0,0.0,2.3376332148393155e-12,2.37842569498646e-12,3.567130681853307e-12,8.283189591679082e-12
t217,0.0,0.0,0.0,0.0,0.0,2.331182001107702e-12,2.206627230605737e-12,3.6358894046626994e-12,8.173698636376138e-12
