Region,Resource,Zone,Cluster,AnnualSum
SD,onshore_wind,1,1,9727.250594021836
SD,solar_pv_sat,1,1,1425.568214468001
SD,solar_btm,1,1,-513585.68804339564
SD,solar_btm_curt,1,1,0.7918357417317201
SD,hydro,1,1,-1.755257961025733e-11
SD,battery4,1,1,-8.03445621020492e8
SD,battery8,1,1,-4.3032386457481045e8
SD,pumped_hydro,1,1,-5.147697573931044e-6
