Zone,1
t1,-3.7094645691077108e-9
t2,-3.765661524585141e-9
t3,-3.851128314197448e-9
t4,-3.908855128328154e-9
t5,-3.940423316001271e-9
t6,-4.1926582146149514e-9
t7,-4.257255918329563e-9
t8,-4.311331955660067e-9
t9,-4.3458150971339386e-9
t10,-4.35178912357225e-9
t11,-4.562836022897045e-9
t12,-4.584195194300886e-9
t13,-4.585390920512471e-9
t14,-4.544460596870971e-9
t15,-4.4908468099864095e-9
t16,-4.6252653419495775e-9
t17,-4.566021013197258e-9
t18,-4.498681615600034e-9
t19,-4.415837513774374e-9
t20,-4.30651738048603e-9
t21,-4.4057081167691235e-9
t22,-4.311581827273868e-9
t23,-4.194479002476758e-9
t24,-4.0573439492325385e-9
t25,-3.880584035398046e-9
t26,-3.977724621511254e-9
t27,-3.89013141676833e-9
t28,-3.7970886562285155e-9
t29,-3.6911218792460014e-9
t30,-3.5901052284505747e-9
t31,-3.6983444567008024e-9
t32,-3.618551377844196e-9
t33,-3.5371603976413685e-9
t34,-3.4579628297526965e-9
t35,-3.3446816117086967e-9
t36,-3.470952167258016e-9
t37,-3.3928707862539522e-9
t38,-3.3294052495640813e-9
t39,-3.2508402008451048e-9
t40,-3.1408213760553434e-9
t41,-3.258861831401773e-9
t42,-3.171280855536098e-9
t43,-3.108089629420863e-9
t44,-3.0300030132260925e-9
t45,-2.9206643339938242e-9
t46,-3.0521197294495885e-9
t47,-2.9850990627949783e-9
t48,-2.9130191250179255e-9
t49,-2.8230380620185182e-9
t50,-2.7331628404862717e-9
t51,-2.863794241245762e-9
t52,-2.8089351652020574e-9
t53,-2.731847131463351e-9
t54,-2.6736472209535248e-9
t55,-2.5704169774871e-9
t56,-2.6796741674291655e-9
t57,-2.581893020203372e-9
t58,-2.5032460999079782e-9
t59,-2.3828237456869738e-9
t60,-2.225861728009463e-9
t61,-2.254118730912179e-9
t62,-2.1328920647288565e-9
t63,-2.0227042079383793e-9
t64,-1.8877492100298056e-9
t65,-1.6909010183397242e-9
t66,-1.7260436071363972e-9
