Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal,Total
t60,1.3247796179945857,0.0,0.0,0.0,5.483322512327015e-8,0.0019055527197726666,0.1907321553762979,24.340205767646648,53.77804403330966,79.6356671818802
t61,1.4207991594788374,0.0,0.0,0.0,5.866312901862451e-8,0.0018032210992632615,0.18897203645531835,24.582604314429414,53.77804403330963,79.97222282343559
t62,1.5579287782630395,0.0,0.0,0.0,5.516337646040929e-8,0.0018490388622194216,0.18914838800716144,23.992614584276346,53.77804403330981,79.51958487788195
t63,1.693234763473506,0.0,0.0,0.0,5.508972825003925e-8,0.0017886331848591835,0.1907787906926545,21.673428538718305,53.778044033309705,77.33727481446876
t64,1.8386663546399755,0.0,0.0,0.0,5.53221831113838e-8,0.0017357323841480574,0.19089593382948414,21.603810775864662,53.778044033309634,77.41315288535009
t65,1.9685660918246637,0.0,0.0,0.0,5.887039073536572e-8,0.0016645011609740616,0.19626282155837177,21.216311506314387,53.77804403330966,77.16084901303844
t66,2.073021610538418,0.0,0.0,0.0,5.557038480724846e-8,0.0016624346446020935,0.1949138365358797,21.38641971108921,53.778044033309584,77.43406168168808
t67,2.2012222726044492,0.0,0.0,0.0,5.550591428487943e-8,0.0016624519010852454,0.1950825240449031,20.630592795866225,53.77804403330963,76.80660413323221
t68,2.331264821862131,0.0,0.0,0.0,5.5693766236026764e-8,0.0016686622230114396,0.20038925012056769,19.807545022081708,53.778044033309534,76.11891184529071
t69,2.4640653034903317,0.0,0.0,0.0,5.907377786467723e-8,0.0016667539024373943,0.2005480914640809,18.916874880698742,53.7780440333096,75.36119912193897
t70,2.6041283137079407,0.0,0.0,0.0,5.5947344508096626e-8,0.0016748008053761798,0.20026708138435642,17.964146733716518,53.77804403330933,74.54826101887086
t71,2.6891511604716967,0.0,0.0,0.0,5.5890681673235354e-8,0.00163282166196644,0.20080175581492715,18.01776708996193,53.77804403330944,74.68739691711065
t72,2.820817445838841,0.0,0.0,0.0,5.5967993614075166e-8,0.0016600392057669997,0.19978962389000346,17.08594788597586,53.778044033309705,73.88625908418817
t73,3.007150278436168,0.0,0.0,0.0,5.924091055327046e-8,0.0016512469240625345,0.1991861751617411,16.701807093193896,53.77804403330755,73.68783888626433
t74,3.103442383397795,0.0,0.0,0.0,5.598480379270309e-8,0.0016612603952327002,0.199367771705552,14.863574205568726,53.77804403331088,71.94608971036298
t75,3.198307758262185,0.0,0.0,0.0,5.5838266709742326e-8,0.0016494483913435942,0.20322561060235117,13.075546139913923,53.77804403331008,70.25677304631816
t76,3.2462255384709424,0.0,0.0,0.0,5.581806079446129e-8,0.001512248556912773,0.19381040702976463,12.671316212753942,53.77804403330883,69.89090849593845
t77,3.318096212495153,0.0,0.0,0.0,5.913507810612441e-8,0.0015280004106919588,0.19685278901275263,11.314772824462713,53.77804403330739,68.60929391882378
t78,3.3857854894036787,0.0,0.0,0.0,5.566654817889723e-8,0.0015573409530453522,0.20030078137535404,10.326864239837558,53.778044033309605,67.6925519405458
t79,3.447512541894211,0.0,0.0,0.0,5.557719787191767e-8,0.0015321386131344158,0.19910335698836346,9.655945105225209,53.778044033315446,67.08213723161356
t80,3.5156097283230254,0.07264286692290874,0.01800115499,0.0022795019678749683,5.875609264969317e-8,0.0016028078536471022,0.14005299811840963,9.563270917258901,53.778044033308625,67.09150406749949
t81,3.3255938451862486,0.14475785530533242,0.03600230998,0.004565731192039231,5.875214145089926e-8,0.0017531074770266567,0.1649654499708001,8.458683392278301,53.77804403331199,65.91436578345389
t82,3.43714900886965,0.21882705999105137,0.054003464970000005,0.006850550440511955,5.668238264955671e-8,0.0019170079826763653,0.16975865285866393,10.436720040933848,53.778044033302145,68.10326987603094
t83,3.404292632938755,0.29263202350597234,0.07200461996,0.009139181130843733,5.6375046438920954e-8,0.001872678593022834,0.1953195613222604,10.109515934122204,53.77804403332006,67.86282072126816
t84,3.3449343419483264,0.3663541596486936,0.09000577495,0.011432936657596112,5.642708152911706e-8,0.001872314478038851,0.1973367392923216,9.877174948895291,53.778044033313584,67.66715530561093
t85,3.130687595930286,0.43836921109283683,0.10800692994000001,0.013739313300557368,5.837644008586074e-8,0.0018938652983339558,0.21151432844745793,10.414064581634824,53.778044033312504,68.09631991733323
t86,2.9883052999056985,1.95591430422578,0.70978011884,0.09172739561714637,5.453317053866678e-8,0.0018112179238192402,0.21009195240295603,9.430694996556628,53.77804403331213,69.16636937331732
t87,2.7707218503720434,3.549150895575646,1.31155327563,0.17013907691081998,5.423913333299639e-8,0.0018285520997981751,0.20905990665054847,9.314075211909381,53.77804403331078,71.10457285669816
t88,2.567608104496741,4.81395519946262,1.91332643242,0.24729830071119022,5.4335194339005944e-8,0.0018268866076037395,0.20174327460621316,9.938466941113647,53.77804403331049,73.4622692270637
t89,2.383919640902605,5.80455070068545,2.51509962132,0.3224284069846718,5.825428604001956e-8,0.0017743322397238415,0.19996694063048956,10.849315466280455,53.77804403331082,75.8550992006085
t90,2.2192896515482285,7.0045157307570785,3.1168727781100003,0.3949489522319738,5.4281516756920666e-8,0.0017497008287421076,0.19595123963821368,12.235356058433885,53.77804403331022,78.94672819913987
t91,2.023703076155246,6.778790175047357,3.7186459349,0.4584748295888461,5.407311834025742e-8,0.0017068336159262178,0.19342077571648286,15.083033078408981,53.77804403331021,82.03581879081617
t92,1.8897404937504578,6.9909052821068345,4.3347938075,0.5230987016962273,5.418421764704587e-8,0.001675186363210094,0.19267033076973392,16.32681512857259,53.77804403330968,84.03774301825295
t93,1.742612254859584,6.93150231668069,4.950941680100001,0.5837393972500952,5.815723993856191e-8,0.001660256683543699,0.1958976548897941,17.49143524595742,53.77804403330956,85.67583289788793
t94,1.627278323507355,6.860229526862677,5.5670895527,0.6405794404280123,5.417429591451887e-8,0.0015881028814984123,0.1935370650216339,18.62011875055617,53.778044033309385,87.28846484944103
t95,1.5024970115173135,6.842663396219563,6.18323739319,0.6975065925413776,5.394372435360272e-8,0.0015402413543086136,0.19431934085827393,19.41304654385171,53.778044033309435,88.6128546067857
t96,1.3688297438413664,6.336229762524836,6.79938526579,0.7393883384637221,5.40893719560595e-8,0.0014695342060443608,0.19169734305235386,21.030725453970437,53.77804403330947,90.2457695292476
t97,1.2569734135409296,5.930933976106559,7.41553313839,0.7948001022077008,5.8117177918787706e-8,0.0015520599169760686,0.19442777220729035,21.186236432553308,53.7780440333094,90.55850098634934
t98,1.187332168193318,6.494774747437925,6.962868642729999,0.7574575782496026,5.4160807376287166e-8,0.0014562303487451447,0.1939003626200885,21.380409295294477,53.77804403330949,90.75624311234446
t99,1.1200930727343599,6.7178510344657845,6.51020411496,0.7220923999969239,5.396234535715049e-8,0.0014556100506694176,0.19501236444724318,21.265678115657515,53.778044033309534,90.31043079958437
