BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t13833,55.77233115472369,29.0370794951548,-44.92246772987858,0.0,0.0,0.0,0.0,0.0,0.0,-39.88694292
t13834,55.773327546043085,28.967460161153014,-44.895743367195955,0.0,0.0,0.0,0.0,0.0,0.0,-39.84504434
t13835,55.77461934980279,28.93187550872136,-44.87958838852419,0.0,0.0,0.0,0.0,0.0,0.0,-39.82690647
t13836,55.77756115449964,28.88807851712338,-44.90798900162276,0.0,0.0,0.0,0.0,0.0,0.0,-39.75765067
t13837,55.74091440875805,29.221844241249507,-45.224127190007685,0.0,0.0,0.0,0.0,0.0,0.0,-39.73863146
t13838,55.73937342390935,29.213894868253323,-45.1811792321627,0.0,0.0,0.0,0.0,0.0,0.0,-39.77208906
t13839,55.72801840799529,28.19473877873736,-44.18992140673261,0.0,0.0,0.0,0.0,0.0,0.0,-39.73283578
t13840,55.72275843555805,28.535682822166223,-44.57411285772449,0.0,0.0,0.0,0.0,0.0,0.0,-39.6843284
t13841,55.72694665684547,28.704056311043242,-44.75487941788856,0.0,0.0,0.0,0.0,0.0,0.0,-39.67612355
t13842,55.699693413622455,29.119136802070972,-45.1531148956936,0.0,0.0,0.0,0.0,0.0,0.0,-39.66571532
t13843,55.70276487702855,29.117588577460307,-45.15711424448882,0.0,0.0,0.0,0.0,0.0,0.0,-39.66323921
t13844,55.70741844910162,29.099845987413314,-45.1880848865151,0.0,0.0,0.0,0.0,0.0,0.0,-39.61917955
t13845,55.71519847861509,29.076369732462844,-45.21865171107784,0.0,0.0,0.0,0.0,0.0,0.0,-39.5729165
t13846,55.73075867402801,29.021840689775253,-45.18804808380333,0.0,0.0,0.0,0.0,0.0,0.0,-39.56455128
t13847,55.71345669965875,29.293224471129854,-45.399646520788565,0.0,0.0,0.0,0.0,0.0,0.0,-39.60703465
t13848,55.72758789242406,29.16857605471455,-45.2893911071386,0.0,0.0,0.0,0.0,0.0,0.0,-39.60677284
t13849,55.75470290150885,30.1071418172025,-46.21567319871142,0.0,0.0,0.0,0.0,0.0,0.0,-39.64617152
t13850,55.7853057446305,29.717931929527722,-45.862656054158045,0.0,0.0,0.0,0.0,0.0,0.0,-39.64058162
t13851,55.81300754287877,29.469849493401057,-45.62979776627948,0.0,0.0,0.0,0.0,0.0,0.0,-39.65305927
t13852,55.795399636877534,29.634991181045223,-45.81024310792254,0.0,0.0,0.0,0.0,0.0,0.0,-39.62014771
t13853,55.807309383362664,29.525338036862713,-45.7151604302255,0.0,0.0,0.0,0.0,0.0,0.0,-39.61748699
t13854,55.820650390486314,29.458229729271142,-45.685206099757295,0.0,0.0,0.0,0.0,0.0,0.0,-39.59367402
t13855,55.836007572692125,29.417247212414328,-45.63580116510663,0.0,0.0,0.0,0.0,0.0,0.0,-39.61745362
t13856,55.854326141745865,29.349264616123445,-45.56758747786928,0.0,0.0,0.0,0.0,0.0,0.0,-39.63600328
t13857,55.82774508135103,29.602136112695366,-45.786785704046444,0.0,0.0,0.0,0.0,0.0,0.0,-39.64309549
t13858,55.83305241076834,29.51403584332785,-45.692934534096594,0.0,0.0,0.0,0.0,0.0,0.0,-39.65415372
t13859,55.82905952191536,28.4737316117011,-44.601211163616156,0.0,0.0,0.0,0.0,0.0,0.0,-39.70157997
t13860,55.83292020798584,28.769865101575558,-44.85466042956144,0.0,0.0,0.0,0.0,0.0,0.0,-39.74812488
t13861,55.84908254177994,28.847235104251524,-44.92103744603157,0.0,0.0,0.0,0.0,0.0,0.0,-39.7752802
t13862,55.80719903748797,29.185139357791634,-45.12724341527947,0.0,0.0,0.0,0.0,0.0,0.0,-39.86509498
t13863,55.79903498376398,29.058099195463612,-44.99785024922757,0.0,0.0,0.0,0.0,0.0,0.0,-39.85928393
t13864,55.79343616709031,28.943641989803616,-44.8395380668937,0.0,0.0,0.0,0.0,0.0,0.0,-39.89754009
t13865,55.79053448922176,28.803003339720114,-44.642607698941816,0.0,0.0,0.0,0.0,0.0,0.0,-39.95093013
t13866,55.792149509753585,28.61665822512999,-44.42828384488368,0.0,0.0,0.0,0.0,0.0,0.0,-39.98052389
t13867,55.756559088571834,28.808910877221834,-44.57562321579367,0.0,0.0,0.0,0.0,0.0,0.0,-39.98984675
t13868,55.75355648504796,28.609949244069007,-44.32849561911703,0.0,0.0,0.0,0.0,0.0,0.0,-40.03501011
t13869,55.763458428188464,29.39125321755219,-45.10626655574056,0.0,0.0,0.0,0.0,0.0,0.0,-40.04844509
t13870,55.77456086899578,28.929791280435023,-44.57372724943078,0.0,0.0,0.0,0.0,0.0,0.0,-40.1306249
t13871,55.78318085991573,28.545290546054794,-44.130323975970455,0.0,0.0,0.0,0.0,0.0,0.0,-40.19814743
t13872,55.75302290886369,28.61080072503842,-44.09595032390209,0.0,0.0,0.0,0.0,0.0,0.0,-40.26787331
t13873,55.75046525373718,28.32222000296224,-43.530614236699435,0.0,0.0,0.0,0.0,0.0,0.0,-40.54207102
t13874,55.843848735930756,27.9716361159749,-43.02558429190573,0.0,0.0,0.0,0.0,0.0,0.0,-40.78990056
t13875,55.9344269498524,27.635684035357723,-42.6614977752102,0.0,0.0,0.0,0.0,0.0,0.0,-40.90861321
t13876,56.02560911390876,27.348426961887952,-42.36521844579674,0.0,0.0,0.0,0.0,0.0,0.0,-41.00881763
t13877,56.062925916118864,27.561240604815204,-42.52635946093411,0.0,0.0,0.0,0.0,0.0,0.0,-41.09780706
t13878,56.139563216750446,27.35079445622415,-42.22468091297458,0.0,0.0,0.0,0.0,0.0,0.0,-41.26567676
t13879,56.19927864641787,25.831384815006352,-40.55657517142433,0.0,0.0,0.0,0.0,0.0,0.0,-41.47408829
t13880,56.26751105681551,25.980061006458683,-40.48912813327419,0.0,0.0,0.0,0.0,0.0,0.0,-41.75844393
t13881,56.35156183873652,25.825241580169816,-40.12430909890629,0.0,0.0,0.0,0.0,0.0,0.0,-42.05249432
t13882,56.37716687663888,26.067668076619867,-40.100052903258735,0.0,0.0,0.0,0.0,0.0,0.0,-42.34478205
t13883,56.45879149174547,25.63282658862714,-39.47698626037261,0.0,0.0,0.0,0.0,0.0,0.0,-42.61463182
t13884,56.54994910974525,25.14340590565853,-38.748501365403584,0.0,0.0,0.0,0.0,0.0,0.0,-42.94485365
t13885,56.63691549321459,24.550235331920295,-37.70980689513489,0.0,0.0,0.0,0.0,0.0,0.0,-43.47734393
t13886,56.653793329519374,23.84729818105488,-36.526329740573935,0.0,0.0,0.0,0.0,0.0,0.0,-43.97476177
t13887,56.54545895952712,23.857769561060586,-36.10687705058756,0.0,0.0,0.0,0.0,0.0,0.0,-44.29635147
t13888,56.481762772772,23.183982402355458,-35.145192525127186,0.0,0.0,0.0,0.0,0.0,0.0,-44.52055265
t13889,56.44123454849471,23.31575457347367,-35.069255321967994,0.0,0.0,0.0,0.0,0.0,0.0,-44.6877338
t13890,56.41194029999062,22.602534361909132,-34.23359259189697,0.0,0.0,0.0,0.0,0.0,0.0,-44.78088207
t13891,56.355442192441224,21.964488327274868,-33.26081795972959,0.0,0.0,0.0,0.0,0.0,0.0,-45.05911256
t13892,56.53292358043615,23.117510258460747,-34.35372613890014,0.0,0.0,0.0,0.0,0.0,0.0,-45.2967077
t13893,56.86122964444256,22.45743426385928,-33.96195189829608,0.0,0.0,0.0,0.0,0.0,0.0,-45.35671201
t13894,57.305761779550146,21.21265702200403,-33.11271925155711,0.0,0.0,0.0,0.0,0.0,0.0,-45.40569955
t13895,57.56655052849832,21.54599674825128,-33.63501583671802,0.0,0.0,0.0,0.0,0.0,0.0,-45.47753144
t13896,57.756497682987856,22.124023556579893,-34.224074619567276,0.0,0.0,0.0,0.0,0.0,0.0,-45.65644662
t13897,57.68372092022181,23.5300973069959,-35.04751174721792,0.0,0.0,0.0,0.0,0.0,0.0,-46.16630648
t13898,59.889018727040124,23.614762806567697,-36.85449119360785,0.0,0.0,0.0,0.0,0.0,0.0,-46.64929034
t13899,60.02752394004031,25.106423697748053,-38.35773642778834,0.0,0.0,0.0,0.0,0.0,0.0,-46.77621121
t13900,59.79875199818824,25.893180653251022,-38.7751397114394,0.0,0.0,0.0,0.0,0.0,0.0,-46.91679294
t13901,59.45890648606197,26.13361510175002,-38.51294391781182,0.0,0.0,0.0,0.0,0.0,0.0,-47.07957767
t13902,59.12601771111988,25.844881398457805,-37.80345095957774,0.0,0.0,0.0,0.0,0.0,0.0,-47.16744815
t13903,58.923893145305584,25.103367927983317,-36.638418813289036,0.0,0.0,0.0,0.0,0.0,0.0,-47.38884226
t13904,58.14866486491326,24.019885296386732,-34.479031521299724,0.0,0.0,0.0,0.0,0.0,0.0,-47.68951864
t13905,57.5416792519676,22.54076211812904,-32.22356662009669,0.0,0.0,0.0,0.0,0.0,0.0,-47.85887475
t13906,57.13048994356752,20.89967289348087,-29.93803451704832,0.0,0.0,0.0,0.0,0.0,0.0,-48.09212832
