Time,Weight
1,18.049450549450547
2,18.049450549450547
3,18.049450549450547
4,18.049450549450547
5,18.049450549450547
6,18.049450549450547
7,18.049450549450547
8,18.049450549450547
9,18.049450549450547
10,18.049450549450547
11,18.049450549450547
12,18.049450549450547
13,18.049450549450547
14,18.049450549450547
15,18.049450549450547
16,18.049450549450547
17,18.049450549450547
18,18.049450549450547
19,18.049450549450547
20,18.049450549450547
21,18.049450549450547
22,18.049450549450547
23,18.049450549450547
24,18.049450549450547
25,18.049450549450547
26,18.049450549450547
27,18.049450549450547
28,18.049450549450547
29,18.049450549450547
30,18.049450549450547
31,18.049450549450547
32,18.049450549450547
33,18.049450549450547
34,18.049450549450547
35,18.049450549450547
36,18.049450549450547
37,18.049450549450547
38,18.049450549450547
39,18.049450549450547
40,18.049450549450547
41,18.049450549450547
42,18.049450549450547
43,18.049450549450547
44,18.049450549450547
45,18.049450549450547
46,18.049450549450547
47,18.049450549450547
48,18.049450549450547
49,18.049450549450547
50,18.049450549450547
51,18.049450549450547
52,18.049450549450547
53,18.049450549450547
54,18.049450549450547
55,18.049450549450547
56,18.049450549450547
57,18.049450549450547
58,18.049450549450547
59,18.049450549450547
60,18.049450549450547
61,18.049450549450547
62,18.049450549450547
63,18.049450549450547
64,18.049450549450547
65,18.049450549450547
66,18.049450549450547
67,18.049450549450547
68,18.049450549450547
69,18.049450549450547
70,18.049450549450547
71,18.049450549450547
72,18.049450549450547
73,18.049450549450547
74,18.049450549450547
75,18.049450549450547
76,18.049450549450547
77,18.049450549450547
78,18.049450549450547
79,18.049450549450547
80,18.049450549450547
81,18.049450549450547
82,18.049450549450547
83,18.049450549450547
84,18.049450549450547
85,18.049450549450547
86,18.049450549450547
87,18.049450549450547
88,18.049450549450547
89,18.049450549450547
90,18.049450549450547
91,18.049450549450547
92,18.049450549450547
93,18.049450549450547
94,18.049450549450547
95,18.049450549450547
96,18.049450549450547
97,18.049450549450547
98,18.049450549450547
99,18.049450549450547
100,18.049450549450547
101,18.049450549450547
102,18.049450549450547
103,18.049450549450547
104,18.049450549450547
105,18.049450549450547
106,18.049450549450547
107,18.049450549450547
108,18.049450549450547
109,18.049450549450547
110,18.049450549450547
111,18.049450549450547
112,18.049450549450547
113,18.049450549450547
114,18.049450549450547
115,18.049450549450547
116,18.049450549450547
117,18.049450549450547
118,18.049450549450547
119,18.049450549450547
120,18.049450549450547
121,18.049450549450547
122,18.049450549450547
123,18.049450549450547
124,18.049450549450547
125,18.049450549450547
126,18.049450549450547
127,18.049450549450547
128,18.049450549450547
129,18.049450549450547
130,18.049450549450547
131,18.049450549450547
132,18.049450549450547
133,18.049450549450547
134,18.049450549450547
135,18.049450549450547
136,18.049450549450547
137,18.049450549450547
138,18.049450549450547
139,18.049450549450547
140,18.049450549450547
141,18.049450549450547
142,18.049450549450547
143,18.049450549450547
144,18.049450549450547
145,18.049450549450547
146,18.049450549450547
147,18.049450549450547
148,18.049450549450547
149,18.049450549450547
150,18.049450549450547
151,18.049450549450547
152,18.049450549450547
153,18.049450549450547
154,18.049450549450547
155,18.049450549450547
156,18.049450549450547
157,18.049450549450547
158,18.049450549450547
159,18.049450549450547
160,18.049450549450547
161,18.049450549450547
162,18.049450549450547
163,18.049450549450547
164,18.049450549450547
165,18.049450549450547
166,18.049450549450547
167,18.049450549450547
168,18.049450549450547
169,18.049450549450547
170,18.049450549450547
171,18.049450549450547
172,18.049450549450547
173,18.049450549450547
174,18.049450549450547
175,18.049450549450547
176,18.049450549450547
177,18.049450549450547
178,18.049450549450547
179,18.049450549450547
180,18.049450549450547
181,18.049450549450547
182,18.049450549450547
183,18.049450549450547
184,18.049450549450547
185,18.049450549450547
186,18.049450549450547
187,18.049450549450547
188,18.049450549450547
189,18.049450549450547
190,18.049450549450547
191,18.049450549450547
192,18.049450549450547
193,18.049450549450547
194,18.049450549450547
195,18.049450549450547
196,18.049450549450547
197,18.049450549450547
198,18.049450549450547
199,18.049450549450547
200,18.049450549450547
201,18.049450549450547
202,18.049450549450547
203,18.049450549450547
204,18.049450549450547
205,18.049450549450547
206,18.049450549450547
207,18.049450549450547
208,18.049450549450547
209,18.049450549450547
210,18.049450549450547
211,18.049450549450547
212,18.049450549450547
213,18.049450549450547
214,18.049450549450547
215,18.049450549450547
216,18.049450549450547
217,18.049450549450547
218,18.049450549450547
219,18.049450549450547
220,18.049450549450547
221,18.049450549450547
222,18.049450549450547
223,18.049450549450547
224,18.049450549450547
225,18.049450549450547
226,18.049450549450547
227,18.049450549450547
228,18.049450549450547
229,18.049450549450547
230,18.049450549450547
231,18.049450549450547
232,18.049450549450547
233,18.049450549450547
234,18.049450549450547
235,18.049450549450547
236,18.049450549450547
237,18.049450549450547
238,18.049450549450547
239,18.049450549450547
240,18.049450549450547
241,18.049450549450547
242,18.049450549450547
243,18.049450549450547
244,18.049450549450547
245,18.049450549450547
246,18.049450549450547
247,18.049450549450547
248,18.049450549450547
249,18.049450549450547
250,18.049450549450547
251,18.049450549450547
252,18.049450549450547
253,18.049450549450547
254,18.049450549450547
255,18.049450549450547
256,18.049450549450547
257,18.049450549450547
258,18.049450549450547
259,18.049450549450547
260,18.049450549450547
261,18.049450549450547
262,18.049450549450547
263,18.049450549450547
264,18.049450549450547
265,18.049450549450547
266,18.049450549450547
267,18.049450549450547
268,18.049450549450547
269,18.049450549450547
270,18.049450549450547
271,18.049450549450547
272,18.049450549450547
273,18.049450549450547
274,18.049450549450547
275,18.049450549450547
276,18.049450549450547
277,18.049450549450547
278,18.049450549450547
279,18.049450549450547
280,18.049450549450547
281,18.049450549450547
282,18.049450549450547
283,18.049450549450547
284,18.049450549450547
285,18.049450549450547
286,18.049450549450547
287,18.049450549450547
288,18.049450549450547
289,18.049450549450547
290,18.049450549450547
291,18.049450549450547
292,18.049450549450547
293,18.049450549450547
294,18.049450549450547
295,18.049450549450547
296,18.049450549450547
297,18.049450549450547
298,18.049450549450547
299,18.049450549450547
300,18.049450549450547
301,18.049450549450547
302,18.049450549450547
303,18.049450549450547
304,18.049450549450547
305,18.049450549450547
306,18.049450549450547
307,18.049450549450547
308,18.049450549450547
309,18.049450549450547
310,18.049450549450547
311,18.049450549450547
312,18.049450549450547
313,18.049450549450547
314,18.049450549450547
315,18.049450549450547
316,18.049450549450547
317,18.049450549450547
318,18.049450549450547
319,18.049450549450547
320,18.049450549450547
321,18.049450549450547
322,18.049450549450547
323,18.049450549450547
324,18.049450549450547
325,18.049450549450547
326,18.049450549450547
327,18.049450549450547
328,18.049450549450547
329,18.049450549450547
330,18.049450549450547
331,18.049450549450547
332,18.049450549450547
333,18.049450549450547
334,18.049450549450547
335,18.049450549450547
336,18.049450549450547
337,18.049450549450547
338,18.049450549450547
339,18.049450549450547
340,18.049450549450547
341,18.049450549450547
342,18.049450549450547
343,18.049450549450547
344,18.049450549450547
345,18.049450549450547
346,18.049450549450547
347,18.049450549450547
348,18.049450549450547
349,18.049450549450547
350,18.049450549450547
351,18.049450549450547
352,18.049450549450547
353,18.049450549450547
354,18.049450549450547
355,18.049450549450547
356,18.049450549450547
357,18.049450549450547
358,18.049450549450547
359,18.049450549450547
360,18.049450549450547
361,18.049450549450547
362,18.049450549450547
363,18.049450549450547
364,18.049450549450547
365,18.049450549450547
366,18.049450549450547
367,18.049450549450547
368,18.049450549450547
369,18.049450549450547
370,18.049450549450547
371,18.049450549450547
372,18.049450549450547
373,18.049450549450547
374,18.049450549450547
375,18.049450549450547
376,18.049450549450547
377,18.049450549450547
378,18.049450549450547
379,18.049450549450547
380,18.049450549450547
381,18.049450549450547
382,18.049450549450547
383,18.049450549450547
384,18.049450549450547
385,18.049450549450547
386,18.049450549450547
387,18.049450549450547
388,18.049450549450547
389,18.049450549450547
390,18.049450549450547
391,18.049450549450547
392,18.049450549450547
393,18.049450549450547
394,18.049450549450547
395,18.049450549450547
396,18.049450549450547
397,18.049450549450547
398,18.049450549450547
399,18.049450549450547
400,18.049450549450547
401,18.049450549450547
402,18.049450549450547
403,18.049450549450547
404,18.049450549450547
405,18.049450549450547
406,18.049450549450547
407,18.049450549450547
408,18.049450549450547
409,18.049450549450547
410,18.049450549450547
411,18.049450549450547
412,18.049450549450547
413,18.049450549450547
414,18.049450549450547
415,18.049450549450547
416,18.049450549450547
417,18.049450549450547
418,18.049450549450547
