Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
onshore_wind,1,0,0.0,321.44647817867894,321.44647817867894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv_sat,1,0,0.0,402.72555150770967,402.72555150770967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydro,1,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,0,0.0,780.9336603293409,780.9336603293409,0.0,0.0,7809.336603293409,7809.336603293409,0.0,0.0,0.0,0.0
pumped_hydro,1,0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
Total,n/a,0,0.0,1505.1056900157296,1505.1056900157296,0.0,0.0,7809.336603293409,7809.336603293409,0.0,0.0,0.0,0.0
