Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
onshore_wind,1,0.0,0.0,1517.2961459867818,1517.2961459867818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv_sat,1,0.0,0.0,5358.651934374358,5358.651934374358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_btm,1,32.11,0.0,0.0,32.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_btm_curt,1,0.0,0.0,8.12,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydro,1,4.6,5.144551121266744e-14,1.3999999999980195,5.999999999997968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery4,1,0.0,0.0,536.8864902456413,536.8864902456413,0.0,0.0,536.8864902475007,536.8864902475007,0.0,0.0,0.0,0.0
battery8,1,0.0,0.0,1538.9296901580651,1538.9296901580651,0.0,0.0,15389.296901580605,15389.296901580605,0.0,0.0,0.0,0.0
pumped_hydro,1,0.0,0.0,4.678853775874538e-9,4.678853775874538e-9,0.0,0.0,1.8053001547428037e-8,1.8053001547428037e-8,0.0,0.0,0.0,0.0
Total,n/a,36.71,5.144551121266744e-14,8961.284260769522,8997.994260769523,0.0,0.0,15926.183391846158,15926.183391846158,0.0,0.0,0.0,0.0
