Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
t25,0.0,0.0,0.0,0.0,0.0,7.259327913808122e-10,6.75767947728913e-10,1.1048643856761687e-9,2.506565124785894e-9
t26,0.0,0.0,0.0,0.0,0.0,7.236161466514302e-10,6.711665102003827e-10,1.043996780183603e-9,2.438779437035416e-9
t27,0.0,0.0,0.0,0.0,0.0,7.246404631343942e-10,6.725021203523329e-10,1.0606567052780477e-9,2.4577992887647748e-9
t28,0.0,0.0,0.0,0.0,0.0,7.25723179205732e-10,6.737185111314236e-10,1.0769116446722218e-9,2.4763533350093774e-9
t29,0.0,0.0,0.0,0.0,0.0,7.267598852425007e-10,6.74876902081987e-10,1.0934374058884662e-9,2.495074193212954e-9
t30,0.0,0.0,0.0,0.0,0.0,7.277685492735069e-10,6.76189796549674e-10,1.1109562425535374e-9,2.5149145883767184e-9
t31,0.0,0.0,0.0,0.0,0.0,7.250380929118716e-10,6.718977235312203e-10,1.049402518401158e-9,2.44633833484425e-9
t32,0.0,0.0,0.0,0.0,0.0,7.227252178185533e-10,6.766053300039534e-10,1.0669400079593697e-9,2.4662705557818764e-9
t33,0.0,0.0,0.0,0.0,0.0,7.273595780901488e-10,6.746185433310725e-10,1.0814314399808982e-9,2.4834095614021194e-9
t34,0.0,0.0,0.0,0.0,0.0,7.286808711097364e-10,6.7565104326372e-10,1.0975405232303568e-9,2.501872437603813e-9
t35,0.0,0.0,0.0,0.0,0.0,7.299145352020158e-10,6.769039484828962e-10,1.1147207183424214e-9,2.5215392020273334e-9
t36,0.0,0.0,0.0,0.0,0.0,7.273675828472737e-10,6.728871290276645e-10,1.0531125975153967e-9,2.4533673093903348e-9
t37,0.0,0.0,0.0,0.0,0.0,7.236249629861061e-10,6.77716304443338e-10,1.0720546442479743e-9,2.4733959116774184e-9
t38,0.0,0.0,0.0,0.0,0.0,7.294079139742524e-10,6.754061814021259e-10,1.0846768935796332e-9,2.4894909889560115e-9
t39,0.0,0.0,0.0,0.0,0.0,7.305417608873516e-10,6.765751901495994e-10,1.1009952643027473e-9,2.5081122153396982e-9
t40,0.0,0.0,0.0,0.0,0.0,7.32884946579846e-10,6.777623886762728e-10,1.1196017829789473e-9,2.530249118235066e-9
t41,0.0,0.0,0.0,0.0,0.0,7.29825537882261e-10,6.742184924120093e-10,1.0573022744967937e-9,2.461346304791064e-9
t42,0.0,0.0,0.0,0.0,0.0,7.242853829257303e-10,6.779783414832658e-10,1.074247582990645e-9,2.476511307399641e-9
t43,0.0,0.0,0.0,0.0,0.0,7.311746857259823e-10,6.76267899503053e-10,1.087626978232722e-9,2.4950695634617573e-9
t44,0.0,0.0,0.0,0.0,0.0,7.321336063475714e-10,6.773330460912617e-10,1.1037339480168162e-9,2.5132006004556493e-9
t45,0.0,0.0,0.0,0.0,0.0,7.330904350096449e-10,6.785164849160592e-10,1.1207089119435438e-9,2.532315831869248e-9
t46,0.0,0.0,0.0,0.0,0.0,7.298075623329664e-10,6.74484453149609e-10,1.0575986131116495e-9,2.461890628594225e-9
t47,0.0,0.0,0.0,0.0,0.0,7.236766597779605e-10,6.7820075604693e-10,1.074974746040613e-9,2.4768521618655035e-9
t48,0.0,0.0,0.0,0.0,0.0,7.314947925389771e-10,6.767269803638066e-10,1.088989737514979e-9,2.497211510417763e-9
t49,0.0,0.0,0.0,0.0,0.0,7.323368571201674e-10,6.77850556427735e-10,1.1053989476704108e-9,2.5155863612183133e-9
t50,0.0,0.0,0.0,0.0,0.0,7.333411102994692e-10,6.789798955824196e-10,1.1220880340932118e-9,2.5344090399751006e-9
t51,0.0,0.0,0.0,0.0,0.0,7.30074887886469e-10,6.749137284365819e-10,1.058679908147046e-9,2.463668524470097e-9
t52,0.0,0.0,0.0,0.0,0.0,7.238405454004407e-10,6.784803541503734e-10,1.0757327565318805e-9,2.4780536560826946e-9
t53,0.0,0.0,0.0,0.0,0.0,7.319736458184881e-10,6.770390193388566e-10,1.0893714356172259e-9,2.4983841007745706e-9
t54,0.0,0.0,0.0,0.0,0.0,7.329722656240679e-10,6.781336644044454e-10,1.1053430099113798e-9,2.516448939939893e-9
t55,0.0,0.0,0.0,0.0,0.0,7.339618597493761e-10,6.792905388008561e-10,1.122090724551226e-9,2.535343123101458e-9
t56,0.0,0.0,0.0,0.0,0.0,7.305133733357689e-10,6.752794560342048e-10,1.0589196986580606e-9,2.4647125280280343e-9
t57,0.0,0.0,0.0,0.0,0.0,7.24359477376578e-10,6.78834551039278e-10,1.0760684115751994e-9,2.4792624399910554e-9
t58,0.0,0.0,0.0,0.0,0.0,7.324913265646496e-10,6.774207435732345e-10,1.0894178178020202e-9,2.4993298879399042e-9
t59,0.0,0.0,0.0,0.0,0.0,7.334718069697962e-10,6.785059532328066e-10,1.1051608536127062e-9,2.517138613815309e-9
t60,0.0,0.0,0.0,0.0,0.0,7.343450461257277e-10,6.796244009687901e-10,1.1215494629675164e-9,2.5355189100620343e-9
t61,0.0,0.0,0.0,0.0,0.0,7.306373043864662e-10,6.755826521285928e-10,1.0585233560112564e-9,2.4647433125263154e-9
t62,0.0,0.0,0.0,0.0,0.0,7.246989300817132e-10,6.79032541061604e-10,1.074885614512326e-9,2.4786170856556432e-9
t63,0.0,0.0,0.0,0.0,0.0,7.329313743941993e-10,6.775343459038289e-10,1.0871953824883494e-9,2.4976611027863775e-9
t64,0.0,0.0,0.0,0.0,0.0,7.340063051795458e-10,6.785312581438737e-10,1.1017114935406504e-9,2.51424905686407e-9
t65,0.0,0.0,0.0,0.0,0.0,7.349640047694983e-10,6.795792507532894e-10,1.1166762894782597e-9,2.5312195450010474e-9
t66,0.0,0.0,0.0,0.0,0.0,7.309972075005967e-10,6.754737222481789e-10,1.052932637000164e-9,2.4594035667489395e-9
t67,0.0,0.0,0.0,0.0,0.0,7.25725395402614e-10,6.789476977820845e-10,1.0677149374618818e-9,2.4723880306465803e-9
t68,0.0,0.0,0.0,0.0,0.0,7.323024723185878e-10,6.773381554613652e-10,1.0780510155865754e-9,2.4876916433665283e-9
t69,0.0,0.0,0.0,0.0,0.0,7.327248264741494e-10,6.78286196831405e-10,1.0901130338947693e-9,2.5011240572003237e-9
t70,0.0,0.0,0.0,0.0,0.0,7.331331431954627e-10,6.792657791169563e-10,1.1020802396593213e-9,2.5144791619717403e-9
t71,0.0,0.0,0.0,0.0,0.0,7.29453324836667e-10,6.750288769076604e-10,1.0363245113527522e-9,2.4408067130970796e-9
t72,0.0,0.0,0.0,0.0,0.0,7.25504139484201e-10,6.783310335049019e-10,1.0463884146489117e-9,2.4502235876380146e-9
t73,0.0,0.0,0.0,0.0,0.0,7.29811017865867e-10,6.767071045429199e-10,1.0523571920049253e-9,2.458875314413712e-9
t74,0.0,0.0,0.0,0.0,0.0,7.302906912595652e-10,6.776090204703368e-10,1.0589388375415426e-9,2.4668385492714446e-9
t75,0.0,0.0,0.0,0.0,0.0,7.308137980705965e-10,6.78573813157309e-10,1.0641618965031295e-9,2.473549507731035e-9
t76,0.0,0.0,0.0,0.0,0.0,7.275647178991331e-10,6.740594474949165e-10,9.927150636635384e-10,2.394339229057588e-9
t77,0.0,0.0,0.0,0.0,0.0,7.24195430208874e-10,6.770503924709652e-10,9.926911838643087e-10,2.393937006544148e-9
t78,0.0,0.0,0.0,0.0,0.0,7.283952935694783e-10,6.753593000322549e-10,9.871463146940822e-10,2.3909009082958154e-9
t79,0.0,0.0,0.0,0.0,0.0,7.288370230952239e-10,6.757693554044447e-10,9.783979492709966e-10,2.3830043277706653e-9
t80,0.0,0.0,0.0,0.0,0.0,7.292040880430447e-10,6.760515888894114e-10,9.650651264601991e-10,2.3703208033926552e-9
t81,0.0,0.0,0.0,0.0,0.0,7.254682732555074e-10,6.700162801669177e-10,8.779845690448713e-10,2.2734691224672964e-9
t82,0.0,0.0,0.0,0.0,0.0,7.220137415115073e-10,6.715070653069609e-10,8.531709259556878e-10,2.246691732774156e-9
t83,0.0,0.0,0.0,0.0,0.0,7.256042537096831e-10,6.703124575334613e-10,8.184415826984881e-10,2.2143582939416325e-9
t84,0.0,0.0,0.0,0.0,0.0,7.246234093235205e-10,6.705188635510344e-10,7.78243297813651e-10,2.173385570688206e-9
t85,0.0,0.0,0.0,0.0,0.0,7.249454664187327e-10,6.69098672625557e-10,7.210877020482714e-10,2.115131841092561e-9
t86,0.0,0.0,0.0,0.0,0.0,1.8101536582795563e-9,6.063618625226237e-10,5.988973928421692e-10,3.0154129136443493e-9
t87,0.0,0.0,0.0,0.0,0.0,0.007345516619049422,0.002375078446848481,2.3008245957197925e-9,0.009720597366722499
t88,0.0,0.0,0.0,0.0,0.0,9.665379012445182,7.585212650346627,2.040966680574344e-9,17.250591664832776
t89,0.0,0.0,0.0,0.0,0.0,10.02436207242003,17.513597984829318,1.8428103646598576e-9,27.537960059092157
t90,0.0,0.0,0.0,0.0,0.0,9.359432009595242,27.139298741031048,1.7712229269693865e-9,36.49873075239751
t91,0.0,0.0,0.0,0.0,0.0,7.806409809637992,36.19880103492261,1.6014162893576408e-9,44.005210846162015
t92,0.0,0.0,0.0,0.0,0.0,7.350017898238051,43.761984441380314,1.5598644824997238e-9,51.112002341178226
t93,0.0,0.0,0.0,0.0,0.0,7.128529792198166,52.40014863640476,1.5471479908669613e-9,59.52867843015007
t94,0.0,0.0,0.0,0.0,0.0,6.790982185769182,59.78701584686922,1.541583862999807e-9,66.57799803417998
t95,0.0,0.0,0.0,0.0,0.0,6.512891784135812,66.59458287831147,1.5464018865119137e-9,73.10747466399368
t96,0.0,0.0,0.0,0.0,0.0,5.964568046412271,72.00454486962056,1.4429793848365007e-9,77.96911291747581
t97,0.0,0.0,0.0,0.0,0.0,5.6176817403984645,75.23679724482778,1.4612042702834368e-9,80.85447898668745
t98,0.0,0.0,0.0,0.0,0.0,5.625811070602336,80.29717284485052,1.475242693136202e-9,85.9229839169281
t99,0.0,0.0,0.0,0.0,0.0,5.4905986409357554,82.99894885255453,1.4941736261991682e-9,88.48954749498446
t100,0.0,0.0,0.0,0.0,0.0,5.373941031959869,85.57430703787682,1.5158958221238405e-9,90.94824807135258
t101,0.0,0.0,0.0,0.0,0.0,5.095850774973823,87.02155668202006,1.4336563278494038e-9,92.11740745842754
t102,0.0,0.0,0.0,0.0,0.0,4.849898916815429,86.58529631189751,1.4586609173887984e-9,91.4351952301716
t103,0.0,0.0,0.0,0.0,0.0,4.9300131548854145,91.58746052528485,1.4785655243522717e-9,96.51747368164884
t104,0.0,0.0,0.0,0.0,0.0,4.863661078507951,92.58522642834916,1.5002860160446953e-9,97.4488875083574
t105,0.0,0.0,0.0,0.0,0.0,4.805730332798277,93.4695146970612,1.5234086007866564e-9,98.27524503138288
t106,0.0,0.0,0.0,0.0,0.0,4.62866621656884,93.11084998036189,1.4435576986747864e-9,97.73951619837429
t107,0.0,0.0,0.0,0.0,0.0,4.424577453048281,90.7323650074633,1.4684065587393154e-9,95.15694246198
t108,0.0,0.0,0.0,0.0,0.0,4.5385307710509775,94.63778982393146,1.4870136154831102e-9,99.17632059646945
t109,0.0,0.0,0.0,0.0,0.0,4.499147786051258,95.33832610526353,1.5093586491038654e-9,99.83747389282415
t110,0.0,0.0,0.0,0.0,0.0,4.46643607623666,95.9514911261911,1.5325733077463967e-9,100.41792720396033
t111,0.0,0.0,0.0,0.0,0.0,4.3392642790802975,95.32166352631053,1.4505582435766215e-9,99.66092780684139
t112,0.0,0.0,0.0,0.0,0.0,4.153177723533524,92.64056049385084,1.473025167086236e-9,96.79373821885738
t113,0.0,0.0,0.0,0.0,0.0,4.288256127514184,96.48347313323603,1.4932935450666839e-9,100.77172926224351
t114,0.0,0.0,0.0,0.0,0.0,4.2685838959163345,97.10420115231062,1.515448352450126e-9,101.3727850497424
t115,0.0,0.0,0.0,0.0,0.0,4.254407877079786,97.66020456897546,1.5385125268486712e-9,101.91461244759375
t116,0.0,0.0,0.0,0.0,0.0,4.159958188416339,96.29843620682693,1.4509668380968158e-9,100.45839439669425
t117,0.0,0.0,0.0,0.0,0.0,3.984650147439249,92.95725371143492,1.4693271023233996e-9,96.94190386034349
t118,0.0,0.0,0.0,0.0,0.0,4.15654108236165,96.13682102685559,1.4902673147544897e-9,100.2933621107075
t119,0.0,0.0,0.0,0.0,0.0,3.979319409776428,92.80531743569125,1.5061234436320072e-9,96.7846368469738
t120,0.0,0.0,0.0,0.0,0.0,3.971213945921288,92.67798450959506,1.5266297633583098e-9,96.64919845704298
t121,0.0,0.0,0.0,0.0,0.0,3.8999140819197233,91.32215074419007,1.4413191175632615e-9,95.22206482755111
t122,0.0,0.0,0.0,0.0,0.0,3.894408710748466,90.9308578596848,1.4612612492766971e-9,94.82526657189453
t123,0.0,0.0,0.0,0.0,0.0,3.888936523005433,90.57857668998989,1.480640745621904e-9,94.46751321447596
t124,0.0,0.0,0.0,0.0,0.0,3.8829380315097617,90.21455584883766,1.500685382651002e-9,94.09749388184811
t125,0.0,0.0,0.0,0.0,0.0,3.8750302663725695,89.86609432428824,1.522769794432852e-9,93.74112459218358
t126,0.0,0.0,0.0,0.0,0.0,3.816737921609804,88.42486000060835,1.4373730683316216e-9,92.24159792365552
t127,0.0,0.0,0.0,0.0,0.0,3.8128682435075483,88.06203064255507,1.4582186072400463e-9,91.87489888752084
t128,0.0,0.0,0.0,0.0,0.0,3.807336462648538,88.19938359028704,1.478796433506179e-9,92.00672005441437
t129,0.0,0.0,0.0,0.0,0.0,3.8017927867003194,88.34730745487887,1.499876203768632e-9,92.14910024307906
t130,0.0,0.0,0.0,0.0,0.0,3.794608252618402,88.53704940535782,1.5229155843508407e-9,92.33165765949914
t131,0.0,0.0,0.0,0.0,0.0,3.7412483968329084,87.6599308997255,1.4372841619592502e-9,91.40117929799568
t132,0.0,0.0,0.0,0.0,0.0,3.738279281840421,87.80273149852934,1.4588370282328565e-9,91.5410107818286
t133,0.0,0.0,0.0,0.0,0.0,3.736496472292867,87.90389657601023,1.479396913205454e-9,91.64039304978249
t134,0.0,0.0,0.0,0.0,0.0,3.7359480334779036,87.81164125131517,1.5001333000791162e-9,91.5475892862932
t135,0.0,0.0,0.0,0.0,0.0,3.7338169903497307,87.7237636678871,1.5228265897382827e-9,91.45758065975966
t136,0.0,0.0,0.0,0.0,0.0,3.689406067963507,86.6145672622411,1.435822957870785e-9,90.30397333164042
t137,0.0,0.0,0.0,0.0,0.0,3.6915417458999302,86.54993483910609,1.4570707202882577e-9,90.2414765864631
t138,0.0,0.0,0.0,0.0,0.0,3.6949442619937165,86.51283163718902,1.4773542191058978e-9,90.2077759006601
t139,0.0,0.0,0.0,0.0,0.0,3.698491913467751,86.4602756877436,1.4981070486188663e-9,90.15876760270946
t140,0.0,0.0,0.0,0.0,0.0,3.7010366319217716,86.25720664475838,1.5207129885560244e-9,89.95824327820087
t141,0.0,0.0,0.0,0.0,0.0,3.663885955233833,85.11148592035966,1.4328396892897453e-9,88.77537187702633
t142,0.0,0.0,0.0,0.0,0.0,3.670805826742751,84.94503601498415,1.4538987726201052e-9,88.6158418431808
t143,0.0,0.0,0.0,0.0,0.0,3.678894322696911,84.72063973071766,1.474496365844571e-9,88.39953405488907
t144,0.0,0.0,0.0,0.0,0.0,3.6871412450253453,84.4817631950896,1.4957068812939422e-9,88.16890444161065
t145,0.0,0.0,0.0,0.0,0.0,3.6937302632030407,84.24444283336103,1.5190563364096103e-9,87.93817309808313
t146,0.0,0.0,0.0,0.0,0.0,3.6593874535127893,83.62149797316816,1.4302547779797527e-9,87.2808854281112
t147,0.0,0.0,0.0,0.0,0.0,3.6675453354616523,83.94847932480722,1.452436787002768e-9,87.61602466172131
t148,0.0,0.0,0.0,0.0,0.0,3.6771420869193183,84.2805436462793,1.47353509760105e-9,87.95768573467215
t149,0.0,0.0,0.0,0.0,0.0,3.6869004134073324,84.64785011603495,1.4951306072290488e-9,88.33475053093741
t150,0.0,0.0,0.0,0.0,0.0,3.6950308782965657,85.01242098627903,1.5188321136987426e-9,88.70745186609442
t151,0.0,0.0,0.0,0.0,0.0,3.666179156894019,84.49498162137537,1.430106184002179e-9,88.1611607796995
t152,0.0,0.0,0.0,0.0,0.0,3.6771624491276413,85.12648058165546,1.4525331064746155e-9,88.80364303223563
t153,0.0,0.0,0.0,0.0,0.0,3.689543909965301,85.82327702288809,1.473853178064722e-9,89.51282093432725
t154,0.0,0.0,0.0,0.0,0.0,3.702233085349746,86.44576167904107,1.4955911598033014e-9,90.14799476588641
t155,0.0,0.0,0.0,0.0,0.0,3.713409395578889,87.08807194037804,1.5194013963941352e-9,90.80148133747633
t156,0.0,0.0,0.0,0.0,0.0,3.6889270095852362,86.75338274493004,1.4316316959597183e-9,90.44230975594691
t157,0.0,0.0,0.0,0.0,0.0,3.704543570860711,87.33722303648318,1.4537842198843185e-9,91.04176660879767
t158,0.0,0.0,0.0,0.0,0.0,3.722992320734669,87.76571976843995,1.4745409720437645e-9,91.48871209064916
t159,0.0,0.0,0.0,0.0,0.0,3.741866542647371,88.17720239576211,1.4958265519132282e-9,91.9190689399053
t160,0.0,0.0,0.0,0.0,0.0,3.7592269006141636,88.59022432112361,1.519335190565472e-9,92.34945122325712
t161,0.0,0.0,0.0,0.0,0.0,3.7418524886835347,88.06079818408591,1.431763707964295e-9,91.8026506742012
t162,0.0,0.0,0.0,0.0,0.0,3.7638926557501984,88.53094452656016,1.4534991724593922e-9,92.29483718376386
t163,0.0,0.0,0.0,0.0,0.0,3.787896497871062,89.01307574669687,1.4741474881680974e-9,92.80097224604208
t164,0.0,0.0,0.0,0.0,0.0,3.8124128341378687,89.42408321452281,1.4954485976217782e-9,93.23649605015612
t165,0.0,0.0,0.0,0.0,0.0,3.835613341058855,89.88376568638134,1.5188600372709554e-9,93.71937902895905
t166,0.0,0.0,0.0,0.0,0.0,3.824094117667704,89.36841262047696,1.431805214518469e-9,93.19250673957647
t167,0.0,0.0,0.0,0.0,0.0,3.8524851409184895,89.84206481231071,1.4535151868788627e-9,93.69454995468271
t168,0.0,0.0,0.0,0.0,0.0,3.8831689397222497,90.34228856737614,1.4741854142889628e-9,94.22545750857257
t169,0.0,0.0,0.0,0.0,0.0,3.914741225665993,90.79267979057754,1.4955501525377276e-9,94.70742101773908
t170,0.0,0.0,0.0,0.0,0.0,3.946980104905849,90.89245081158452,1.5185042244127528e-9,94.83943091800887
t171,0.0,0.0,0.0,0.0,0.0,3.9436819405476164,90.04583322376267,1.4319170077081578e-9,93.9895151657422
t172,0.0,0.0,0.0,0.0,0.0,3.9816214487026564,90.18240118695518,1.4533247837538592e-9,94.16402263711116
t173,0.0,0.0,0.0,0.0,0.0,4.0224677290097794,90.30691807969622,1.4737544249196216e-9,94.32938581017976
t174,0.0,0.0,0.0,0.0,0.0,4.06563802770734,90.4705650275336,1.4948597021013674e-9,94.5362030567358
t175,0.0,0.0,0.0,0.0,0.0,4.124104890436643,90.65574706657424,1.5206105316713237e-9,94.7798519585315
t176,0.0,0.0,0.0,0.0,0.0,4.127735567725876,89.76783986251594,1.4362926655992717e-9,93.89557543167811
t177,0.0,0.0,0.0,0.0,0.0,4.176227475824975,89.9227347599615,1.457430704799978e-9,94.09896223724391
t178,0.0,0.0,0.0,0.0,0.0,4.230188141919821,90.02797114721527,1.4777583969610418e-9,94.25815929061285
t179,0.0,0.0,0.0,0.0,0.0,4.287985543381036,90.16078358828186,1.4989375208927201e-9,94.44876913316183
t180,0.0,0.0,0.0,0.0,0.0,4.347323876761007,90.28738238939138,1.5222488624121853e-9,94.63470626767464
t181,0.0,0.0,0.0,0.0,0.0,4.36534975908248,89.40570536408161,1.4396951439779163e-9,93.77105512460379
t182,0.0,0.0,0.0,0.0,0.0,4.4356249402175,89.3651511151754,1.4620048697051388e-9,93.8007760568549
t183,0.0,0.0,0.0,0.0,0.0,4.512741519703797,89.27946424104367,1.4838439787130613e-9,93.7922057622313
t184,0.0,0.0,0.0,0.0,0.0,4.595676568671288,89.20602386865635,1.5069430589008645e-9,93.80170043883457
t185,0.0,0.0,0.0,0.0,0.0,4.684038234671156,89.11470838937467,1.5329970038278546e-9,93.79874662557883
t186,0.0,0.0,0.0,0.0,0.0,4.7322389132942995,88.06274369788477,1.455873724438718e-9,92.79498261263494
t187,0.0,0.0,0.0,0.0,0.0,4.842469600657727,87.9023452464028,1.4824822438942312e-9,92.74481484854302
t188,0.0,0.0,0.0,0.0,0.0,4.98236305843628,84.7259982261167,1.5046703185846093e-9,89.70836128605765
t189,0.0,0.0,0.0,0.0,0.0,5.14128612742856,81.16099334976425,1.5282866979096378e-9,86.3022794787211
t190,0.0,0.0,0.0,0.0,0.0,5.322823538492854,77.0993431604755,1.5557107893687683e-9,82.42216670052406
t191,0.0,0.0,0.0,0.0,0.0,5.474590743174351,71.8144025415461,1.4844589172827983e-9,77.28899328620491
t192,0.0,0.0,0.0,0.0,0.0,5.725120478942845,66.73523517709094,1.5158570826543576e-9,72.46035565754964
t193,0.0,0.0,0.0,0.0,0.0,6.023870648164734,61.05947154586519,1.557261179169583e-9,67.08334219558719
t194,0.0,0.0,0.0,0.0,0.0,6.401795072987895,52.615015604962316,1.6151816220114712e-9,59.016810679565396
t195,0.0,0.0,0.0,0.0,0.0,6.856778394756206,43.71428796846259,1.7020694244926888e-9,50.57106636492087
t196,0.0,0.0,0.0,0.0,0.0,7.345038644933344,33.0908539973332,1.7142284103366587e-9,40.43589264398077
t197,0.0,0.0,0.0,0.0,0.0,8.022012688397322,21.61928783120528,1.8763882450737774e-9,29.64130052147899
t198,0.0,0.0,0.0,0.0,0.0,8.192095048678787,9.383902054240732,2.1783433817192175e-9,17.575997105097862
t199,0.0,0.0,0.0,0.0,0.0,2.596132775118296e-9,7.792718621764275e-10,8.331063775283871e-10,4.208511014823111e-9
t200,0.0,0.0,0.0,0.0,0.0,1.9560781060130682e-9,5.85820844398329e-10,6.659844917397454e-10,3.2078834421511426e-9
t201,0.0,0.0,0.0,0.0,0.0,1.8207742174779336e-9,5.87122881900777e-10,7.258011535632836e-10,3.1336982529419943e-9
t202,0.0,0.0,0.0,0.0,0.0,1.8166234282561304e-9,5.847441465407227e-10,7.805202961256744e-10,3.1818878709225275e-9
t203,0.0,0.0,0.0,0.0,0.0,1.7996115460278198e-9,5.492540754191473e-10,8.277937320371895e-10,3.1766593534841566e-9
t204,0.0,0.0,0.0,0.0,0.0,1.734117587239004e-9,5.515597355612994e-10,8.875439280380541e-10,3.1732212508383574e-9
t205,0.0,0.0,0.0,0.0,0.0,7.221121815486553e-10,6.380709213372297e-10,8.701977906358596e-10,2.2303808935217446e-9
t206,0.0,0.0,0.0,0.0,0.0,7.186626083283287e-10,6.38749823429725e-10,8.719159560477474e-10,2.229328387805801e-9
t207,0.0,0.0,0.0,0.0,0.0,7.153544759688868e-10,6.421903700866952e-10,8.983977798763338e-10,2.2559426259319157e-9
t208,0.0,0.0,0.0,0.0,0.0,7.205786025670111e-10,6.420832996041529e-10,9.327798097164524e-10,2.2954417118876163e-9
t209,0.0,0.0,0.0,0.0,0.0,7.214942929580864e-10,6.441812540026655e-10,9.621721848909018e-10,2.3278477318516537e-9
t210,0.0,0.0,0.0,0.0,0.0,7.226808084791341e-10,6.461801192211404e-10,9.895597464082647e-10,2.358420674108539e-9
t211,0.0,0.0,0.0,0.0,0.0,7.199816178478609e-10,6.407839956101421e-10,9.466922028692179e-10,2.307457816327221e-9
t212,0.0,0.0,0.0,0.0,0.0,7.212516506155699e-10,6.420163381235272e-10,9.678495441059014e-10,2.3311175328449985e-9
t213,0.0,0.0,0.0,0.0,0.0,7.225633218946509e-10,6.428750395205169e-10,9.875416483976442e-10,2.352980009812812e-9
t214,0.0,0.0,0.0,0.0,0.0,7.238895970368851e-10,6.435895697414459e-10,1.0065673313125645e-9,2.3740464980908955e-9
t215,0.0,0.0,0.0,0.0,0.0,7.250187991177367e-10,6.44397032524768e-10,1.0256263975725347e-9,2.3950422292150393e-9
t216,0.0,0.0,0.0,0.0,0.0,7.208358648245904e-10,6.382529997423168e-10,9.700383285638092e-10,2.3291271931307164e-9
t217,0.0,0.0,0.0,0.0,0.0,7.217564353649952e-10,6.386901108814274e-10,9.859654200585263e-10,2.346411966304949e-9
