BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t84,46.011701243619726,2.983925226380272,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.99562647
t85,49.43591922,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.43591922
t86,49.83914605,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.83914605
t87,50.05376528,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.05376528
t88,50.18113142999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.18113143
t89,50.28413708,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.28413708
t90,83.33934974441658,0.0,-32.94163088441658,0.0,0.0,0.0,0.0,0.0,0.0,-50.39771886
t91,50.5434697,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.5434697
t92,50.6593244,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.6593244
t93,50.70070556,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.70070556
t94,50.85798342999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.85798343
t95,90.22258938385602,0.0,-39.27631668385601,0.0,0.0,0.0,0.0,0.0,0.0,-50.9462727
t96,51.06232428999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.06232429
t97,51.27091702,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.27091702
t98,51.31496339,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.31496339
t99,51.413653120000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.41365312
t100,95.29000999040139,0.0,-43.825259740401385,0.0,0.0,0.0,0.0,0.0,0.0,-51.46475025
t101,51.3340188,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.3340188
t102,51.15657609,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.15657609
t103,51.09282677,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.09282677
t104,51.01270712,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.01270712
t105,95.67075515360452,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-51.0643484
t106,51.16181957,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.16181957
t107,51.25301365,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25301365
t108,51.43674884,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.43674884
t109,51.65705982,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.65705982
t110,96.32678029360451,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-51.72037354
t111,51.73785737,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.73785737
t112,51.79235766,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.79235766
t113,51.86386374999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.86386375
t114,51.84635409,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.84635409
t115,96.50267400360453,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-51.89626725
t116,51.84234664,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.84234664
t117,51.80252753,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.80252753
t118,51.80457228,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.80457228
t119,51.82475589,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.82475589
t120,96.50951498360453,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-51.90310823
t121,51.97573181,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.97573181
t122,51.99104374,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.99104374
t123,51.9380515,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.9380515
t124,51.90885556,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.90885556
t125,96.45749635360454,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-51.8510896
t126,51.8069845,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.8069845
t127,51.80474323,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.80474323
t128,51.73126888,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.73126888
t129,51.66176059,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.66176059
t130,96.14004967360452,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-51.53364292
t131,51.44969345,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.44969345
t132,51.44065821,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.44065821
