Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro_long,pumped_hydro_short,geothermal,Total
t75,0.3561740441461758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3561740441461758
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t86,13.931758046534753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.931758046534753
t87,29.235771024440886,2.2712857539025606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.507056778343447
t88,28.86316352936736,20.30644553093536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.16960906030272
t89,28.49055603429383,38.365965357656634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.85652139195047
t90,28.117948479151252,23.473278210191353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.591226689342605
t91,27.74534098407772,74.43168377155922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.17702475563695
t92,27.372733489004197,91.62183280223338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.99456629123759
t93,27.000125933861618,108.88645533267756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.88658126653917
t94,26.627518438788087,126.03518115312175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.66269959190984
t95,26.25491094371456,103.9765789299399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.23148987365445
t96,25.88230338857198,160.4428477142401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.32515110281207
t97,25.509695893498453,177.5402587149143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.04995460841275
t98,25.7018487449374,187.01225337461244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.71410211954984
t99,25.89400159637635,196.4296043044591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.32360590083545
t100,26.086154447815296,162.06928846375587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.15544291157116
t101,26.278307299254244,215.5413207240855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.81962802333973
t102,26.470460150693196,225.23480405370208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.70526420439526
t103,26.662613062201196,234.8145944436303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.47720750583153
t104,26.85476591364014,239.10770938418906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.9624752978292
t105,27.04691876507909,198.66265668137333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.70957544645242
t106,27.23907161651804,247.38458755553657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.6236591720546
t107,27.431224467956987,251.50638880632536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.93761327428234
t108,27.623377319395935,255.53564890688406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.15902622628
t109,27.815530170834883,259.52833325767284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.34386342850775
t110,27.437419629673766,219.0106824821936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.44810211186737
t111,27.05930908851265,267.7516750636933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.81098415220595
t112,26.681198547351528,271.8492444718186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.53044301917015
t113,26.30308800619041,275.9298080799438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.23289608613425
t114,25.924977465029293,280.0993873978391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0243648628684
t115,25.54686692386818,239.5951371823598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.142004106228
t116,25.16875638270706,284.23438571798647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.4031421006935
t117,24.790645841545942,284.2531260402386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.04377188178455
t118,24.412535300384825,284.23000246226076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.6425377626456
t119,24.034424759223707,284.18874006451284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.22316482373657
t120,23.656314218062587,239.48290214293044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.13921636099303
t121,23.278203676901473,283.9956065287871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.27381020568856
t122,23.185393986493764,281.45302056931376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.6384145558075
t123,23.092584296086056,278.9787388200704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.07132311615646
t124,22.999774605678347,276.48066118090867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.480435786587
t125,22.906964915270635,229.40474639806072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.31171131333136
t126,22.814155224862926,271.52798426242197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.3421394872849
t127,22.721345534455217,269.00295154317865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.7242970776339
t128,22.62853584404751,269.4680831601501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.09661900419763
t129,22.5357261536398,269.92924871712165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.46497487076147
t130,22.44291646323209,225.84261690048862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.2855333637207
t131,22.350106772824383,270.9246303910647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.2747371638891
t132,22.25729708241667,271.32532289803623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.58261998045293
t133,22.16448739200896,271.6409657050077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.80545309701665
t134,21.84545140065097,270.87599474794445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.7214461485954
t135,21.526415349223925,225.5037361073582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.03015145658213
t136,21.207379357865932,269.3279856436695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.5353650015354
t137,20.888343366507943,268.5779728266063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.46631619311427
t138,20.569307375149947,267.8755529996246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.4448603747745
t139,20.250271323722906,267.13347228256134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.38374360628427
t140,19.93123533236491,220.93249251444158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.86372784680648
t141,19.61219934100692,263.99764760376087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.6098469447678
t142,19.29316334964893,262.4449384092457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.73810175889463
t143,18.974127358290936,260.80002804487896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.7741554031699
t144,18.65509130686389,259.12383030036375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.77892160722763
t145,18.336055315505895,212.83064976247402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.1667050779799
t146,18.37375711602833,258.0241117283712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.39786884439957
t147,18.411458916550764,258.63892973097535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0503886475261
t148,18.449160717073198,259.2480185532681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.6971792703413
t149,18.486862517595632,259.89805950556075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.3849220231564
t150,18.524564318118063,215.90996574456042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.43453006267848
t151,18.562266118640494,261.1871250204576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.74939113909807
t152,18.59996791916293,263.38231727930713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.98228519847004
t153,18.637669719685363,265.68855928823814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.32622900792353
t154,18.675371520207797,267.8462944270876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.52166594729545
t155,18.713073320730228,225.4169827123327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.1300560330629
t156,18.75077512125266,272.1506890350982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.90146415635087
t157,18.788476921775093,274.20351457394776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.99199149572286
t158,18.67393448825179,275.2142569896293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.8881914778811
t159,18.559391994659435,276.18005046522944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.7394424598889
t160,18.44484956113613,232.52577675730652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.97062631844264
t161,18.330307067543778,278.1059811965111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.4362882640549
t162,18.215764634020474,279.1212024721927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.33696710621314
t163,18.101222200497173,280.1483214777928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.24954367828997
t164,17.98667970690482,280.90971300884894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.89639271575373
t165,17.872137273381515,237.13079859630056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0029358696821
t166,17.75759477978916,282.53252900081276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.2901237806019
t167,17.643052346265858,283.3366736518689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.97972599813477
t168,17.5285098526735,284.17739408292505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.70590393559854
t169,17.413967419150197,284.9079465239812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.3219139431314
t170,17.695459952009585,237.91642440947575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.61188436148535
t171,17.976952424799922,280.1557833319494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.13273575674936
t172,18.258444957659304,277.8019557010486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0604006587079
t173,18.53993743044964,275.4188016198362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.9587390502858
t174,18.82142996330903,273.0797151789353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.90114514224433
t175,19.102922436099362,226.00334237419992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.10626481029928
t176,19.384414968958747,268.18995654159727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.57437151055603
t177,19.66590744174908,265.8221636854717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.4880711272208
t178,19.947399974608466,263.398846139346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.34624611395446
t179,20.2288924473988,261.0372723029089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.26616475030767
t180,20.510384980258188,214.05563134317873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.5660163234369
t181,20.79187745304852,256.2149739405761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.00685139362463
t182,21.02011504610192,253.22449079585402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.24460584195594
t183,21.24835263915532,250.205363971132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.4537166102873
t184,21.47659023220872,202.6238975828054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.1004878150141
t185,21.70482776519307,199.6360258082318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.34085357342488
t186,21.93306535824647,241.2836454868843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.21671084513076
t187,22.16130295129987,238.2442155123923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.40551846369215
t188,22.38954054435327,221.44776828581058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.83730883016386
t189,22.61777813740667,204.68745663954044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.30523477694712
t190,22.84601573046007,143.26212842958424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.1081441600443
t191,23.07425326344442,171.01193016683715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.08618343028155
t192,23.302490856497815,154.133732620567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.43622347706483
t193,23.530728449551216,137.28197494398532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.81270339353654
t194,24.309706572481577,114.92530081524112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.2350073877227
t195,25.088684695411935,55.05832250666376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.14700720207568
t196,25.867662818342293,70.15554611767112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.02320893601342
t197,26.646640881203595,47.73547597892689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.38211686013048
t198,27.425619004133953,25.274422940101154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.70004194423511
t199,28.204597127064314,2.78340459135692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.988001718421234
t200,25.403561296136598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.403561296136598
t201,19.697495823933476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.697495823933476
t202,13.915193651418857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.915193651418857
t203,8.098480599065159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.098480599065159
t204,2.2949881768620415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2949881768620415
t205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t216,0.0020317708976449467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020317708976449467
t217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
