Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro_long,pumped_hydro_short,geothermal
t1974,0.0,0.0,0.0,0.0,1127.5169114540745,0.0,1822.8402735292539,0.0,0.0,0.0
t1975,0.0,0.0,0.0,0.0,1129.7422780640745,0.0,1822.8402735292539,0.0,0.0,0.0
t1976,0.0,0.0,0.0,0.0,1131.9358399100745,0.0,1822.8402735292539,0.0,0.0,0.0
t1977,0.0,0.0,0.0,0.0,1134.0975969920744,0.0,1822.8402735292539,0.0,0.0,0.0
t1978,0.0,0.0,0.0,0.0,1136.2275493100744,0.0,1822.8402735292539,0.0,0.0,0.0
t1979,0.0,0.0,0.0,0.0,1138.3256968640744,0.0,1822.8402735292539,0.0,0.0,0.0
t1980,0.0,0.0,0.0,0.0,1140.3920396540743,0.0,1822.8402735292539,0.0,0.0,0.0
t1981,0.0,0.0,0.0,0.0,1142.4265776860743,0.0,1822.8402735292539,0.0,0.0,0.0
t1982,0.0,0.0,0.0,0.0,1144.4304789200744,0.0,1822.8402735292539,0.0,0.0,0.0
t1983,0.0,0.0,0.0,0.0,1146.4037433560743,0.0,1822.8402735292539,0.0,0.0,0.0
t1984,0.0,0.0,0.0,0.0,1148.3463710000742,0.0,1822.8402735292539,0.0,0.0,0.0
t1985,0.0,0.0,0.0,0.0,1150.2583618460742,0.0,1822.8402735292539,0.0,0.0,0.0
t1986,0.0,0.0,0.0,0.0,1152.1397158940742,0.0,1822.8402735292539,0.0,0.0,0.0
t1987,0.0,0.0,0.0,0.0,1153.9904331560742,0.0,1822.8402735292539,0.0,0.0,0.0
t1988,0.0,0.0,0.0,0.0,1155.8105136200743,0.0,1822.8402735292539,0.0,0.0,0.0
t1989,0.0,0.0,0.0,0.0,1157.5999572860742,0.0,1822.8402735292539,0.0,0.0,0.0
t1990,0.0,0.0,0.0,0.0,1159.358764160074,0.0,1822.8402735292539,0.0,0.0,0.0
t1991,0.0,0.0,0.0,0.0,1161.086934236074,0.0,1822.8402735292539,0.0,0.0,0.0
t1992,0.0,0.0,0.0,0.0,1162.784467514074,0.0,1822.8402735292539,0.0,0.0,0.0
t1993,0.0,0.0,0.0,0.0,1164.4513640000741,0.0,1822.8402735292539,0.0,0.0,0.0
t1994,0.0,0.0,0.0,0.0,1166.1008001860741,0.0,1822.8402735292539,0.0,0.0,0.0
t1995,0.0,0.0,0.0,0.0,1167.7327760660742,0.0,1822.8402735292539,0.0,0.0,0.0
t1996,0.0,0.0,0.0,0.0,1169.3472916460742,0.0,1822.8402735292539,0.0,0.0,0.0
t1997,0.0,0.0,0.0,0.0,1170.944346926074,0.0,1822.8402735292539,0.0,0.0,0.0
t1998,0.0,0.0,0.0,0.0,1172.523941900074,0.0,1822.8402735292539,0.0,0.0,0.0
t1999,0.0,0.0,0.0,0.0,1174.086076574074,0.0,1822.8402735292539,0.0,0.0,0.0
t2000,0.0,0.0,0.0,0.0,1175.630750948074,0.0,1822.8402735292539,0.0,0.0,0.0
t2001,0.0,0.0,0.0,0.0,1177.1579650160738,0.0,1822.8402735292539,0.0,0.0,0.0
t2002,0.0,0.0,0.0,0.0,1178.667718784074,0.0,1822.8402735292539,0.0,0.0,0.0
t2003,0.0,0.0,0.0,0.0,1180.160012252074,0.0,1822.8402735292539,0.0,0.0,0.0
t2004,0.0,0.0,0.0,0.0,1181.634845414074,0.0,1822.8402735292539,0.0,0.0,0.0
t2005,0.0,0.0,0.0,0.0,1183.0922182760742,0.0,1822.8402735292539,0.0,0.0,0.0
t2006,0.0,0.0,0.0,0.0,1184.538634070074,0.0,1822.8402735292539,0.0,0.0,0.0
t2007,0.0,0.0,0.0,0.0,1185.974092790074,0.0,1822.8402735292539,0.0,0.0,0.0
t2008,0.0,0.0,0.0,0.0,1187.398594436074,0.0,1822.8402735292539,0.0,0.0,0.0
t2009,0.0,0.0,0.0,0.0,1188.8121390080742,0.0,1822.8402735292539,0.0,0.0,0.0
t2010,0.0,0.0,0.0,0.0,1190.214726512074,0.0,1822.8402735292539,0.0,0.0,0.0
t2011,0.0,0.0,0.0,0.0,1191.606356936074,0.0,1822.8402735292539,0.0,0.0,0.0
t2012,0.0,0.0,0.0,0.0,1192.987030292074,0.0,1822.8402735292539,0.0,0.0,0.0
t2013,0.0,0.0,0.0,0.0,1194.356746574074,0.0,1822.8402735292539,0.0,0.0,0.0
t2014,0.0,0.0,0.0,0.0,1195.715505782074,0.0,1822.8402735292539,0.0,0.0,0.0
t2015,0.0,0.0,0.0,0.0,1197.0633079160739,0.0,1822.8402735292539,0.0,0.0,0.0
t2016,0.0,0.0,0.0,0.0,1198.400152982074,0.0,1822.8402735292539,0.0,0.0,0.0
t2017,0.0,0.0,0.0,0.0,1364.6713374900019,0.0,624.7494187408327,0.0,0.0,0.0
t2018,0.0,0.0,0.0,0.0,1368.2354140860018,0.0,624.7494187408327,0.0,0.0,0.0
t2019,0.0,0.0,0.0,0.0,1371.760136304002,0.0,624.7494187408327,0.0,0.0,0.0
t2020,0.0,0.0,0.0,0.0,1375.2455041440019,0.0,624.7494187408327,0.0,0.0,0.0
t2021,0.0,0.0,0.0,0.0,1378.691517606002,0.0,624.7494187408327,0.0,0.0,0.0
t2022,0.0,0.0,0.0,0.0,1382.098176690002,0.0,624.7494187408327,0.0,0.0,0.0
t2023,0.0,0.0,0.0,0.0,1385.465481396002,0.0,624.7494187408327,0.0,0.0,0.0
t2024,0.0,0.0,0.0,0.0,1388.793431724002,0.0,624.7494187408327,0.0,0.0,0.0
t2025,0.0,0.0,0.0,0.0,1392.082027674002,0.0,624.7494187408327,0.0,0.0,0.0
t2026,0.0,0.0,0.0,0.0,1395.331269246002,0.0,624.7494187408327,0.0,0.0,0.0
t2027,0.0,0.0,0.0,0.0,1398.5411564460019,0.0,624.7494187408327,0.0,0.0,0.0
t2028,0.0,0.0,0.0,0.0,1401.711689262002,0.0,624.7494187408327,0.0,0.0,0.0
t2029,0.0,0.0,0.0,0.0,1404.842867700002,0.0,624.7494187408327,0.0,0.0,0.0
t2030,0.0,0.0,0.0,0.0,1407.962950026002,0.0,624.7494187408327,0.0,0.0,0.0
t2031,0.0,0.0,0.0,0.0,1411.071936246002,0.0,624.7494187408327,0.0,0.0,0.0
t2032,0.0,0.0,0.0,0.0,1414.169826354002,0.0,624.7494187408327,0.0,0.0,0.0
t2033,0.0,0.0,0.0,0.0,1417.256620356002,0.0,624.7494187408327,0.0,0.0,0.0
t2034,0.0,0.0,0.0,0.0,1420.332318246002,0.0,624.7494187408327,0.0,0.0,0.0
t2035,0.0,0.0,0.0,0.0,1423.3969200300019,0.0,624.7494187408327,0.0,0.0,0.0
t2036,0.0,0.0,0.0,0.0,1426.450425702002,0.0,624.7494187408327,0.0,0.0,0.0
t2037,0.0,0.0,0.0,0.0,1429.4928352620018,0.0,624.7494187408327,0.0,0.0,0.0
t2038,0.0,0.0,0.0,0.0,1432.5241487100018,0.0,624.7494187408327,0.0,0.0,0.0
t2039,0.0,0.0,0.0,0.0,1435.5443660460019,0.0,624.7494187408327,0.0,0.0,0.0
t2040,0.0,0.0,0.0,0.0,1438.553487282002,0.0,624.7494187408327,0.0,0.0,0.0
t2041,0.0,0.0,0.0,0.0,1441.5515124060018,0.0,624.7494187408327,0.0,0.0,0.0
t2042,0.0,0.0,0.0,0.0,1444.5381081960018,0.0,624.7494187408327,0.0,0.0,0.0
t2043,0.0,0.0,0.0,0.0,1447.5132746460017,0.0,624.7494187408327,0.0,0.0,0.0
t2044,0.0,0.0,0.0,0.0,1450.4770117620017,0.0,624.7494187408327,0.0,0.0,0.0
t2045,0.0,0.0,0.0,0.0,1453.4293195440016,0.0,624.7494187408327,0.0,0.0,0.0
t2046,0.0,0.0,0.0,0.0,1456.3701979860016,0.0,624.7494187408327,0.0,0.0,0.0
t2047,0.0,0.0,0.0,0.0,1459.2996470940016,0.0,624.7494187408327,0.0,0.0,0.0
t2048,0.0,0.0,0.0,0.0,1462.2176668680015,0.0,624.7494187408327,0.0,0.0,0.0
t2049,0.0,0.0,0.0,0.0,1465.1242573080015,0.0,624.7494187408327,0.0,0.0,0.0
t2050,0.0,0.0,0.0,0.0,1468.0194184140014,0.0,624.7494187408327,0.0,0.0,0.0
t2051,0.0,0.0,0.0,0.0,1470.9031501800014,0.0,624.7494187408327,0.0,0.0,0.0
t2052,0.0,0.0,0.0,0.0,1473.7754526120013,0.0,624.7494187408327,0.0,0.0,0.0
t2053,0.0,0.0,0.0,0.0,1476.6363257100013,0.0,624.7494187408327,0.0,0.0,0.0
t2054,0.0,0.0,0.0,0.0,1479.4990031280013,0.0,624.7494187408327,0.0,0.0,0.0
t2055,0.0,0.0,0.0,0.0,1482.3634848600013,0.0,624.7494187408327,0.0,0.0,0.0
t2056,0.0,0.0,0.0,0.0,1485.2297709120014,0.0,624.7494187408327,0.0,0.0,0.0
t2057,0.0,0.0,0.0,0.0,1488.0978612780013,0.0,624.7494187408327,0.0,0.0,0.0
t2058,0.0,0.0,0.0,0.0,1490.9677559640013,0.0,624.7494187408327,0.0,0.0,0.0
t2059,0.0,0.0,0.0,0.0,1493.8394549760012,0.0,624.7494187408327,0.0,0.0,0.0
t2060,0.0,0.0,0.0,0.0,1496.7129583020012,0.0,624.7494187408327,0.0,0.0,0.0
t2061,0.0,0.0,0.0,0.0,1499.5882659480012,0.0,624.7494187408327,0.0,0.0,0.0
t2062,0.0,0.0,0.0,0.0,1502.4653779080013,0.0,624.7494187408327,0.0,0.0,0.0
t2063,0.0,0.0,0.0,0.0,1505.3442941880014,0.0,624.7494187408327,0.0,0.0,0.0
t2064,0.0,0.0,0.0,0.0,1508.2250147880013,0.0,624.7494187408327,0.0,0.0,0.0
t2065,0.0,0.0,0.0,0.0,1511.1075397080012,0.0,624.7494187408327,0.0,0.0,0.0
t2066,0.0,0.0,0.0,0.0,1514.0012658240012,0.0,624.7494187408327,0.0,0.0,0.0
t2067,0.0,0.0,0.0,0.0,1516.906193136001,0.0,624.7494187408327,0.0,0.0,0.0
t2068,0.0,0.0,0.0,0.0,1519.822321644001,0.0,624.7494187408327,0.0,0.0,0.0
t2069,0.0,0.0,0.0,0.0,1522.749651348001,0.0,624.7494187408327,0.0,0.0,0.0
t2070,0.0,0.0,0.0,0.0,1525.6881822480009,0.0,624.7494187408327,0.0,0.0,0.0
t2071,0.0,0.0,0.0,0.0,1528.6379143380009,0.0,624.7494187408327,0.0,0.0,0.0
t2072,0.0,0.0,0.0,0.0,1531.5988476240009,0.0,624.7494187408327,0.0,0.0,0.0
t2073,0.0,0.0,0.0,0.0,1534.5709821060009,0.0,624.7494187408327,0.0,0.0,0.0
t2074,0.0,0.0,0.0,0.0,1537.554317784001,0.0,624.7494187408327,0.0,0.0,0.0
t2075,0.0,0.0,0.0,0.0,1540.548854658001,0.0,624.7494187408327,0.0,0.0,0.0
t2076,0.0,0.0,0.0,0.0,1543.554592728001,0.0,624.7494187408327,0.0,0.0,0.0
t2077,0.0,0.0,0.0,0.0,1546.571531994001,0.0,624.7494187408327,0.0,0.0,0.0
t2078,0.0,0.0,0.0,0.0,1549.601142246001,0.0,624.7494187408327,0.0,0.0,0.0
t2079,0.0,0.0,0.0,0.0,1552.643423484001,0.0,624.7494187408327,0.0,0.0,0.0
t2080,0.0,0.0,0.0,0.0,1555.698375702001,0.0,624.7494187408327,0.0,0.0,0.0
t2081,0.0,0.0,0.0,0.0,1558.765998906001,0.0,624.7494187408327,0.0,0.0,0.0
t2082,0.0,0.0,0.0,0.0,1561.846293102001,0.0,624.7494187408327,0.0,0.0,0.0
t2083,0.0,0.0,0.0,0.0,1564.939258284001,0.0,624.7494187408327,0.0,0.0,0.0
t2084,0.0,0.0,0.0,0.0,1568.044894452001,0.0,624.7494187408327,0.0,0.0,0.0
t2085,0.0,0.0,0.0,0.0,1571.163201606001,0.0,624.7494187408327,0.0,0.0,0.0
t2086,0.0,0.0,0.0,0.0,1574.294179746001,0.0,624.7494187408327,0.0,0.0,0.0
t2087,0.0,0.0,0.0,0.0,1577.437828866001,0.0,624.7494187408327,0.0,0.0,0.0
t2088,0.0,0.0,0.0,0.0,1580.594148972001,0.0,624.7494187408327,0.0,0.0,0.0
t2089,0.0,0.0,0.0,0.0,1583.763140064001,0.0,624.7494187408327,0.0,0.0,0.0
t2090,0.0,0.0,0.0,0.0,1586.880530478001,0.0,624.7494187408327,0.0,0.0,0.0
t2091,0.0,0.0,0.0,0.0,1589.946320208001,0.0,624.7494187408327,0.0,0.0,0.0
t2092,0.0,0.0,0.0,0.0,1592.960509266001,0.0,624.7494187408327,0.0,0.0,0.0
t2093,0.0,0.0,0.0,0.0,1595.923097640001,0.0,624.7494187408327,0.0,0.0,0.0
t2094,0.0,0.0,0.0,0.0,1598.834085336001,0.0,624.7494187408327,0.0,0.0,0.0
t2095,0.0,0.0,0.0,0.0,1601.693472354001,0.0,624.7494187408327,0.0,0.0,0.0
t2096,0.0,0.0,0.0,0.0,1604.501258688001,0.0,650.9392345625721,0.0,0.0,0.0
t2097,0.0,0.0,0.0,0.0,1607.257444344001,0.0,650.9392345625721,0.0,0.0,0.0
t2098,0.0,0.0,0.0,0.0,1609.9620293280009,0.0,650.9392345625721,0.0,0.0,0.0
t2099,0.0,0.0,0.0,0.0,1612.615013628001,0.0,650.9392345625721,0.0,0.0,0.0
t2100,0.0,0.0,0.0,0.0,1615.216397250001,0.0,650.9392345625721,0.0,0.0,0.0
t2101,0.0,0.0,0.0,0.0,1617.7661801880008,0.0,650.9392345625721,0.0,0.0,0.0
t2102,0.0,0.0,0.0,0.0,1620.2463030660008,0.0,650.9392345625721,0.0,0.0,0.0
t2103,0.0,0.0,0.0,0.0,1622.656765878001,0.0,650.9392345625721,0.0,0.0,0.0
t2104,0.0,0.0,0.0,0.0,1624.9975686300008,0.0,650.9392345625721,0.0,0.0,0.0
t2105,0.0,0.0,0.0,0.0,1627.268711316001,0.0,650.9392345625721,0.0,0.0,0.0
t2106,0.0,0.0,0.0,0.0,1629.4701939420008,0.0,650.9392345625721,0.0,0.0,0.0
t2107,0.0,0.0,0.0,0.0,1631.6020165020009,0.0,650.9392345625721,0.0,0.0,0.0
t2108,0.0,0.0,0.0,0.0,1633.6641789960008,0.0,650.9392345625721,0.0,0.0,0.0
t2109,0.0,0.0,0.0,0.0,1635.656681424001,0.0,650.9392345625721,0.0,0.0,0.0
t2110,0.0,0.0,0.0,0.0,1637.5795237920008,0.0,650.9392345625721,0.0,0.0,0.0
t2111,0.0,0.0,0.0,0.0,1639.4327060940009,0.0,650.9392345625721,0.0,0.0,0.0
t2112,0.0,0.0,0.0,0.0,1641.2162283360008,0.0,650.9392345625721,0.0,0.0,0.0
t2113,0.0,0.0,0.0,0.0,1642.9300905120008,0.0,650.9392345625721,0.0,0.0,0.0
t2114,0.0,0.0,0.0,0.0,1644.6112829640008,0.0,650.9392345625721,0.0,0.0,0.0
t2115,0.0,0.0,0.0,0.0,1646.2598056860008,0.0,650.9392345625721,0.0,0.0,0.0
t2116,0.0,0.0,0.0,0.0,1647.8756586900008,0.0,691.9771287758882,0.0,0.0,0.0
t2117,0.0,0.0,0.0,0.0,1649.4588419700008,0.0,691.9771287758882,0.0,0.0,0.0
t2118,0.0,0.0,0.0,0.0,1651.0093555200008,0.0,691.9771287758882,0.0,0.0,0.0
t2119,0.0,0.0,0.0,0.0,1652.5271993460008,0.0,691.9771287758882,0.0,0.0,0.0
t2120,0.0,0.0,0.0,0.0,1654.0123734480007,0.0,691.9771287758882,0.0,0.0,0.0
t2121,0.0,0.0,0.0,0.0,1655.4648778260007,0.0,691.9771287758882,0.0,0.0,0.0
t2122,0.0,0.0,0.0,0.0,1656.8847124800006,0.0,691.9771287758882,0.0,0.0,0.0
t2123,0.0,0.0,0.0,0.0,1658.2718774100006,0.0,691.9771287758882,0.0,0.0,0.0
t2124,0.0,0.0,0.0,0.0,1659.6263726100005,0.0,691.9771287758882,0.0,0.0,0.0
t2125,0.0,0.0,0.0,0.0,1660.9481980860005,0.0,691.9771287758882,0.0,0.0,0.0
t2126,0.0,0.0,0.0,0.0,1662.2586466020005,0.0,691.9771287758882,0.0,0.0,0.0
t2127,0.0,0.0,0.0,0.0,1663.5577181580004,0.0,691.9771287758882,0.0,0.0,0.0
t2128,0.0,0.0,0.0,0.0,1664.8454127540003,0.0,691.9771287758882,0.0,0.0,0.0
t2129,0.0,0.0,0.0,0.0,1666.1217303900003,0.0,691.9771287758882,0.0,0.0,0.0
t2130,0.0,0.0,0.0,0.0,1667.3866710660002,0.0,691.9771287758882,0.0,0.0,0.0
t2131,0.0,0.0,0.0,0.0,1668.640234782,0.0,691.9771287758882,0.0,0.0,0.0
t2132,0.0,0.0,0.0,0.0,1669.882421538,0.0,691.9771287758882,0.0,0.0,0.0
t2133,0.0,0.0,0.0,0.0,1671.113231334,0.0,691.9771287758882,0.0,0.0,0.0
t2134,0.0,0.0,0.0,0.0,1672.3326641699998,0.0,691.9771287758882,0.0,0.0,0.0
t2135,0.0,0.0,0.0,0.0,1673.5407200459997,0.0,691.9771287758882,0.0,0.0,0.0
t2136,0.0,0.0,0.0,0.0,1674.7373989619998,0.0,733.0150229892043,0.0,0.0,0.0
t2137,0.0,0.0,0.0,0.0,1675.922700918,0.0,733.0150229892043,0.0,0.0,0.0
t2138,0.0,0.0,0.0,0.0,1677.1022015459998,0.0,733.0150229892043,0.0,0.0,0.0
t2139,0.0,0.0,0.0,0.0,1678.2759008459998,0.0,733.0150229892043,0.0,0.0,0.0
t2140,0.0,0.0,0.0,0.0,1679.4437988239997,0.0,733.0150229892043,0.0,0.0,0.0
t2141,0.0,0.0,0.0,0.0,1680.6058954739997,0.0,733.0150229892043,0.0,0.0,0.0
t2142,0.0,0.0,0.0,0.0,1681.7621907959997,0.0,733.0150229892043,0.0,0.0,0.0
t2143,0.0,0.0,0.0,0.0,1682.9126847899997,0.0,733.0150229892043,0.0,0.0,0.0
t2144,0.0,0.0,0.0,0.0,1684.0573774559998,0.0,733.0150229892043,0.0,0.0,0.0
t2145,0.0,0.0,0.0,0.0,1685.1962687939997,0.0,733.0150229892043,0.0,0.0,0.0
t2146,0.0,0.0,0.0,0.0,1686.3293588099998,0.0,733.0150229892043,0.0,0.0,0.0
t2147,0.0,0.0,0.0,0.0,1687.4566474979997,0.0,733.0150229892043,0.0,0.0,0.0
t2148,0.0,0.0,0.0,0.0,1688.5781348579997,0.0,733.0150229892043,0.0,0.0,0.0
t2149,0.0,0.0,0.0,0.0,1689.6938208899996,0.0,733.0150229892043,0.0,0.0,0.0
t2150,0.0,0.0,0.0,0.0,1690.8229260299997,0.0,733.0150229892043,0.0,0.0,0.0
t2151,0.0,0.0,0.0,0.0,1691.9654502719998,0.0,733.0150229892043,0.0,0.0,0.0
t2152,0.0,0.0,0.0,0.0,1693.1213936219997,0.0,733.0150229892043,0.0,0.0,0.0
t2153,0.0,0.0,0.0,0.0,1694.2907560799997,0.0,733.0150229892043,0.0,0.0,0.0
t2154,0.0,0.0,0.0,0.0,1695.4735376399997,0.0,733.0150229892043,0.0,0.0,0.0
t2155,0.0,0.0,0.0,0.0,1696.6697383079998,0.0,733.0150229892043,0.0,0.0,0.0
t2156,0.0,0.0,0.0,0.0,1697.8793580839997,0.0,774.0529172025205,0.0,0.0,0.0
t2157,0.0,0.0,0.0,0.0,1699.1023969679998,0.0,774.0529172025205,0.0,0.0,0.0
t2158,0.0,0.0,0.0,0.0,1700.3388549599997,0.0,774.0529172025205,0.0,0.0,0.0
t2159,0.0,0.0,0.0,0.0,1701.5887320599998,0.0,774.0529172025205,0.0,0.0,0.0
t2160,0.0,0.0,0.0,0.0,1702.8520282619997,0.0,774.0529172025205,0.0,0.0,0.0
t2161,0.0,0.0,0.0,0.0,1704.1287435719998,0.0,774.0529172025205,0.0,0.0,0.0
t2162,0.0,0.0,0.0,0.0,1705.4295614339999,0.0,774.0529172025205,0.0,0.0,0.0
t2163,0.0,0.0,0.0,0.0,1706.754481842,0.0,774.0529172025205,0.0,0.0,0.0
t2164,0.0,0.0,0.0,0.0,1708.1035048019999,0.0,774.0529172025205,0.0,0.0,0.0
t2165,0.0,0.0,0.0,0.0,1709.4766303019999,0.0,774.0529172025205,0.0,0.0,0.0
t2166,0.0,0.0,0.0,0.0,1710.8738583539998,0.0,774.0529172025205,0.0,0.0,0.0
t2167,0.0,0.0,0.0,0.0,1712.295188958,0.0,774.0529172025205,0.0,0.0,0.0
t2168,0.0,0.0,0.0,0.0,1713.740622108,0.0,774.0529172025205,0.0,0.0,0.0
t2169,0.0,0.0,0.0,0.0,1715.21015781,0.0,774.0529172025205,0.0,0.0,0.0
t2170,0.0,0.0,0.0,0.0,1716.703796058,0.0,774.0529172025205,0.0,0.0,0.0
t2171,0.0,0.0,0.0,0.0,1718.221536852,0.0,774.0529172025205,0.0,0.0,0.0
t2172,0.0,0.0,0.0,0.0,1719.763380198,0.0,774.0529172025205,0.0,0.0,0.0
t2173,0.0,0.0,0.0,0.0,1721.32932609,0.0,774.0529172025205,0.0,0.0,0.0
t2174,0.0,0.0,0.0,0.0,1722.935961012,0.0,774.0529172025205,0.0,0.0,0.0
t2175,0.0,0.0,0.0,0.0,1724.583284976,0.0,774.0529172025205,0.0,0.0,0.0
t2176,0.0,0.0,0.0,0.0,1726.27129797,0.0,815.0908114158366,0.0,0.0,0.0
t2177,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2178,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2179,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2180,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2181,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2182,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2183,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2184,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2185,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2186,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2187,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2188,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2189,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2190,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2191,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2192,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2193,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2194,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2195,0.0,0.0,0.0,0.0,1728.0,0.0,815.0908114158366,0.0,0.0,0.0
t2196,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2197,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2198,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2199,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2200,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2201,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2202,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2203,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2204,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2205,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2206,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2207,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2208,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2209,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2210,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2211,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2212,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2213,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2214,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2215,0.0,0.0,0.0,0.0,1728.0,0.0,856.1287056291527,0.0,0.0,0.0
t2216,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2217,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2218,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2219,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2220,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2221,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2222,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2223,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2224,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2225,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2226,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2227,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2228,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2229,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2230,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2231,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2232,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2233,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2234,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2235,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2236,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2237,0.0,0.0,0.0,0.0,1728.0,0.0,894.3243720057758,0.0,0.0,0.0
t2238,0.0,0.0,0.0,0.0,1728.0,0.0,914.8732823211949,0.0,0.0,0.0
t2239,0.0,0.0,0.0,0.0,1728.0,0.0,914.8732823211949,0.0,0.0,0.0
t2240,0.0,0.0,0.0,0.0,1728.0,0.0,914.8732823211949,0.0,0.0,0.0
t2241,0.0,0.0,0.0,0.0,1728.0,0.0,915.2468631964109,0.0,0.0,0.0
