Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
t166,463.74942333891505,3724.8908570944436,0.0,2.4834523525819687,0.0,0.0,0.0,0.0,4191.123732785941
t167,460.7580842441224,3738.6648371088722,0.0,2.43710482976577,0.0,0.0,0.0,0.0,4201.8600261827605
t168,457.76674358059324,3754.1117120296876,0.0,2.3911287669782397,0.0,0.0,0.0,0.0,4214.269584377259
t169,454.7754044858006,3770.015355219169,0.0,2.366770745024516,0.0,0.0,0.0,0.0,4227.157530449994
t170,462.1267378959047,3739.0818865909005,0.0,2.293692901708108,0.0,0.0,0.0,0.0,4203.502317388514
t171,469.47806973727216,3715.3450565396734,0.0,2.252198620628917,0.0,0.0,0.0,0.0,4187.075324897574
t172,476.8294031473762,3689.403078373677,0.0,2.197736839294472,0.0,0.0,0.0,0.0,4168.430218360348
t173,484.18073498874367,3664.3660754484854,0.0,2.1662080920143625,0.0,0.0,0.0,0.0,4150.7130185292435
t174,491.53206839884774,3633.6153595336145,0.0,2.094894535458998,0.0,0.0,0.0,0.0,4127.242322467921
t175,498.8834002402152,3606.205219591803,0.0,2.0430865446035162,0.0,0.0,0.0,0.0,4107.131706376622
t176,506.23473365031924,3585.2182815147135,0.0,1.9870476463736675,0.0,0.0,0.0,0.0,4093.4400628114067
t177,513.5860654916867,3561.7807068244233,0.0,1.941594950229124,0.0,0.0,0.0,0.0,4077.308367266339
t178,520.9373989017907,3532.4451116683454,0.0,1.860949697869838,0.0,0.0,0.0,0.0,4055.243460268006
t179,528.2887307431582,3506.729006417944,0.0,1.7984932882709221,0.0,0.0,0.0,0.0,4036.8162304493735
t180,535.6400641532623,3482.517395957831,0.0,1.7321852072097925,0.0,0.0,0.0,0.0,4019.889645318303
t181,542.9913959946298,3462.368462396904,0.0,1.6943688761466875,0.0,0.0,0.0,0.0,4007.0542272676803
t182,548.9519471545901,3427.4037096340016,0.0,1.6058363205237227,0.0,0.0,0.0,0.0,3977.9614931091155
t183,554.9124983145505,3396.154244964865,0.0,1.5335939434880212,0.0,0.0,0.0,0.0,3952.6003372229034
t184,560.8730494745108,3364.64579980136,0.0,1.4581934195920527,0.0,0.0,0.0,0.0,3926.9770426954633
t185,566.8335990657346,3337.4015956656385,0.0,1.400330260208915,0.0,0.0,0.0,0.0,3905.6355249915823
t186,572.7941502256949,3305.7160494103127,0.0,1.3214200841934198,0.0,0.0,0.0,0.0,3879.831619720201
t187,578.7547013856553,3274.38732778353,0.0,1.2494265694811557,0.0,0.0,0.0,0.0,3854.3914557386665
t188,584.7152525456156,3065.0336353832167,0.0,1.1685197850561753,0.0,0.0,0.0,0.0,3650.9174077138887
t189,590.675803705576,2860.0483039322444,0.0,1.0976812143595103,0.0,0.0,0.0,0.0,3451.82178885218
t190,596.6363548655364,2648.3833048594765,0.0,1.0117662581431857,0.0,0.0,0.0,0.0,3246.031425983156
t191,602.5969044567601,2443.0536508302757,0.0,0.9396042304170642,0.0,0.0,0.0,0.0,3046.590159517453
t192,608.5574556167204,2235.500144060989,0.0,0.859173197182464,0.0,0.0,0.0,0.0,2844.9167728748916
t193,614.5180067766807,2030.3806595768099,0.0,0.7854455637729317,0.0,0.0,0.0,0.0,2645.6841119172636
t194,634.861451921276,1756.286658378251,0.0,0.6842427379626108,0.0,0.0,0.0,0.0,2391.8323530374896
