Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
t101,8.209049476783988e-12,136.41474582633484,9.98786006868,1.2915173087222533,3.073762061938958e-16,8.881242295754236e-11,8.875216799482908e-11,1.4653314118418912e-10,147.6941232040694
t102,8.207997892305283e-12,139.78479685052054,10.57414994402,1.3672804136247687,2.8509501596633405e-16,8.88150343230048e-11,8.878353726885127e-11,1.4336766323389115e-10,151.72622720849446
t103,8.207819849910894e-12,142.03935771545702,11.16043985147,1.4434977265457796,2.707544050305864e-16,8.881924720991925e-11,8.878202433337142e-11,1.404877740907543e-10,154.6432952937991
t104,8.20877790438058e-12,143.1756035581455,11.69758440851,1.515757691101399,3.0890883491149527e-16,8.882220037426075e-11,8.8782411545936e-11,1.376424448857014e-10,156.38894565808033
t105,8.209486173816952e-12,142.50404376374144,12.23472899766,1.5867377959220403,3.073405684363529e-16,8.882680019545224e-11,8.875079695986969e-11,1.3460661769855032e-10,156.32551055764384
t106,8.207272465897788e-12,140.9334484120927,12.7718735547,1.647372524115109,2.8477323967062405e-16,8.882302972487907e-11,8.878725341616578e-11,1.4793206418354164e-10,155.35269449124155
t107,8.207586619940287e-12,141.87736735006845,13.30901814385,1.7174439874555647,2.7047141759432644e-16,8.882561428185875e-11,8.878438923608804e-11,1.4438259556581134e-10,156.9038294817042
t108,8.20867533602781e-12,143.05430511789115,13.84616270089,1.7899837324736454,3.095275601200715e-16,8.882679753424512e-11,8.87846538511081e-11,1.4122741965084088e-10,158.69045155158182
t109,8.20926234081642e-12,142.3543568814558,14.38330729004,1.8607220542618572,3.0711610423392303e-16,8.883003634570275e-11,8.875267268999159e-11,1.3818310101852216e-10,158.59838622608163
t110,8.208918657842135e-12,144.67396543167146,14.85204666179,1.9221086161193695,2.805526686864895e-16,8.883137769706666e-11,8.877893295439319e-11,1.3500033249255044e-10,161.44812070990164
t111,8.20782594683218e-12,140.9269759515682,15.32078600143,1.9731103289290843,2.680846757034306e-16,8.88276314804986e-11,8.878706686716224e-11,1.482441314180873e-10,158.22087228226133
t112,8.209550679239543e-12,141.94396244630013,15.78952537318,2.0387091926907646,3.064144998987696e-16,8.882784063449704e-11,8.87865231891728e-11,1.4460665426607994e-10,159.77219701250132
t113,8.209242454635763e-12,137.99862339770158,16.25826474493,2.0761430953592295,3.0388454003340085e-16,8.884108248909992e-11,8.87504157593299e-11,1.4139363588673371e-10,156.333031238318
t114,8.20956889193916e-12,142.64342697660481,16.727004084569998,2.1613043495484865,2.7452952530218365e-16,8.883266152253867e-11,8.878139169620908e-11,1.3830066009398744e-10,161.53173541104744
t115,8.209944097928294e-12,143.01417165940444,17.19574345632,2.2227752559337737,2.597201389360272e-16,8.883582886287989e-11,8.877851351747095e-11,1.3508693146104164e-10,162.43269037197913
t116,8.210227510839732e-12,137.37319822874426,17.621090337370003,2.2706424382850954,2.962573412474426e-16,8.883243397377717e-11,8.875675968070668e-11,1.4831155298523688e-10,157.26493100473348
t117,8.209047925031933e-12,134.10346205130517,18.046437250529998,2.301156528822769,2.954730179672067e-16,8.884418713810162e-11,8.87521690514911e-11,1.4465973490761546e-10,154.4510558309884
t118,8.210234578282777e-12,137.63444830726615,18.47178413158,2.3805847753361022,2.546613947032193e-16,8.883620283926344e-11,8.878261818756442e-11,1.4142660420233368e-10,158.48681721450953
t119,8.211178271095532e-12,137.45031284550964,18.89713104474,2.436623282780994,2.9028545713305884e-16,8.88392615963592e-11,8.87803908236606e-11,1.3832822013654705e-10,158.7840671733548
t120,8.212004391140014e-12,135.62834457610515,19.322477925789997,2.4935459694262816,2.8337596090122095e-16,8.884243011214888e-11,8.875017689689821e-11,1.3510762830119845e-10,157.44436847164235
t121,8.20864132676576e-12,129.29307352793717,19.74782483895,2.5148552998500264,2.8549052815061395e-16,8.884709183296216e-11,8.875288875626114e-11,1.4833106749333095e-10,151.55575366707131
t122,8.210660299432722e-12,132.3350817995014,20.057135716669997,2.5756142403100672,2.4964117065293113e-16,8.883940438335341e-11,8.878281764334416e-11,1.4466923498022344e-10,154.967831756812
t123,8.211584590933177e-12,131.9882371840407,20.3664466265,2.6170741766602608,2.83479790695775e-16,8.884250008516594e-11,8.878076970673727e-11,1.414367508078168e-10,154.97175798752826
t124,8.212283309732633e-12,130.1180716659987,20.675757536329996,2.658886868701974,2.803547401871137e-16,8.884627468184836e-11,8.875012176654454e-11,1.3833628152589277e-10,153.45271607135484
t125,8.210882264287872e-12,127.02421304586501,20.98506844616,2.677092599399008,2.8316143764050617e-16,8.886121663879635e-11,8.874619704045546e-11,1.3511807521594713e-10,150.68637409174494
t126,8.211003331105414e-12,127.26475460072513,21.294379355990003,2.7246915510480894,2.4841089626839867e-16,8.883979583647677e-11,8.878307999045749e-11,1.4833558491411508e-10,151.2838255080974
t127,8.211940789170654e-12,127.07103123061128,21.60369026582,2.7663073998197047,2.8260671340458707e-16,8.884620123847693e-11,8.878131581911265e-11,1.4467585239584498e-10,151.44102889658149
t128,8.212547172269171e-12,125.96481054997167,21.80834852053,2.7951672477696925,2.8035358991241204e-16,8.885244757136144e-11,8.875082053845866e-11,1.4144230196220454e-10,150.56832631859862
t129,8.21070103846651e-12,123.44574081726394,22.01300677524,2.804245629594552,2.830718402399894e-16,8.886726667508007e-11,8.874789173250584e-11,1.38343901576022e-10,148.26299322242264
t130,8.21232893639742e-12,127.53370052903232,22.21766502995,2.8500236119295876,2.4745721366590683e-16,8.886409135791113e-11,8.877443749147576e-11,1.3511870893760447e-10,152.60138917123288
t131,8.21170499242009e-12,124.66458115006944,22.42232328466,2.8633265090727407,2.827219886838207e-16,8.885232389875013e-11,8.878532376391074e-11,1.4834127444798094e-10,149.95023094413636
t132,8.212561464175336e-12,123.88590367951696,22.62698153937,2.893220743052536,2.8102977347223024e-16,8.886046706934445e-11,8.875248294934392e-11,1.4467898333837477e-10,149.40610596227
t133,8.210356082088514e-12,121.52065032915345,22.831639794079997,2.904386870649296,2.8384113181487636e-16,8.887557048241475e-11,8.874961678895361e-11,1.4144795392790098e-10,147.25667699421004
t134,8.21211631079737e-12,125.16041577935634,22.95669530375,2.936833854231904,2.475791183993785e-16,8.887183304102613e-11,8.877792903785314e-11,1.3834518138036972e-10,151.05394493766246
t135,8.213156516871408e-12,125.48025086920971,23.081750813419998,2.956513424012258,2.820871646986318e-16,8.887874791824388e-11,8.877662557288992e-11,1.351228448833059e-10,151.51851510696295
t136,8.212615540805444e-12,121.6879586618395,23.20680629098,2.9601105337211813,2.8147429907837955e-16,8.886619203193661e-11,8.875437512431685e-11,1.4834282887902005e-10,147.85487548687485
t137,8.209966829347887e-12,119.3193174567298,23.33186180065,2.9644904941402554,2.846221575716123e-16,8.887996736262341e-11,8.875129998982499e-11,1.4468357644832073e-10,145.6156697518506
t138,8.212449624824397e-12,122.81439836632829,23.45691731032,2.994057144526942,2.4772981582853096e-16,8.887557606253215e-11,8.877970340477061e-11,1.414487480212212e-10,149.26537282150255
t139,8.213270080221892e-12,123.05101782402947,23.58197281999,3.0128118295796242,2.8242142191006507e-16,8.888170140899167e-11,8.877817187106362e-11,1.3834784543279853e-10,149.6458024739233
t140,8.21398283367331e-12,121.71236797614846,23.60322626844,3.0189283468757373,2.813540137617911e-16,8.888767943652549e-11,8.874840773941783e-11,1.3512513453762555e-10,148.33452259178517
t141,8.209460836215326e-12,117.09406420486204,23.624479749,2.998064827915365,2.848308177641956e-16,8.888113420044763e-11,8.875280342042553e-11,1.4834527809927324e-10,143.71660878211156
t142,8.212801458871593e-12,120.4438137390846,23.64573319745,3.0123234863831674,2.478528469606678e-16,8.887533666893885e-11,8.878118713669436e-11,1.4468327908368167e-10,147.10187042324833
t143,8.213621405010278e-12,120.62322127396503,23.66698667801,3.018230254140928,2.8287030484555025e-16,8.888067609857156e-11,8.877959813615451e-11,1.4144966145736268e-10,147.30843820644327
t144,8.214245785749415e-12,119.33854874980881,23.688240126460002,3.024045953741015,2.8154067246673187e-16,8.888605603540182e-11,8.874951081988924e-11,1.3834825203909482e-10,146.05083483033403
t145,8.211172057799912e-12,117.35356559978236,23.70949360702,3.0164202446426187,2.8451762896711185e-16,8.890010707157905e-11,8.874708348612369e-11,1.3512712594068018e-10,144.07947945176596
t146,8.213006236162863e-12,118.81948551347593,23.645378028739998,3.0073909273788297,2.480024487667805e-16,8.887032444865478e-11,8.878292352903452e-11,1.4834447620209785e-10,145.47225446992897
t147,8.213762590206347e-12,119.61274823296647,23.58126248257,3.003763973212881,2.8332269142852883e-16,8.887572796862268e-11,8.878170181237826e-11,1.4468335239218792e-10,146.1977746890799
