Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
onshore_wind,1,0.0,0.0,1568.7365916243934,1568.7365916243934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv_sat,1,0.0,0.0,5421.14854679025,5421.14854679025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_btm,1,32.11,0.0,0.0,32.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_btm_curt,1,0.0,0.0,8.12,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydro,1,0.0,0.0,2.3725109748492994e-15,2.3725109748492994e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery4,1,0.0,0.0,536.7906157928314,536.7906157928314,0.0,0.0,536.790615792833,536.790615792833,0.0,0.0,0.0,0.0
battery8,1,0.0,0.0,1549.994761449073,1549.994761449073,0.0,0.0,15499.947614490704,15499.947614490704,0.0,0.0,0.0,0.0
pumped_hydro,1,0.0,0.0,6.859720007854523e-10,6.859720007854523e-10,0.0,0.0,2.4728199975793194e-9,2.4728199975793194e-9,0.0,0.0,0.0,0.0
Total,n/a,32.11,0.0,9084.790515657232,9116.900515657233,0.0,0.0,16036.73823028601,16036.73823028601,0.0,0.0,0.0,0.0
