region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_combined_cycle,1,1,1,9.973500000000001e8,0.0,1.5687675e8,0.0,5.396759918800723e7,3.0013567705210584e8,0.0,6.940328598901099e7,0.0,3.197297856516971e9,0.0,1.7225223562049102e7,0.0,2.65046227356458e9,0.0,3.21452308007902e9,4.228195585793704e9,-1.013672505714684e9
NE,solar_pv,1,1,2,2.559072955998992e9,0.0,5.62816045188055e8,0.0,0.0,0.0,0.0,0.0,0.0,3.1218056813192835e9,0.0,83319.86777393763,0.0,0.0,0.0,3.1218890011870575e9,3.121889001187047e9,1.049041748046875e-5
NE,onshore_wind,1,1,3,2.7246805868684006e9,0.0,1.2111093081856916e9,0.0,5.55556805634218e6,0.0,0.0,0.0,0.0,3.9411105180254364e9,0.0,234945.08498225026,0.0,0.0,0.0,3.941345463110419e9,3.9413454631104345e9,-1.5735626220703125e-5
NE,battery,1,0,4,1.6534697958356625e8,7.442679393462057e8,4.132830193329028e7,1.86017353738969e8,3.4192065463761366e6,0.0,4.0397052769094086e6,0.0,5.462130202186202e8,1.5958351157910955e9,0.0,4.420595156862075e6,0.0,0.0,0.0,1.6002557109479575e9,1.690632506643937e9,-9.03767956959796e7
