Time_Index,onshore_wind,solar_pv_sat,hydro,battery,pumped_hydro
2190,1.0,0.739805331,0.165524277,1.0,1.0
2191,1.0,0.738139892,0.168142533,1.0,1.0
2192,1.0,0.734752879,0.170760788,1.0,1.0
2193,1.0,0.731365865,0.173379044,1.0,1.0
2194,1.0,0.727978852,0.1759973,1.0,1.0
2195,1.0,0.724591839,0.178615556,1.0,1.0
2196,1.0,0.721204825,0.181233812,1.0,1.0
2197,1.0,0.717817812,0.183852067,1.0,1.0
2198,0.998496907,0.706095981,0.194236695,1.0,1.0
2199,0.996993813,0.694374149,0.204621322,1.0,1.0
2200,0.99549072,0.682652318,0.21500595,1.0,1.0
2201,0.993987626,0.670930487,0.225390577,1.0,1.0
2202,0.992484533,0.659208655,0.235775204,1.0,1.0
2203,0.990981439,0.647486824,0.246159833,1.0,1.0
2204,0.989478346,0.621039413,0.25654446,1.0,1.0
2205,0.987975252,0.594592001,0.266929087,1.0,1.0
2206,0.986472159,0.56814459,0.277313715,1.0,1.0
2207,0.984969065,0.541697178,0.287698342,1.0,1.0
2208,0.983465972,0.515249767,0.29808297,1.0,1.0
2209,0.981962878,0.488802355,0.308467597,1.0,1.0
2210,0.983465972,0.439553228,0.318016864,1.0,1.0
2211,0.984969065,0.390304101,0.32756613,1.0,1.0
2212,0.986472159,0.341054974,0.337115398,1.0,1.0
2213,0.987975252,0.291805846,0.346664664,1.0,1.0
2214,0.989478346,0.242556719,0.356213931,1.0,1.0
2215,0.990981439,0.193307592,0.365763198,1.0,1.0
2216,0.992484533,0.16108966,0.375312465,1.0,1.0
2217,0.993987626,0.128871728,0.384861732,1.0,1.0
2218,0.99549072,0.096653796,0.394410998,1.0,1.0
2219,0.996993813,0.064435864,0.403960265,1.0,1.0
2220,0.998496907,0.032217932,0.413509531,1.0,1.0
2221,1.0,0.0,0.423058798,1.0,1.0
2222,1.0,0.0,0.424441565,1.0,1.0
2223,1.0,0.0,0.425824332,1.0,1.0
2224,1.0,0.0,0.427207099,1.0,1.0
2225,1.0,0.0,0.428589865,1.0,1.0
2226,1.0,0.0,0.429972633,1.0,1.0
2227,1.0,0.0,0.431355399,1.0,1.0
2228,1.0,0.0,0.432738166,1.0,1.0
2229,1.0,0.0,0.434120933,1.0,1.0
2230,1.0,0.0,0.4355037,1.0,1.0
2231,1.0,0.0,0.436886466,1.0,1.0
2232,1.0,0.0,0.438269234,1.0,1.0
2233,1.0,0.0,0.439652,1.0,1.0
2234,0.995306773,0.0,0.437381552,1.0,1.0
2235,0.990613545,0.0,0.435111105,1.0,1.0
2236,0.985920318,0.0,0.432840656,1.0,1.0
2237,0.981227091,0.0,0.430570208,1.0,1.0
2238,0.976533863,0.0,0.42829976,1.0,1.0
2239,0.971840636,0.0,0.426029312,1.0,1.0
2240,0.967147409,0.0,0.423758864,1.0,1.0
2241,0.962454181,0.0,0.421488416,1.0,1.0
2242,0.957760954,0.0,0.419217968,1.0,1.0
2243,0.953067727,0.0,0.41694752,1.0,1.0
2244,0.948374499,0.0,0.414677072,1.0,1.0
2245,0.943681272,0.0,0.412406624,1.0,1.0
2246,0.948264441,0.0,0.409043213,1.0,1.0
2247,0.952847611,0.0,0.405679801,1.0,1.0
2248,0.95743078,0.0,0.40231639,1.0,1.0
2249,0.962013949,0.0,0.398952978,1.0,1.0
2250,0.966597118,0.0,0.395589568,1.0,1.0
2251,0.971180288,0.0,0.392226157,1.0,1.0
2252,0.975763457,0.0,0.388862745,1.0,1.0
2253,0.980346626,0.0,0.385499334,1.0,1.0
2254,0.984929795,0.0,0.382135922,1.0,1.0
2255,0.989512964,0.0,0.378772512,1.0,1.0
2256,0.994096134,0.0,0.3754091,1.0,1.0
2257,0.998679303,0.0,0.372045689,1.0,1.0
2258,0.998789361,0.0,0.367077909,1.0,1.0
2259,0.998899419,0.0,0.362110129,1.0,1.0
2260,0.999009477,0.0,0.357142349,1.0,1.0
2261,0.999119535,0.0,0.35217457,1.0,1.0
2262,0.999229593,0.0,0.347206789,1.0,1.0
2263,0.999339651,0.0,0.342239009,1.0,1.0
2264,0.99944971,0.0,0.33727123,1.0,1.0
2265,0.999559768,0.0,0.332303449,1.0,1.0
2266,0.999669826,0.0,0.32733567,1.0,1.0
2267,0.999779884,0.0,0.32236789,1.0,1.0
2268,0.999889942,0.0,0.317400109,1.0,1.0
2269,1.0,0.0,0.31243233,1.0,1.0
2270,0.98558415,0.0,0.307478076,1.0,1.0
2271,0.9711683,0.0,0.302523823,1.0,1.0
2272,0.95675245,0.0,0.297569569,1.0,1.0
2273,0.9423366,0.0,0.292615316,1.0,1.0
2274,0.92792075,0.0,0.287661063,1.0,1.0
2275,0.9135049,0.0,0.28270681,1.0,1.0
2276,0.89908905,0.0,0.277752557,1.0,1.0
2277,0.8846732,0.0,0.272798303,1.0,1.0
2278,0.87025735,0.0,0.26784405,1.0,1.0
2279,0.8558415,0.0,0.262889797,1.0,1.0
2280,0.84142565,0.0,0.257935543,1.0,1.0
2281,0.8270098,0.0,0.25298129,1.0,1.0
2282,0.816187992,0.0,0.25065333,1.0,1.0
2283,0.805366184,0.0,0.248325369,1.0,1.0
2284,0.794544375,0.0,0.245997409,1.0,1.0
2285,0.783722567,0.0,0.243669449,1.0,1.0
2286,0.772900759,0.0,0.241341488,1.0,1.0
2287,0.762078951,0.0,0.239013528,1.0,1.0
2288,0.751257142,0.0,0.236685568,1.0,1.0
2289,0.740435334,0.0,0.234357607,1.0,1.0
2290,0.729613526,0.0,0.232029647,1.0,1.0
2291,0.718791718,0.0,0.229701687,1.0,1.0
2292,0.707969909,0.0,0.227373726,1.0,1.0
2293,0.697148101,0.0,0.225045766,1.0,1.0
2294,0.696092939,0.0,0.223261916,1.0,1.0
2295,0.695037776,0.0,0.221478066,1.0,1.0
2296,0.693982614,0.0,0.219694217,1.0,1.0
2297,0.692927452,0.0,0.217910367,1.0,1.0
2298,0.691872289,0.0,0.216126517,1.0,1.0
2299,0.690817127,0.0,0.214342667,1.0,1.0
2300,0.689761965,0.0,0.212558817,1.0,1.0
2301,0.688706802,0.0,0.210774967,1.0,1.0
2302,0.68765164,0.0,0.208991118,1.0,1.0
2303,0.686596478,0.0,0.207207268,1.0,1.0
2304,0.685541315,0.0,0.205423418,1.0,1.0
2305,0.684486153,0.0,0.200749273,1.0,1.0
2306,0.690252731,0.0,0.199354798,1.0,1.0
2307,0.696019308,0.0,0.197960324,1.0,1.0
2308,0.701785886,0.0,0.19656585,1.0,1.0
2309,0.707552464,0.0,0.195171375,1.0,1.0
2310,0.713319041,0.0,0.193776901,1.0,1.0
2311,0.719085619,0.0,0.192382425,1.0,1.0
2312,0.724852197,0.0,0.190987951,1.0,1.0
2313,0.730618774,0.0,0.189593476,1.0,1.0
2314,0.736385352,0.0,0.188199002,1.0,1.0
2315,0.74215193,0.0,0.186804527,1.0,1.0
2316,0.747918507,0.0,0.185410053,1.0,1.0
2317,0.753685085,0.0,0.184015579,1.0,1.0
2318,0.757070843,0.0,0.183062302,1.0,1.0
2319,0.760456601,0.0,0.182109026,1.0,1.0
2320,0.76384236,0.0,0.181155749,1.0,1.0
2321,0.767228118,0.0,0.180202473,1.0,1.0
2322,0.770613876,0.0,0.179249196,1.0,1.0
2323,0.773999634,0.0,0.17829592,1.0,1.0
2324,0.777385392,0.0,0.177342643,1.0,1.0
2325,0.78077115,0.0,0.176389367,1.0,1.0
2326,0.784156909,0.0,0.17543609,1.0,1.0
2327,0.787542667,0.0,0.174482814,1.0,1.0
2328,0.790928425,0.0,0.173529537,1.0,1.0
2329,0.794314183,0.0,0.172576261,1.0,1.0
2330,0.796358576,0.0,0.172904753,1.0,1.0
2331,0.798402969,0.0,0.173233247,1.0,1.0
2332,0.800447363,0.0,0.17356174,1.0,1.0
2333,0.802491756,0.0,0.173890234,1.0,1.0
2334,0.804536149,0.0,0.174218727,1.0,1.0
2335,0.806580542,0.0,0.174547221,1.0,1.0
2336,0.809,0.0,0.174875714,1.0,1.0
2337,0.810669328,0.0,0.175204206,1.0,1.0
2338,0.812713722,0.0,0.1755327,1.0,1.0
2339,0.814758115,0.0,0.175861193,1.0,1.0
2340,0.816802508,0.0,0.176189687,1.0,1.0
2341,0.818846901,0.0,0.17651818,1.0,1.0
2342,0.817727357,0.0,0.177140479,1.0,1.0
2343,0.816607814,0.0,0.177762779,1.0,1.0
2344,0.81548827,0.0,0.178385078,1.0,1.0
2345,0.814368726,0.0,0.179007377,1.0,1.0
2346,0.813249183,0.0,0.179629677,1.0,1.0
2347,0.812129639,0.0,0.180251976,1.0,1.0
2348,0.811010095,0.0,0.180874275,1.0,1.0
2349,0.809890552,0.0,0.181496575,1.0,1.0
2350,0.808771008,0.0,0.182118874,1.0,1.0
2351,0.807651464,0.0,0.182741173,1.0,1.0
2352,0.806531921,0.0,0.183363473,1.0,1.0
2353,0.805412377,0.0,0.183985772,1.0,1.0
2354,0.798190501,0.0,0.186360063,1.0,1.0
2355,0.790968625,0.0,0.188734354,1.0,1.0
2356,0.783746749,0.0,0.191108645,1.0,1.0
2357,0.776524873,0.0,0.193482936,1.0,1.0
2358,0.769302997,0.0,0.195857226,1.0,1.0
2359,0.762081121,0.0,0.198231518,1.0,1.0
2360,0.754859244,0.0,0.200605809,1.0,1.0
2361,0.747637368,0.0,0.202980099,1.0,1.0
2362,0.740415492,0.0,0.205354391,1.0,1.0
2363,0.733193616,0.0,0.207728682,1.0,1.0
2364,0.72597174,0.0,0.210102972,1.0,1.0
2365,0.718749864,0.0,0.212477263,1.0,1.0
2366,0.701368905,0.0,0.217431172,1.0,1.0
2367,0.683987946,0.0,0.22238508,1.0,1.0
2368,0.666606987,0.0,0.227338989,1.0,1.0
2369,0.649226028,0.0,0.232292897,1.0,1.0
2370,0.631845069,0.0,0.237246806,1.0,1.0
2371,0.61446411,0.0,0.242200713,1.0,1.0
2372,0.597083151,0.0,0.247154622,1.0,1.0
2373,0.579702192,0.0,0.25210853,1.0,1.0
2374,0.562321233,0.0,0.257062439,1.0,1.0
2375,0.544940274,0.0,0.262016347,1.0,1.0
2376,0.527559315,0.0,0.266970256,1.0,1.0
2377,0.510178356,0.0,0.271924164,1.0,1.0
2378,0.50492931,0.0,0.27440456,1.0,1.0
2379,0.499680263,0.0,0.276884957,1.0,1.0
2380,0.494431217,0.0,0.279365354,1.0,1.0
2381,0.48918217,0.0,0.281845751,1.0,1.0
2382,0.483933124,0.0,0.284326148,1.0,1.0
2383,0.478684078,0.0,0.286806545,1.0,1.0
2384,0.473435031,0.0,0.28928694,1.0,1.0
2385,0.468185985,0.0,0.291767337,1.0,1.0
2386,0.462936938,0.0,0.294247734,1.0,1.0
2387,0.457687892,0.0,0.296728131,1.0,1.0
2388,0.452438845,0.0,0.299208528,1.0,1.0
2389,0.447189799,0.0,0.301688925,1.0,1.0
2390,0.441787136,0.006641824,0.296485555,1.0,1.0
2391,0.436384474,0.013283647,0.291282186,1.0,1.0
2392,0.430981811,0.019925471,0.286078816,1.0,1.0
2393,0.425579148,0.026567294,0.280875447,1.0,1.0
2394,0.420176486,0.033209118,0.275672077,1.0,1.0
2395,0.414773823,0.039850941,0.270468708,1.0,1.0
2396,0.40937116,0.048819631,0.265265338,1.0,1.0
2397,0.403968498,0.057788321,0.260061969,1.0,1.0
2398,0.398565835,0.066757011,0.2548586,1.0,1.0
2399,0.393163172,0.075725702,0.249655229,1.0,1.0
2400,0.38776051,0.084694392,0.24445186,1.0,1.0
2401,0.382357847,0.093663082,0.239248491,1.0,1.0
2402,0.376671875,0.119708124,0.233984662,1.0,1.0
2403,0.370985903,0.145753165,0.228720833,1.0,1.0
2404,0.365299931,0.171798207,0.223457004,1.0,1.0
2405,0.35961396,0.197843249,0.218193176,1.0,1.0
2406,0.353927988,0.22388829,0.212929347,1.0,1.0
2407,0.348242016,0.249933332,0.207665518,1.0,1.0
2408,0.342556044,0.237113718,0.20240169,1.0,1.0
2409,0.336870072,0.224294103,0.19713786,1.0,1.0
2410,0.331184101,0.211474489,0.191874032,1.0,1.0
2411,0.325498129,0.198654874,0.186610203,1.0,1.0
2412,0.319812157,0.18583526,0.181346374,1.0,1.0
2413,0.314126185,0.173015645,0.176082545,1.0,1.0
2414,0.31005042,0.196364075,0.174001946,1.0,1.0
2415,0.305974654,0.219712506,0.171921347,1.0,1.0
2416,0.301898889,0.243060937,0.169840748,1.0,1.0
2417,0.297823123,0.266409367,0.167760148,1.0,1.0
2418,0.293747358,0.289757797,0.165679549,1.0,1.0
2419,0.289671592,0.313106228,0.16359895,1.0,1.0
2420,0.285595827,0.316555282,0.16151835,1.0,1.0
2421,0.281520062,0.320004336,0.159437751,1.0,1.0
2422,0.277444296,0.32345339,0.157357151,1.0,1.0
2423,0.273368531,0.326902444,0.155276553,1.0,1.0
2424,0.269292765,0.330351498,0.153195953,1.0,1.0
2425,0.265217,0.333800552,0.151115354,1.0,1.0
2426,0.269610849,0.334651804,0.150524961,1.0,1.0
2427,0.274004698,0.335503056,0.149934569,1.0,1.0
2428,0.278398546,0.336354308,0.149344175,1.0,1.0
2429,0.282792395,0.33720556,0.148753782,1.0,1.0
2430,0.287186244,0.338056812,0.148163389,1.0,1.0
2431,0.291580093,0.338908064,0.147572997,1.0,1.0
2432,0.295973941,0.334181521,0.146982604,1.0,1.0
2433,0.30036779,0.329454978,0.14639221,1.0,1.0
2434,0.304761639,0.324728435,0.145801817,1.0,1.0
2435,0.309155488,0.320001892,0.145211425,1.0,1.0
2436,0.313549336,0.315275349,0.144621032,1.0,1.0
2437,0.317943185,0.310548806,0.144030639,1.0,1.0
2438,0.309668369,0.291694395,0.143960477,1.0,1.0
2439,0.301393552,0.272839983,0.143890316,1.0,1.0
2440,0.293118736,0.253985572,0.143820154,1.0,1.0
2441,0.284843919,0.23513116,0.143749991,1.0,1.0
2442,0.276569103,0.216276749,0.143679829,1.0,1.0
2443,0.268294286,0.197422337,0.143609668,1.0,1.0
2444,0.26001947,0.218914217,0.143539506,1.0,1.0
2445,0.251744653,0.240406097,0.143469344,1.0,1.0
2446,0.243469836,0.261897977,0.143399182,1.0,1.0
2447,0.23519502,0.283389857,0.143329021,1.0,1.0
2448,0.226920203,0.304881737,0.143258859,1.0,1.0
2449,0.218645387,0.326373617,0.143188697,1.0,1.0
2450,0.208668975,0.333548021,0.143267594,1.0,1.0
2451,0.198692562,0.340722424,0.143346491,1.0,1.0
2452,0.188716149,0.347896828,0.14342539,1.0,1.0
2453,0.178739737,0.355071232,0.143504287,1.0,1.0
2454,0.168763324,0.362245635,0.143583185,1.0,1.0
2455,0.158786912,0.369420039,0.143662082,1.0,1.0
2456,0.1488105,0.36316621,0.143740979,1.0,1.0
2457,0.138834087,0.356912382,0.143819877,1.0,1.0
2458,0.128857675,0.350658553,0.143898775,1.0,1.0
2459,0.118881262,0.344404724,0.143977672,1.0,1.0
2460,0.10890485,0.338150896,0.14405657,1.0,1.0
2461,0.098928437,0.331897067,0.144135467,1.0,1.0
2462,0.095896699,0.329074011,0.144630828,1.0,1.0
2463,0.092864961,0.326250955,0.145126189,1.0,1.0
2464,0.089833223,0.3234279,0.14562155,1.0,1.0
2465,0.086801485,0.320604844,0.146116911,1.0,1.0
2466,0.083769747,0.317781788,0.146612272,1.0,1.0
2467,0.080738009,0.314958732,0.147107633,1.0,1.0
2468,0.077706271,0.31485107,0.147602993,1.0,1.0
2469,0.074674533,0.314743408,0.148098354,1.0,1.0
2470,0.071642795,0.314635746,0.148593715,1.0,1.0
2471,0.068611057,0.314528084,0.149089077,1.0,1.0
2472,0.065579319,0.314420422,0.149584437,1.0,1.0
2473,0.062547581,0.31431276,0.150079798,1.0,1.0
2474,0.059362046,0.329459777,0.152532433,1.0,1.0
2475,0.056176511,0.344606793,0.154985069,1.0,1.0
2476,0.052990976,0.35975381,0.157437704,1.0,1.0
2477,0.04980544,0.374900827,0.159890341,1.0,1.0
2478,0.046619905,0.390047843,0.162342976,1.0,1.0
2479,0.04343437,0.40519486,0.164795612,1.0,1.0
2480,0.040248835,0.397848786,0.167248247,1.0,1.0
2481,0.0370633,0.390502712,0.169700882,1.0,1.0
2482,0.033877765,0.383156638,0.172153519,1.0,1.0
2483,0.030692229,0.375810564,0.174606154,1.0,1.0
2484,0.027506694,0.36846449,0.17705879,1.0,1.0
2485,0.024321159,0.361118416,0.179511425,1.0,1.0
2486,0.022294396,0.34021321,0.18977911,1.0,1.0
2487,0.020267633,0.319308005,0.200046795,1.0,1.0
2488,0.018240869,0.298402799,0.210314479,1.0,1.0
2489,0.016214106,0.277497593,0.220582164,1.0,1.0
2490,0.014187343,0.256592388,0.230849849,1.0,1.0
2491,0.01216058,0.235687182,0.241117534,1.0,1.0
2492,0.010133816,0.234088462,0.251385219,1.0,1.0
2493,0.008107053,0.232489741,0.261652904,1.0,1.0
2494,0.00608029,0.230891021,0.271920588,1.0,1.0
2495,0.004053526,0.2292923,0.282188273,1.0,1.0
2496,0.002026763,0.22769358,0.292455958,1.0,1.0
2497,0.0,0.226094859,0.302723643,1.0,1.0
2498,0.0,0.203857968,0.312288588,1.0,1.0
2499,0.0,0.181621077,0.321853532,1.0,1.0
2500,0.0,0.159384186,0.331418477,1.0,1.0
2501,0.0,0.137147294,0.340983421,1.0,1.0
2502,0.0,0.114910403,0.350548366,1.0,1.0
2503,0.0,0.092673512,0.360113311,1.0,1.0
2504,0.0,0.077227927,0.369678255,1.0,1.0
2505,0.0,0.061782341,0.3792432,1.0,1.0
2506,0.0,0.046336756,0.388808144,1.0,1.0
2507,0.0,0.030891171,0.39837309,1.0,1.0
2508,0.0,0.015445585,0.407938034,1.0,1.0
2509,0.0,0.0,0.417502979,1.0,1.0
2510,0.0,0.0,0.418898907,1.0,1.0
2511,0.0,0.0,0.420294837,1.0,1.0
2512,0.0,0.0,0.421690766,1.0,1.0
2513,0.0,0.0,0.423086695,1.0,1.0
2514,0.0,0.0,0.424482624,1.0,1.0
2515,0.0,0.0,0.425878553,1.0,1.0
2516,0.0,0.0,0.427274482,1.0,1.0
2517,0.0,0.0,0.428670412,1.0,1.0
2518,0.0,0.0,0.43006634,1.0,1.0
2519,0.0,0.0,0.431462269,1.0,1.0
2520,0.0,0.0,0.432858199,1.0,1.0
2521,0.0,0.0,0.434254128,1.0,1.0
2522,0.0,0.0,0.432011624,1.0,1.0
2523,0.0,0.0,0.429769121,1.0,1.0
2524,0.0,0.0,0.427526618,1.0,1.0
2525,0.0,0.0,0.425284114,1.0,1.0
2526,0.0,0.0,0.42304161,1.0,1.0
2527,0.0,0.0,0.420799108,1.0,1.0
2528,0.0,0.0,0.418556604,1.0,1.0
2529,0.0,0.0,0.4163141,1.0,1.0
2530,0.0,0.0,0.414071597,1.0,1.0
2531,0.0,0.0,0.411829094,1.0,1.0
2532,0.0,0.0,0.40958659,1.0,1.0
2533,0.0,0.0,0.407344087,1.0,1.0
2534,0.000297241,0.0,0.403976811,1.0,1.0
2535,0.000594482,0.0,0.400609534,1.0,1.0
2536,0.000891723,0.0,0.397242258,1.0,1.0
2537,0.001188964,0.0,0.393874981,1.0,1.0
2538,0.001486205,0.0,0.390507705,1.0,1.0
2539,0.001783446,0.0,0.387140429,1.0,1.0
2540,0.002080687,0.0,0.383773153,1.0,1.0
2541,0.002377928,0.0,0.380405877,1.0,1.0
2542,0.002675169,0.0,0.3770386,1.0,1.0
2543,0.00297241,0.0,0.373671324,1.0,1.0
2544,0.003269651,0.0,0.370304047,1.0,1.0
2545,0.003566892,0.0,0.366936771,1.0,1.0
2546,0.015486944,0.0,0.362024494,1.0,1.0
2547,0.027406996,0.0,0.357112215,1.0,1.0
2548,0.039327048,0.0,0.352199938,1.0,1.0
2549,0.051247099,0.0,0.347287661,1.0,1.0
2550,0.063167151,0.0,0.342375382,1.0,1.0
2551,0.075087203,0.0,0.337463105,1.0,1.0
2552,0.087007255,0.0,0.332550828,1.0,1.0
2553,0.098927307,0.0,0.32763855,1.0,1.0
2554,0.110847359,0.0,0.322726272,1.0,1.0
2555,0.12276741,0.0,0.317813995,1.0,1.0
2556,0.134687462,0.0,0.312901717,1.0,1.0
2557,0.146607514,0.0,0.307989439,1.0,1.0
2558,0.166246167,0.0,0.303060499,1.0,1.0
2559,0.18588482,0.0,0.298131559,1.0,1.0
2560,0.205523473,0.0,0.293202619,1.0,1.0
2561,0.225162126,0.0,0.288273679,1.0,1.0
2562,0.244800779,0.0,0.283344738,1.0,1.0
2563,0.264439432,0.0,0.278415799,1.0,1.0
2564,0.284078085,0.0,0.273486859,1.0,1.0
2565,0.303716738,0.0,0.268557919,1.0,1.0
2566,0.323355391,0.0,0.263628978,1.0,1.0
2567,0.342994044,0.0,0.258700038,1.0,1.0
2568,0.362632697,0.0,0.253771098,1.0,1.0
2569,0.38227135,0.0,0.248842158,1.0,1.0
2570,0.410877018,0.0,0.246611213,1.0,1.0
2571,0.439482685,0.0,0.244380267,1.0,1.0
2572,0.468088353,0.0,0.242149322,1.0,1.0
2573,0.496694021,0.0,0.239918377,1.0,1.0
2574,0.525299688,0.0,0.237687431,1.0,1.0
2575,0.553905356,0.0,0.235456486,1.0,1.0
2576,0.582511024,0.0,0.233225541,1.0,1.0
2577,0.611116691,0.0,0.230994595,1.0,1.0
2578,0.639722359,0.0,0.22876365,1.0,1.0
2579,0.668328027,0.0,0.226532705,1.0,1.0
2580,0.696933694,0.0,0.224301759,1.0,1.0
2581,0.725539362,0.0,0.222070814,1.0,1.0
2582,0.743440488,0.0,0.220294019,1.0,1.0
2583,0.761341613,0.0,0.218517224,1.0,1.0
2584,0.779242739,0.0,0.216740429,1.0,1.0
2585,0.797143864,0.0,0.214963635,1.0,1.0
2586,0.81504499,0.0,0.21318684,1.0,1.0
2587,0.832946115,0.0,0.211410044,1.0,1.0
2588,0.85084724,0.0,0.209633249,1.0,1.0
2589,0.868748366,0.0,0.207856454,1.0,1.0
2590,0.886649491,0.0,0.206079659,1.0,1.0
2591,0.904550617,0.0,0.204302865,1.0,1.0
2592,0.922451743,0.0,0.20252607,1.0,1.0
2593,0.940352868,0.0,0.197858979,1.0,1.0
2594,0.945323462,0.0,0.196502732,1.0,1.0
2595,0.950294057,0.0,0.195146485,1.0,1.0
2596,0.955264651,0.0,0.193790238,1.0,1.0
2597,0.960235245,0.0,0.192433991,1.0,1.0
2598,0.96520584,0.0,0.191077744,1.0,1.0
2599,0.970176434,0.0,0.189721496,1.0,1.0
2600,0.975147028,0.0,0.188365249,1.0,1.0
2601,0.980117623,0.0,0.187009002,1.0,1.0
2602,0.985088217,0.0,0.185652755,1.0,1.0
2603,0.990058811,0.0,0.184296508,1.0,1.0
2604,0.995029406,0.0,0.182940261,1.0,1.0
2605,1.0,0.0,0.181584014,1.0,1.0
2606,0.995445301,0.0,0.180656787,1.0,1.0
2607,0.990890602,0.0,0.17972956,1.0,1.0
2608,0.986335904,0.0,0.178802332,1.0,1.0
2609,0.981781205,0.0,0.177875105,1.0,1.0
2610,0.977226506,0.0,0.176947878,1.0,1.0
2611,0.972671807,0.0,0.176020651,1.0,1.0
2612,0.968117108,0.0,0.175093423,1.0,1.0
2613,0.963562409,0.0,0.174166196,1.0,1.0
2614,0.959007711,0.0,0.173238969,1.0,1.0
2615,0.954453012,0.0,0.172311742,1.0,1.0
2616,0.949898313,0.0,0.171384514,1.0,1.0
2617,0.945343614,0.0,0.170457287,1.0,1.0
2618,0.949898313,0.0,0.170794782,1.0,1.0
2619,0.954453012,0.0,0.171132278,1.0,1.0
2620,0.959007711,0.0,0.171469773,1.0,1.0
2621,0.963562409,0.0,0.171807269,1.0,1.0
2622,0.968117108,0.0,0.172144764,1.0,1.0
2623,0.972671807,0.0,0.17248226,1.0,1.0
2624,0.977226506,0.0,0.172819755,1.0,1.0
2625,0.981781205,0.0,0.17315725,1.0,1.0
2626,0.986335904,0.0,0.173494746,1.0,1.0
2627,0.990890602,0.0,0.173832241,1.0,1.0
2628,0.995445301,0.0,0.174169737,1.0,1.0
2629,1.0,0.0,0.174507232,1.0,1.0
2630,1.0,0.0,0.175099143,1.0,1.0
2631,1.0,0.0,0.175691054,1.0,1.0
2632,1.0,0.0,0.176282965,1.0,1.0
2633,1.0,0.0,0.176874876,1.0,1.0
2634,1.0,0.0,0.177466787,1.0,1.0
2635,1.0,0.0,0.178058698,1.0,1.0
2636,1.0,0.0,0.178650609,1.0,1.0
2637,1.0,0.0,0.17924252,1.0,1.0
2638,1.0,0.0,0.179834431,1.0,1.0
2639,1.0,0.0,0.180426342,1.0,1.0
2640,1.0,0.0,0.181018253,1.0,1.0
2641,1.0,0.0,0.181610164,1.0,1.0
2642,1.0,0.0,0.183906986,1.0,1.0
2643,1.0,0.0,0.186203807,1.0,1.0
2644,1.0,0.0,0.188500629,1.0,1.0
2645,1.0,0.0,0.190797451,1.0,1.0
2646,1.0,0.0,0.193094272,1.0,1.0
2647,1.0,0.0,0.195391094,1.0,1.0
2648,1.0,0.0,0.197687916,1.0,1.0
2649,1.0,0.0,0.199984737,1.0,1.0
2650,1.0,0.0,0.202281559,1.0,1.0
2651,1.0,0.0,0.204578381,1.0,1.0
2652,1.0,0.0,0.206875202,1.0,1.0
2653,1.0,0.0,0.209172024,1.0,1.0
2654,0.999587256,0.0,0.214025531,1.0,1.0
2655,0.999174513,0.0,0.218879037,1.0,1.0
2656,0.998761769,0.0,0.223732544,1.0,1.0
2657,0.998349026,0.0,0.22858605,1.0,1.0
2658,0.997936282,0.0,0.233439557,1.0,1.0
2659,0.997523539,0.0,0.238293063,1.0,1.0
2660,0.997110795,0.0,0.24314657,1.0,1.0
2661,0.996698051,0.0,0.248000076,1.0,1.0
2662,0.996285308,0.0,0.252853583,1.0,1.0
2663,0.995872564,0.0,0.257707089,1.0,1.0
2664,0.995459821,0.0,0.262560596,1.0,1.0
2665,0.995047077,0.0,0.267414102,1.0,1.0
2666,0.98903677,0.0,0.269866188,1.0,1.0
2667,0.983026462,0.0,0.272318274,1.0,1.0
2668,0.977016155,0.0,0.27477036,1.0,1.0
2669,0.971005848,0.0,0.277222446,1.0,1.0
2670,0.964995541,0.0,0.279674532,1.0,1.0
2671,0.958985234,0.0,0.282126618,1.0,1.0
2672,0.952974926,0.0,0.284578703,1.0,1.0
2673,0.946964619,0.0,0.287030789,1.0,1.0
2674,0.940954312,0.0,0.289482875,1.0,1.0
2675,0.934944005,0.0,0.291934961,1.0,1.0
2676,0.928933697,0.0,0.294387047,1.0,1.0
2677,0.92292339,0.0,0.296839133,1.0,1.0
2678,0.917914301,0.006848911,0.291771253,1.0,1.0
2679,0.912905212,0.013697821,0.286703373,1.0,1.0
2680,0.907896124,0.020546732,0.281635492,1.0,1.0
2681,0.902887035,0.027395643,0.276567612,1.0,1.0
2682,0.897877946,0.034244553,0.271499732,1.0,1.0
2683,0.892868857,0.041093464,0.266431852,1.0,1.0
2684,0.887859768,0.047316475,0.261363971,1.0,1.0
2685,0.882850679,0.053539485,0.256296091,1.0,1.0
2686,0.877841591,0.059762496,0.251228211,1.0,1.0
2687,0.872832502,0.065985507,0.24616033,1.0,1.0
2688,0.867823413,0.072208517,0.24109245,1.0,1.0
2689,0.862814324,0.078431528,0.23602457,1.0,1.0
2690,0.857213505,0.080849754,0.230738503,1.0,1.0
2691,0.851612686,0.08326798,0.225452435,1.0,1.0
2692,0.846011868,0.085686206,0.220166368,1.0,1.0
2693,0.840411049,0.088104431,0.214880301,1.0,1.0
2694,0.83481023,0.090522657,0.209594233,1.0,1.0
2695,0.829209411,0.092940883,0.204308166,1.0,1.0
2696,0.823608592,0.107827288,0.199022099,1.0,1.0
2697,0.818007773,0.122713693,0.193736031,1.0,1.0
2698,0.812406955,0.137600098,0.188449964,1.0,1.0
2699,0.806806136,0.152486502,0.183163897,1.0,1.0
