Resource,onshore_wind,solar_pv_sat,solar_btm,hydro,battery4,battery8,pumped_hydro,Total
t5053,1246.8179893826366,6425.63272529847,37.05020378270999,0.0,0.0,0.0,0.0,7709.500918463817
t5054,1247.2704665514257,6425.2776871284705,36.80968184838,0.0,0.0,0.0,0.0,7709.357835528276
t5055,1247.722942467967,6424.90105602847,36.56915991405,0.0,0.0,0.0,0.0,7709.193158410487
t5056,1248.1754196367558,6424.58611899847,36.32863797971999,0.0,0.0,0.0,0.0,7709.090176614945
t5057,1248.627895553297,6424.30431499847,36.088116045389995,0.0,0.0,0.0,0.0,7709.020326597157
t5058,1249.0803727220862,6424.08067969847,35.84759415129,0.0,0.0,0.0,0.0,7709.008646571846
t5059,1249.5328486386272,6423.82663802847,35.60707221696,0.0,0.0,0.0,0.0,7708.966558884058
t5060,1249.9853258074163,6423.54197862847,35.27754953408999,0.0,0.0,0.0,0.0,7708.804853969977
t5061,1250.4378017239576,6423.28816627847,34.94802685122,0.0,0.0,0.0,0.0,7708.673994853648
t5062,1250.8902788927464,6422.85367839847,34.618504128119994,0.0,0.0,0.0,0.0,7708.362461419337
t5063,1251.3427548092877,6422.68229389847,34.288981445249995,0.0,0.0,0.0,0.0,7708.3140301530075
t5064,1251.7952319780768,6422.49063845847,33.959458762379995,0.0,0.0,0.0,0.0,7708.245329198927
t5065,1252.247707894618,6422.27166136847,33.629936079509996,0.0,0.0,0.0,0.0,7708.1493053425975
t5066,1252.247707894618,6409.4323685221625,33.232106316419994,0.0,0.0,0.0,0.0,7694.9121827332
t5067,1252.247707894618,6396.6018825943365,32.83427655333,0.0,0.0,0.0,0.0,7681.683867042285
t5068,1252.247707894618,6383.802690898027,32.43644679024,0.0,0.0,0.0,0.0,7668.4868455828855
t5069,1252.247707894618,6371.102484000202,32.03861698692,0.0,0.0,0.0,0.0,7655.38880888174
t5070,1252.247707894618,6358.356013023895,31.64078726406,0.0,0.0,0.0,0.0,7642.244508182573
t5071,1252.247707894618,6345.5412314160685,31.242957460739998,0.0,0.0,0.0,0.0,7629.031896771427
t5072,1252.247707894618,6343.252906911889,30.739082906159997,0.0,0.0,0.0,0.0,7626.239697712667
t5073,1252.247707894618,6341.11132619771,30.235208311349997,0.0,0.0,0.0,0.0,7623.594242403678
t5074,1252.247707894618,6338.976355573531,29.731333716539996,0.0,0.0,0.0,0.0,7620.955397184689
t5075,1252.247707894618,6336.90290548935,29.22745916196,0.0,0.0,0.0,0.0,7618.378072545928
t5076,1252.247707894618,6334.828133395171,28.72358456715,0.0,0.0,0.0,0.0,7615.799425856939
t5077,1252.247707894618,6332.655532110992,28.21970997234,0.0,0.0,0.0,0.0,7613.12294997795
t5078,1252.247707894618,6343.8290486904725,27.64479672054,0.0,0.0,0.0,0.0,7623.721553305631
t5079,1252.247707894618,6355.118021329955,27.06988342851,0.0,0.0,0.0,0.0,7634.435612653083
t5080,1252.247707894618,6366.392892459436,26.494970176709998,0.0,0.0,0.0,0.0,7645.135570530763
t5081,1252.247707894618,6377.668371027398,25.92005688468,0.0,0.0,0.0,0.0,7655.836135806696
t5082,1252.247707894618,6388.907280326881,25.34514363288,0.0,0.0,0.0,0.0,7666.500131854379
t5083,1252.247707894618,6400.134732146361,24.77023034085,0.0,0.0,0.0,0.0,7677.152670381829
t5084,1252.247707894618,6330.299904472668,24.093445395689997,0.0,0.0,0.0,0.0,7606.641057762976
t5085,1252.247707894618,6260.521482818972,23.41666045053,0.0,0.0,0.0,0.0,7536.18585116412
t5086,1252.247707894618,6190.757603335277,22.739875505369998,0.0,0.0,0.0,0.0,7465.745186735265
t5087,1252.247707894618,6120.952769970063,22.06309056021,0.0,0.0,0.0,0.0,7395.263568424891
t5088,1252.247707894618,6051.197298356368,21.386305615050002,0.0,0.0,0.0,0.0,7324.831311866036
t5089,1252.247707894618,5981.453284232673,20.709520669889997,0.0,0.0,0.0,0.0,7254.410512797181
t5090,1250.6072621450285,5936.7218600077795,19.95722602623,0.0,0.0,0.0,0.0,7207.286348179038
t5091,1248.9668163954389,5892.016435452887,19.204931422799998,0.0,0.0,0.0,0.0,7160.188183271126
t5092,1247.326370645849,5847.358162787993,18.45263681937,0.0,0.0,0.0,0.0,7113.137170253212
t5093,1245.6859248962594,5802.6283683531,17.70034217571,0.0,0.0,0.0,0.0,7066.014635425069
t5094,1244.0454791466698,5757.950132548207,16.948047572279997,0.0,0.0,0.0,0.0,7018.943659267157
t5095,1242.4050333970802,5713.292167653313,16.195752968849998,0.0,0.0,0.0,0.0,6971.892954019244
t5096,1240.7645876474905,5602.661620357901,15.403177072169997,0.0,0.0,0.0,0.0,6858.829385077561
t5097,1239.1241418979007,5492.108637814004,14.61060121572,0.0,0.0,0.0,0.0,6745.843380927625
t5098,1237.483696148311,5381.53361520859,13.818025359269999,0.0,0.0,0.0,0.0,6632.835336716171
t5099,1235.8432503987215,4942.033193189826,13.025449502819999,0.0,0.0,0.0,0.0,6190.901893091368
t5100,1234.2028046491318,4754.183913985081,12.232873606139998,0.0,0.0,0.0,0.0,6000.619592240353
t5101,1232.5623588995422,4652.998432611232,11.440297749689998,0.0,0.0,0.0,0.0,5897.001089260464
t5102,1228.417471580815,4555.6802232919,10.722130295489999,0.0,0.0,0.0,0.0,5794.819825168204
t5103,1224.272585514335,4458.385022912309,10.00396288152,0.0,0.0,0.0,0.0,5692.661571308165
t5104,1220.1276981956075,4361.047370516048,9.285795427319998,0.0,0.0,0.0,0.0,5590.460864138976
t5105,1215.9828108768802,4263.76127543836,8.567627973119999,0.0,0.0,0.0,0.0,5488.31171428836
t5106,1211.8379248104004,4166.499284680125,7.849460559149999,0.0,0.0,0.0,0.0,5386.186670049676
t5107,1207.6930374916728,3991.5563508949035,7.131293104949999,0.0,0.0,0.0,0.0,5206.380681491526
t5108,1203.5481501729455,3812.2622009844067,6.540287652,0.0,0.0,0.0,0.0,5022.350638809352
t5109,1199.4032641064657,3555.3624155823104,5.949282158819999,0.0,0.0,0.0,0.0,4760.714961847596
t5110,1195.2583767877381,3298.462910022138,5.35827670587,0.0,0.0,0.0,0.0,4499.0795635157465
t5111,1191.1134894690108,3041.5370785913237,4.76727125292,0.0,0.0,0.0,0.0,4237.417839313254
t5112,1186.968603402531,2616.7681788002155,4.17626575974,0.0,0.0,0.0,0.0,3807.9130479624864
t5113,1182.8237160838037,2527.5651912808403,3.5852603067899995,0.0,0.0,0.0,0.0,3713.974167671434
t5114,1174.563383042209,2247.1958262658127,3.2021279305199997,0.0,0.0,0.0,0.0,3424.9613372385415
t5115,1166.3030500006143,1856.0808871043369,2.8189955542499994,0.0,0.0,0.0,0.0,3025.202932659201
t5116,1158.0427169590198,1686.3911052385733,2.43586317798,0.0,0.0,0.0,0.0,2846.869685375573
t5117,1149.7823826651775,1334.6564997177284,2.05273080171,0.0,0.0,0.0,0.0,2486.4916131846157
t5118,1141.522049623583,1125.6583756829627,1.6695984254399998,0.0,0.0,0.0,0.0,2268.850023731986
t5119,1133.2617165819884,813.1766063585953,1.2864660089399997,0.0,0.0,0.0,0.0,1947.7247889495236
t5120,1125.0013835403936,678.5382844767458,1.07205503427,0.0,0.0,0.0,0.0,1804.6117230514096
t5121,1116.741050498799,543.7412601199716,0.85764401937,0.0,0.0,0.0,0.0,1661.3399546381406
t5122,1108.4807174572045,409.7826148324169,0.0,0.0,0.0,0.0,0.0,1518.2633322896213
t5123,1100.2203831633622,266.08748592986103,0.42882198957,0.0,0.0,0.0,0.0,1366.7366910827932
t5124,1091.9600501217676,121.29719331368592,0.2144110149,0.0,0.0,0.0,0.0,1213.4716544503535
t5125,1083.699717080173,0.0,0.0,0.0,0.0,0.0,0.0,1083.699717080173
t5126,1084.7611898587606,0.0,0.0,0.0,0.0,0.0,0.0,1084.7611898587606
t5127,1085.8226626373485,0.0,0.0,0.0,0.0,0.0,0.0,1085.8226626373485
t5128,1086.884135415936,0.0,0.0,0.0,0.0,0.0,0.0,1086.884135415936
t5129,1087.945606942276,0.0,0.0,0.0,0.0,0.0,0.0,1087.945606942276
t5130,1089.0070797208639,0.0,0.0,0.0,0.0,0.0,0.0,1089.0070797208639
t5131,1090.0685524994515,0.0,0.0,0.0,0.0,0.0,0.0,1090.0685524994515
t5132,1091.130025278039,0.0,0.0,0.0,0.0,0.0,0.0,1091.130025278039
t5133,1092.1914980566269,0.0,0.0,0.0,0.0,0.0,0.0,1092.1914980566269
t5134,1093.2529708352147,0.0,0.0,0.0,0.0,0.0,0.0,1093.2529708352147
t5135,1094.3144423615547,0.0,0.0,0.0,0.0,0.0,0.0,1094.3144423615547
t5136,1095.3759151401423,0.0,0.0,0.0,0.0,0.0,0.0,1095.3759151401423
t5137,1096.4373879187299,0.0,0.0,0.0,0.0,0.0,0.0,1096.4373879187299
t5138,1097.77831855705,0.0,0.0,0.0,0.0,0.0,0.0,1097.77831855705
t5139,1099.1192479431222,0.0,0.0,0.0,0.0,0.0,0.0,1099.1192479431222
t5140,1100.4601785814425,0.0,0.0,0.0,0.0,0.0,0.0,1100.4601785814425
t5141,1101.8011079675146,0.0,0.0,0.0,0.0,0.0,0.0,1101.8011079675146
t5142,1103.1420386058346,0.0,0.0,0.0,0.0,0.0,0.0,1103.1420386058346
t5143,1104.4829679919071,0.0,0.0,0.0,0.0,0.0,0.0,1104.4829679919071
t5144,1105.823898630227,0.0,0.0,0.0,0.0,0.0,0.0,1105.823898630227
t5145,1107.1648280162992,0.0,0.0,0.0,0.0,0.0,0.0,1107.1648280162992
t5146,1108.5057586546193,0.0,0.0,0.0,0.0,0.0,0.0,1108.5057586546193
t5147,1109.8466880406916,0.0,0.0,0.0,0.0,0.0,0.0,1109.8466880406916
t5148,1111.1876186790116,0.0,0.0,0.0,0.0,0.0,0.0,1111.1876186790116
t5149,1112.528548065084,0.0,0.0,0.0,0.0,0.0,0.0,1112.528548065084
t5150,1116.1209900282533,0.0,0.0,0.0,0.0,0.0,0.0,1116.1209900282533
t5151,1119.7134332436706,0.0,0.0,0.0,0.0,0.0,0.0,1119.7134332436706
t5152,1123.3058752068403,0.0,0.0,0.0,0.0,0.0,0.0,1123.3058752068403
t5153,1126.8983171700097,0.0,0.0,0.0,0.0,0.0,0.0,1126.8983171700097
t5154,1130.4907591331792,0.0,0.0,0.0,0.0,0.0,0.0,1130.4907591331792
t5155,1134.0832023485964,0.0,0.0,0.0,0.0,0.0,0.0,1134.0832023485964
t5156,1137.675644311766,0.0,0.0,0.0,0.0,0.0,0.0,1137.675644311766
t5157,1141.2680862749357,0.0,0.0,0.0,0.0,0.0,0.0,1141.2680862749357
t5158,1144.8605282381052,0.0,0.0,0.0,0.0,0.0,0.0,1144.8605282381052
t5159,1148.4529714535224,0.0,0.0,0.0,0.0,0.0,0.0,1148.4529714535224
t5160,1152.0454134166919,0.0,0.0,0.0,0.0,0.0,0.0,1152.0454134166919
t5161,1155.6378553798615,0.0,0.0,0.0,0.0,0.0,0.0,1155.6378553798615
t5162,1159.401698748049,0.0,0.0,0.0,0.0,0.0,0.0,1159.401698748049
t5163,1163.1655433684844,0.0,0.0,0.0,0.0,0.0,0.0,1163.1655433684844
t5164,1166.929386736672,0.0,0.0,0.0,0.0,0.0,0.0,1166.929386736672
t5165,1170.6932301048596,0.0,0.0,0.0,0.0,0.0,0.0,1170.6932301048596
t5166,1174.457074725295,0.0,0.0,0.0,0.0,0.0,0.0,1174.457074725295
t5167,1178.2209180934826,0.0,0.0,0.0,0.0,0.0,0.0,1178.2209180934826
t5168,1181.9847614616701,0.0,0.0,0.0,0.0,0.0,0.0,1181.9847614616701
t5169,1185.7486060821054,0.0,0.0,0.0,0.0,0.0,0.0,1185.7486060821054
t5170,1189.5124494502932,0.0,0.0,0.0,0.0,0.0,0.0,1189.5124494502932
t5171,1193.2762928184807,0.0,0.0,0.0,0.0,0.0,0.0,1193.2762928184807
t5172,1197.0401374389162,0.0,0.0,0.0,0.0,0.0,0.0,1197.0401374389162
t5173,1200.8039808071037,0.0,0.0,0.0,0.0,0.0,0.0,1200.8039808071037
t5174,1202.4019803683866,0.0,0.0,0.0,0.0,0.0,0.0,1202.4019803683866
t5175,1203.9999799296695,0.0,0.0,0.0,0.0,0.0,0.0,1203.9999799296695
t5176,1205.5979807432,0.0,0.0,0.0,0.0,0.0,0.0,1205.5979807432
t5177,1207.1959803044829,0.0,0.0,0.0,0.0,0.0,0.0,1207.1959803044829
t5178,1208.7939798657658,0.0,0.0,0.0,0.0,0.0,0.0,1208.7939798657658
t5179,1210.3919794270487,0.0,0.0,0.0,0.0,0.0,0.0,1210.3919794270487
t5180,1211.9899789883314,0.0,0.0,0.0,0.0,0.0,0.0,1211.9899789883314
t5181,1213.5879785496143,0.0,0.0,0.0,0.0,0.0,0.0,1213.5879785496143
t5182,1215.185979363145,0.0,0.0,0.0,0.0,0.0,0.0,1215.185979363145
t5183,1216.7839789244276,0.0,0.0,0.0,0.0,0.0,0.0,1216.7839789244276
t5184,1218.3819784857105,0.0,0.0,0.0,0.0,0.0,0.0,1218.3819784857105
t5185,1219.9799780469934,0.0,0.0,0.0,0.0,0.0,0.0,1219.9799780469934
t5186,1220.6222321036662,0.0,0.0,0.0,0.0,0.0,0.0,1220.6222321036662
t5187,1221.2644861603387,0.0,0.0,0.0,0.0,0.0,0.0,1221.2644861603387
t5188,1221.9067402170115,0.0,0.0,0.0,0.0,0.0,0.0,1221.9067402170115
t5189,1222.5489942736842,0.0,0.0,0.0,0.0,0.0,0.0,1222.5489942736842
t5190,1223.191248330357,0.0,0.0,0.0,0.0,0.0,0.0,1223.191248330357
t5191,1223.8335023870295,0.0,0.0,0.0,0.0,0.0,0.0,1223.8335023870295
t5192,1224.4757551914547,0.0,0.0,0.0,0.0,0.0,0.0,1224.4757551914547
t5193,1225.1180092481275,0.0,0.0,0.0,0.0,0.0,0.0,1225.1180092481275
t5194,1225.7602633048,0.0,0.0,0.0,0.0,0.0,0.0,1225.7602633048
t5195,1226.4025173614727,0.0,0.0,0.0,0.0,0.0,0.0,1226.4025173614727
t5196,1227.0447714181455,0.0,0.0,0.0,0.0,0.0,0.0,1227.0447714181455
t5197,1227.687025474818,0.0,0.0,0.0,0.0,0.0,0.0,1227.687025474818
t5198,1201.908997995238,0.0,0.0,0.0,0.0,0.0,0.0,1201.908997995238
t5199,1176.1309717679057,0.0,0.0,0.0,0.0,0.0,0.0,1176.1309717679057
t5200,1150.3529442883255,0.0,0.0,0.0,0.0,0.0,0.0,1150.3529442883255
t5201,1124.5749180609932,0.0,0.0,0.0,0.0,0.0,0.0,1124.5749180609932
t5202,1098.796890581413,0.0,0.0,0.0,0.0,0.0,0.0,1098.796890581413
t5203,1073.0188643540805,0.0,0.0,0.0,0.0,0.0,0.0,1073.0188643540805
t5204,1047.2408368745005,0.0,0.0,0.0,0.0,0.0,0.0,1047.2408368745005
t5205,1021.4628093949203,0.0,0.0,0.0,0.0,0.0,0.0,1021.4628093949203
t5206,995.6847831675879,0.0,0.0,0.0,0.0,0.0,0.0,995.6847831675879
t5207,969.9067556880078,0.0,0.0,0.0,0.0,0.0,0.0,969.9067556880078
t5208,944.1287294606753,0.0,0.0,0.0,0.0,0.0,0.0,944.1287294606753
t5209,918.3507019810952,0.0,0.0,0.0,0.0,0.0,0.0,918.3507019810952
t5210,943.5672904620793,0.0,0.0,0.0,0.0,0.0,0.0,943.5672904620793
t5211,968.7838789430634,0.0,0.0,0.0,0.0,0.0,0.0,968.7838789430634
t5212,994.0004674240475,0.0,0.0,0.0,0.0,0.0,0.0,994.0004674240475
t5213,1019.2170559050317,0.0,0.0,0.0,0.0,0.0,0.0,1019.2170559050317
t5214,1044.4336443860159,0.0,0.0,0.0,0.0,0.0,0.0,1044.4336443860159
t5215,1069.6502341192477,0.0,0.0,0.0,0.0,0.0,0.0,1069.6502341192477
t5216,1094.8668226002317,0.0,0.0,0.0,0.0,0.0,0.0,1094.8668226002317
t5217,1120.083411081216,0.0,0.0,0.0,0.0,0.0,0.0,1120.083411081216
t5218,1145.2999995622,0.0,0.0,0.0,0.0,0.0,0.0,1145.2999995622
t5219,1170.5165880431841,0.0,0.0,0.0,0.0,0.0,0.0,1170.5165880431841
t5220,1195.7331765241681,0.0,0.0,0.0,0.0,0.0,0.0,1195.7331765241681
t5221,1220.9497650051521,0.0,0.0,0.0,0.0,0.0,0.0,1220.9497650051521
t5222,1178.6423370146204,0.0,0.0,0.0,0.0,0.0,0.0,1178.6423370146204
t5223,1136.3349077718408,0.0,0.0,0.0,0.0,0.0,0.0,1136.3349077718408
t5224,1094.027479781309,0.0,0.0,0.0,0.0,0.0,0.0,1094.027479781309
t5225,1051.7200505385294,0.0,0.0,0.0,0.0,0.0,0.0,1051.7200505385294
t5226,1009.4126225479974,0.0,0.0,0.0,0.0,0.0,0.0,1009.4126225479974
t5227,967.1051933052178,0.0,0.0,0.0,0.0,0.0,0.0,967.1051933052178
t5228,924.797765314686,0.0,0.0,0.0,0.0,0.0,0.0,924.797765314686
t5229,882.4903373241541,0.0,0.0,0.0,0.0,0.0,0.0,882.4903373241541
t5230,840.1829080813745,0.0,0.0,0.0,0.0,0.0,0.0,840.1829080813745
t5231,797.8754800908426,0.0,0.0,0.0,0.0,0.0,0.0,797.8754800908426
t5232,755.568050848063,0.0,0.0,0.0,0.0,0.0,0.0,755.568050848063
t5233,713.2606228575311,0.0,0.0,0.0,0.0,0.0,0.0,713.2606228575311
t5234,720.5900562412879,0.0,0.0,0.0,0.0,0.0,0.0,720.5900562412879
t5235,727.9194908772924,0.0,0.0,0.0,0.0,0.0,0.0,727.9194908772924
t5236,735.2489242610491,0.0,0.0,0.0,0.0,0.0,0.0,735.2489242610491
t5237,742.5783576448059,0.0,0.0,0.0,0.0,0.0,0.0,742.5783576448059
t5238,749.9077922808104,0.0,0.0,0.0,0.0,0.0,0.0,749.9077922808104
t5239,757.2372256645673,0.0,0.0,0.0,0.0,0.0,0.0,757.2372256645673
t5240,764.5666590483239,29.925106188343438,0.0,0.0,0.0,0.0,0.0,794.4917652366673
t5241,771.8960936843284,79.34681045127903,0.0,0.0,0.0,0.0,0.0,851.2429041356074
t5242,779.2255270680853,128.60003238462627,0.17231031989999998,0.0,0.0,0.0,0.0,907.9978697726116
t5243,786.5549604518419,178.26078021158935,0.22974709319999997,0.0,0.0,0.0,0.0,965.0454877566312
t5244,793.8843950878464,232.64438202962543,0.0,0.0,0.0,0.0,0.0,1026.528777117472
t5245,801.2138284716033,286.4452519829432,0.0,0.0,0.0,0.0,0.0,1087.6590804545465
t5246,786.9449329285391,364.7360802073754,0.6711349635,0.0,0.0,0.0,0.0,1152.3521480994145
t5247,772.6760373854751,443.4151555616076,0.9976492871999999,0.0,0.0,0.0,0.0,1217.0888422342828
t5248,758.4071418424109,522.2766691558398,1.3241636109,0.0,0.0,0.0,0.0,1282.0079746091506
t5249,744.1382462993469,601.248524080072,1.6506779346,0.0,0.0,0.0,0.0,1347.037448314019
t5250,729.8693507562826,680.3336317143043,1.9771922582999997,0.0,0.0,0.0,0.0,1412.1801747288869
t5251,715.6004564654662,759.1909119385365,2.303706582,0.0,0.0,0.0,0.0,1477.0950749860026
t5252,701.3315609224021,1106.7295608390957,2.76392120724,0.0,0.0,0.0,0.0,1810.8250429687378
t5253,687.0626653793379,1454.3946761181364,3.2241358324799996,0.0,0.0,0.0,0.0,2144.6814773299543
t5254,672.7937698362738,1801.9275962986958,3.6843504577199995,0.0,0.0,0.0,0.0,2478.4057165926897
t5255,658.5248742932097,2149.4544176492545,4.14456508296,0.0,0.0,0.0,0.0,2812.123857025424
t5256,644.2559787501456,2496.973300398296,4.6047797082,0.0,0.0,0.0,0.0,3145.8340588566416
t5257,629.9870832070814,2844.198702088855,5.06499433344,0.0,0.0,0.0,0.0,3479.2507796293767
t5258,624.8097765088371,2741.599951958702,5.70329047323,0.0,0.0,0.0,0.0,3372.1130189407695
t5259,619.6324685583452,2639.321576870067,6.341586653249999,0.0,0.0,0.0,0.0,3265.295632081662
t5260,614.4551618601008,2536.9718064199137,6.97988283327,0.0,0.0,0.0,0.0,3158.4068511132846
t5261,609.2778551618566,2434.6967807997607,7.61817897306,0.0,0.0,0.0,0.0,3051.5928149346773
t5262,604.1005472113645,2332.3508134711255,8.256475153079998,0.0,0.0,0.0,0.0,2944.70783583557
t5263,598.9232405131203,2229.9056884709726,8.8947713331,0.0,0.0,0.0,0.0,2837.723700317193
t5264,593.7459338148759,2248.2614320834455,9.23990623299,0.0,0.0,0.0,0.0,2851.2472721313115
t5265,588.5686258643839,2266.68503921592,9.58504117311,0.0,0.0,0.0,0.0,2864.838706253414
t5266,583.3913191661396,2285.087934728394,9.930176113229999,0.0,0.0,0.0,0.0,2878.4094300077636
t5267,578.2140124678954,2303.461386150868,10.275311053349999,0.0,0.0,0.0,0.0,2891.950709672113
t5268,573.0367045174033,2321.882430153342,10.62044599347,0.0,0.0,0.0,0.0,2905.539580664215
t5269,567.8593978191591,2340.112222495816,10.96558089336,0.0,0.0,0.0,0.0,2918.937201208335
t5270,558.7251048230046,2894.6935087439406,12.191028733709999,0.0,0.0,0.0,0.0,3465.609642300655
t5271,549.5908118268501,3449.407871460548,13.416476574059999,0.0,0.0,0.0,0.0,4012.415159861458
t5272,540.4565188306957,4004.158375768673,14.641924414409997,0.0,0.0,0.0,0.0,4559.256819013779
t5273,531.3222258345412,4558.893678586798,15.86737225476,0.0,0.0,0.0,0.0,5106.0832766761
t5274,522.1879328383868,5113.674804803405,17.09282009511,0.0,0.0,0.0,0.0,5652.955557736902
t5275,513.0536398422323,5668.3069903715295,18.318267935459996,0.0,0.0,0.0,0.0,6199.678898149222
t5276,503.91934559383014,5786.229610602234,19.04493985074,0.0,0.0,0.0,0.0,6309.193896046804
t5277,494.7850525976757,5904.328499612938,19.77161172579,0.0,0.0,0.0,0.0,6418.885163936404
t5278,485.6507596015212,6022.22115414364,20.498283600839997,0.0,0.0,0.0,0.0,6528.370197346001
t5279,476.5164666053668,6140.009691314343,21.224955516119998,0.0,0.0,0.0,0.0,6637.75111343583
t5280,467.3821736092123,6257.893854335047,21.951627391169996,0.0,0.0,0.0,0.0,6747.2276553354295
t5281,458.2478806130579,6375.5779522557505,22.678299306449997,0.0,0.0,0.0,0.0,6856.504132175259
t5282,466.0597486875196,6386.202362470043,23.319870570539997,0.0,0.0,0.0,0.0,6875.581981728103
t5283,473.871618014229,6396.992458862817,23.96144187486,0.0,0.0,0.0,0.0,6894.825518751906
t5284,481.6834860886907,6407.745545317111,24.603013179179996,0.0,0.0,0.0,0.0,6914.032044584981
t5285,489.49535416315246,6418.521039201403,25.2445844835,0.0,0.0,0.0,0.0,6933.2609778480555
t5286,497.3072234898619,6429.3088654241765,25.88615574759,0.0,0.0,0.0,0.0,6952.5022446616285
t5287,505.1190915643236,6439.99666558847,26.52772705191,0.0,0.0,0.0,0.0,6971.643484204704
t5288,512.9309596387853,6439.65532581847,27.09440811927,0.0,0.0,0.0,0.0,6979.680693576525
t5289,520.7428289654947,6439.31090135847,27.661089146399995,0.0,0.0,0.0,0.0,6987.714819470364
t5290,528.5546970399564,6438.97264630847,28.227770213759996,0.0,0.0,0.0,0.0,6995.755113562186
t5291,536.3665651144181,6438.7290911584705,28.794451240889998,0.0,0.0,0.0,0.0,7003.890107513778
t5292,544.1784344411276,6438.40180835847,29.361132308249996,0.0,0.0,0.0,0.0,7011.941375107847
t5293,551.9903025155893,6437.91896832847,29.927813335379998,0.0,0.0,0.0,0.0,7019.837084179439
t5294,542.3190945399502,6437.58421333847,30.410259460919995,0.0,0.0,0.0,0.0,7010.313567339341
t5295,532.6478853120635,6437.33054197847,30.89270558646,0.0,0.0,0.0,0.0,7000.871132876993
t5296,522.9766773364244,6436.99182094847,31.375151711999997,0.0,0.0,0.0,0.0,6991.343649996895
t5297,513.3054681085376,6436.74073880847,31.85759783754,0.0,0.0,0.0,0.0,6981.903804754548
t5298,503.63426013289853,6436.58263846847,32.34004392285,0.0,0.0,0.0,0.0,6972.556942524218
t5299,493.9630509050118,6436.39413175847,32.822490048389994,0.0,0.0,0.0,0.0,6963.179672711873
t5300,484.29184292937276,6436.19431996847,33.23221288569,0.0,0.0,0.0,0.0,6953.718375783533
t5301,474.62063370148593,6436.03020264847,33.64193572299,0.0,0.0,0.0,0.0,6944.292772072946
t5302,464.9494244735992,6435.81673002847,34.05165856029,0.0,0.0,0.0,0.0,6934.817813062359
t5303,455.27821649796016,6435.61967858847,34.461381397589996,0.0,0.0,0.0,0.0,6925.3592764840205
t5304,445.6070085223211,6435.39750886847,34.87110423489,0.0,0.0,0.0,0.0,6915.875621625682
t5305,435.93579929443433,6435.12862789847,35.28082707218999,0.0,0.0,0.0,0.0,6906.345254265094
t5306,445.6458945703943,6434.95137904847,35.58180713328,0.0,0.0,0.0,0.0,6916.179080752144
t5307,455.3559910986021,6434.73843574847,35.882787234599995,0.0,0.0,0.0,0.0,6925.977214081672
t5308,465.06608637456213,6434.69294781847,36.18376729569,0.0,0.0,0.0,0.0,6935.942801488723
t5309,474.7761829027698,6434.61442883847,36.48474735678,0.0,0.0,0.0,0.0,6945.87535909802
t5310,484.48627817872983,6434.4473347884705,36.78572741786999,0.0,0.0,0.0,0.0,6955.719340385071
t5311,494.1963734546898,6434.28376608847,37.08670751919,0.0,0.0,0.0,0.0,6965.56684706235
t5312,503.9064699828976,6434.10356669847,37.27291883283,0.0,0.0,0.0,0.0,6975.282955514198
t5313,513.6165652588576,6434.06041626847,37.459130106239996,0.0,0.0,0.0,0.0,6985.136111633568
t5314,523.3266617870654,6433.89079299847,37.64534141988,0.0,0.0,0.0,0.0,6994.862796205415
t5315,533.0367570630253,6433.73377731847,37.83155273352,0.0,0.0,0.0,0.0,7004.602087115015
t5316,542.746853591233,6433.54679592847,38.01776404715999,0.0,0.0,0.0,0.0,7014.311413566863
t5317,552.4569488671931,6433.20866404847,38.2039753608,0.0,0.0,0.0,0.0,7023.869588276463
t5318,568.5538681007555,6432.99574398847,38.323306150019995,0.0,0.0,0.0,0.0,7039.872918239245
t5319,584.6507860820703,6432.87272100847,38.442636939239996,0.0,0.0,0.0,0.0,7055.9661440297805
t5320,600.7477053156327,6432.69285136847,38.56196772846,0.0,0.0,0.0,0.0,7072.002524412563
t5321,616.8446232969475,6432.59327695847,38.68129851768,0.0,0.0,0.0,0.0,7088.119198773097
t5322,632.9415425305099,6432.42627972847,38.80062934713,0.0,0.0,0.0,0.0,7104.16845160611
t5323,649.0384617640724,6432.2658926084705,38.91996013635,0.0,0.0,0.0,0.0,7120.224314508893
t5324,665.1353797453871,6432.01625110847,38.95923101291999,0.0,0.0,0.0,0.0,7136.110861866777
t5325,681.2322989789495,6431.90057389847,38.998501849259995,0.0,0.0,0.0,0.0,7152.1313747266795
t5326,697.3292169602643,6431.72232125847,39.037772725829996,0.0,0.0,0.0,0.0,7168.089310944564
t5327,713.4261361938267,6431.49925668847,39.077043602399996,0.0,0.0,0.0,0.0,7184.002436484697
t5328,729.5230541751414,6431.47625720847,39.11631447897,0.0,0.0,0.0,0.0,7200.1156258625815
t5329,745.6199734087039,6431.31224267847,39.15558535554,0.0,0.0,0.0,0.0,7216.087801442714
t5330,767.6036164507485,6431.11112305847,39.09302754462,0.0,0.0,0.0,0.0,7237.807767053839
t5331,789.5872594927932,6430.95230792847,39.030469733699995,0.0,0.0,0.0,0.0,7259.570037154963
t5332,811.5709012825902,6430.81728908847,38.96791192278,0.0,0.0,0.0,0.0,7281.35610229384
t5333,833.5545443246349,6430.68644082847,38.90535415209,0.0,0.0,0.0,0.0,7303.1463393051945
t5334,855.5381873666795,6430.54105036847,38.84279634117,0.0,0.0,0.0,0.0,7324.9220340763195
t5335,877.5218304087242,6430.33088113847,38.780238530249996,0.0,0.0,0.0,0.0,7346.632950077445
