Resource,onshore_wind,solar_pv_sat,solar_btm,hydro,battery4,battery8,pumped_hydro,Total
t3559,0.0,50.03526622,0.0,0.0,0.0,0.0,0.0,50.03526622
t3560,0.0,49.87423991,0.0,0.0,0.0,0.0,0.0,49.87423991
t3561,0.0,49.74670467,0.0,0.0,0.0,0.0,0.0,49.74670467
t3562,0.0,49.66059259,0.0,0.0,0.0,0.0,0.0,49.66059259
t3563,0.0,49.7124554,0.0,0.0,0.0,0.0,0.0,49.7124554
t3564,0.0,49.75286075,0.0,0.0,0.0,0.0,0.0,49.75286075
t3565,0.0,49.97922966,0.0,0.0,0.0,0.0,0.0,49.97922966
t3566,0.0,50.02314114,0.0,0.0,0.0,0.0,0.0,50.02314114
t3567,0.0,50.04237498,0.0,0.0,0.0,0.0,0.0,50.04237498
t3568,0.0,50.09245587,0.0,0.0,0.0,0.0,0.0,50.09245587
t3569,0.0,50.1359815,0.0,0.0,0.0,0.0,0.0,50.1359815
t3570,0.0,50.06845778,0.0,0.0,0.0,0.0,0.0,50.06845778
t3571,0.0,50.14459312,0.0,0.0,0.0,0.0,0.0,50.14459312
t3572,0.0,50.06061214,0.0,0.0,0.0,0.0,0.0,50.06061214
t3573,0.0,49.95327551,0.0,0.0,0.0,0.0,0.0,49.95327551
t3574,0.0,49.95698826,0.0,0.0,0.0,0.0,0.0,49.95698826
t3575,0.0,50.04695639,0.0,0.0,0.0,0.0,0.0,50.04695639
t3576,0.0,50.00516359,0.0,0.0,0.0,0.0,0.0,50.00516359
t3577,0.0,50.1616732,0.0,0.0,0.0,0.0,0.0,50.1616732
t3578,0.0,50.09082373,0.0,0.0,0.0,0.0,0.0,50.09082373
t3579,0.0,49.9499074,0.0,0.0,0.0,0.0,0.0,49.9499074
t3580,0.0,49.92841317,0.0,0.0,0.0,0.0,0.0,49.92841317
t3581,0.0,49.81700254,0.0,0.0,0.0,0.0,0.0,49.81700254
t3582,0.0,49.76420126,0.0,0.0,0.0,0.0,0.0,49.76420126
t3583,0.0,49.72638285,0.0,0.0,0.0,0.0,0.0,49.72638285
t3584,0.0,49.59502714,0.0,0.0,0.0,0.0,0.0,49.59502714
t3585,0.0,49.37333369,0.0,0.0,0.0,0.0,0.0,49.37333369
t3586,0.0,49.22346977,0.0,0.0,0.0,0.0,0.0,49.22346977
t3587,0.0,49.25269056,0.0,0.0,0.0,0.0,0.0,49.25269056
t3588,0.0,49.20523447,0.0,0.0,0.0,0.0,0.0,49.20523447
t3589,0.0,49.14543953,0.0,0.0,0.0,0.0,0.0,49.14543953
t3590,0.0,49.04195709,0.0,0.0,0.0,0.0,0.0,49.04195709
t3591,0.0,48.8763399,0.0,0.0,0.0,0.0,0.0,48.8763399
t3592,0.0,48.84689035,0.0,0.0,0.0,0.0,0.0,48.84689035
t3593,0.0,48.64989251,0.0,0.0,0.0,0.0,0.0,48.64989251
t3594,0.0,48.49431782,0.0,0.0,0.0,0.0,0.0,48.49431782
t3595,0.0,48.3374211,0.0,0.0,0.0,0.0,0.0,48.3374211
t3596,0.0,48.27815154,0.0,0.0,0.0,0.0,0.0,48.27815154
t3597,0.0,48.23342413,0.0,0.0,0.0,0.0,0.0,48.23342413
t3598,0.0,48.13449409,0.0,0.0,0.0,0.0,0.0,48.13449409
t3599,0.0,48.07817261,0.0,0.0,0.0,0.0,0.0,48.07817261
t3600,0.0,48.01171567,0.0,0.0,0.0,0.0,0.0,48.01171567
t3601,0.0,47.96729233,0.0,0.0,0.0,0.0,0.0,47.96729233
t3602,0.0,47.89211062,0.0,0.0,0.0,0.0,0.0,47.89211062
t3603,0.0,47.81296287,0.0,0.0,0.0,0.0,0.0,47.81296287
t3604,0.0,47.81754279,0.0,0.0,0.0,0.0,0.0,47.81754279
t3605,0.0,47.72673305,0.0,0.0,0.0,0.0,0.0,47.72673305
t3606,0.0,47.57334788,0.0,0.0,0.0,0.0,0.0,47.57334788
t3607,0.0,47.58477404,0.0,0.0,0.0,0.0,0.0,47.58477404
t3608,0.0,47.58692245,0.0,0.0,0.0,0.0,0.0,47.58692245
t3609,0.0,47.54015627,0.0,0.0,0.0,0.0,0.0,47.54015627
t3610,0.0,47.54318602,0.0,0.0,0.0,0.0,0.0,47.54318602
t3611,0.0,47.51523539,0.0,0.0,0.0,0.0,0.0,47.51523539
t3612,0.0,47.44233624,0.0,0.0,0.0,0.0,0.0,47.44233624
t3613,0.0,47.38045388,0.0,0.0,0.0,0.0,0.0,47.38045388
t3614,0.0,47.29966743,0.0,0.0,0.0,0.0,0.0,47.29966743
t3615,0.0,47.25721948,0.0,0.0,0.0,0.0,0.0,47.25721948
t3616,0.0,47.14206063,0.0,0.0,0.0,0.0,0.0,47.14206063
t3617,0.0,47.08058115,0.0,0.0,0.0,0.0,0.0,47.08058115
t3618,0.0,46.95520422,0.0,0.0,0.0,0.0,0.0,46.95520422
t3619,0.0,46.84965754,0.0,0.0,0.0,0.0,0.0,46.84965754
t3620,0.0,46.81306705,0.0,0.0,0.0,0.0,0.0,46.81306705
t3621,0.0,46.67908805,0.0,0.0,0.0,0.0,0.0,46.67908805
t3622,0.0,46.63809083,0.0,0.0,0.0,0.0,0.0,46.63809083
t3623,0.0,46.46398848,0.0,0.0,0.0,0.0,0.0,46.46398848
t3624,0.0,46.24229358,0.0,0.0,0.0,0.0,0.0,46.24229358
t3625,0.0,46.07127596,0.0,0.0,0.0,0.0,0.0,46.07127596
t3626,0.0,46.00860017,0.0,0.0,0.0,0.0,0.0,46.00860017
t3627,0.0,45.92477212,0.0,0.0,0.0,0.0,0.0,45.92477212
t3628,0.0,45.80260561,0.0,0.0,0.0,0.0,0.0,45.80260561
t3629,0.0,45.71937813,0.0,0.0,0.0,0.0,0.0,45.71937813
t3630,0.0,45.57489726,0.0,0.0,0.0,0.0,0.0,45.57489726
t3631,0.0,45.49078844,0.0,0.0,0.0,0.0,0.0,45.49078844
t3632,0.0,45.4651743,0.0,0.0,0.0,0.0,0.0,45.4651743
t3633,0.0,45.37918809,0.0,0.0,0.0,0.0,0.0,45.37918809
t3634,0.0,45.34123514,0.0,0.0,0.0,0.0,0.0,45.34123514
t3635,0.0,45.31843856,0.0,0.0,0.0,0.0,0.0,45.31843856
t3636,0.0,458.6103957971158,0.0,0.0,0.0,0.0,0.0,458.6103957971158
t3637,0.0,461.0026636036877,0.0,0.0,0.0,0.0,0.0,461.0026636036877
t3638,0.0,457.32414747194525,0.0,0.0,0.0,0.0,0.0,457.32414747194525
t3639,0.0,425.7116582950505,0.0,0.0,0.0,0.0,0.0,425.7116582950505
t3640,0.0,449.86825730789593,0.0,0.0,0.0,0.0,0.0,449.86825730789593
t3641,0.0,446.17150114765343,0.0,0.0,0.0,0.0,0.0,446.17150114765343
t3642,0.0,442.50459422478775,0.0,0.0,0.0,0.0,0.0,442.50459422478775
t3643,0.0,438.82919806840243,0.0,0.0,0.0,0.0,0.0,438.82919806840243
t3644,0.0,430.25883277915614,0.0,0.0,0.0,0.0,0.0,430.25883277915614
t3645,0.0,421.6865500808886,0.0,0.0,0.0,0.0,0.0,421.6865500808886
t3646,0.0,413.0540217723422,0.0,0.0,0.0,0.0,0.0,413.0540217723422
t3647,0.0,404.4398629793672,0.0,0.0,0.0,0.0,0.0,404.4398629793672
t3648,0.0,395.83446671119077,0.0,0.0,0.0,0.0,0.0,395.83446671119077
t3649,0.0,387.2257848478586,0.0,0.0,0.0,0.0,0.0,387.2257848478586
t3650,0.0,362.82625023695175,0.0,0.0,0.0,0.0,0.0,362.82625023695175
t3651,0.0,338.4798423506233,0.0,0.0,0.0,0.0,0.0,338.4798423506233
t3652,0.0,314.0772954489504,0.0,0.0,0.0,0.0,0.0,314.0772954489504
t3653,0.0,289.66535510091506,0.0,0.0,0.0,0.0,0.0,289.66535510091506
t3654,0.0,265.2933969303009,0.0,0.0,0.0,0.0,0.0,265.2933969303009
t3655,0.0,240.82969974205662,0.0,0.0,0.0,0.0,0.0,240.82969974205662
t3656,0.0,210.34479319526025,0.0,0.0,0.0,0.0,0.0,210.34479319526025
t3657,0.0,179.86892415311377,0.0,0.0,0.0,0.0,0.0,179.86892415311377
t3658,0.0,149.37196839562284,0.0,0.0,0.0,0.0,0.0,149.37196839562284
t3659,0.0,166.11924533095504,0.0,0.0,0.0,0.0,0.0,166.11924533095504
t3660,0.0,119.23577651112473,0.0,0.0,0.0,0.0,0.0,119.23577651112473
t3661,0.0,57.811571823223204,0.0,0.0,0.0,0.0,0.0,57.811571823223204
t3662,0.0,49.06042476521295,0.0,-0.0,0.0,0.0,0.0,49.06042476521295
t3663,0.0,40.339401345923946,0.0,-0.0,0.0,7.945804574076055,-0.0,48.28520592
t3664,0.0,31.55895330647239,0.0,-0.0,0.0,17.18837285352761,-0.0,48.74732616
t3665,0.0,22.78500277512469,0.0,-0.0,0.0,26.413986974875314,-0.0,49.19898975
t3666,0.0,13.728598781647408,0.28081095174,-0.0,0.0,35.643887616612595,-0.0,49.65329735
t3667,0.0,-0.0,-0.0,-0.0,12.116391453425987,38.057314326574016,-0.0,50.173705780000006
t3668,0.0,-0.0,-0.0,-0.0,10.96444057282303,39.70929942717697,-0.0,50.67374
t3669,0.0,-0.0,-0.0,-0.0,9.866163682686457,41.27059410731354,-0.0,51.13675779
t3670,0.0,-0.0,-0.0,-0.0,8.67843039104988,42.98303925895012,-0.0,51.66146965
t3671,0.0,-0.0,-0.0,-0.0,7.605797983413291,44.501003606586714,-0.0,52.10680159
t3672,0.0,-0.0,-0.0,-0.0,6.473101964776713,46.120454745223284,-0.0,52.59355671
t3673,0.0,-0.0,-0.0,-0.0,5.635612127640145,47.241109232359854,-0.0,52.87672136
t3674,0.0,-0.0,-0.0,-0.0,3.2474691046440194,50.08318516535598,-0.0,53.33065427
t3675,0.0,-0.0,-0.0,-0.0,0.8823291426479213,52.88639385735208,-0.0,53.768723
t3676,0.0,0.0,0.0,0.0,0.0,55.719832658348224,-0.0,55.719832658348224
t3677,0.0,0.0,0.0,0.0,0.0,58.53971665831068,-0.0,58.53971665831068
t3678,0.0,0.0,0.0,0.0,0.0,61.56041466780682,-0.0,61.56041466780682
t3679,0.0,0.0,0.0,0.0,0.0,64.66316582330296,-0.0,64.66316582330296
t3680,0.0,0.0,0.0,-0.0,0.0,67.79501354629906,-0.0,67.79501354629906
t3681,0.0,0.0,0.0,0.0,0.0,71.04562234879522,-0.0,71.04562234879522
t3682,0.0,0.0,0.0,0.0,0.0,74.28327537979128,-0.0,74.28327537979128
t3683,0.0,0.0,0.0,0.0,0.0,76.33002449275384,-0.0,76.33002449275384
t3684,0.0,0.0,0.0,0.0,0.0,78.06151672424996,-0.0,78.06151672424996
t3685,0.0,0.0,0.0,0.0,0.0,78.77922095674606,-0.0,78.77922095674606
t3686,0.0,0.0,0.0,0.0,0.0,75.09460748293309,-0.0,75.09460748293309
t3687,0.0,0.0,0.0,0.0,0.0,71.4002771866201,-0.0,71.4002771866201
t3688,0.0,0.0,0.0,0.0,0.0,67.80635384834073,-0.0,67.80635384834073
t3689,0.0,0.0,0.0,0.0,0.0,64.13123623152774,-0.0,64.13123623152774
t3690,0.0,0.0,0.0,0.0,0.0,60.35031330671475,-0.0,60.35031330671475
t3691,0.0,0.0,0.0,0.0,0.0,56.59854077590179,-0.0,56.59854077590179
t3692,0.0,-0.0,-0.0,-0.0,-0.0,54.53766031,-0.0,54.53766031
t3693,0.0,-0.0,-0.0,-0.0,-0.0,54.22066691,-0.0,54.22066691
t3694,0.0,-0.0,-0.0,-0.0,0.0,53.97858775,-0.0,53.97858775
t3695,0.0,-0.0,-0.0,0.0,0.0,53.70914617,-0.0,53.70914617
t3696,0.0,-0.0,-0.0,0.0,0.0,53.47760242,-0.0,53.47760242
t3697,0.0,-0.0,-0.0,-0.0,-0.0,53.2861598,-0.0,53.2861598
t3698,0.0,-0.0,-0.0,-0.0,-0.0,53.14166569,-0.0,53.14166569
t3699,0.0,-0.0,-0.0,-0.0,0.0,52.76890346,-0.0,52.76890346
t3700,0.0,-0.0,-0.0,-0.0,0.0,52.5323089,-0.0,52.5323089
t3701,0.0,-0.0,-0.0,-0.0,0.0,52.27347358,-0.0,52.27347358
t3702,0.0,-0.0,-0.0,-0.0,0.0,52.01596028,-0.0,52.01596028
t3703,0.0,-0.0,-0.0,0.0,0.0,51.76197236,-0.0,51.76197236
t3704,0.0,-0.0,-0.0,0.0,0.0,51.50088705,-0.0,51.50088705
t3705,0.0,-0.0,-0.0,-0.0,0.0,51.19970056,-0.0,51.19970056
t3706,0.0,-0.0,-0.0,0.0,0.0,50.97430968,-0.0,50.97430968
t3707,0.0,-0.0,-0.0,0.0,0.0,50.62827941,0.0,50.62827941
t3708,0.0,-0.0,-0.0,-0.0,12.43247822275849,37.83302537724151,-0.0,50.2655036
t3709,0.0,-0.0,-0.0,-0.0,0.0,50.03008199,-0.0,50.03008199
t3710,0.0,-0.0,-0.0,-0.0,0.0,49.66839636,-0.0,49.66839636
t3711,0.0,-0.0,-0.0,-0.0,0.0,49.32345624,-0.0,49.32345624
t3712,0.0,-0.0,-0.0,-0.0,14.294840515432345,34.60171063456765,-0.0,48.89655114999999
t3713,0.0,-0.0,-0.0,-0.0,0.0,48.54075299,-0.0,48.54075299
t3714,0.0,-0.0,-0.0,-0.0,0.0,48.0796342,0.0,48.0796342
t3715,0.0,-0.0,-0.0,-0.0,16.714851738722988,30.999730181277013,-0.0,47.71458192
t3716,0.0,-0.0,-0.0,-0.0,0.0,47.2854905,-0.0,47.2854905
t3717,0.0,-0.0,-0.0,-0.0,0.0,46.8070438,-0.0,46.8070438
t3718,0.0,-0.0,-0.0,-0.0,0.0,46.44140914,-0.0,46.44140914
t3719,0.0,-0.0,-0.0,-0.0,0.0,45.891888,0.0,45.891888
t3720,0.0,-0.0,-0.0,-0.0,0.0,45.42124714,-0.0,45.42124714
t3721,0.0,-0.0,-0.0,-0.0,0.0,44.95897905,-0.0,44.95897905
t3722,0.0,-0.0,-0.0,-0.0,21.610235516131095,22.939753373868907,-0.0,44.54998889
t3723,0.0,-0.0,-0.0,-0.0,21.242730482991522,22.798235697008476,-0.0,44.04096618
t3724,0.0,-0.0,-0.0,-0.0,0.0,43.64872157,0.0,43.64872157
t3725,0.0,-0.0,-0.0,-0.0,20.26634083114509,22.923048838854907,-0.0,43.18938967
t3726,0.0,-0.0,-0.0,-0.0,0.0,42.82259889,0.0,42.82259889
t3727,0.0,-0.0,-0.0,-0.0,19.159113713332285,23.268932066667713,-0.0,42.42804578
t3728,0.0,-0.0,-0.0,-0.0,0.0,42.03865923,0.0,42.03865923
t3729,0.0,-0.0,-0.0,-0.0,17.891217431519454,23.886290778480546,0.0,41.77750821
t3730,0.0,-0.0,-0.0,-0.0,0.0,41.45157843,0.0,41.45157843
t3731,0.0,-0.0,-0.0,-0.0,0.0,41.20668434,0.0,41.20668434
t3732,0.0,-0.0,-0.0,-0.0,0.0,40.74806436,0.0,40.74806436
t3733,0.0,-0.0,-0.0,-0.0,15.567772996360228,24.762213203639774,-0.0,40.3299862
t3734,0.0,-0.0,-0.0,-0.0,0.0,40.0141505,0.0,40.0141505
t3735,0.0,-0.0,-0.0,-0.0,0.0,39.77366971,0.0,39.77366971
t3736,0.0,-0.0,-0.0,-0.0,0.0,39.61735728,0.0,39.61735728
t3737,0.0,-0.0,-0.0,-0.0,0.0,39.37878582,0.0,39.37878582
t3738,0.0,-0.0,-0.0,-0.0,0.0,39.09085912,0.0,39.09085912
t3739,0.0,-0.0,-0.0,-0.0,0.0,38.83994885,0.0,38.83994885
t3740,0.0,-0.0,-0.0,-0.0,0.0,38.63638006,0.0,38.63638006
t3741,0.0,-0.0,-0.0,-0.0,0.0,38.52138634,0.0,38.52138634
t3742,0.0,-0.0,-0.0,-0.0,0.0,38.35263061,0.0,38.35263061
t3743,0.0,-0.0,-0.0,-0.0,0.0,38.1336383,0.0,38.1336383
t3744,0.0,-0.0,-0.0,-0.0,0.0,37.98162814,0.0,37.98162814
t3745,0.0,-0.0,-0.0,-0.0,0.0,37.73129138,0.0,37.73129138
t3746,0.0,-0.0,-0.0,-0.0,0.0,37.69238644,0.0,37.69238644
t3747,0.0,-0.0,-0.0,-0.0,0.0,37.55565233,0.0,37.55565233
t3748,0.0,-0.0,-0.0,-0.0,0.0,37.39556259,0.0,37.39556259
t3749,0.0,-0.0,-0.0,-0.0,0.0,37.38583125,0.0,37.38583125
t3750,0.0,-0.0,-0.0,-0.0,0.0,37.28708416,-0.0,37.28708416
t3751,0.0,-0.0,-0.0,-0.0,0.0,37.17864229,0.0,37.17864229
t3752,0.0,-0.0,-0.0,-0.0,0.0,37.08474441,0.0,37.08474441
t3753,0.0,-0.0,-0.0,-0.0,0.0,37.02874433,0.0,37.02874433
t3754,0.0,-0.0,-0.0,-0.0,13.880342743390903,23.029385396609094,-0.0,36.90972814
t3755,0.0,-0.0,-0.0,-0.0,0.0,36.85281114,0.0,36.85281114
t3756,0.0,-0.0,-0.0,-0.0,13.70899434065096,23.071476279349042,0.0,36.78047062
t3757,0.0,-0.0,-0.0,-0.0,0.0,36.70284206,0.0,36.70284206
t3758,0.0,-0.0,-0.0,-0.0,0.0,36.61335216,0.0,36.61335216
t3759,0.0,-0.0,-0.0,-0.0,0.0,36.58114965,0.0,36.58114965
t3760,0.0,-0.0,-0.0,-0.0,17.84779020037218,18.73685134962782,0.0,36.58464155
t3761,0.0,-0.0,-0.0,-0.0,19.16673097206365,17.435705377936348,-0.0,36.60243635
t3762,0.0,-0.0,-0.0,-0.0,0.0,36.59070611,-0.0,36.59070611
t3763,0.0,-0.0,-0.0,-0.0,0.0,36.55341691,0.0,36.55341691
t3764,0.0,-0.0,-0.0,-0.0,23.26436024963805,13.29435225036195,-0.0,36.5587125
t3765,0.0,-0.0,-0.0,-0.0,0.0,36.54373719,0.0,36.54373719
t3766,0.0,-0.0,-0.0,-0.0,0.0,36.49394878,0.0,36.49394878
t3767,0.0,-0.0,-0.0,-0.0,27.394793877712456,9.097571082287548,-0.0,36.49236496
t3768,0.0,-0.0,-0.0,0.0,0.0,36.46830686,0.0,36.46830686
t3769,0.0,-0.0,-0.0,-0.0,30.150215002095358,6.296677777904641,-0.0,36.44689278
t3770,0.0,-0.0,-0.0,-0.0,30.386525775858367,6.02921814414163,0.0,36.41574392
t3771,0.0,-0.0,-0.0,-0.0,0.0,36.3506633,0.0,36.3506633
t3772,0.0,-0.0,-0.0,-0.0,30.91282103791801,5.403608692081992,0.0,36.31642973
t3773,0.0,-0.0,-0.0,-0.0,0.0,36.32346379,0.0,36.32346379
t3774,0.0,-0.0,-0.0,-0.0,0.0,36.30846425,0.0,36.30846425
t3775,0.0,-0.0,-0.0,-0.0,0.0,36.33224385,0.0,36.33224385
t3776,0.0,-0.0,-0.0,-0.0,31.656326763537315,4.674636516462684,0.0,36.33096328
t3777,0.0,-0.0,-0.0,-0.0,0.0,36.35832639,0.0,36.35832639
t3778,0.0,-0.0,-0.0,-0.0,31.95926341659697,4.42642609340303,-0.0,36.38568951
t3779,0.0,-0.0,-0.0,-0.0,32.10911620035999,4.305050649640009,0.0,36.41416685
t3780,0.0,-0.0,-0.0,-0.0,32.30944778315663,4.0983833268433685,0.0,36.40783111
t3781,0.0,-0.0,-0.0,-0.0,0.0,36.42176629,0.0,36.42176629
t3782,0.0,-0.0,-0.0,-0.0,0.0,36.41815859,0.0,36.41815859
t3783,0.0,-0.0,-0.0,-0.0,32.18957283309373,4.221893386906274,0.0,36.41146622
t3784,0.0,-0.0,-0.0,-0.0,32.05215318541394,4.348654584586058,0.0,36.40080777
t3785,0.0,-0.0,-0.0,-0.0,0.0,36.48063813,0.0,36.48063813
t3786,0.0,-0.0,-0.0,-0.0,0.0,36.48379158,0.0,36.48379158
t3787,0.0,-0.0,-0.0,-0.0,31.379174374908246,5.169464735091758,0.0,36.54863911
t3788,0.0,-0.0,-0.0,-0.0,31.179343196262124,5.401679783737876,0.0,36.58102298
t3789,0.0,-0.0,-0.0,-0.0,0.0,36.60591542,-0.0,36.60591542
t3790,0.0,-0.0,-0.0,-0.0,30.74262048493622,5.928729215063779,-0.0,36.6713497
t3791,0.0,-0.0,-0.0,-0.0,0.0,36.73666886,0.0,36.73666886
t3792,0.0,-0.0,-0.0,-0.0,30.21230233261031,6.613922667389691,0.0,36.826225
t3793,0.0,-0.0,-0.0,-0.0,0.0,36.9021203,0.0,36.9021203
t3794,0.0,-0.0,-0.0,-0.0,0.0,37.03801916,0.0,37.03801916
t3795,0.0,-0.0,-0.0,-0.0,28.486926052325234,8.621331847674764,0.0,37.1082579
t3796,0.0,-0.0,-0.0,-0.0,0.0,37.20669961,0.0,37.20669961
t3797,0.0,-0.0,-0.0,-0.0,4.314801026765202,32.9941081632348,0.0,37.30890919
t3798,0.0,-0.0,-0.0,-0.0,0.0,37.39877996,0.0,37.39877996
t3799,0.0,-0.0,-0.0,-0.0,25.606331184114637,11.883641555885362,0.0,37.48997274
t3800,0.0,-0.0,-0.0,0.0,24.90105468909561,12.674089940904388,0.0,37.57514463
t3801,0.0,-0.0,-0.0,-0.0,0.0,37.68367212,0.0,37.68367212
t3802,0.0,-0.0,-0.0,-0.0,23.366541039990302,14.464437710009697,0.0,37.83097875
t3803,0.0,-0.0,-0.0,-0.0,22.650349488937653,15.273328891062345,-0.0,37.92367838
t3804,0.0,-0.0,-0.0,-0.0,21.786554868885037,16.33161836111496,-0.0,38.11817323
t3805,0.0,-0.0,-0.0,-0.0,20.598800204832347,17.937288595167654,-0.0,38.5360888
t3806,0.0,-0.0,-0.0,-0.0,19.340549801014248,19.490247698985755,-0.0,38.8307975
t3807,0.0,-0.0,-0.0,0.0,18.15322552369612,20.923366106303884,-0.0,39.07659163
t3808,0.0,-0.0,-0.0,-0.0,16.813186390878002,22.614519959122,0.0,39.42770635
t3809,0.0,-0.0,-0.0,-0.0,0.0,39.74824135,0.0,39.74824135
t3810,0.0,-0.0,-0.0,-0.0,14.171310151275417,25.932279298724584,0.0,40.10358945
t3811,0.0,-0.0,-0.0,-0.0,12.6136320939573,27.991167886042703,0.0,40.60479998
t3812,0.0,-0.0,-0.0,-0.0,11.066313242639191,30.03255298736081,0.0,41.09886623
t3813,0.0,-0.0,-0.0,-0.0,9.45381902282107,32.18406198717893,-0.0,41.63788101
t3814,0.0,-0.0,-0.0,-0.0,7.856021191002957,34.31073915899704,0.0,42.16676035
t3815,0.0,-0.0,-0.0,-0.0,6.145866041718491,36.62726133828151,-0.0,42.77312738
t3816,0.0,-0.0,-0.0,-0.0,4.412069041400351,38.98373020859965,-0.0,43.39579925
t3817,0.0,-0.0,-0.0,-0.0,2.2738011965822365,42.023615333417766,0.0,44.29741653
t3818,0.0,-0.0,-0.0,-0.0,0.0,45.13910739,0.0,45.13910739
t3819,0.0,-0.0,-0.0,-0.0,1.1730308959785303,44.524855934021474,0.0,45.69788683
t3820,0.0,-0.0,-0.0,-0.0,0.7938909451598639,45.486130954840135,0.0,46.2800219
t3821,0.0,-0.0,-0.0,-0.0,0.0,46.65036314,0.0,46.65036314
t3822,0.0,-0.0,-0.0,-0.0,-0.0,47.00043347,0.0,47.00043347
t3823,0.0,-0.0,-0.0,-0.0,-0.0,47.39721503,0.0,47.39721503
t3824,0.0,5.669955006920322,0.18307373571,-0.0,0.0,41.94401386736968,-0.0,47.79704261
t3825,0.0,11.24592025545315,0.36614747142,-0.0,0.0,36.34375487312685,-0.0,47.9558226
t3826,0.0,17.324826772244414,0.0,-0.0,0.0,30.864249397755586,-0.0,48.18907617
t3827,0.0,22.325879558290108,0.73229494284,0.0,0.0,25.33102390886989,-0.0,48.38919841
t3828,0.0,27.879987458237093,0.9153686785499999,0.0,0.0,19.78779512321291,-0.0,48.58315126
t3829,0.0,34.24773770124421,0.0,0.0,0.0,14.987665258755792,-0.0,49.23540296
t3830,0.0,49.73521558,0.0,0.0,0.0,0.0,0.0,49.73521558
t3831,0.0,47.00307868458,2.79920959542,0.0,0.0,0.0,0.0,49.80228828
t3832,0.0,49.84909008,0.0,0.0,0.0,0.0,0.0,49.84909008
t3833,0.0,49.81678956,0.0,0.0,0.0,0.0,0.0,49.81678956
t3834,0.0,49.7598114,0.0,0.0,0.0,0.0,0.0,49.7598114
t3835,0.0,49.91655915,0.0,0.0,0.0,0.0,0.0,49.91655915
t3836,0.0,50.09125223,0.0,0.0,0.0,0.0,0.0,50.09125223
t3837,0.0,50.10730338,0.0,0.0,0.0,0.0,0.0,50.10730338
t3838,0.0,50.16081164,0.0,0.0,0.0,0.0,0.0,50.16081164
t3839,0.0,50.26203123,0.0,0.0,0.0,0.0,0.0,50.26203123
t3840,0.0,50.06579722,0.0,0.0,0.0,0.0,0.0,50.06579722
t3841,0.0,50.10664475,0.0,0.0,0.0,0.0,0.0,50.10664475
t3842,0.0,50.04748957,0.0,0.0,0.0,0.0,0.0,50.04748957
t3843,0.0,49.78298123,0.0,0.0,0.0,0.0,0.0,49.78298123
t3844,0.0,49.50172737,0.0,0.0,0.0,0.0,0.0,49.50172737
t3845,0.0,49.18925262,0.0,0.0,0.0,0.0,0.0,49.18925262
t3846,0.0,48.93670924,0.0,0.0,0.0,0.0,0.0,48.93670924
t3847,0.0,48.85382461,0.0,0.0,0.0,0.0,0.0,48.85382461
t3848,0.0,48.63815496,0.0,0.0,0.0,0.0,0.0,48.63815496
t3849,0.0,48.38194349,0.0,0.0,0.0,0.0,0.0,48.38194349
t3850,0.0,48.32535644,0.0,0.0,0.0,0.0,0.0,48.32535644
t3851,0.0,48.24545832,0.0,0.0,0.0,0.0,0.0,48.24545832
t3852,0.0,48.2616267,0.0,0.0,0.0,0.0,0.0,48.2616267
t3853,0.0,48.46860605,0.0,0.0,0.0,0.0,0.0,48.46860605
t3854,0.0,48.53895784,0.0,0.0,0.0,0.0,0.0,48.53895784
t3855,0.0,48.47490468,0.0,0.0,0.0,0.0,0.0,48.47490468
t3856,0.0,48.47518962,0.0,0.0,0.0,0.0,0.0,48.47518962
t3857,0.0,48.35963267,0.0,0.0,0.0,0.0,0.0,48.35963267
t3858,0.0,48.22600815,0.0,0.0,0.0,0.0,0.0,48.22600815
t3859,0.0,48.20828036,0.0,0.0,0.0,0.0,0.0,48.20828036
t3860,0.0,48.19833226,0.0,0.0,0.0,0.0,0.0,48.19833226
t3861,0.0,48.12008,0.0,0.0,0.0,0.0,0.0,48.12008
t3862,0.0,48.09823376,0.0,0.0,0.0,0.0,0.0,48.09823376
t3863,0.0,48.14060932,0.0,0.0,0.0,0.0,0.0,48.14060932
t3864,0.0,48.12966356,0.0,0.0,0.0,0.0,0.0,48.12966356
t3865,0.0,48.16410703,0.0,0.0,0.0,0.0,0.0,48.16410703
t3866,0.0,48.15495163,0.0,0.0,0.0,0.0,0.0,48.15495163
t3867,0.0,48.07484803,0.0,0.0,0.0,0.0,0.0,48.07484803
t3868,0.0,48.09389564,0.0,0.0,0.0,0.0,0.0,48.09389564
t3869,0.0,48.0234675,0.0,0.0,0.0,0.0,0.0,48.0234675
t3870,0.0,47.92175162,0.0,0.0,0.0,0.0,0.0,47.92175162
t3871,0.0,47.87732314,0.0,0.0,0.0,0.0,0.0,47.87732314
t3872,0.0,47.76271296,0.0,0.0,0.0,0.0,0.0,47.76271296
t3873,0.0,47.63796736,0.0,0.0,0.0,0.0,0.0,47.63796736
t3874,0.0,47.50969635,0.0,0.0,0.0,0.0,0.0,47.50969635
t3875,0.0,47.45430815,0.0,0.0,0.0,0.0,0.0,47.45430815
t3876,0.0,47.35925945,0.0,0.0,0.0,0.0,0.0,47.35925945
t3877,0.0,47.37966683,0.0,0.0,0.0,0.0,0.0,47.37966683
t3878,0.0,47.32465831,0.0,0.0,0.0,0.0,0.0,47.32465831
