BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t15102,296.89959935223226,0.0,-247.98897974223226,0.0,0.0,0.0,0.0,0.0,0.0,-48.91061961
t15103,305.55684366044306,0.0,-256.56858641044306,0.0,0.0,0.0,0.0,0.0,0.0,-48.98825725
t15104,296.1127150070124,0.0,-247.0896801170124,0.0,0.0,0.0,0.0,0.0,0.0,-49.02303489
t15105,286.6551678094015,0.0,-237.5757623294015,0.0,0.0,0.0,0.0,0.0,0.0,-49.07940548
t15106,277.2488293833604,0.0,-228.19545901336036,0.0,0.0,0.0,0.0,0.0,0.0,-49.05337037
t15107,267.8024031317351,0.0,-218.71055783173512,0.0,0.0,0.0,0.0,0.0,0.0,-49.0918453
t15108,258.29490910639026,0.0,-209.06631901639028,0.0,0.0,0.0,0.0,0.0,0.0,-49.22859009
t15109,248.79289209190782,0.0,-199.4363706719078,0.0,0.0,0.0,0.0,0.0,0.0,-49.35652142
t15110,238.40939535591997,0.0,-188.98140959591998,0.0,0.0,0.0,0.0,0.0,0.0,-49.42798576
t15111,228.0790253320819,0.0,-178.6650655920819,0.0,0.0,0.0,0.0,0.0,0.0,-49.41395974
t15112,217.76426398387972,0.0,-168.38944857387972,0.0,0.0,0.0,0.0,0.0,0.0,-49.37481541
t15113,207.41834200423452,0.0,-158.03252726423452,0.0,0.0,0.0,0.0,0.0,0.0,-49.38581474
t15114,197.091863592591,0.0,-147.726337242591,0.0,0.0,0.0,0.0,0.0,0.0,-49.36552635
t15115,186.7763384713888,0.0,-137.44872739138881,0.0,0.0,0.0,0.0,0.0,0.0,-49.32761108
t15116,184.17153846658076,0.0,-134.79743567658076,0.0,0.0,0.0,0.0,0.0,0.0,-49.37410279
t15117,181.60179077420128,0.0,-132.23760229420128,0.0,0.0,0.0,0.0,0.0,0.0,-49.36418848
t15118,179.0479262275931,0.0,-129.7192110275931,0.0,0.0,0.0,0.0,0.0,0.0,-49.3287152
t15119,176.4308880384279,0.0,-127.0359874984279,0.0,0.0,0.0,0.0,0.0,0.0,-49.39490054
t15120,173.778249846977,0.0,-124.25987660697699,0.0,0.0,0.0,0.0,0.0,0.0,-49.51837324
t15121,171.14943627616893,0.0,-121.54592880616893,0.0,0.0,0.0,0.0,0.0,0.0,-49.60350747
t15122,185.09393544078694,0.0,-135.39771365078693,0.0,0.0,0.0,0.0,0.0,0.0,-49.69622179
t15123,199.09512138216357,0.0,-149.39740436216357,0.0,0.0,0.0,0.0,0.0,0.0,-49.69771702
t15124,213.05139593463872,0.0,-163.27991349463872,0.0,0.0,0.0,0.0,0.0,0.0,-49.77148244
t15125,227.03764688095663,0.0,-177.24063678095663,0.0,0.0,0.0,0.0,0.0,0.0,-49.7970101
t15126,241.03895984534765,0.0,-191.24065903534765,0.0,0.0,0.0,0.0,0.0,0.0,-49.79830081
t15127,255.05998925295128,0.0,-205.2921261229513,0.0,0.0,0.0,0.0,0.0,0.0,-49.76786313
t15128,258.6482558229304,0.0,-208.84915994293044,0.0,0.0,0.0,0.0,0.0,0.0,-49.79909588
t15129,262.2362490885201,0.0,-212.40547976852008,0.0,0.0,0.0,0.0,0.0,0.0,-49.83076932
t15130,265.8795588092706,0.0,-216.10613180927058,0.0,0.0,0.0,0.0,0.0,0.0,-49.773427
t15131,269.4553112992498,0.0,-219.6305139492498,0.0,0.0,0.0,0.0,0.0,0.0,-49.82479735
t15132,273.05160288627326,0.0,-223.20848559627325,0.0,0.0,0.0,0.0,0.0,0.0,-49.84311729
t15133,276.64570307346673,0.0,-226.7807404634667,0.0,0.0,0.0,0.0,0.0,0.0,-49.86496261
t15134,268.52589336252265,0.0,-218.63948128252264,0.0,0.0,0.0,0.0,0.0,0.0,-49.88641208
t15135,260.4370288278515,0.0,-210.5789632178515,0.0,0.0,0.0,0.0,0.0,0.0,-49.85806561
t15136,252.32214834426458,0.0,-202.45056535426457,0.0,0.0,0.0,0.0,0.0,0.0,-49.87158299
t15137,244.24647912688658,0.0,-194.42447746688657,0.0,0.0,0.0,0.0,0.0,0.0,-49.82200166
t15138,236.1157674617155,0.0,-186.2547720617155,0.0,0.0,0.0,0.0,0.0,0.0,-49.8609954
t15139,228.06529217084284,0.0,-178.29441993084282,0.0,0.0,0.0,0.0,0.0,0.0,-49.77087224
t15140,210.6567365157923,0.0,-160.9321495657923,0.0,0.0,0.0,0.0,0.0,0.0,-49.72458695
t15141,193.18382644850823,0.0,-143.40196684850824,0.0,0.0,0.0,0.0,0.0,0.0,-49.7818596
t15142,175.781569251672,0.0,-126.056130391672,0.0,0.0,0.0,0.0,0.0,0.0,-49.72543886
t15143,158.40041192272702,0.0,-108.76534772272703,0.0,0.0,0.0,0.0,0.0,0.0,-49.6350642
t15144,140.9858448722804,0.0,-91.38739334228042,0.0,0.0,0.0,0.0,0.0,0.0,-49.59845153
t15145,123.55429991810675,0.0,-73.96513939810674,0.0,0.0,0.0,0.0,0.0,0.0,-49.58916052
t15146,121.64513071586545,0.0,-72.07590079586545,0.0,0.0,0.0,0.0,0.0,0.0,-49.56922992
t15147,119.74992711070826,0.0,-70.22310206070826,0.0,0.0,0.0,0.0,0.0,0.0,-49.52682505
t15148,117.82870868189553,0.0,-68.30242467189554,0.0,0.0,0.0,0.0,0.0,0.0,-49.52628401
t15149,115.93231082166864,0.0,-66.44650911166863,0.0,0.0,0.0,0.0,0.0,0.0,-49.48580171
t15150,113.99510938681689,0.0,-64.48412982681688,0.0,0.0,0.0,0.0,0.0,0.0,-49.51097956
t15151,158.90873508613225,0.0,-109.35054407613227,0.0,0.0,0.0,0.0,0.0,0.0,-49.55819101
t15152,104.54481468013884,0.0,-55.05233898013885,0.0,0.0,0.0,0.0,0.0,0.0,-49.4924757
t15153,128.7417500414631,0.0,-79.33261650146308,0.0,0.0,0.0,0.0,0.0,0.0,-49.40913354
t15154,113.45258537532209,0.0,-64.00604988532208,0.0,0.0,0.0,0.0,0.0,0.0,-49.44653549
t15155,77.31765557447508,0.0,-27.860866264475085,0.0,0.0,0.0,0.0,0.0,0.0,-49.45678931
t15156,82.90762608792818,0.0,-33.40444786792817,0.0,0.0,0.0,0.0,0.0,0.0,-49.50317822
t15157,59.8605578733784,0.0,-10.30349929337839,0.0,0.0,0.0,0.0,0.0,0.0,-49.55705858
t15158,55.928734656351025,0.0,-6.288903626351026,0.0,0.0,0.0,0.0,0.0,0.0,-49.63983103
t15159,44.382649972549146,5.278259427450855,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.6609094
t15160,32.697290779237974,17.060492570762023,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.75778335
t15161,21.08188612982405,28.734700140175953,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.81658627
t15162,9.481057693922345,40.38639939607766,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.86745709
t15163,0.0,49.93595477,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.93595477
t15164,0.0,50.08337908,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.08337908
t15165,0.0,50.22154927,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.22154927
t15166,0.0,50.35707544,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.35707544
t15167,0.0,50.51944748,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.51944748
t15168,0.0,50.62849823,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.62849823
t15169,0.0,53.557684225033185,-2.6896963650331855,0.0,0.0,0.0,0.0,0.0,0.0,-50.86798786
t15170,0.0,60.66288716477841,-9.550510454778411,0.0,0.0,0.0,0.0,0.0,0.0,-51.11237671
t15171,0.0,71.25317878370758,-19.914921463707575,0.0,0.0,0.0,0.0,0.0,0.0,-51.33825732
t15172,0.0,84.84238404354639,-33.26458528354638,0.0,0.0,0.0,0.0,0.0,0.0,-51.57779876
t15173,0.0,72.71711624054544,-20.93489688054544,0.0,0.0,0.0,0.0,0.0,0.0,-51.78221936
t15174,0.0,123.42700515960152,-71.39762002960151,0.0,0.0,0.0,0.0,0.0,0.0,-52.02938513
t15175,0.0,82.55427637229539,-30.209861992295384,0.0,0.0,0.0,0.0,0.0,0.0,-52.34441438
t15176,0.0,83.18819009282376,-30.498924132823767,0.0,0.0,0.0,0.0,0.0,0.0,-52.68926596
t15177,0.0,83.73357132858219,-30.73558889858219,0.0,0.0,0.0,0.0,0.0,0.0,-52.99798243
t15178,0.0,222.12677262172616,-168.81258230172614,0.0,0.0,0.0,0.0,0.0,0.0,-53.31419032
t15179,0.0,84.96285563913904,-31.29090193913904,0.0,0.0,0.0,0.0,0.0,0.0,-53.6719537
t15180,0.0,85.55282658089743,-31.55395653089743,0.0,0.0,0.0,0.0,0.0,0.0,-53.99887005
t15181,0.0,282.16043558814573,-227.85800480814572,0.0,0.0,0.0,0.0,0.0,0.0,-54.30243078
t15182,0.0,279.86224062668555,-225.1576209966855,0.0,0.0,0.0,0.0,0.0,0.0,-54.70461963
t15183,0.0,278.2340884378444,-223.23348191784441,0.0,0.0,0.0,0.0,0.0,0.0,-55.00060652
