Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
onshore_wind,1,0.0,0.0,1252.247707894618,1252.247707894618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv_sat,1,0.0,0.0,6491.51831847847,6491.51831847847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_btm,1,40.23,0.0,0.0,40.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydro,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery4,1,0.0,0.0,1062.673424252216,1062.673424252216,0.0,0.0,1062.673424252216,1062.673424252216,0.0,0.0,0.0,0.0
battery8,1,0.0,0.0,2087.4816823035044,2087.4816823035044,0.0,0.0,20874.816823035046,20874.816823035046,0.0,0.0,0.0,0.0
pumped_hydro,1,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
Total,n/a,40.23,0.0,10893.921132928808,10934.151132928808,0.0,0.0,21937.49024728726,21937.49024728726,0.0,0.0,0.0,0.0
