Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal,Total
t31,8.312185861669819e-8,0.0,0.0,0.0,8.601247541925537e-7,1.637212715582714e-6,1.4952337545374286e-6,39.246284109635674,60.52138341496639,99.76767160029513
t32,8.30780521372451e-8,0.0,0.0,0.0,8.658912130702627e-7,1.654656074644837e-6,1.489876544752852e-6,38.94960501132825,60.52138341486025,99.47099251969038
t33,8.151530384292734e-8,0.0,0.0,0.0,1.0218270120427458e-6,1.6018562502272363e-6,1.4906532050675775e-6,38.941010579554415,60.521383414946946,99.46239819035313
t34,8.290928719598897e-8,0.0,0.0,0.0,8.66574792689034e-7,1.6760197867218907e-6,1.4778393247212125e-6,38.67712171394346,60.52138341504648,99.19850923233312
t35,8.278829350574477e-8,0.0,0.0,0.0,8.573778220060845e-7,1.682313218870289e-6,1.4718224301995257e-6,38.41320932318499,60.52138341493312,98.93459683241987
t36,8.307994666244377e-8,0.0,0.0,0.0,8.658027066920167e-7,1.6753576641461427e-6,1.4967738501735946e-6,39.246899687100026,60.52138341482857,99.76828722294277
t37,8.162497635781164e-8,0.0,0.0,0.0,1.019392807321329e-6,1.6380475626538529e-6,1.513741617101871e-6,38.83378963005017,60.521383414900235,99.35517729775736
t38,8.270076795446572e-8,0.0,0.0,0.0,8.67178966780123e-7,1.691241943888436e-6,1.4835537447725815e-6,38.63388080328118,60.52138341490251,99.1552683428591
t39,8.263106948675043e-8,0.0,0.0,0.0,8.584188640951649e-7,1.6941574869749762e-6,1.4771046587194143e-6,38.30087214070693,60.52138341494507,98.82225966796409
t40,8.256190013187935e-8,0.0,0.0,0.0,8.641284874982242e-7,1.6967700027402168e-6,1.4705020403242808e-6,37.88323656308407,60.52138341494297,98.40462409198946
t41,8.155241166999663e-8,0.0,0.0,0.0,1.0198173392552973e-6,1.63678428138767e-6,1.5108370357177422e-6,38.74180650559295,60.52138341484483,99.26319416942884
t42,8.269402342446117e-8,0.0,0.0,0.0,8.684718288627069e-7,1.695352751114885e-6,1.4882372540497558e-6,38.02885619393367,60.521383414969414,98.55024374365894
t43,8.268104532452696e-8,0.0,0.0,0.0,8.602921744667759e-7,1.6982470839411162e-6,1.4829538876501435e-6,37.832172857364064,60.52138341518169,98.35356039671994
t44,8.267773994715286e-8,0.0,0.0,0.0,8.662250158475945e-7,1.7001185815838829e-6,1.477024065664653e-6,37.57049906698879,60.52138341481513,98.09188660784932
t45,8.14201331852381e-8,0.0,0.0,0.0,1.01690730142072e-6,1.6463452987054715e-6,1.482454416188758e-6,37.4149873611125,60.52138341493102,97.93637500317067
t46,8.281110411347737e-8,0.0,0.0,0.0,8.718266428572746e-7,1.6934776980482688e-6,1.4950062280519953e-6,38.019002845202095,60.52138341506911,98.54039040339288
t47,8.283405326934534e-8,0.0,0.0,0.0,8.646226933661668e-7,1.6979248560161426e-6,1.4900416787013116e-6,37.69416052104821,60.52138341518788,98.21554807165937
t48,8.291156946763514e-8,0.0,0.0,0.0,8.711411974029374e-7,1.6999285917632394e-6,1.4847513867052538e-6,37.367799156993044,60.52138341497648,97.88918671070226
t49,8.153311369015664e-8,0.0,0.0,0.0,1.0218968238025056e-6,1.6554943603740976e-6,1.4890595610562134e-6,37.156596041367656,60.5213834148813,97.67798370423282
t50,8.292618941364388e-8,0.0,0.0,0.0,8.751429738705576e-7,1.706757208415125e-6,1.47320946196247e-6,36.51761239259031,60.52138341498186,97.038999945608
t51,8.316526287556838e-8,0.0,0.0,0.0,8.708267556330136e-7,1.6947952412121856e-6,1.4962254033121652e-6,37.18881139179824,60.521383414997864,97.71019895180876
t52,8.320085712013007e-8,0.0,0.0,0.0,8.78481323192834e-7,1.6968478436188709e-6,1.489392981536763e-6,36.61046317741952,60.52138341503435,97.13185074037688
t53,8.166794927390328e-8,0.0,0.0,0.0,1.0300180723589857e-6,1.6272644183170999e-6,1.487025934679235e-6,36.389717320954404,60.521383415063156,96.91110496199394
t54,8.344778799579283e-8,0.0,0.0,0.0,8.827155372734974e-7,1.69277248598926e-6,1.474116755378448e-6,35.76062653123212,60.521383415039296,96.28201407932397
t55,8.362998516058686e-8,0.0,0.0,0.0,8.760174831038456e-7,1.6860498332807394e-6,1.4667729395412946e-6,35.23896653355495,60.52138341482182,95.76035406084702
t56,8.398562852872209e-8,0.0,0.0,0.0,8.86008728096267e-7,1.6646405894002888e-6,1.4870668738389352e-6,35.88733970122378,60.52138341494308,96.40872723786867
t57,8.269177485423123e-8,0.0,0.0,0.0,1.0390488179894167e-6,1.6176430093283289e-6,1.500502145005797e-6,35.47220005382878,60.521383414830886,95.99358770854542
t58,8.444052031424037e-8,0.0,0.0,0.0,8.903564025711859e-7,1.6597021275604052e-6,1.4703805092763475e-6,34.77086239786195,60.52138341513945,95.29224991788095
t59,8.478140552631952e-8,0.0,0.0,0.0,8.832734324912307e-7,1.649771587990553e-6,1.4624784908908248e-6,34.201228412105635,60.521383414957455,94.72261590736801
t60,8.519735766925513e-8,0.0,0.0,0.0,8.903590723695869e-7,1.642971613821289e-6,1.4550807464039946e-6,33.50545916912033,60.52138341513449,94.0268466578636
t61,8.392833118648007e-8,0.0,0.0,0.0,1.0469240222697541e-6,1.5916912670646825e-6,1.4782964727151823e-6,34.45514340461379,60.521383415146396,94.97653102060028
t62,8.624675305594597e-8,0.0,0.0,0.0,8.978434076835796e-7,1.6191156841576655e-6,1.4713781501454236e-6,33.36372486381409,60.521383415010746,93.88511235340883
t63,8.70425565308199e-8,0.0,0.0,0.0,8.943110922427151e-7,1.6123503573534366e-6,1.467884701389484e-6,29.184465511491986,60.52138341520157,89.70585298828226
