BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t9811,65.58926215474844,36.10920129340723,-56.590281007560826,0.0,0.0,0.0,5.617291295180554e-12,0.0,0.0,-45.10818244
t9812,65.58926215426126,36.1766996208007,-56.81068499291441,0.0,0.0,0.0,5.617108664720939e-12,0.0,0.0,-44.95527678
t9813,65.58926217650706,36.45634293699783,-57.21899702236721,0.0,0.0,0.0,5.875311583394399e-12,0.0,0.0,-44.82660809
t9814,65.58926215343216,36.243108942945774,-57.110194732759865,0.0,0.0,0.0,5.616791461262602e-12,0.0,0.0,-44.72217636
t9815,65.58926214573002,37.377404519119345,-58.276921167028256,0.0,0.0,0.0,5.605620963620848e-12,0.0,0.0,-44.6897455
t9816,65.58926214742765,37.36634976844798,-58.35470329333434,0.0,0.0,0.0,5.605948282647073e-12,0.0,0.0,-44.60090862
t9817,65.58926217662854,37.3989077128469,-58.461996654537494,0.0,0.0,0.0,5.87312211983717e-12,0.0,0.0,-44.52617323
t9818,65.58926213912117,37.11906909652092,-58.171883701590225,0.0,0.0,0.0,5.6060064270978155e-12,0.0,0.0,-44.53644754
t9819,65.58926213976738,36.91032174566757,-57.959912817289045,0.0,0.0,0.0,5.60743211624324e-12,0.0,0.0,-44.53967107
t9820,65.58926214464965,37.85702601653609,-58.91485101958841,0.0,0.0,0.0,5.601240423176848e-12,0.0,0.0,-44.53143714
t9821,65.58926217502272,37.24644064431309,-58.33733275762819,0.0,0.0,0.0,5.873679090186378e-12,0.0,0.0,-44.49837006
t9822,65.58926214313975,37.41149384862176,-58.5081313600956,0.0,0.0,0.0,5.60507697269577e-12,0.0,0.0,-44.49262463
t9823,65.58926214088116,37.15010832389682,-58.235305040992266,0.0,0.0,0.0,5.607710874344289e-12,0.0,0.0,-44.50406542
t9824,65.58926213400295,36.80879967384132,-57.87324335886824,0.0,0.0,0.0,5.6097820118583125e-12,0.0,0.0,-44.52481845
t9825,65.58926216870856,37.778086322180485,-58.8689289195321,0.0,0.0,0.0,5.87331454342425e-12,0.0,0.0,-44.49841957
