Constraint,CapRes_1
t217,1.1360097143236537e-9
t218,1.4142054039475346e-9
t219,1.4218031774826105e-9
t220,1.4376066073212016e-9
t221,1.14756767602414e-9
t222,1.4307589123868131e-9
t223,1.4434035052535792e-9
t224,1.4574665422764046e-9
t225,1.183862982790178e-9
t226,1.4399129182810569e-9
t227,1.494382978012447e-9
t228,1.5003461218935322e-9
t229,1.2104781376079994e-9
t230,1.501212703573978e-9
t231,1.4823992549841844e-9
t232,1.4895227602205145e-9
t233,1.1944125739175781e-9
t234,1.4886876421026102e-9
t235,1.4881994670801294e-9
t236,1.4738516129537445e-9
t237,1.1910884580191068e-9
t238,1.474715228111342e-9
t239,1.4730128325852836e-9
t240,1.4715119863105925e-9
t241,1.1789079403166833e-9
t242,1.4486454103404359e-9
t243,1.4451916550249865e-9
t244,1.4064750434591594e-9
t245,1.135499968863324e-9
t246,1.3637500114249022e-9
t247,1.3671588675080952e-9
t248,1.370634685610937e-9
t249,1.0966403657600414e-9
t250,1.3781821531314195e-9
t251,1.3409892048579032e-9
t252,1.3630466900780409e-9
t253,1.0911537142283424e-9
t254,1.3965120215497494e-9
t255,1.4128821573777668e-9
t256,1.4365403356660963e-9
t257,1.1843813932122715e-9
t258,1.451478393921734e-9
t259,1.4570423097394771e-9
t260,1.4631536502592516e-9
t261,1.4541894301953692e-9
t262,1.4584447053720439e-9
t263,1.455329910494731e-9
t264,1.4516275285626594e-9
t265,1.4495719015946543e-9
t266,1.4298222578151195e-9
t267,1.4267262936964196e-9
t268,1.4210327372785185e-9
t269,1.4170952074554557e-9
t270,1.4109730364957013e-9
t271,1.3866737248943466e-9
t272,1.3828163234639174e-9
t273,1.3779661945805483e-9
t274,1.3727091096388925e-9
t275,1.368576676275802e-9
t276,1.343155339688205e-9
t277,1.3394316686697753e-9
t278,1.3372524944727069e-9
t279,1.3364109212342551e-9
t280,1.337608377033712e-9
t281,1.3176781244991733e-9
t282,1.316864450176883e-9
t283,1.319066918532861e-9
t284,1.321254504160421e-9
t285,1.3243243764836803e-9
t286,1.301610552264248e-9
t287,1.3043918740965517e-9
t288,1.3065558229478615e-9
t289,1.3096872906977533e-9
t290,1.3111603015844503e-9
t291,1.2918006452723175e-9
t292,1.2968330089151983e-9
t293,1.3022755918297593e-9
t294,1.3041045391641055e-9
t295,1.3072446561050338e-9
t296,1.2902292058330324e-9
t297,1.2964445788905147e-9
t298,1.2983064654018105e-9
t299,1.3013002276619924e-9
t300,1.305562611804032e-9
t301,1.2894985693291493e-9
t302,1.2891843642296167e-9
t303,1.2909962371097102e-9
t304,1.2925255240186843e-9
t305,1.2963713550228462e-9
t306,1.274008227854935e-9
t307,1.274669420243748e-9
t308,1.2748552238597756e-9
t309,1.2750117862570156e-9
t310,1.2699337861236016e-9
t311,1.2362152431521764e-9
t312,1.2249176581739898e-9
t313,1.2342603245986356e-9
t314,1.257357281098579e-9
t315,1.2750347718831917e-9
t316,1.2629469895903894e-9
t317,1.2788512197561418e-9
t318,1.2879456847065291e-9
t319,1.2978012320479543e-9
t320,1.3045691129506028e-9
t321,1.2913789384033435e-9
t322,1.2953992458976514e-9
t323,1.2978049344888741e-9
t324,1.303870482788133e-9
t325,1.0712343004978152e-9
t326,1.2894176152123686e-9
t327,1.2895838789154342e-9
t328,1.29240281627526e-9
t329,1.047810760832529e-9
t330,1.296179306679829e-9
t331,1.2758781354664139e-9
t332,1.2813654518105847e-9
t333,1.2907190975242765e-9
t334,1.2953958162664753e-9
t335,1.3028746223453773e-9
t336,1.2915459963381456e-9
t337,1.3026910490610347e-9
t338,1.310374361150255e-9
t339,1.318550400754055e-9
t340,1.327266259607866e-9
t341,1.3187894211128183e-9
t342,1.3261257587134707e-9
t343,1.3262863764686446e-9
t344,1.3264840829148692e-9
t345,1.3272868578697683e-9
t346,1.3042451188753591e-9
t347,1.3016833958182164e-9
t348,1.296382735359927e-9
t349,1.293279384715073e-9
t350,1.2845658106849595e-9
t351,1.233865676412256e-9
t352,1.2145191942084215e-9
t353,1.2176536703646608e-9
t354,1.2399491205442839e-9
t355,1.261530499728858e-9
t356,1.2265515033590706e-9
t357,1.2493850387664717e-9
t358,1.2624870482586847e-9
t359,1.2771239646669122e-9
t360,1.295265527789705e-9
t361,1.2597372356743179e-9
t362,1.2806039851928559e-9
t363,1.2979454754527398e-9
t364,1.3462513493518876e-9
t365,1.368862385121329e-9
t366,1.3403823153960201e-9
t367,1.4048025107684857e-9
t368,1.3991679038210686e-9
t369,1.3861981029647308e-9
t370,1.3535376773902349e-9
t371,1.0743236147106443e-9
t372,1.1235733012630346e-9
t373,1.142886257636325e-9
t374,1.019217260798532e-9
t375,9.242835638309354e-10
t376,1.009841726162406e-9
t377,1.0103981425102834e-9
t378,1.0278769103404724e-9
t379,1.0269790559510949e-9
t380,1.1001215841678016e-9
t381,1.1179923560858775e-9
t382,1.1199178381943916e-9
t383,1.1279535781715452e-9
t384,9.864246951913806e-10
t385,9.998899146084823e-10
t386,9.553608374965738e-10
t387,1.0310538042535119e-9
t388,1.1381530245734442e-9
t389,1.155960083104058e-9
t390,1.1530217202937796e-9
t391,1.1139543576778237e-9
t392,1.1529474795116826e-9
t393,1.2180143400083615e-9
t394,1.0867107064826114e-9
t395,1.1640168528427597e-9
t396,1.175747537333784e-9
t397,1.2590206937241522e-9
t398,1.2107877959397451e-9
t399,1.1652656506960565e-9
t400,1.1233807312062016e-9
t401,1.0328922791552525e-9
t402,1.1848897059554177e-9
t403,1.1672503201651769e-9
t404,1.2003970576329785e-9
t405,1.2357969571733215e-9
t406,1.0376297748501306e-9
t407,9.863846002965636e-10
t408,1.0166902170025395e-9
t409,1.0625896793635258e-9
t410,1.1058141566538268e-9
t411,1.0726210030477247e-9
t412,1.12246244769277e-9
t413,1.1585574009412815e-9
t414,1.1616898611949568e-9
t415,1.1815184602743093e-9
t416,1.1020069051796408e-9
t417,1.1070292223056558e-9
t418,1.1060185166082597e-9
t419,1.1165275345259247e-9
t420,1.1330427978986299e-9
t421,1.0747505253749957e-9
t422,1.0923406930815004e-9
t423,1.0980638256799832e-9
t424,1.09139856485816e-9
t425,1.099324461836419e-9
t426,1.039534985333538e-9
t427,1.037584120207508e-9
t428,1.0363945266214646e-9
t429,1.038239225786864e-9
t430,1.0316383512179687e-9
t431,9.849113463283296e-10
t432,9.778548512043977e-10
t433,9.820602918990974e-10
t434,9.930953279266283e-10
t435,1.0053515693221336e-9
t436,9.717248772262598e-10
t437,9.895109281532056e-10
t438,9.988600777150822e-10
t439,1.0133142913865627e-9
t440,1.0358171309949906e-9
t441,1.0143815487582468e-9
t442,1.0344355563526878e-9
t443,1.0479790018980069e-9
t444,1.0477808903409586e-9
t445,1.056909659272447e-9
t446,1.011177186881793e-9
t447,1.0105861594114591e-9
t448,1.0095629828496325e-9
t449,1.0116121644143119e-9
t450,1.0027431053153352e-9
t451,9.540819316015075e-10
t452,9.350070790039553e-10
t453,9.330911692669056e-10
t454,9.455505553710077e-10
t455,9.555990612213498e-10
t456,9.186494170129994e-10
t457,1.0313310900740884e-9
t458,9.514929175270494e-10
t459,9.749477101244962e-10
t460,9.980510781149387e-10
t461,9.814737554574073e-10
t462,9.85517339047156e-10
t463,9.987822067015245e-10
t464,9.972796411523544e-10
t465,9.903409103898724e-10
t466,1.0066570553563768e-9
t467,1.1127771278420835e-9
t468,1.110277611416759e-9
t469,1.1171875257444493e-9
t470,1.1297587699724044e-9
t471,1.1001178362645731e-9
t472,9.412394579043417e-10
t473,9.83865634706525e-10
t474,1.0157257950396523e-9
t475,1.0508510352599687e-9
t476,1.0398469473851133e-9
t477,1.0790362116210816e-9
t478,1.0907465977038795e-9
t479,1.0950489538644242e-9
t480,1.1049886786881946e-9
t481,1.0785513443812946e-9
t482,1.0947980997433693e-9
t483,1.10255443780318e-9
t484,1.1016375184356305e-9
t485,1.1090401209854292e-9
t486,1.066500337337572e-9
t487,1.074502661187142e-9
t488,1.0775452892015738e-9
t489,1.104336286970538e-9
t490,1.0988738290887361e-9
t491,9.506912398742827e-10
t492,9.50649960055741e-10
t493,9.707564002996885e-10
t494,9.487663444410565e-10
t495,1.1301161924863655e-9
t496,1.111895584362577e-9
t497,1.176179176314144e-9
t498,1.2160167450774578e-9
t499,1.0593646588489129e-9
t500,1.193120850431451e-9
t501,9.737287301144705e-10
t502,9.964136201076219e-10
t503,1.036706974050407e-9
t504,1.0508269454759615e-9
t505,1.065816524998315e-9
t506,1.0405880633143575e-9
t507,1.0547437333811474e-9
t508,1.0700547406063282e-9
t509,1.0877452198964234e-9
t510,1.097117092959033e-9
t511,1.0649111848229465e-9
t512,1.075442472479672e-9
t513,1.0886695517071676e-9
t514,1.0961704430123871e-9
t515,1.1046782384147327e-9
t516,1.069566639234808e-9
t517,1.0797028681511898e-9
t518,1.0792874885141953e-9
t519,1.0819722922251063e-9
t520,1.084703659805061e-9
t521,1.0464026673525521e-9
t522,1.0452511881136037e-9
t523,1.0489155259990215e-9
t524,1.0528568641034973e-9
t525,1.05882490262257e-9
t526,1.0144010413412798e-9
t527,1.0164072491711137e-9
t528,1.0211451777981122e-9
t529,1.0296054723226942e-9
t530,1.0323070159532239e-9
t531,9.983904961758864e-10
t532,1.0017437991742509e-9
t533,1.0132120230190535e-9
t534,1.0181962030710949e-9
t535,1.0249453040455772e-9
t536,9.927137741753009e-10
t537,9.993734319074649e-10
t538,1.0056136366674916e-9
t539,1.015022392734596e-9
t540,1.0228164687928763e-9
t541,9.92887546247945e-10
t542,9.946927992839146e-10
t543,1.004165080693552e-9
t544,1.014388715670773e-9
t545,1.0242083236917318e-9
t546,9.879499221666999e-10
t547,9.920169713359608e-10
t548,1.0017452425941638e-9
t549,1.0137893938868574e-9
t550,1.018368210871034e-9
t551,9.840722049389343e-10
t552,9.891817076880855e-10
t553,9.996342550697146e-10
t554,1.015791505984246e-9
t555,1.0321515635186405e-9
t556,1.0057452049697502e-9
t557,1.0247516020716202e-9
t558,1.0405942055407448e-9
t559,1.058153547387659e-9
t560,1.0743417303632486e-9
t561,1.0490226389521842e-9
t562,1.060981056659312e-9
t563,1.0775329520185457e-9
t564,1.0942854587426567e-9
t565,1.1108978031839287e-9
t566,1.091510409333352e-9
t567,1.118494396518213e-9
t568,1.142976943193526e-9
t569,1.1849205522896048e-9
t570,1.2798198014399032e-9
t571,1.2519447123186878e-9
t572,1.2538051848305628e-9
t573,1.2717256127226141e-9
t574,1.2958958751284433e-9
t575,1.3127424133589205e-9
t576,1.30557468807685e-9
t577,1.3210272987464947e-9
t578,1.3227465179483326e-9
t579,1.3268679788993585e-9
t580,1.332453742263684e-9
t581,1.076763924594849e-9
t582,1.3187073808601345e-9
t583,1.3136892585592011e-9
t584,1.2832781548558583e-9
t585,1.0436286503970802e-9
t586,1.251097330302615e-9
t587,1.2573821902424252e-9
t588,1.2666336149506284e-9
t589,1.0260001030862235e-9
t590,1.2787510153791703e-9
t591,1.2505346220219728e-9
t592,1.2673967842236147e-9
t593,1.0169823307476738e-9
t594,1.273415998325211e-9
t595,1.2740945662161131e-9
t596,1.2580849795420353e-9
t597,1.027307927003184e-9
t598,1.2650917480610183e-9
t599,1.2687191765302156e-9
t600,1.2740119529096267e-9
t601,1.0295530913381188e-9
t602,1.25769068361837e-9
t603,1.266392921818519e-9
t604,1.2765740945648602e-9
t605,1.0596661872377318e-9
t606,1.2598118671338821e-9
t607,1.2645528277201713e-9
t608,1.2705007343483448e-9
t609,1.044342396434665e-9
t610,1.2777361920986014e-9
t611,1.2534494145333269e-9
t612,1.2649170839855055e-9
t613,1.0318891694273986e-9
t614,1.2652537491621406e-9
t615,1.2667891520447765e-9
t616,1.2496158593746031e-9
t617,1.0273954765425744e-9
t618,1.2467597977775263e-9
t619,1.2427627998749491e-9
t620,1.2436533122248993e-9
t621,1.0283361009464975e-9
t622,1.2147992636354408e-9
t623,1.2219013395226635e-9
t624,1.236997763670764e-9
t625,1.0506657061215215e-9
t626,1.241110724805618e-9
t627,1.265702305340982e-9
t628,1.2922668807863078e-9
t629,1.069775026310403e-9
t630,1.3438025362642443e-9
t631,1.340992492703486e-9
t632,1.3519632147368448e-9
t633,1.3578431517663339e-9
t634,1.357925713208406e-9
t635,1.359960878522725e-9
t636,1.3414450088804032e-9
t637,1.342717420776555e-9
t638,1.3409397908749873e-9
t639,1.3402567693305784e-9
t640,1.3408860257628285e-9
t641,1.3193303332042972e-9
t642,1.3158822763350607e-9
t643,1.3144033733743237e-9
t644,1.313306414860237e-9
t645,1.3134709507096708e-9
t646,1.2671465703430617e-9
t647,1.2601340368731445e-9
t648,1.2502802319793511e-9
t649,1.2379854616415875e-9
t650,1.2118772429363297e-9
t651,1.1114484360117638e-9
t652,1.0481814806863165e-9
t653,1.0240135678538795e-9
t654,1.08921733982115e-9
t655,1.1319138981117062e-9
t656,1.1184035780704513e-9
t657,1.0545926453159374e-9
t658,1.0200177302023536e-9
t659,1.0518303871666743e-9
t660,1.078576157979378e-9
t661,1.1191066103992942e-9
t662,1.117288316069151e-9
t663,1.3303790728110038e-9
t664,1.3118181948358033e-9
t665,1.292414945338164e-9
t666,1.3623583125691508e-9
t667,1.4139680588246395e-9
t668,1.4639698744197769e-9
t669,1.4895817284823362e-9
t670,1.5073283571696813e-9
t671,1.4295988172483403e-9
t672,1.4413002233221485e-9
t673,1.4531304739848278e-9
t674,1.4773889815213264e-9
t675,1.5047419827356871e-9
t676,1.3852252739972134e-9
t677,1.3823803236135384e-9
t678,1.3863425340781945e-9
t679,1.4439243224186907e-9
t680,1.493061166627708e-9
t681,1.402965762622672e-9
t682,1.431178206823067e-9
t683,1.4601115821270085e-9
t684,1.4834281097525565e-9
t685,1.2347568985510538e-9
t686,1.4580571123851747e-9
t687,1.4942087857010695e-9
t688,1.4875000254547716e-9
t689,1.461786468391357e-9
t690,1.4100385908724141e-9
t691,1.2302989774789049e-9
t692,1.1518114150906304e-9
t693,1.135077254477369e-9
t694,1.20335859503021e-9
t695,1.2667657100532217e-9
t696,1.1995849771429717e-9
t697,1.2588769532615402e-9
t698,1.3163795849486458e-9
t699,1.3817530189510334e-9
t700,1.459688922584348e-9
t701,1.4215763875704806e-9
t702,1.5047526163762132e-9
t703,1.5278213094218755e-9
t704,1.4898189713442478e-9
t705,1.218702284181715e-9
t706,1.102832401196706e-9
t707,1.1138682483882364e-9
t708,1.1194613450362291e-9
t709,1.1247182454263652e-9
t710,1.1266261459228922e-9
t711,1.1317943945339322e-9
t712,1.1338158401810303e-9
t713,1.1329871092132753e-9
t714,1.1326162169910152e-9
t715,1.142388005620647e-9
t716,1.1447920201376154e-9
t717,1.1507415469890262e-9
t718,1.1557389990119912e-9
t719,1.1578729175478901e-9
t720,1.2571025526165186e-9
t721,1.1896903705444727e-9
t722,1.1891122200721672e-9
t723,1.2160078960517069e-9
t724,1.1716973768342656e-9
t725,1.1696257041147416e-9
t726,1.1709785461431676e-9
t727,1.1666511279778314e-9
t728,1.1608915996835736e-9
t729,1.1588321922610927e-9
t730,1.1668482947726127e-9
t731,1.1498272661214649e-9
t732,1.1442149479211124e-9
t733,1.1517384493321682e-9
t734,1.141776124656e-9
t735,1.134269717200406e-9
t736,1.123647101737869e-9
t737,1.1181904277949039e-9
t738,1.1103306279255416e-9
t739,1.1055759886577702e-9
t740,1.086448190713269e-9
t741,1.0725473717504013e-9
t742,1.0559433148353716e-9
t743,1.039069891589394e-9
t744,1.022261805950795e-9
t745,1.0046357899348575e-9
t746,1.0018563468443837e-9
t747,9.932758623289112e-10
t748,9.86111059888606e-10
t749,9.804965764262455e-10
t750,9.730131335276679e-10
t751,9.704148618721359e-10
t752,9.628261703261046e-10
t753,9.555555379819088e-10
t754,9.48368101312137e-10
t755,9.566938164940032e-10
t756,9.360740892322834e-10
t757,9.334119445396784e-10
t758,9.411091151032776e-10
t759,9.526544302154552e-10
t760,9.630020800344304e-10
t761,9.322862695573434e-10
t762,9.372751260391003e-10
t763,9.487125077642873e-10
t764,9.45612132095188e-10
t765,9.452927094864923e-10
t766,8.985956820309097e-10
t767,8.945126874690129e-10
t768,8.905681030994251e-10
t769,8.964974546710853e-10
t770,9.174620188166667e-10
t771,9.024702578067321e-10
t772,9.280061514802648e-10
t773,9.651767736253815e-10
t774,1.0014931484077197e-9
t775,1.0404592174804593e-9
t776,1.0190891136132341e-9
t777,1.0360238322281582e-9
t778,1.0303324706999866e-9
t779,1.0215608647222563e-9
t780,9.734712219702326e-10
t781,9.137364636188881e-10
t782,9.221955012978614e-10
t783,9.072737632377763e-10
t784,9.085051982794505e-10
t785,1.0703776402409536e-9
t786,1.0584209473722127e-9
t787,8.93609555902408e-10
t788,9.361022163014561e-10
t789,1.0021522503163831e-9
t790,1.0693086342966797e-9
t791,1.003826872704097e-9
t792,1.0125551811495818e-9
t793,1.0570053344985098e-9
t794,1.0884417457157923e-9
t795,1.1208293641690045e-9
t796,1.11415535214822e-9
t797,1.1514208891242765e-9
t798,1.1844453563060728e-9
t799,1.219363002125778e-9
t800,1.24889826348581e-9
t801,1.2376593212739007e-9
t802,1.2580996228287594e-9
t803,1.2793047817195442e-9
t804,1.3281902762835643e-9
t805,1.4135657268969892e-9
t806,1.2951707488911867e-9
t807,1.2579031422196222e-9
t808,1.2472208063991644e-9
t809,1.2369019370206835e-9
t810,1.2170344131369769e-9
t811,1.1572706743986383e-9
t812,1.139378158397908e-9
t813,1.1250336336515065e-9
t814,1.1062362510881269e-9
t815,1.0883833491850856e-9
t816,1.0302030491244795e-9
t817,1.018449533801498e-9
t818,1.0215251077993458e-9
t819,1.0287653517561083e-9
t820,1.035307724023037e-9
t821,1.002022510431371e-9
t822,1.0053919274524205e-9
t823,1.0133121200945368e-9
t824,1.0220767199234594e-9
t825,1.031383900723242e-9
t826,9.92649706074472e-10
t827,9.957737048388533e-10
t828,1.0042911016770576e-9
t829,1.015865725592506e-9
t830,1.0201003615026102e-9
t831,9.864443882846051e-10
t832,9.904780711416968e-10
t833,1.0027306836315514e-9
t834,1.0092731357209208e-9
t835,1.0160153398210998e-9
t836,9.834302906148035e-10
t837,9.897356108277665e-10
t838,9.9514663289561e-10
t839,1.0039571228094502e-9
t840,1.0108084782904906e-9
t841,9.785472036874707e-10
t842,9.805177220874565e-10
t843,9.877407577334954e-10
t844,9.956803782135174e-10
t845,1.0046310329107134e-9
t846,9.694968548069178e-10
t847,9.696220560004048e-10
t848,9.764593399743362e-10
t849,9.873568614516125e-10
t850,9.906466118574104e-10
t851,9.605323526837216e-10
t852,9.61049935184647e-10
t853,9.674633484515923e-10
t854,9.71570622699909e-10
t855,9.77399942242328e-10
t856,9.51180192676488e-10
t857,9.55057305627338e-10
t858,9.552454209764814e-10
t859,9.635668901719558e-10
t860,9.70352672987383e-10
t861,9.492754503766905e-10
t862,9.472001727005951e-10
t863,9.503914215739425e-10
t864,9.583520671037847e-10
t865,9.687667064657172e-10
t866,9.414466419378838e-10
t867,9.421053387917965e-10
t868,9.458094153815675e-10
t869,9.571638231663823e-10
t870,9.605878439267804e-10
t871,9.37245062627666e-10
t872,9.385353586650347e-10
t873,9.4486091801405e-10
t874,9.492905071870258e-10
t875,9.56971156314314e-10
t876,9.343474723079217e-10
t877,9.38574629212088e-10
t878,9.396730718651632e-10
t879,9.45960706584091e-10
t880,9.54222631409848e-10
t881,9.34781687899163e-10
t882,9.3340996469372e-10
t883,9.370458804557166e-10
t884,9.442978997579187e-10
t885,9.562243358581662e-10
t886,9.303691968463798e-10
t887,9.32059600334194e-10
t888,9.3566595466568e-10
t889,9.475414965292224e-10
t890,9.518496012369256e-10
t891,9.290058625708513e-10
t892,9.30958292692147e-10
t893,9.378356647047101e-10
t894,9.429612167061348e-10
t895,9.504008488621357e-10
t896,9.290229946420208e-10
t897,9.33855226812769e-10
t898,9.348204784076928e-10
t899,9.417949478894034e-10
t900,9.506070512565061e-10
t901,9.31800630916818e-10
t902,9.310169585396839e-10
t903,9.3457097380097e-10
t904,9.429136561106844e-10
t905,9.543907952653841e-10
t906,9.290128891476457e-10
t907,9.310258260954589e-10
t908,9.351355711301234e-10
t909,9.465773490965153e-10
t910,9.517868429836126e-10
t911,9.289873045648378e-10
t912,9.307172701268167e-10
t913,9.374711683532678e-10
t914,9.42344395993216e-10
t915,9.498297434814869e-10
t916,9.29398957819766e-10
t917,9.341553760912599e-10
t918,9.35853572221446e-10
t919,9.399625465604576e-10
t920,9.482252735399765e-10
t921,9.324097831633152e-10
t922,9.31960962368531e-10
t923,9.354788090195007e-10
t924,9.391429146673222e-10
t925,9.469400931202595e-10
t926,9.291758051102605e-10
t927,9.304535696237925e-10
t928,9.336233823369617e-10
t929,9.395805342051485e-10
t930,9.38640562690444e-10
t931,9.246125390144357e-10
t932,9.256324509911889e-10
t933,9.31012328492739e-10
t934,9.282789608007912e-10
t935,9.282752675074052e-10
t936,9.141309335861313e-10
t937,9.17226236786562e-10
t938,9.097743747946108e-10
t939,9.243906054318509e-10
t940,9.35010492386817e-10
t941,8.552339423928679e-10
t942,8.372531225687504e-10
t943,8.402315521166548e-10
t944,1.0688186280694896e-9
t945,9.35310869979707e-10
t946,9.032661643719097e-10
t947,9.36244359676772e-10
t948,9.53908364519068e-10
t949,9.556546853349459e-10
t950,9.373667711653067e-10
t951,9.51214708772364e-10
t952,9.859275895763536e-10
t953,1.016744664018681e-9
t954,1.0155073448022035e-9
t955,1.0094446915961937e-9
