Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal
t57,0.0,0.0,0.0,0.0,0.0,-0.014349569392139966,-0.01044676597313043,6.9521726457332084e-9,0.0
t58,0.0,0.0,0.0,0.0,0.0,-0.01434957033547233,-0.011389019709492482,6.5814051434356655e-9,0.0
t59,0.0,0.0,0.0,0.0,0.0,-0.01434957126725839,-0.01232583273551415,6.123180981480925e-9,0.0
t60,0.0,0.0,0.0,0.0,0.0,-0.014349572206249201,-0.013273453698634105,5.534397830450752e-9,0.0
t61,0.0,0.0,0.0,0.0,0.0,-0.014349567459952708,-0.009755954893007191,5.820360577796539e-9,0.0
t62,0.0,0.0,0.0,0.0,0.0,-0.014349568460278864,-0.010697349093610881,5.328769514648175e-9,0.0
t63,0.0,0.0,0.0,0.0,0.0,-0.014349569455302394,-0.011624456588885843,5.142312517988167e-9,0.0
t64,0.0,0.0,0.0,0.0,0.0,-0.01434957045335248,-0.012532952730370084,4.744746392799462e-9,0.0
t65,0.0,0.0,0.0,0.0,0.0,-0.014349571490648711,-0.013427548043310866,4.163153192264578e-9,0.0
t66,0.0,0.0,0.0,0.0,0.0,-0.014349566898807297,-0.009979100858582005,4.420950151379801e-9,0.0
t67,0.0,0.0,0.0,0.0,0.0,-0.014349567947339124,-0.010851972409703417,3.797303461061729e-9,0.0
t68,0.0,0.0,0.0,0.0,0.0,-0.014349568999383123,-0.011396837308173893,3.1381160102294303e-9,0.0
t69,0.0,0.0,0.0,0.0,0.0,-0.014349570060904523,-0.011937248242834587,2.448697187692105e-9,0.0
t70,0.0,0.0,0.0,0.0,0.0,-0.014349571136105674,-0.012478802426729779,1.7081765628236945e-9,0.0
t71,0.0,0.0,0.0,0.0,0.0,-0.014349566600210003,-0.008550441455223661,1.8996213639373172e-9,0.0
t72,0.0,0.0,0.0,0.0,0.0,-0.014349567689927675,-0.009077786813423654,1.2833196854778689e-9,0.0
t73,0.0,0.0,0.0,0.0,0.0,-0.014349568776691636,-0.009988668319139936,1.1261215258124763e-12,0.0
t74,0.0,0.0,0.0,0.0,0.0,-0.01434956985397695,-0.010910764647666733,-1.3179338031254895e-9,0.0
t75,0.0,0.0,0.0,0.0,0.0,-0.014349570934795353,-0.011877204654141115,-2.6585484801824586e-9,0.0
t76,0.0,0.0,0.0,0.0,0.0,-0.01434956648045756,-0.008141058894178911,-2.8941680673776195e-9,0.0
t77,0.0,0.0,0.0,0.0,0.0,-0.014349567888431844,-0.009093824671910526,-4.0139818189819095e-9,0.0
t78,0.0,0.0,0.0,0.0,0.0,-0.014349569311740881,-0.010020766157528099,-5.0088748556940386e-9,0.0
t79,0.0,0.0,0.0,0.0,0.0,-0.014349571043245054,-0.010947489376031013,-6.044869477834081e-9,0.0
t80,0.0,0.0,0.0,0.0,0.0,-0.014349572185947302,-0.01182932119760995,-7.116977731538444e-9,0.0
t81,0.0,0.0,0.0,0.0,0.0,-0.01434956758106541,-0.008021568087334834,-6.83746138140301e-9,0.0
t82,0.0,0.0,0.0,0.0,0.0,-0.014349568735454026,-0.008948556647037515,-7.621073001077556e-9,0.0
t83,0.0,0.0,0.0,0.0,0.0,-0.014349570027928487,-0.009887629195960266,-8.096641839755572e-9,0.0
t84,0.0,0.0,0.0,0.0,0.0,-0.014349571376118973,-0.010819814964299826,-8.306283317838022e-9,0.0
t85,0.0,0.0,0.0,0.0,0.0,-0.01434957289929447,-0.01175314265899821,-8.237831658931611e-9,0.0
t86,0.0,0.0,0.0,0.0,0.0,-0.01434956885307789,-0.008028070318943197,-6.587829324298385e-9,0.0
t87,0.0,0.0,0.0,0.0,0.0,-0.014349570497873283,-0.009029277818713984,-6.2315236822421755e-9,0.0
t88,0.0,0.0,0.0,0.0,0.0,-0.014349571845801466,-0.010029712290944983,-5.8049740188215565e-9,0.0
t89,0.0,0.0,0.0,0.0,0.0,-0.014349573500336815,-0.011056796465255129,-5.2485039090011365e-9,0.0
t90,0.0,0.0,0.0,0.0,0.0,-0.014349574933074672,-0.012097282018558331,-4.6809077859613275e-9,0.0
t91,0.0,0.0,0.0,0.0,0.0,-0.014349570704789254,-0.008590937220268031,-2.6020529964215814e-9,0.0
t92,0.0,0.0,0.0,0.0,0.0,-0.014349572000168061,-0.009593969585212761,-1.941839893536365e-9,0.0
t93,0.0,0.0,0.0,0.0,0.0,-0.014349573380514317,-0.010582340371521854,-1.1821508288327895e-9,0.0
t94,0.0,0.0,0.0,0.0,0.0,-0.014349574687255659,-0.011575372876984482,-5.013870947644792e-10,0.0
t95,0.0,0.0,0.0,0.0,0.0,-0.014349575932227349,-0.012572763191679126,2.444756387797798e-11,0.0
t96,0.0,0.0,0.0,0.0,0.0,-0.01434957155116852,-0.00901602229265722,1.5822324924173201e-9,0.0
t97,0.0,0.0,0.0,0.0,0.0,-0.014349572789455079,-0.009984049799177441,1.9429197821662706e-9,0.0
t98,0.0,0.0,0.0,0.0,0.0,-0.01434957407824277,-0.010945589008630555,2.1107557982736908e-9,0.0
t99,0.0,0.0,0.0,0.0,0.0,-0.014349575322063858,-0.01190993018939812,2.1313868561116424e-9,0.0
t100,0.0,0.0,0.0,0.0,0.0,-0.01434957654216358,-0.01289572072568897,2.0361489831519496e-9,0.0
t101,0.0,0.0,0.0,0.0,0.0,-0.01434957212568177,-0.009337865793723378,3.016988974076836e-9,0.0
t102,0.0,0.0,0.0,0.0,0.0,-0.014349573426454404,-0.010312325935374005,3.13786815469219e-9,0.0
t103,0.0,0.0,0.0,0.0,0.0,-0.014349574671110378,-0.011285995688473938,3.3279555491789724e-9,0.0
t104,0.0,0.0,0.0,0.0,0.0,-0.014349575887008454,-0.012272362026162734,3.609247437095843e-9,0.0
t105,0.0,0.0,0.0,0.0,0.0,-0.014349577085557057,-0.013275610205796437,3.903779781091501e-9,0.0
t106,0.0,0.0,0.0,0.0,0.0,-0.01434957274097763,-0.00974783564746896,5.252533169572484e-9,0.0
t107,0.0,0.0,0.0,0.0,0.0,-0.01434957398036754,-0.01073338590922345,5.6761952579498005e-9,0.0
t108,0.0,0.0,0.0,0.0,0.0,-0.014349575188088746,-0.011707853408772588,6.087017969341486e-9,0.0
t109,0.0,0.0,0.0,0.0,0.0,-0.014349576375914615,-0.0126821250346277,6.5042208882007905e-9,0.0
t110,0.0,0.0,0.0,0.0,0.0,-0.014349577622722683,-0.01368226038661888,6.844071940071072e-9,0.0
t111,0.0,0.0,0.0,0.0,0.0,-0.014349573209655547,-0.010156728968416542,8.286875376782923e-9,0.0
t112,0.0,0.0,0.0,0.0,0.0,-0.01434957440771719,-0.011151541571831425,8.949700748122827e-9,0.0
t113,0.0,0.0,0.0,0.0,0.0,-0.014349575591180778,-0.0121401504186664,9.52208829889319e-9,0.0
t114,0.0,0.0,0.0,0.0,0.0,-0.014349576811854692,-0.013132221201196151,1.0062093045952231e-8,0.0
t115,0.0,0.0,0.0,0.0,0.0,-0.014349578021254998,-0.014126488805772108,1.0414287678591731e-8,0.0
t116,0.0,0.0,0.0,0.0,0.0,-0.014349573560088955,-0.01057867763303397,1.1789098891654149e-8,0.0
t117,0.0,0.0,0.0,0.0,0.0,-0.014349574742355946,-0.011553407580087017,1.2286115082813755e-8,0.0
t118,0.0,0.0,0.0,0.0,0.0,-0.014349575949441622,-0.012520637222453607,1.2708698338976037e-8,0.0
t119,0.0,0.0,0.0,0.0,0.0,-0.014349577139948303,-0.013482582455965458,1.3008798248923086e-8,0.0
t120,0.0,0.0,0.0,0.0,0.0,-0.014349578326534064,-0.014442131981551682,1.3067995739718727e-8,0.0
t121,0.0,0.0,0.0,0.0,0.0,-0.014349573826021289,-0.010832286102559544,1.4029750717493335e-8,0.0
t122,0.0,0.0,0.0,0.0,0.0,-0.014349575060106054,-0.011756990221337549,1.4008461338268524e-8,0.0
t123,0.0,0.0,0.0,0.0,0.0,-0.014349576264660926,-0.012661437940927178,1.412573769962341e-8,0.0
t124,0.0,0.0,0.0,0.0,0.0,-0.014349577455317068,-0.0135651336045183,1.410968598034807e-8,0.0
t125,0.0,0.0,0.0,0.0,0.0,-0.014349578642357272,-0.014481370634293007,1.3930259023899845e-8,0.0
t126,0.0,0.0,0.0,0.0,0.0,-0.0143495742087779,-0.010842166439832322,1.4752341282147745e-8,0.0
t127,0.0,0.0,0.0,0.0,0.0,-0.014349575410371409,-0.011746564690470742,1.4804684768994585e-8,0.0
t128,0.0,0.0,0.0,0.0,0.0,-0.014349576585281338,-0.012644077667089465,1.4860146025927825e-8,0.0
t129,0.0,0.0,0.0,0.0,0.0,-0.014349577744973896,-0.013545555154618482,1.489607114375732e-8,0.0
t130,0.0,0.0,0.0,0.0,0.0,-0.014349578957165939,-0.014482265151904422,1.4954024224955232e-8,0.0
t131,0.0,0.0,0.0,0.0,0.0,-0.01434957448558786,-0.010877805355257363,1.5883787803715424e-8,0.0
t132,0.0,0.0,0.0,0.0,0.0,-0.014349575662113867,-0.011819475118916284,1.6076775197846584e-8,0.0
t133,0.0,0.0,0.0,0.0,0.0,-0.014349576824283916,-0.01275600978650142,1.6018554988621072e-8,0.0
t134,0.0,0.0,0.0,0.0,0.0,-0.014349578011463181,-0.013706572604340437,1.6125530627939078e-8,0.0
t135,0.0,0.0,0.0,0.0,0.0,-0.014349579194642002,-0.014667073786798148,1.6021012559912563e-8,0.0
t136,0.0,0.0,0.0,0.0,0.0,-0.014349574697223512,-0.011090517263422316,1.689170473998147e-8,0.0
t137,0.0,0.0,0.0,0.0,0.0,-0.014349575871301186,-0.012048208021904025,1.7015023598618904e-8,0.0
t138,0.0,0.0,0.0,0.0,0.0,-0.014349577056641357,-0.013010634599852102,1.729375089597196e-8,0.0
t139,0.0,0.0,0.0,0.0,0.0,-0.014349578230500096,-0.013981975515875229,1.7540565787684318e-8,0.0
t140,0.0,0.0,0.0,0.0,0.0,-0.014349579403061278,-0.014966476676459475,1.7717230027409622e-8,0.0
t141,0.0,0.0,0.0,0.0,0.0,-0.014349574891620285,-0.011420231585960465,1.8916641839033202e-8,0.0
t142,0.0,0.0,0.0,0.0,0.0,-0.014349576096256794,-0.012394066442699612,1.9466870740503787e-8,0.0
t143,0.0,0.0,0.0,0.0,0.0,-0.014349577270703379,-0.013357587209449934,2.0231406480806127e-8,0.0
t144,0.0,0.0,0.0,0.0,0.0,-0.014349578431865493,-0.014332264217309923,2.084283667258705e-8,0.0
t145,0.0,0.0,0.0,0.0,0.0,-0.01434957958681732,-0.015327965524541525,2.117114646054508e-8,0.0
t146,0.0,0.0,0.0,0.0,0.0,-0.01434957509611228,-0.01182079871341926,2.2450018261446978e-8,0.0
t147,0.0,0.0,0.0,0.0,0.0,-0.01434957623086911,-0.012813841175653271,2.2843820309321955e-8,0.0
t148,0.0,0.0,0.0,0.0,0.0,-0.01434957734234851,-0.013803553336418369,2.307084843085966e-8,0.0
t149,0.0,0.0,0.0,0.0,0.0,-0.01434957843677628,-0.014788460820349467,2.318235800161724e-8,0.0
t150,0.0,0.0,0.0,0.0,0.0,-0.014349579578769017,-0.01579942060342839,2.334947906498887e-8,0.0
t151,0.0,0.0,0.0,0.0,0.0,-0.01434957501910566,-0.012296183578665111,2.408941776046193e-8,0.0
t152,0.0,0.0,0.0,0.0,0.0,-0.014349576115960671,-0.013282535525750813,2.384496349587433e-8,0.0
t153,0.0,0.0,0.0,0.0,0.0,-0.014349577188941713,-0.014239398235518199,2.3454039663467923e-8,0.0
t154,0.0,0.0,0.0,0.0,0.0,-0.014349578306617644,-0.015187579958340037,2.3221457099696552e-8,0.0
t155,0.0,0.0,0.0,0.0,0.0,-0.014349579416788097,-0.016155687104111104,2.2610883977612286e-8,0.0
t156,0.0,0.0,0.0,0.0,0.0,-0.014349574814524039,-0.012594003821421474,2.2746595883336626e-8,0.0
t157,0.0,0.0,0.0,0.0,0.0,-0.01434957588681595,-0.013513416476683505,2.22000154965073e-8,0.0
t158,0.0,0.0,0.0,0.0,0.0,-0.014349577003440936,-0.014408727620202932,2.2090936803799904e-8,0.0
t159,0.0,0.0,0.0,0.0,0.0,-0.014349578101263598,-0.015304539060716564,2.1843465285362692e-8,0.0
t160,0.0,0.0,0.0,0.0,0.0,-0.014349579195173637,-0.016227418069977913,2.1401998982095214e-8,0.0
t161,0.0,0.0,0.0,0.0,0.0,-0.014349574555906576,-0.012625307769814626,2.179341092045973e-8,0.0
t162,0.0,0.0,0.0,0.0,0.0,-0.014349575685187823,-0.013545286266245704,2.192365711699023e-8,0.0
t163,0.0,0.0,0.0,0.0,0.0,-0.014349576791138303,-0.014508958153823096,2.2268356024033262e-8,0.0
t164,0.0,0.0,0.0,0.0,0.0,-0.014349577890822116,-0.015496140403967613,2.238242626909837e-8,0.0
t165,0.0,0.0,0.0,0.0,0.0,-0.014349578986060709,-0.016451239265254942,2.2256781491559214e-8,0.0
t166,0.0,0.0,0.0,0.0,0.0,-0.014349574436552244,-0.013000884944272229,2.3156395385186915e-8,0.0
t167,0.0,0.0,0.0,0.0,0.0,-0.01434957553337822,-0.013959205000810377,2.3182383919561234e-8,0.0
t168,0.0,0.0,0.0,0.0,0.0,-0.014349576604279985,-0.014920606193693259,2.303696619520458e-8,0.0
t169,0.0,0.0,0.0,0.0,0.0,-0.014349577654754217,-0.015868442934195228,2.2593819539798218e-8,0.0
t170,0.0,0.0,0.0,0.0,0.0,-0.01434957873363549,-0.016808080830824496,2.167272483247443e-8,0.0
t171,0.0,0.0,0.0,0.0,0.0,-0.014349574107061728,-0.013350546054473741,2.14117839649981e-8,0.0
t172,0.0,0.0,0.0,0.0,0.0,-0.014349575165303167,-0.014278923942463459,2.0364421183138537e-8,0.0
t173,0.0,0.0,0.0,0.0,0.0,-0.014349576210449407,-0.015186107886401717,1.9111820190158743e-8,0.0
t174,0.0,0.0,0.0,0.0,0.0,-0.01434957725106915,-0.01607988819354387,1.8078142579669165e-8,0.0
t175,0.0,0.0,0.0,0.0,0.0,-0.014349578308561173,-0.016969384678865575,1.710918107842181e-8,0.0
t176,0.0,0.0,0.0,0.0,0.0,-0.01434957363671852,-0.013432729305644627,1.7241399605713916e-8,0.0
t177,0.0,0.0,0.0,0.0,0.0,-0.014349574687288971,-0.014326595145201182,1.6753859683291086e-8,0.0
t178,0.0,0.0,0.0,0.0,0.0,-0.014349575726665459,-0.015220682682448883,1.633508663495283e-8,0.0
t179,0.0,0.0,0.0,0.0,0.0,-0.014349576768127776,-0.016117249964799223,1.597273653259437e-8,0.0
t180,0.0,0.0,0.0,0.0,0.0,-0.014349577824976594,-0.017017900799138466,1.560635270809729e-8,0.0
t181,0.0,0.0,0.0,0.0,0.0,-0.014349573153810774,-0.013495132086723809,1.6322385719904584e-8,0.0
t182,0.0,0.0,0.0,0.0,0.0,-0.014349574195923715,-0.014411017337493849,1.659562686909678e-8,0.0
t183,0.0,0.0,0.0,0.0,0.0,-0.014349575226400868,-0.01515886326760864,1.725612350430796e-8,0.0
t184,0.0,0.0,0.0,0.0,0.0,-0.014349576260381523,-0.01594613026367979,1.779410603801366e-8,0.0
t185,0.0,0.0,0.0,0.0,0.0,-0.014349577297768736,-0.016764614268780564,1.811278704029591e-8,0.0
t186,0.0,0.0,0.0,0.0,0.0,-0.014349572607852395,-0.013166771455038865,1.9224225409742602e-8,0.0
t187,0.0,0.0,0.0,0.0,0.0,-0.014349573606870811,-0.014017012292082789,1.9285683526407425e-8,0.0
t188,0.0,0.0,0.0,0.0,0.0,-0.014349574580128975,-0.014875813134288728,1.8822245500147293e-8,0.0
t189,0.0,0.0,0.0,0.0,0.0,-0.014349575537971561,-0.015740741690547636,1.8030428160603324e-8,0.0
t190,0.0,0.0,0.0,0.0,0.0,-0.014349576492308178,-0.016606844872569086,1.6984060099051984e-8,0.0
t191,0.0,0.0,0.0,0.0,0.0,-0.01434957170522431,-0.01304745197946843,1.6772573694943884e-8,0.0
t192,0.0,0.0,0.0,0.0,0.0,-0.014349572629666331,-0.0138812894009379,1.5794890623761026e-8,0.0
t193,0.0,0.0,0.0,0.0,0.0,-0.014349573529503935,-0.014867217819108077,1.4472667782474384e-8,0.0
t194,0.0,0.0,0.0,0.0,0.0,-0.014349574416107312,-0.01578850103558072,1.3177998122606102e-8,0.0
t195,0.0,0.0,0.0,0.0,0.0,-0.01434957531773897,-0.016655315014149585,1.1778967575588645e-8,0.0
t196,0.0,0.0,0.0,0.0,0.0,-0.014349570452476914,-0.013052761034340625,1.1209310287828374e-8,0.0
t197,0.0,0.0,0.0,0.0,0.0,-0.014349571335922098,-0.01380879396811756,9.885761276028208e-9,0.0
t198,0.0,0.0,0.0,0.0,0.0,-0.01434957219730842,-0.014361298629148155,8.415507921200978e-9,0.0
t199,0.0,0.0,0.0,0.0,0.0,-0.014349573050306416,-0.014847784551333428,6.749435824187619e-9,0.0
t200,0.0,0.0,0.0,0.0,0.0,-0.014349573898671562,-0.015280244238614711,4.766621365141796e-9,0.0
t201,0.0,0.0,0.0,0.0,0.0,-0.014349568941704333,-0.011140281954670055,3.4838029937130146e-9,0.0
t202,0.0,0.0,0.0,0.0,0.0,-0.0143495697517294,-0.011419432910680387,1.1191013367428588e-9,0.0
t203,0.0,0.0,0.0,0.0,0.0,-0.014349570601316907,-0.01201670078653804,-1.4401585450490249e-9,0.0
t204,0.0,0.0,0.0,0.0,0.0,-0.01434957136921076,-0.01267113750123002,-4.446528295007869e-9,0.0
t205,0.0,0.0,0.0,0.0,0.0,-0.014349572119403374,-0.013533877775221213,-7.766941792613389e-9,0.0
t206,0.0,0.0,0.0,0.0,0.0,-0.014349567047318336,-0.009891877315939943,-9.872929346391487e-9,0.0
t207,0.0,0.0,0.0,0.0,0.0,-0.014349567829879648,-0.010843078640637726,-1.2861418198178323e-8,0.0
t208,0.0,0.0,0.0,0.0,0.0,-0.01434956868124314,-0.011719242754975767,-1.5733055907071096e-8,0.0
t209,0.0,0.0,0.0,0.0,0.0,-0.014349569599622514,-0.012614770870874401,-1.846325565406353e-8,0.0
t210,0.0,0.0,0.0,0.0,0.0,-0.014349570555425111,-0.013537025030478567,-2.0980370927804218e-8,0.0
t211,0.0,0.0,0.0,0.0,0.0,-0.01434956570981799,-0.009867565150876997,-2.2235451549921118e-8,0.0
t212,0.0,0.0,0.0,0.0,0.0,-0.014349566695701015,-0.010725162529035881,-2.4545127720262618e-8,0.0
t213,0.0,0.0,0.0,0.0,0.0,-0.014349567706640873,-0.011221155139133136,-2.667626650965962e-8,0.0
t214,0.0,0.0,0.0,0.0,0.0,-0.014349568744085772,-0.01176632032048505,-2.8723140310640943e-8,0.0
t215,0.0,0.0,0.0,0.0,0.0,-0.014349569777673772,-0.012369510452456545,-3.072510220085614e-8,0.0
t216,0.0,0.0,0.0,0.0,0.0,-0.014349565045542299,-0.00854095231774334,-3.177838970230783e-8,0.0
t217,0.0,0.0,0.0,0.0,0.0,-0.014349566065282867,-0.009230147170034767,-3.362372136194338e-8,0.0
t218,0.0,0.0,0.0,0.0,0.0,-0.014349567096693367,-0.009965239610564038,-3.5348059908011784e-8,0.0
t219,0.0,0.0,0.0,0.0,0.0,-0.014349568090308726,-0.010744643332956244,-3.696140006693221e-8,0.0
t220,0.0,0.0,0.0,0.0,0.0,-0.01434956906446723,-0.011577027298463322,-3.845420510271665e-8,0.0
t221,0.0,0.0,0.0,0.0,0.0,-0.014349564308490973,-0.007952580388100618,-3.885886564392669e-8,0.0
t222,0.0,0.0,0.0,0.0,0.0,-0.014349565336208616,-0.008850822774274774,-4.0022682667648414e-8,0.0
t223,0.0,0.0,0.0,0.0,0.0,-0.014349566334191944,-0.009766122248675976,-4.075201725199736e-8,0.0
t224,0.0,0.0,0.0,0.0,0.0,-0.014349567330566686,-0.010683562672622736,-4.1282046692167664e-8,0.0
t225,0.0,0.0,0.0,0.0,0.0,-0.014349568361487446,-0.011605285655424392,-4.162582205528745e-8,0.0
t226,0.0,0.0,0.0,0.0,0.0,-0.014349563676066901,-0.008177324137133558,-4.065344165417448e-8,0.0
t227,0.0,0.0,0.0,0.0,0.0,-0.014349564689855905,-0.009122757972607936,-4.066849284789193e-8,0.0
t228,0.0,0.0,0.0,0.0,0.0,-0.014349565716570313,-0.010065879801237075,-4.05094104560026e-8,0.0
t229,0.0,0.0,0.0,0.0,0.0,-0.014349566778805414,-0.011009545269174605,-4.017355201991206e-8,0.0
t230,0.0,0.0,0.0,0.0,0.0,-0.014349567861203678,-0.011968449862638272,-3.9689502966405665e-8,0.0
t231,0.0,0.0,0.0,0.0,0.0,-0.014349563263132102,-0.008551064020444463,-3.764461447682592e-8,0.0
t232,0.0,0.0,0.0,0.0,0.0,-0.014349564359946942,-0.009506483774992212,-3.685364883236072e-8,0.0
t233,0.0,0.0,0.0,0.0,0.0,-0.014349565471795733,-0.010431129590279442,-3.637859156415072e-8,0.0
t234,0.0,0.0,0.0,0.0,0.0,-0.014349566595075946,-0.011356462762329511,-3.58165422638639e-8,0.0
t235,0.0,0.0,0.0,0.0,0.0,-0.014349567735451442,-0.012292894484395977,-3.5192470932046745e-8,0.0
