Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal
t15227,0.0,0.0,0.0,0.0,2519.5435379031087,0.37740884091580834,265.7545169908734,0.6614392892872464,0.0
t15228,0.0,0.0,0.0,0.0,2520.271628809331,0.4086508391033368,265.85708983132054,1.2509076342039547,0.0
t15229,0.0,0.0,0.0,0.0,2521.0274373117354,0.4381923047735774,265.9728324362747,1.9875767926741255,0.0
t15230,0.0,0.0,0.0,0.0,2521.6813075971827,0.4661980014066165,266.09773979514245,2.8174122832385624,0.0
t15231,0.0,0.0,0.0,0.0,2522.2997066392973,0.492762070853733,266.2298327275926,3.7940909863807097,0.0
t15232,0.0,0.0,0.0,0.0,2522.8920509377517,0.51783970756059,266.367668287804,4.899040083360062,0.0
t15233,0.0,0.0,0.0,0.0,2523.5076228291923,0.5413255668830014,266.5114330307413,6.121787544733794,0.0
t15234,0.0,0.0,0.0,0.0,2524.025211462998,0.5641316811334336,266.658940877708,7.443863696089945,0.0
t15235,0.0,0.0,0.0,0.0,2524.5070769552085,0.5862161409084331,266.8104239241961,8.934179903430207,0.0
t15236,0.0,0.0,0.0,0.0,2524.9622467694408,0.6075505974837024,266.9656555103798,10.561126422431983,0.0
t15237,0.0,0.0,0.0,0.0,2525.4381891481103,0.6280164649614894,267.124082399212,12.302557759940436,0.0
t15238,0.0,0.0,0.0,0.0,2525.8191400020182,0.6477598856679128,267.28502929502986,14.131359997509238,0.0
t15239,0.0,0.0,0.0,0.0,2526.1650780986465,0.6669967457034912,267.4480533250554,16.003090432322644,0.0
t15240,0.0,0.0,0.0,0.0,2526.4845949701007,0.6857670795724109,267.6107733262478,17.91147038100098,0.0
t15241,0.0,0.0,0.0,0.0,2526.8207707942533,0.7040903466725243,267.77497333597165,19.84795700054468,0.0
t15242,0.0,0.0,0.0,0.0,2527.075260357909,0.7218618428559391,267.9409005178423,21.833440538851786,0.0
t15243,0.0,0.0,0.0,0.0,2527.3002910166924,0.7392114813497248,268.1073743204931,23.645615792805778,0.0
t15244,0.0,0.0,0.0,0.0,2527.5038583945075,0.7562638365556269,268.275996163309,25.354761047950426,0.0
t15245,0.0,0.0,0.0,0.0,2527.725984421909,0.7729448292699217,268.4454203974633,26.583103595907367,0.0
t15246,0.0,0.0,0.0,0.0,2527.8711847885324,0.7895052960515344,268.6134675090754,27.820509075199652,0.0
t15247,0.0,0.0,0.0,0.0,2527.9886275043123,0.8055258623093844,268.78096129846455,29.034306099961277,0.0
t15248,0.0,0.0,0.0,0.0,2528.082424273541,0.8212108111468404,268.9543025372545,29.750736160267188,0.0
t15249,0.0,0.0,0.0,0.0,2528.1918881238475,0.836579642771275,269.1276469664695,30.4976711964019,0.0
t15250,0.0,0.0,0.0,0.0,2528.22750306919,0.851870722773104,269.29956667858596,31.22613083418054,0.0
t15251,0.0,0.0,0.0,0.0,2528.2357303681665,0.866853238721618,269.47082470456763,31.915850203966876,0.0
t15252,0.0,0.0,0.0,0.0,2528.2207700055333,0.8814378513734235,269.6411409413729,32.6648001143223,0.0
t15253,0.0,0.0,0.0,0.0,2528.2179416975396,0.8956996900628708,269.8169477588489,33.10586296123214,0.0
t15254,0.0,0.0,0.0,0.0,2528.156679068295,0.9100115246997165,269.99048769102376,33.576871438769146,0.0
t15255,0.0,0.0,0.0,0.0,2528.080479235834,0.9241062645547887,270.1630147143443,34.54362373488803,0.0
t15256,0.0,0.0,0.0,0.0,2527.992810008379,0.9379708274268759,270.33619769195997,35.309681337855636,0.0
t15257,0.0,0.0,0.0,0.0,2527.9271135173476,0.9515409401512935,270.51033490661496,36.03578614734357,0.0
t15258,0.0,0.0,0.0,0.0,2527.8057231545727,0.9651131961778564,270.6828878167325,36.399326947365196,0.0
t15259,0.0,0.0,0.0,0.0,2527.6696455585484,0.9785363064629181,270.8554416861788,36.77810957228981,0.0
t15260,0.0,0.0,0.0,0.0,2527.52155089306,0.9918158372766211,271.0280304344989,37.213700622478385,0.0
t15261,0.0,0.0,0.0,0.0,2527.3924878027624,1.004848095671874,271.20107737740943,37.665304784318586,0.0
t15262,0.0,0.0,0.0,0.0,2527.2113498874837,1.0178390300363984,271.37424141395195,38.174619215051514,0.0
t15263,0.0,0.0,0.0,0.0,2527.0153305566478,1.0307222702393668,271.5470153379289,38.498615063031735,0.0
t15264,0.0,0.0,0.0,0.0,2526.8065554446357,1.0434880475380988,271.7218734172046,38.95821775108638,0.0
t15265,0.0,0.0,0.0,0.0,2526.621991784133,1.0560457907511116,271.89718246376606,38.87311631598058,0.0
t15266,0.0,0.0,0.0,0.0,2526.3877879053166,1.0686590469617605,272.0712238121949,39.002007211569925,0.0
t15267,0.0,0.0,0.0,0.0,2526.138868747409,1.0810095888975162,272.2444638235082,39.24186848708671,0.0
t15268,0.0,0.0,0.0,0.0,2525.8755515599187,1.0932895118038655,272.42394439238683,39.316171304882516,0.0
t15269,0.0,0.0,0.0,0.0,2525.6274394005104,1.105323118139546,272.60305195419016,39.44392561974663,0.0
t15270,0.0,0.0,0.0,0.0,2525.330475164743,1.1174563906707806,272.7806455448285,39.64135093407012,0.0
t15271,0.0,0.0,0.0,0.0,2525.0185543771186,1.1294682811289332,272.95748194789485,39.864262190871585,0.0
t15272,0.0,0.0,0.0,0.0,2524.6910830468833,1.14125801009883,273.1332846310593,40.12128028423884,0.0
t15273,0.0,0.0,0.0,0.0,2524.3787462687574,1.1528126865498918,273.31511304896526,40.26255618027473,0.0
t15274,0.0,0.0,0.0,0.0,2524.0165007034766,1.1645223519839034,273.4936289238134,40.3903922772024,0.0
t15275,0.0,0.0,0.0,0.0,2523.6386365382987,1.176133942341356,273.6706438280999,40.93466399567493,0.0
t15276,0.0,0.0,0.0,0.0,2523.2481954942336,1.187626219625449,273.8479868088418,41.314932859172934,0.0
t15277,0.0,0.0,0.0,0.0,2522.8683821764935,1.1988896447780357,274.0266537356145,41.61828208590953,0.0
t15278,0.0,0.0,0.0,0.0,2522.445981227758,1.2102567750911315,274.203252699724,41.81343455969006,0.0
t15279,0.0,0.0,0.0,0.0,2522.01185382162,1.2215335833612526,274.37975649963715,41.95039883463146,0.0
t15280,0.0,0.0,0.0,0.0,2521.567424195886,1.2327263238466182,274.5564595714156,42.123582554957935,0.0
t15281,0.0,0.0,0.0,0.0,2521.1371113178525,1.2437353757572382,274.7339960247377,42.291657614381265,0.0
t15282,0.0,0.0,0.0,0.0,2520.6648613273323,1.2547403202818344,274.9118418389857,42.52286847160978,0.0
t15283,0.0,0.0,0.0,0.0,2520.180304613622,1.2656939148604613,275.0897569231967,42.67207480123376,0.0
t15284,0.0,0.0,0.0,0.0,2519.6845692221536,1.2765597143872283,275.27009278364784,42.809732999341385,0.0
t15285,0.0,0.0,0.0,0.0,2519.203357436811,1.2872566156804137,275.4515342105063,42.54733961431749,0.0
t15286,0.0,0.0,0.0,0.0,2518.679593145336,1.2980504424765298,275.6321183272148,42.43294521778816,0.0
t15287,0.0,0.0,0.0,0.0,2518.1436718123873,1.3086418873420782,275.81218540484514,42.40595969090944,0.0
t15288,0.0,0.0,0.0,0.0,2517.596099815688,1.3192400868209548,275.9988570549824,42.34301773595601,0.0
t15289,0.0,0.0,0.0,0.0,2517.0643074391623,1.329607188827373,276.18463352161405,42.35763795236096,0.0
t15290,0.0,0.0,0.0,0.0,2516.498398424809,1.3402276786572098,276.36940067710526,42.35930716129328,0.0
t15291,0.0,0.0,0.0,0.0,2515.930665800986,1.3506855051790798,276.55327379852906,42.35445296215805,0.0
t15292,0.0,0.0,0.0,0.0,2515.3620276593006,1.3609578053181994,276.7360981023197,42.385351076354965,0.0
t15293,0.0,0.0,0.0,0.0,2514.8215186773236,1.3710460196033531,276.9253001208545,42.397320751183265,0.0
t15294,0.0,0.0,0.0,0.0,2514.244530560441,1.381374625643295,277.1106606123523,42.38297202483941,0.0
t15295,0.0,0.0,0.0,0.0,2513.6655395354073,1.3915788030812646,277.2947218978871,42.70961945008867,0.0
t15296,0.0,0.0,0.0,0.0,2513.085656381684,1.401672280163811,277.4792777504524,42.88537351837188,0.0
t15297,0.0,0.0,0.0,0.0,2512.536679662284,1.4114768531899609,277.6649985961218,43.00741575010213,0.0
t15298,0.0,0.0,0.0,0.0,2511.9481905715256,1.4215777844835582,277.84932669336246,43.02034181297725,0.0
t15299,0.0,0.0,0.0,0.0,2511.357425281129,1.43157325139201,278.03386999673813,43.050171288204375,0.0
t15300,0.0,0.0,0.0,0.0,2510.7657864371868,1.4414997054466758,278.218921169422,43.108913281594084,0.0
t15301,0.0,0.0,0.0,0.0,2510.2075045608635,1.451201717699585,278.4042175648306,43.14449949373741,0.0
t15302,0.0,0.0,0.0,0.0,2509.612887327776,1.4610628322518102,278.5909829883309,43.185369999774885,0.0
t15303,0.0,0.0,0.0,0.0,2509.0210885292418,1.4708556251241556,278.77772582728795,43.1805806541387,0.0
t15304,0.0,0.0,0.0,0.0,2508.434059166391,1.4805837551302472,278.9671048218651,43.2225894750584,0.0
t15305,0.0,0.0,0.0,0.0,2507.8879271055584,1.4900968667777525,279.1563236817003,42.8963401535462,0.0
t15306,0.0,0.0,0.0,0.0,2507.3033064341957,1.4998537263506055,279.3460029536615,42.76344033273804,0.0
t15307,0.0,0.0,0.0,0.0,2506.720907848992,1.5093589279932194,279.53504432584435,42.70836698744297,0.0
t15308,0.0,0.0,0.0,0.0,2506.1437486375203,1.5188641170169166,279.7309898132077,42.54226118671462,0.0
t15309,0.0,0.0,0.0,0.0,2505.608954676868,1.5281571397265807,279.9262004333773,42.41747084898601,0.0
t15310,0.0,0.0,0.0,0.0,2505.032519923067,1.5376886715145826,280.12043725059823,42.30787738034369,0.0
t15311,0.0,0.0,0.0,0.0,2504.457760750273,1.5470814122819543,280.3140024942194,42.2211971959461,0.0
t15312,0.0,0.0,0.0,0.0,2503.885397856464,1.556327082766742,280.50663537340574,42.15763569553278,0.0
