Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
t43,0.0,0.0,0.0,0.0,0.0,9.983554256428546e-11,9.872500161599471e-11,1.8813014861036542e-10,3.866906927906456e-10
t44,0.0,0.0,0.0,0.0,0.0,9.975613085360283e-11,9.881644190373316e-11,1.9114519776130994e-10,3.8971777051864593e-10
t45,0.0,0.0,0.0,0.0,0.0,9.969856042873244e-11,9.891605525414898e-11,1.9441015833540556e-10,3.93024774018287e-10
t46,0.0,0.0,0.0,0.0,0.0,9.941265328664643e-11,9.872580645951465e-11,1.8318271895758937e-10,3.8132117870375046e-10
t47,0.0,0.0,0.0,0.0,0.0,9.959145769337249e-11,9.89116742045841e-11,1.862747127695832e-10,3.847778446675398e-10
t48,0.0,0.0,0.0,0.0,0.0,1.0019889537101104e-10,9.895869908025936e-11,1.8925443662907054e-10,3.8841203108034095e-10
t49,0.0,0.0,0.0,0.0,0.0,1.0058268265745671e-10,9.907623293293967e-11,1.9235522362503275e-10,3.920141392154291e-10
t50,0.0,0.0,0.0,0.0,0.0,1.0065617067134686e-10,9.914169145499293e-11,1.9547205141881842e-10,3.952699135451582e-10
t51,0.0,0.0,0.0,0.0,0.0,1.0042386911002069e-10,9.890050404203077e-11,1.8397158798067634e-10,3.832959611327278e-10
t52,0.0,0.0,0.0,0.0,0.0,1.0027979661340421e-10,9.902846505323766e-11,1.8686807152867452e-10,3.861763331953164e-10
t53,0.0,0.0,0.0,0.0,0.0,1.005211791506231e-10,9.901209550818955e-11,1.896211108503336e-10,3.8915438550914625e-10
t54,0.0,0.0,0.0,0.0,0.0,1.0059345852250702e-10,9.908010900287545e-11,1.9251440137481176e-10,3.921879689001942e-10
t55,0.0,0.0,0.0,0.0,0.0,1.0066773019170556e-10,9.914562086087286e-11,1.9561738908098202e-10,3.9543074013356045e-10
t56,0.0,0.0,0.0,0.0,0.0,1.0046855088191734e-10,9.891099807407324e-11,1.84071765307916e-10,3.8345131426390657e-10
t57,0.0,0.0,0.0,0.0,0.0,1.0039046222957795e-10,9.904807725003527e-11,1.8696577834456307e-10,3.864043178241763e-10
t58,0.0,0.0,0.0,0.0,0.0,1.0065235141903122e-10,9.90411197186272e-11,1.897082814320998e-10,3.8940175256975823e-10
