Time,Weight
1,16.043956043956044
2,16.043956043956044
3,16.043956043956044
4,16.043956043956044
5,16.043956043956044
6,16.043956043956044
7,16.043956043956044
8,16.043956043956044
9,16.043956043956044
10,16.043956043956044
11,16.043956043956044
12,16.043956043956044
13,16.043956043956044
14,16.043956043956044
15,16.043956043956044
16,16.043956043956044
17,16.043956043956044
18,16.043956043956044
19,16.043956043956044
20,16.043956043956044
21,16.043956043956044
22,16.043956043956044
23,16.043956043956044
24,16.043956043956044
25,16.043956043956044
26,16.043956043956044
27,16.043956043956044
28,16.043956043956044
29,16.043956043956044
30,16.043956043956044
31,16.043956043956044
32,16.043956043956044
33,16.043956043956044
34,16.043956043956044
35,16.043956043956044
36,16.043956043956044
37,16.043956043956044
38,16.043956043956044
39,16.043956043956044
40,16.043956043956044
41,16.043956043956044
42,16.043956043956044
43,16.043956043956044
44,16.043956043956044
45,16.043956043956044
46,16.043956043956044
47,16.043956043956044
48,16.043956043956044
49,16.043956043956044
50,16.043956043956044
51,16.043956043956044
52,16.043956043956044
53,16.043956043956044
54,16.043956043956044
55,16.043956043956044
56,16.043956043956044
57,16.043956043956044
58,16.043956043956044
59,16.043956043956044
60,16.043956043956044
61,16.043956043956044
62,16.043956043956044
63,16.043956043956044
64,16.043956043956044
65,16.043956043956044
66,16.043956043956044
67,16.043956043956044
68,16.043956043956044
69,16.043956043956044
70,16.043956043956044
71,16.043956043956044
72,16.043956043956044
73,16.043956043956044
74,16.043956043956044
75,16.043956043956044
76,16.043956043956044
77,16.043956043956044
78,16.043956043956044
79,16.043956043956044
80,16.043956043956044
81,16.043956043956044
82,16.043956043956044
83,16.043956043956044
84,16.043956043956044
85,16.043956043956044
86,16.043956043956044
87,16.043956043956044
88,16.043956043956044
89,16.043956043956044
90,16.043956043956044
91,16.043956043956044
92,16.043956043956044
93,16.043956043956044
94,16.043956043956044
95,16.043956043956044
96,16.043956043956044
97,16.043956043956044
98,16.043956043956044
99,16.043956043956044
100,16.043956043956044
101,16.043956043956044
102,16.043956043956044
103,16.043956043956044
104,16.043956043956044
105,16.043956043956044
106,16.043956043956044
107,16.043956043956044
108,16.043956043956044
109,16.043956043956044
110,16.043956043956044
111,16.043956043956044
112,16.043956043956044
113,16.043956043956044
114,16.043956043956044
115,16.043956043956044
116,16.043956043956044
117,16.043956043956044
118,16.043956043956044
119,16.043956043956044
120,16.043956043956044
121,16.043956043956044
122,16.043956043956044
123,16.043956043956044
124,16.043956043956044
125,16.043956043956044
126,16.043956043956044
127,16.043956043956044
128,16.043956043956044
129,16.043956043956044
130,16.043956043956044
131,16.043956043956044
132,16.043956043956044
133,16.043956043956044
134,16.043956043956044
135,16.043956043956044
136,16.043956043956044
137,16.043956043956044
138,16.043956043956044
139,16.043956043956044
140,16.043956043956044
141,16.043956043956044
142,16.043956043956044
143,16.043956043956044
144,16.043956043956044
145,16.043956043956044
146,16.043956043956044
147,16.043956043956044
148,16.043956043956044
149,16.043956043956044
150,16.043956043956044
151,16.043956043956044
152,16.043956043956044
153,16.043956043956044
154,16.043956043956044
155,16.043956043956044
156,16.043956043956044
157,16.043956043956044
158,16.043956043956044
159,16.043956043956044
160,16.043956043956044
161,16.043956043956044
162,16.043956043956044
163,16.043956043956044
164,16.043956043956044
165,16.043956043956044
