Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro
t74,0.0,0.0,0.0,0.0,0.0,-0.1630434782616902,-0.16304347826086615,-0.3594724479727912
t75,0.0,0.0,0.0,0.0,0.0,-0.16304347826164917,-0.163043478260865,-0.3611923197136617
t76,0.0,0.0,0.0,0.0,0.0,-0.16304347826155477,-0.16304347826086255,-0.3436038800459377
t77,0.0,0.0,0.0,0.0,0.0,-0.16304347826150822,-0.1630434782608613,-0.3439274256628957
t78,0.0,0.0,0.0,0.0,0.0,-0.16304347826145832,-0.16304347826086002,-0.34310365588270325
t79,0.0,0.0,0.0,0.0,0.0,-0.1630434782614045,-0.16304347826085866,-0.34123318560978605
t80,0.0,0.0,0.0,0.0,0.0,-0.1630434782613459,-0.16304347826085727,-0.33820428623708193
t81,0.0,0.0,0.0,0.0,0.0,-0.16304347826121574,-0.16304347826085439,-0.3124047852322737
t82,0.0,0.0,0.0,0.0,0.0,-0.16304347826114418,-0.1630434782608529,-0.30444742703878924
t83,0.0,0.0,0.0,0.0,0.0,-0.16304347826106347,-0.16304347826085158,-0.29474735048279216
t84,0.0,0.0,0.0,0.0,0.0,-0.16304347826097032,-0.16304347826085022,-0.28070300375566326
t85,0.0,0.0,0.0,0.0,0.0,-0.1630434782608591,-0.16304347826084878,-0.26068212591168716
t86,0.0,0.0,0.0,0.0,0.0,-0.16304347826063673,-0.1630434782608455,-0.18985562662922972
t87,0.0,0.0,0.0,0.0,0.0,-0.1630434782605311,-0.16304347826084375,-0.15005830852033164
t88,0.0,0.0,0.0,0.0,0.0,-0.16304347826042292,-0.1630434782608419,-0.12620331309027208
t89,0.0,0.0,0.0,0.0,0.0,-0.1630434782603363,-0.16304347826083984,-0.10991640800748446
t90,0.0,0.0,0.0,0.0,0.0,-0.1630434782602652,-0.16304347826083782,-0.09888826187107348
t91,0.0,0.0,0.0,0.0,0.0,-0.16304347826013646,-0.16304347826083376,-0.0671034340851694
t92,0.0,0.0,0.0,0.0,0.0,-0.16304347826008453,-0.1630434782608318,-0.061506496234585546
t93,0.0,0.0,0.0,0.0,0.0,-0.16304347826003818,-0.16304347826082966,-0.05712321730965263
t94,0.0,0.0,0.0,0.0,0.0,-0.16304347825999596,-0.16304347826082766,-0.05486568588647708
t95,0.0,0.0,0.0,0.0,0.0,-0.16304347825995727,-0.16304347826082582,-0.05453681573847339
t96,0.0,0.0,0.0,0.0,0.0,-0.16304347825987542,-0.1630434782608225,-0.035782588197896606
t97,0.0,0.0,0.0,0.0,0.0,-0.16304347825984286,-0.16304347826082094,-0.03737797040400848
t98,0.0,0.0,0.0,0.0,0.0,-0.16304347825981308,-0.1630434782608195,-0.03937838634241789
t99,0.0,0.0,0.0,0.0,0.0,-0.16304347825978527,-0.16304347826081814,-0.04190788011236462
t100,0.0,0.0,0.0,0.0,0.0,-0.16304347825975907,-0.1630434782608169,-0.04508716163751628
t101,0.0,0.0,0.0,0.0,0.0,-0.1630434782596973,-0.16304347826081447,-0.029893770745216507
t102,0.0,0.0,0.0,0.0,0.0,-0.16304347825967455,-0.16304347826081333,-0.03310859249863998
t103,0.0,0.0,0.0,0.0,0.0,-0.16304347825965343,-0.1630434782608123,-0.03605840062811808
t104,0.0,0.0,0.0,0.0,0.0,-0.16304347825963342,-0.1630434782608113,-0.039216019742033724
t105,0.0,0.0,0.0,0.0,0.0,-0.1630434782596143,-0.1630434782608104,-0.04281867565692991
t106,0.0,0.0,0.0,0.0,0.0,-0.1630434782595638,-0.16304347826080848,-0.02859016286778922
t107,0.0,0.0,0.0,0.0,0.0,-0.16304347825954665,-0.16304347826080764,-0.03196231399411065
t108,0.0,0.0,0.0,0.0,0.0,-0.1630434782595307,-0.16304347826080687,-0.0349958025554056
t109,0.0,0.0,0.0,0.0,0.0,-0.16304347825951535,-0.16304347826080615,-0.03799824953359193
t110,0.0,0.0,0.0,0.0,0.0,-0.16304347825950058,-0.16304347826080545,-0.04120881798545367
t111,0.0,0.0,0.0,0.0,0.0,-0.16304347825945742,-0.16304347826080393,-0.02701747035973185
t112,0.0,0.0,0.0,0.0,0.0,-0.16304347825944418,-0.16304347826080332,-0.030159981272411145
t113,0.0,0.0,0.0,0.0,0.0,-0.16304347825943205,-0.16304347826080273,-0.033152973859499585
t114,0.0,0.0,0.0,0.0,0.0,-0.1630434782594204,-0.16304347826080218,-0.036296834944021826
t115,0.0,0.0,0.0,0.0,0.0,-0.16304347825940899,-0.16304347826080165,-0.03983240389215246
t116,0.0,0.0,0.0,0.0,0.0,-0.1630434782593717,-0.16304347826080046,-0.026290005869795324
t117,0.0,0.0,0.0,0.0,0.0,-0.16304347825936147,-0.16304347826079998,-0.029657898713771974
t118,0.0,0.0,0.0,0.0,0.0,-0.16304347825935192,-0.16304347826079957,-0.03278794373847804
t119,0.0,0.0,0.0,0.0,0.0,-0.16304347825934276,-0.16304347826079912,-0.03604407707669845
t120,0.0,0.0,0.0,0.0,0.0,-0.16304347825933418,-0.16304347826079876,-0.039623978010716494
t121,0.0,0.0,0.0,0.0,0.0,-0.16304347825930177,-0.1630434782607977,-0.026148882640775504
t122,0.0,0.0,0.0,0.0,0.0,-0.1630434782592945,-0.16304347826079738,-0.02952214460941178
t123,0.0,0.0,0.0,0.0,0.0,-0.16304347825928783,-0.16304347826079704,-0.03269939831485804
t124,0.0,0.0,0.0,0.0,0.0,-0.16304347825928167,-0.1630434782607968,-0.03596074811414251
t125,0.0,0.0,0.0,0.0,0.0,-0.16304347825927593,-0.16304347826079646,-0.039581292435246745
t126,0.0,0.0,0.0,0.0,0.0,-0.1630434782592477,-0.16304347826079568,-0.02608897015820502
t127,0.0,0.0,0.0,0.0,0.0,-0.163043478259243,-0.16304347826079543,-0.029501552773296132
t128,0.0,0.0,0.0,0.0,0.0,-0.16304347825923884,-0.1630434782607952,-0.032702820817730155
t129,0.0,0.0,0.0,0.0,0.0,-0.1630434782592351,-0.16304347826079502,-0.03597667015147693
t130,0.0,0.0,0.0,0.0,0.0,-0.16304347825923174,-0.16304347826079485,-0.039603172342396395
t131,0.0,0.0,0.0,0.0,0.0,-0.16304347825920706,-0.16304347826079413,-0.026059357562385775
t132,0.0,0.0,0.0,0.0,0.0,-0.1630434782592046,-0.16304347826079396,-0.029478999667830182
t133,0.0,0.0,0.0,0.0,0.0,-0.16304347825920257,-0.16304347826079385,-0.03269664051627786
t134,0.0,0.0,0.0,0.0,0.0,-0.16304347825920093,-0.1630434782607937,-0.03599582735902281
t135,0.0,0.0,0.0,0.0,0.0,-0.16304347825919965,-0.16304347826079363,-0.039653718259430294
t136,0.0,0.0,0.0,0.0,0.0,-0.16304347825917803,-0.163043478260793,-0.02609202937657406
t137,0.0,0.0,0.0,0.0,0.0,-0.16304347825917756,-0.16304347826079293,-0.029546218470635374
t138,0.0,0.0,0.0,0.0,0.0,-0.16304347825917753,-0.16304347826079288,-0.032799403220400015
t139,0.0,0.0,0.0,0.0,0.0,-0.16304347825917787,-0.16304347826079285,-0.036131067825544386
t140,0.0,0.0,0.0,0.0,0.0,-0.16304347825917856,-0.16304347826079282,-0.03981643324283267
t141,0.0,0.0,0.0,0.0,0.0,-0.1630434782591599,-0.16304347826079235,-0.0262449458390533
t142,0.0,0.0,0.0,0.0,0.0,-0.16304347825916146,-0.16304347826079238,-0.02971304026892658
t143,0.0,0.0,0.0,0.0,0.0,-0.16304347825916346,-0.1630434782607924,-0.03297478058954992
t144,0.0,0.0,0.0,0.0,0.0,-0.1630434782591659,-0.16304347826079246,-0.036307670128555396
t145,0.0,0.0,0.0,0.0,0.0,-0.16304347825916868,-0.16304347826079252,-0.03998535152866475
t146,0.0,0.0,0.0,0.0,0.0,-0.16304347825915316,-0.16304347826079216,-0.026406840497152268
t147,0.0,0.0,0.0,0.0,0.0,-0.1630434782591569,-0.16304347826079227,-0.02985553118914942
t148,0.0,0.0,0.0,0.0,0.0,-0.1630434782591611,-0.16304347826079238,-0.033096098695995266
t149,0.0,0.0,0.0,0.0,0.0,-0.16304347825916576,-0.1630434782607925,-0.03640471035980859
t150,0.0,0.0,0.0,0.0,0.0,-0.1630434782591708,-0.16304347826079268,-0.04005322081478104
t151,0.0,0.0,0.0,0.0,0.0,-0.16304347825915827,-0.1630434782607924,-0.02646037115717729
t152,0.0,0.0,0.0,0.0,0.0,-0.16304347825916424,-0.16304347826079257,-0.02987854566030511
t153,0.0,0.0,0.0,0.0,0.0,-0.16304347825917068,-0.16304347826079277,-0.0330945192256282
t154,0.0,0.0,0.0,0.0,0.0,-0.1630434782591776,-0.163043478260793,-0.03638379505356393
t155,0.0,0.0,0.0,0.0,0.0,-0.16304347825918486,-0.16304347826079324,-0.04001728046735043
t156,0.0,0.0,0.0,0.0,0.0,-0.16304347825917537,-0.16304347826079307,-0.026418600731163235
t157,0.0,0.0,0.0,0.0,0.0,-0.16304347825918358,-0.16304347826079335,-0.029837403784927254
t158,0.0,0.0,0.0,0.0,0.0,-0.1630434782591923,-0.16304347826079363,-0.03306524970507084
t159,0.0,0.0,0.0,0.0,0.0,-0.16304347825920149,-0.16304347826079393,-0.0363763059038084
t160,0.0,0.0,0.0,0.0,0.0,-0.1630434782592111,-0.16304347826079427,-0.040037847074305084
t161,0.0,0.0,0.0,0.0,0.0,-0.1630434782592046,-0.16304347826079427,-0.02644380583267246
t162,0.0,0.0,0.0,0.0,0.0,-0.16304347825921522,-0.16304347826079463,-0.029887087797527048
t163,0.0,0.0,0.0,0.0,0.0,-0.16304347825922644,-0.16304347826079502,-0.03313801013197558
t164,0.0,0.0,0.0,0.0,0.0,-0.16304347825923818,-0.16304347826079543,-0.036471664413096724
t165,0.0,0.0,0.0,0.0,0.0,-0.16304347825925042,-0.16304347826079585,-0.04015761132355126
t166,0.0,0.0,0.0,0.0,0.0,-0.16304347825924723,-0.163043478260796,-0.026540351828173058
t167,0.0,0.0,0.0,0.0,0.0,-0.1630434782592607,-0.16304347826079646,-0.030004813782165567
t168,0.0,0.0,0.0,0.0,0.0,-0.1630434782592748,-0.163043478260797,-0.03327546986076673
t169,0.0,0.0,0.0,0.0,0.0,-0.16304347825928953,-0.16304347826079754,-0.03661976875210214
t170,0.0,0.0,0.0,0.0,0.0,-0.16304347825930485,-0.16304347826079812,-0.04032348456446032
t171,0.0,0.0,0.0,0.0,0.0,-0.16304347825930546,-0.16304347826079837,-0.026648137591654415
t172,0.0,0.0,0.0,0.0,0.0,-0.16304347825932222,-0.163043478260799,-0.03011913283098788
t173,0.0,0.0,0.0,0.0,0.0,-0.16304347825933982,-0.16304347826079968,-0.033405683314370806
t174,0.0,0.0,0.0,0.0,0.0,-0.16304347825935822,-0.16304347826080037,-0.03679914910414988
t175,0.0,0.0,0.0,0.0,0.0,-0.16304347825937734,-0.1630434782608011,-0.04060795768426442
t176,0.0,0.0,0.0,0.0,0.0,-0.16304347825938265,-0.1630434782608016,-0.027077265068468328
t177,0.0,0.0,0.0,0.0,0.0,-0.1630434782594037,-0.1630434782608024,-0.0309422545295486
t178,0.0,0.0,0.0,0.0,0.0,-0.16304347825942583,-0.16304347826080326,-0.034513260459354454
t179,0.0,0.0,0.0,0.0,0.0,-0.16304347825944904,-0.16304347826080418,-0.03809309615129056
t180,0.0,0.0,0.0,0.0,0.0,-0.1630434782594733,-0.16304347826080512,-0.041984949952397134
t181,0.0,0.0,0.0,0.0,0.0,-0.1630434782594846,-0.16304347826080576,-0.028664912091058276
t182,0.0,0.0,0.0,0.0,0.0,-0.1630434782595114,-0.16304347826080678,-0.03229787348738905
t183,0.0,0.0,0.0,0.0,0.0,-0.16304347825953963,-0.1630434782608079,-0.03575504464264042
t184,0.0,0.0,0.0,0.0,0.0,-0.16304347825956933,-0.16304347826080903,-0.03934571750231482
t185,0.0,0.0,0.0,0.0,0.0,-0.16304347825960058,-0.16304347826081025,-0.04337980800214414
t186,0.0,0.0,0.0,0.0,0.0,-0.16304347825962018,-0.16304347826081117,-0.031209824722309792
t187,0.0,0.0,0.0,0.0,0.0,-0.1630434782596553,-0.16304347826081253,-0.035405591987855346
t188,0.0,0.0,0.0,0.0,0.0,-0.1630434782596928,-0.16304347826081397,-0.0397060998788172
t189,0.0,0.0,0.0,0.0,0.0,-0.16304347825973273,-0.16304347826081556,-0.04449333268421812
t190,0.0,0.0,0.0,0.0,0.0,-0.16304347825977555,-0.16304347826081725,-0.05012971768379792
t191,0.0,0.0,0.0,0.0,0.0,-0.16304347825980897,-0.16304347826081889,-0.04039036504464963
t192,0.0,0.0,0.0,0.0,0.0,-0.1630434782598589,-0.16304347826082097,-0.047479129509674055
t193,0.0,0.0,0.0,0.0,0.0,-0.16304347825991353,-0.16304347826082302,-0.059824955968504644
t194,0.0,0.0,0.0,0.0,0.0,-0.1630434782599738,-0.16304347826082527,-0.0739862770512435
t195,0.0,0.0,0.0,0.0,0.0,-0.16304347826004081,-0.16304347826082766,-0.0911195601273181
t196,0.0,0.0,0.0,0.0,0.0,-0.163043478260105,-0.16304347826082993,-0.09811546146879685
t197,0.0,0.0,0.0,0.0,0.0,-0.1630434782601932,-0.1630434782608325,-0.12515524931916075
t198,0.0,0.0,0.0,0.0,0.0,-0.16304347826029855,-0.163043478260835,-0.1585183041445345
t199,0.0,0.0,0.0,0.0,0.0,-0.16304347826043025,-0.16304347826083743,-0.2166784477080247
t200,0.0,0.0,0.0,0.0,0.0,-0.1630434782605606,-0.16304347826083973,-0.25993014246975804
t201,0.0,0.0,0.0,0.0,0.0,-0.16304347826067683,-0.1630434782608416,-0.2736738325214505
t202,0.0,0.0,0.0,0.0,0.0,-0.16304347826080756,-0.16304347826084353,-0.2939860174294538
t203,0.0,0.0,0.0,0.0,0.0,-0.16304347826093976,-0.16304347826084534,-0.31008950094328985
t204,0.0,0.0,0.0,0.0,0.0,-0.16304347826107385,-0.16304347826084695,-0.32399585382350915
t205,0.0,0.0,0.0,0.0,0.0,-0.16304347826121224,-0.1630434782608484,-0.33648906802286294
t206,0.0,0.0,0.0,0.0,0.0,-0.16304347826131646,-0.16304347826084944,-0.3316059567123295
t207,0.0,0.0,0.0,0.0,0.0,-0.16304347826141588,-0.16304347826085078,-0.34047256667611864
t208,0.0,0.0,0.0,0.0,0.0,-0.16304347826150284,-0.1630434782608523,-0.34754590042722716
t209,0.0,0.0,0.0,0.0,0.0,-0.16304347826158097,-0.1630434782608538,-0.35395837969635074
t210,0.0,0.0,0.0,0.0,0.0,-0.16304347826165194,-0.16304347826085525,-0.3599668157950274
t211,0.0,0.0,0.0,0.0,0.0,-0.16304347826170532,-0.16304347826085633,-0.34889820901728835
t212,0.0,0.0,0.0,0.0,0.0,-0.16304347826176557,-0.1630434782608577,-0.3538686001483061
t213,0.0,0.0,0.0,0.0,0.0,-0.16304347826182164,-0.16304347826085902,-0.35838436899694165
t214,0.0,0.0,0.0,0.0,0.0,-0.1630434782618741,-0.16304347826086033,-0.3626917226549256
t215,0.0,0.0,0.0,0.0,0.0,-0.16304347826192322,-0.16304347826086155,-0.367023186441922
t216,0.0,0.0,0.0,0.0,0.0,-0.16304347826195703,-0.16304347826086243,-0.3545148767029945
t217,0.0,0.0,0.0,0.0,0.0,-0.16304347826200075,-0.16304347826086363,-0.35857431602842327
t218,0.0,0.0,0.0,0.0,0.0,-0.1630434782620422,-0.1630434782608648,-0.362467668237571
t219,0.0,0.0,0.0,0.0,0.0,-0.16304347826208157,-0.16304347826086588,-0.3663478717500527
t220,0.0,0.0,0.0,0.0,0.0,-0.16304347826211904,-0.16304347826086696,-0.3703610022204133
t221,0.0,0.0,0.0,0.0,0.0,-0.16304347826214155,-0.16304347826086765,-0.35779777582076433
t222,0.0,0.0,0.0,0.0,0.0,-0.16304347826217563,-0.16304347826086865,-0.36163241943233154
t223,0.0,0.0,0.0,0.0,0.0,-0.16304347826220822,-0.16304347826086962,-0.36532996973889836
t224,0.0,0.0,0.0,0.0,0.0,-0.1630434782622394,-0.16304347826087054,-0.3690483109524057
t225,0.0,0.0,0.0,0.0,0.0,-0.16304347826226923,-0.16304347826087146,-0.3729309737801595
t226,0.0,0.0,0.0,0.0,0.0,-0.16304347826228402,-0.16304347826087204,-0.35962828223253107
t227,0.0,0.0,0.0,0.0,0.0,-0.1630434782623115,-0.16304347826087287,-0.3634328132889857
t228,0.0,0.0,0.0,0.0,0.0,-0.16304347826233784,-0.16304347826087368,-0.36715715933259746
t229,0.0,0.0,0.0,0.0,0.0,-0.16304347826236312,-0.16304347826087445,-0.37088476828360983
t230,0.0,0.0,0.0,0.0,0.0,-0.16304347826238735,-0.1630434782608752,-0.37469473924209545
t231,0.0,0.0,0.0,0.0,0.0,-0.1630434782623963,-0.16304347826087562,-0.36064022280233665
t232,0.0,0.0,0.0,0.0,0.0,-0.1630434782624189,-0.1630434782608763,-0.3642195302537395
t233,0.0,0.0,0.0,0.0,0.0,-0.16304347826244045,-0.163043478260877,-0.3675073197253467
t234,0.0,0.0,0.0,0.0,0.0,-0.1630434782624613,-0.16304347826087762,-0.3708435171180785
t235,0.0,0.0,0.0,0.0,0.0,-0.16304347826248142,-0.16304347826087828,-0.37439417102686307
t236,0.0,0.0,0.0,0.0,0.0,-0.16304347826248586,-0.16304347826087853,-0.35990184092186267
t237,0.0,0.0,0.0,0.0,0.0,-0.16304347826250473,-0.16304347826087914,-0.36338803725915414
t238,0.0,0.0,0.0,0.0,0.0,-0.16304347826252286,-0.1630434782608797,-0.3666226270445455
t239,0.0,0.0,0.0,0.0,0.0,-0.16304347826254045,-0.16304347826088025,-0.36993867939609076
t240,0.0,0.0,0.0,0.0,0.0,-0.16304347826255747,-0.16304347826088078,-0.37349812476169625
t241,0.0,0.0,0.0,0.0,0.0,-0.16304347826255866,-0.16304347826088098,-0.35910917669111964
t242,0.0,0.0,0.0,0.0,0.0,-0.16304347826257484,-0.16304347826088147,-0.3626592353038776
t243,0.0,0.0,0.0,0.0,0.0,-0.16304347826259052,-0.16304347826088195,-0.36598656540118607
t244,0.0,0.0,0.0,0.0,0.0,-0.16304347826260582,-0.16304347826088242,-0.36940028088880905
t245,0.0,0.0,0.0,0.0,0.0,-0.1630434782626207,-0.16304347826088286,-0.37304336092236284
t246,0.0,0.0,0.0,0.0,0.0,-0.16304347826261947,-0.16304347826088295,-0.35888603001148034
t247,0.0,0.0,0.0,0.0,0.0,-0.16304347826263368,-0.16304347826088336,-0.3624988495830938
t248,0.0,0.0,0.0,0.0,0.0,-0.16304347826264745,-0.16304347826088378,-0.3658836202040403
t249,0.0,0.0,0.0,0.0,0.0,-0.16304347826266088,-0.16304347826088417,-0.36934374327928027
t250,0.0,0.0,0.0,0.0,0.0,-0.16304347826267404,-0.16304347826088453,-0.37302333006702243
t251,0.0,0.0,0.0,0.0,0.0,-0.16304347826267082,-0.16304347826088456,-0.35894784296717336
t252,0.0,0.0,0.0,0.0,0.0,-0.1630434782626834,-0.1630434782608849,-0.3625887139164178
t253,0.0,0.0,0.0,0.0,0.0,-0.1630434782626956,-0.16304347826088522,-0.36599977901913255
t254,0.0,0.0,0.0,0.0,0.0,-0.16304347826270754,-0.16304347826088555,-0.3694857566040203
t255,0.0,0.0,0.0,0.0,0.0,-0.16304347826271912,-0.16304347826088586,-0.37318881821084193
t256,0.0,0.0,0.0,0.0,0.0,-0.16304347826271426,-0.16304347826088578,-0.35917926080187607
t257,0.0,0.0,0.0,0.0,0.0,-0.1630434782627254,-0.16304347826088608,-0.36285137653114924
t258,0.0,0.0,0.0,0.0,0.0,-0.1630434782627362,-0.16304347826088636,-0.3663001777885391
t259,0.0,0.0,0.0,0.0,0.0,-0.1630434782627467,-0.16304347826088664,-0.3698253576445689
t260,0.0,0.0,0.0,0.0,0.0,-0.16304347826275695,-0.1630434782608869,-0.37357132766366397
t261,0.0,0.0,0.0,0.0,0.0,-0.16304347826275037,-0.16304347826088675,-0.35964638870938365
t262,0.0,0.0,0.0,0.0,0.0,-0.16304347826276014,-0.16304347826088697,-0.3633770481076287
