Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
onshore_wind,1,0,0.0,2689.3554206882345,2689.3554206882345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv_sat,1,0,0.0,7002.297832120049,7002.297832120049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydro,1,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,0,0.0,3695.902378569559,3695.902378569559,0.0,0.0,3695.902378569559,3695.902378569559,0.0,0.0,0.0,0.0
pumped_hydro,1,0,0.0,493.5489199866663,493.5489199866663,0.0,0.0,54913.39871764961,54913.39871764961,0.0,0.0,0.0,0.0
Total,n/a,0,0.0,13881.104551364508,13881.104551364508,0.0,0.0,58609.30109621917,58609.30109621917,0.0,0.0,0.0,0.0
