Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
t604,0.0,0.0,0.0,21.672397103638
t605,0.0,0.0,0.0,21.672397103638
t606,0.0,0.0,0.0,21.672397103638
t607,0.0,0.0,0.0,21.672397103638
t608,0.0,0.0,0.0,21.672397103638
t609,0.0,0.0,0.0,21.672397103638
t610,0.0,0.0,0.0,21.672397103638
t611,0.0,0.0,0.0,21.672397103638
t612,0.0,0.0,0.0,21.672397103638
t613,0.0,0.0,0.0,21.672397103638
t614,0.0,0.0,0.0,21.672397103638
t615,0.0,0.0,0.0,21.672397103638
t616,0.0,0.0,0.0,21.672397103638
t617,0.0,0.0,0.0,21.672397103638
t618,0.0,0.0,0.0,21.672397103638
t619,0.0,0.0,0.0,21.672397103638
t620,0.0,0.0,0.0,21.672397103638
t621,0.0,0.0,0.0,21.672397103638
t622,0.0,0.0,0.0,21.672397103638
t623,0.0,0.0,0.0,21.672397103638
t624,0.0,0.0,0.0,21.672397103638
t625,0.0,0.0,0.0,21.672397103638
t626,0.0,0.0,0.0,21.672397103638
t627,0.0,0.0,0.0,21.672397103638
t628,0.0,0.0,0.0,21.672397103638
t629,0.0,0.0,0.0,21.672397103638
t630,0.0,0.0,0.0,21.672397103638
t631,0.0,0.0,0.0,21.672397103638
t632,0.0,0.0,0.0,21.672397103638
t633,0.0,0.0,0.0,21.672397103638
t634,0.0,0.0,0.0,21.672397103638
t635,0.0,0.0,0.0,21.672397103638
t636,0.0,0.0,0.0,21.672397103638
t637,0.0,0.0,0.0,21.672397103638
t638,0.0,0.0,0.0,21.672397103638
t639,0.0,0.0,0.0,21.672397103638
t640,0.0,0.0,0.0,1.7968750000000087
t641,0.0,0.0,0.0,-166.73385959906145
t642,0.0,0.0,0.0,-166.73385959906145
t643,0.0,0.0,0.0,-166.73385959906147
t644,0.0,0.0,0.0,-166.73385959906147
t645,0.0,0.0,0.0,-166.73385959906147
t646,0.0,0.0,0.0,-166.73385959906147
t647,0.0,0.0,0.0,-166.73385959906147
t648,0.0,0.0,0.0,-166.73385959906147
t649,0.0,0.0,0.0,-166.73385959906147
t650,0.0,0.0,0.0,-166.73385959906147
t651,0.0,0.0,0.0,-166.73385959906147
t652,0.0,0.0,0.0,-166.73385959906147
t653,0.0,0.0,0.0,-166.73385959906147
t654,0.0,0.0,0.0,-166.73385959906147
t655,0.0,0.0,0.0,-166.73385959906147
t656,0.0,0.0,0.0,-166.73385959906147
t657,0.0,0.0,0.0,-166.73385959906147
t658,0.0,0.0,0.0,-166.73385959906147
t659,0.0,0.0,0.0,-166.73385959906147
t660,0.0,0.0,0.0,-166.73385959906147
t661,0.0,0.0,0.0,-166.73385959906147
t662,0.0,0.0,0.0,-166.73385959906147
t663,0.0,0.0,0.0,-166.73385959906147
t664,0.0,0.0,0.0,-166.73385959906147
t665,0.0,0.0,0.0,-166.73385959906147
t666,0.0,0.0,0.0,-166.73385959906147
t667,0.0,0.0,0.0,-166.73385959906147
t668,0.0,0.0,0.0,-166.73385959906147
t669,0.0,0.0,0.0,-166.73385959906147
t670,0.0,0.0,0.0,-166.73385959906147
t671,0.0,0.0,0.0,-166.73385959906145
t672,0.0,0.0,0.0,-166.73385959906145
t673,0.0,0.0,0.0,21.672397103638005
t674,0.0,0.0,0.0,21.672397103638005
t675,0.0,0.0,0.0,21.672397103638005
t676,0.0,0.0,0.0,21.672397103638005
t677,0.0,0.0,0.0,21.672397103638005
t678,0.0,0.0,0.0,21.672397103638005
t679,0.0,0.0,0.0,21.672397103638005
t680,0.0,0.0,0.0,21.672397103638005
t681,0.0,0.0,0.0,21.672397103638
t682,0.0,0.0,0.0,21.672397103638005
t683,0.0,0.0,0.0,21.672397103638005
t684,0.0,0.0,0.0,21.672397103638005
t685,0.0,0.0,0.0,21.672397103638005
t686,0.0,0.0,0.0,21.672397103638005
t687,0.0,0.0,0.0,21.672397103638005
t688,0.0,0.0,0.0,21.672397103638005
t689,0.0,0.0,0.0,21.672397103638005
t690,0.0,0.0,0.0,21.672397103638005
t691,0.0,0.0,0.0,21.672397103638005
t692,0.0,0.0,0.0,21.672397103638005
t693,0.0,0.0,0.0,21.672397103638005
t694,0.0,0.0,0.0,21.672397103638005
t695,0.0,0.0,0.0,21.672397103638005
t696,0.0,0.0,0.0,21.672397103638005
t697,0.0,0.0,0.0,21.672397103638005
t698,0.0,0.0,0.0,21.672397103638005
t699,0.0,0.0,0.0,21.672397103638005
t700,0.0,0.0,0.0,21.672397103638005
t701,0.0,0.0,0.0,21.672397103638005
t702,0.0,0.0,0.0,21.672397103638005
t703,0.0,0.0,0.0,21.672397103638005
t704,0.0,0.0,0.0,21.672397103638005
t705,0.0,0.0,0.0,21.672397103638005
t706,0.0,0.0,0.0,21.672397103638005
t707,0.0,0.0,0.0,21.672397103638005
t708,0.0,0.0,0.0,21.672397103638005
t709,0.0,0.0,0.0,21.672397103638005
t710,0.0,0.0,0.0,21.672397103638005
t711,0.0,0.0,0.0,21.672397103638005
t712,0.0,0.0,0.0,21.672397103638005
t713,0.0,0.0,0.0,21.672397103638005
t714,0.0,0.0,0.0,21.672397103638005
t715,0.0,0.0,0.0,21.672397103638005
t716,0.0,0.0,0.0,21.672397103638
t717,0.0,0.0,0.0,21.672397103638
t718,0.0,0.0,0.0,21.672397103637998
t719,0.0,0.0,0.0,21.672397103638005
t720,0.0,0.0,0.0,21.672397103638005
t721,0.0,0.0,0.0,21.672397103638005
t722,0.0,0.0,0.0,21.672397103638005
t723,0.0,0.0,0.0,21.672397103638
t724,0.0,0.0,0.0,21.672397103638005
t725,0.0,0.0,0.0,21.672397103638005
t726,0.0,0.0,0.0,21.672397103638005
t727,0.0,0.0,0.0,21.672397103638005
t728,0.0,0.0,0.0,21.672397103638005
t729,0.0,0.0,0.0,21.672397103638005
t730,0.0,0.0,0.0,21.672397103638005
t731,0.0,0.0,0.0,21.672397103638005
t732,0.0,0.0,0.0,21.672397103638005
t733,0.0,0.0,0.0,21.672397103638005
t734,0.0,0.0,0.0,21.672397103638005
t735,0.0,0.0,0.0,21.672397103638005
t736,0.0,0.0,0.0,21.672397103638005
t737,0.0,0.0,0.0,21.672397103638005
t738,0.0,0.0,0.0,21.672397103638005
t739,0.0,0.0,0.0,21.672397103638005
t740,0.0,0.0,0.0,21.672397103638005
t741,0.0,0.0,0.0,21.672397103638005
t742,0.0,0.0,0.0,21.672397103638005
t743,0.0,0.0,0.0,21.672397103638005
t744,0.0,0.0,0.0,21.672397103638005
t745,0.0,0.0,0.0,21.672397103638005
t746,0.0,0.0,0.0,21.672397103638005
t747,0.0,0.0,0.0,21.672397103638005
t748,0.0,0.0,0.0,21.672397103638005
t749,0.0,0.0,0.0,21.672397103638005
t750,0.0,0.0,0.0,21.672397103638005
t751,0.0,0.0,0.0,21.672397103638005
t752,0.0,0.0,0.0,21.672397103638005
t753,0.0,0.0,0.0,21.672397103638005
t754,0.0,0.0,0.0,21.672397103638005
t755,0.0,0.0,0.0,21.672397103638005
t756,0.0,0.0,0.0,21.672397103638005
t757,0.0,0.0,0.0,21.672397103638005
t758,0.0,0.0,0.0,21.672397103638005
t759,0.0,0.0,0.0,21.672397103638005
t760,0.0,0.0,0.0,21.672397103638005
t761,0.0,0.0,0.0,21.672397103638005
t762,0.0,0.0,0.0,21.672397103638005
t763,0.0,0.0,0.0,-941.4181092749259
t764,0.0,0.0,0.0,-941.4181092749259
t765,0.0,0.0,0.0,-941.4181092749259
t766,0.0,0.0,0.0,-941.4181092749259
t767,0.0,0.0,0.0,-941.4181092749259
t768,0.0,0.0,0.0,-941.4181092749259
t769,0.0,0.0,0.0,18.61951690851921
t770,0.0,0.0,0.0,21.672397103638005
t771,0.0,0.0,0.0,21.672397103638005
t772,0.0,0.0,0.0,21.672397103638005
t773,0.0,0.0,0.0,21.672397103638005
t774,0.0,0.0,0.0,21.672397103638005
t775,0.0,0.0,0.0,21.672397103638005
t776,0.0,0.0,0.0,21.672397103638005
t777,0.0,0.0,0.0,21.772050483187396
t778,0.0,0.0,0.0,21.772050483187396
t779,0.0,0.0,0.0,21.772050483187396
t780,0.0,0.0,0.0,21.772050483187396
t781,0.0,0.0,0.0,21.772050483187396
t782,0.0,0.0,0.0,21.772050483187396
t783,0.0,0.0,0.0,21.772050483187396
t784,0.0,0.0,0.0,21.772050483187396
t785,0.0,0.0,0.0,21.672397103638005
t786,0.0,0.0,0.0,21.672397103638005
t787,0.0,0.0,0.0,21.672397103638005
t788,0.0,0.0,0.0,21.672397103638005
t789,0.0,0.0,0.0,21.672397103638005
t790,0.0,0.0,0.0,21.672397103638005
t791,0.0,0.0,0.0,21.672397103638005
t792,0.0,0.0,0.0,21.672397103638005
t793,0.0,0.0,0.0,21.672397103638005
t794,0.0,0.0,0.0,21.672397103638005
t795,0.0,0.0,0.0,21.672397103638005
t796,0.0,0.0,0.0,21.672397103638005
t797,0.0,0.0,0.0,21.672397103638005
t798,0.0,0.0,0.0,21.672397103638005
t799,0.0,0.0,0.0,21.672397103638005
t800,0.0,0.0,0.0,21.672397103638005
t801,0.0,0.0,0.0,21.772050483187396
t802,0.0,0.0,0.0,21.772050483187396
t803,0.0,0.0,0.0,21.772050483187396
t804,0.0,0.0,0.0,21.772050483187396
t805,0.0,0.0,0.0,21.772050483187396
t806,0.0,0.0,0.0,21.772050483187396
t807,0.0,0.0,0.0,21.772050483187396
t808,0.0,0.0,0.0,21.672397103638005
t809,0.0,0.0,0.0,21.672397103638005
t810,0.0,0.0,0.0,21.672397103638005
t811,0.0,0.0,0.0,21.672397103638005
t812,0.0,0.0,0.0,21.672397103638005
t813,0.0,0.0,0.0,21.672397103638005
t814,0.0,0.0,0.0,21.672397103638005
t815,0.0,0.0,0.0,21.672397103638005
t816,0.0,0.0,0.0,21.672397103638005
t817,0.0,0.0,0.0,21.672397103638005
t818,0.0,0.0,0.0,21.672397103638005
t819,0.0,0.0,0.0,21.672397103638
t820,0.0,0.0,0.0,21.672397103638005
t821,0.0,0.0,0.0,21.672397103638005
t822,0.0,0.0,0.0,21.672397103637998
t823,0.0,0.0,0.0,21.672397103638005
t824,0.0,0.0,0.0,21.672397103638005
t825,0.0,0.0,0.0,21.672397103638005
t826,0.0,0.0,0.0,21.672397103638005
t827,0.0,0.0,0.0,21.672397103638005
t828,0.0,0.0,0.0,21.672397103638005
t829,0.0,0.0,0.0,21.672397103638005
t830,0.0,0.0,0.0,21.672397103638005
t831,0.0,0.0,0.0,21.672397103638005
t832,0.0,0.0,0.0,21.672397103638005
t833,0.0,0.0,0.0,21.672397103638005
t834,0.0,0.0,0.0,21.672397103638005
t835,0.0,0.0,0.0,21.672397103638005
t836,0.0,0.0,0.0,21.672397103638005
t837,0.0,0.0,0.0,21.672397103638005
t838,0.0,0.0,0.0,21.672397103638005
t839,0.0,0.0,0.0,21.672397103638005
t840,0.0,0.0,0.0,21.672397103638005
t841,0.0,0.0,0.0,21.672397103638005
t842,0.0,0.0,0.0,21.672397103638005
t843,0.0,0.0,0.0,21.672397103638005
t844,0.0,0.0,0.0,21.672397103638005
t845,0.0,0.0,0.0,21.672397103638005
t846,0.0,0.0,0.0,21.672397103638005
t847,0.0,0.0,0.0,21.672397103638005
t848,0.0,0.0,0.0,21.672397103638005
t849,0.0,0.0,0.0,21.672397103638005
t850,0.0,0.0,0.0,21.672397103638005
t851,0.0,0.0,0.0,21.672397103638005
t852,0.0,0.0,0.0,21.672397103638005
t853,0.0,0.0,0.0,21.672397103638005
t854,0.0,0.0,0.0,21.672397103638005
t855,0.0,0.0,0.0,21.672397103638005
t856,0.0,0.0,0.0,21.672397103638005
t857,0.0,0.0,0.0,21.672397103638005
t858,0.0,0.0,0.0,21.672397103638005
t859,0.0,0.0,0.0,21.672397103638005
t860,0.0,0.0,0.0,21.672397103638005
t861,0.0,0.0,0.0,21.672397103638005
t862,0.0,0.0,0.0,21.672397103638005
t863,0.0,0.0,0.0,21.672397103638005
t864,0.0,0.0,0.0,21.672397103638005
t865,0.0,0.0,0.0,21.672397103638005
t866,0.0,0.0,0.0,21.672397103638005
t867,0.0,0.0,0.0,21.672397103638005
t868,0.0,0.0,0.0,21.672397103638005
t869,0.0,0.0,0.0,21.672397103638005
t870,0.0,0.0,0.0,21.672397103638005
t871,0.0,0.0,0.0,21.672397103638005
t872,0.0,0.0,0.0,21.672397103638005
t873,0.0,0.0,0.0,21.672397103638005
t874,0.0,0.0,0.0,21.672397103638005
t875,0.0,0.0,0.0,21.672397103638005
t876,0.0,0.0,0.0,21.672397103638005
t877,0.0,0.0,0.0,21.672397103638005
t878,0.0,0.0,0.0,21.672397103638005
t879,0.0,0.0,0.0,21.672397103638005
t880,0.0,0.0,0.0,21.672397103638005
t881,0.0,0.0,0.0,21.672397103638005
t882,0.0,0.0,0.0,21.672397103638005
t883,0.0,0.0,0.0,21.672397103638005
t884,0.0,0.0,0.0,-127.98096710471386
t885,0.0,0.0,0.0,-185.5268000934091
t886,0.0,0.0,0.0,-185.5268000934091
t887,0.0,0.0,0.0,-185.52680009340904
t888,0.0,0.0,0.0,-185.52680009340904
t889,0.0,0.0,0.0,-185.52680009340904
t890,0.0,0.0,0.0,-185.52680009340904
t891,0.0,0.0,0.0,-185.52680009340904
t892,0.0,0.0,0.0,-185.52680009340904
t893,0.0,0.0,0.0,-185.52680009340904
t894,0.0,0.0,0.0,-185.52680009340904
t895,0.0,0.0,0.0,-185.52680009340904
t896,0.0,0.0,0.0,-185.52680009340904
t897,0.0,0.0,0.0,-185.52680009340904
t898,0.0,0.0,0.0,-185.52680009340904
t899,0.0,0.0,0.0,-185.52680009340904
t900,0.0,0.0,0.0,-185.52680009340904
t901,0.0,0.0,0.0,-185.52680009340904
t902,0.0,0.0,0.0,-185.52680009340904
t903,0.0,0.0,0.0,-185.52680009340904
t904,0.0,0.0,0.0,-185.52680009340904
t905,0.0,0.0,0.0,-185.52680009340904
t906,0.0,0.0,0.0,-185.52680009340904
t907,0.0,0.0,0.0,-185.52680009340904
t908,0.0,0.0,0.0,-185.52680009340904
t909,0.0,0.0,0.0,18.61951690851921
t910,0.0,0.0,0.0,21.672397103638005
t911,0.0,0.0,0.0,21.672397103638005
t912,0.0,0.0,0.0,21.672397103638005
t913,0.0,0.0,0.0,21.672397103638005
t914,0.0,0.0,0.0,21.672397103638005
t915,0.0,0.0,0.0,21.672397103638005
t916,0.0,0.0,0.0,21.672397103638005
t917,0.0,0.0,0.0,21.672397103638005
t918,0.0,0.0,0.0,21.672397103638005
t919,0.0,0.0,0.0,21.672397103638005
t920,0.0,0.0,0.0,21.672397103638005
t921,0.0,0.0,0.0,21.672397103638005
t922,0.0,0.0,0.0,21.672397103638005
t923,0.0,0.0,0.0,21.672397103638005
t924,0.0,0.0,0.0,21.672397103638005
t925,0.0,0.0,0.0,21.672397103638005
t926,0.0,0.0,0.0,21.672397103638005
t927,0.0,0.0,0.0,21.672397103638005
t928,0.0,0.0,0.0,1.7968750000000022
t929,0.0,0.0,0.0,-156.75388359906148
t930,0.0,0.0,0.0,-156.75388359906148
t931,0.0,0.0,0.0,-156.75388359906148
t932,0.0,0.0,0.0,-156.75388359906148
t933,0.0,0.0,0.0,-156.75388359906148
t934,0.0,0.0,0.0,-156.75388359906148
t935,0.0,0.0,0.0,-156.75388359906148
t936,0.0,0.0,0.0,-156.75388359906148
t937,0.0,0.0,0.0,-156.75388359906148
t938,0.0,0.0,0.0,-156.75388359906148
t939,0.0,0.0,0.0,-156.75388359906148
t940,0.0,0.0,0.0,-156.75388359906148
t941,0.0,0.0,0.0,-156.75388359906148
t942,0.0,0.0,0.0,18.61951690851921
t943,0.0,0.0,0.0,18.61951690851921
t944,0.0,0.0,0.0,18.61951690851921
t945,0.0,0.0,0.0,21.672397103638005
t946,0.0,0.0,0.0,21.672397103638005
t947,0.0,0.0,0.0,21.672397103638005
t948,0.0,0.0,0.0,21.672397103638005
t949,0.0,0.0,0.0,21.672397103638005
t950,0.0,0.0,0.0,21.672397103638005
t951,0.0,0.0,0.0,21.672397103638005
t952,0.0,0.0,0.0,21.672397103638005
t953,0.0,0.0,0.0,21.672397103638005
t954,0.0,0.0,0.0,21.672397103638005
t955,0.0,0.0,0.0,21.672397103638005
t956,0.0,0.0,0.0,21.672397103638005
t957,0.0,0.0,0.0,21.672397103638005
t958,0.0,0.0,0.0,21.672397103638005
t959,0.0,0.0,0.0,21.672397103638005
t960,0.0,0.0,0.0,21.672397103638005
t961,0.0,0.0,0.0,21.672397103638005
t962,0.0,0.0,0.0,21.672397103638005
t963,0.0,0.0,0.0,21.672397103638005
t964,0.0,0.0,0.0,21.672397103638005
t965,0.0,0.0,0.0,21.672397103638005
t966,0.0,0.0,0.0,21.672397103638005
t967,0.0,0.0,0.0,21.672397103638005
t968,0.0,0.0,0.0,21.672397103638005
t969,0.0,0.0,0.0,21.672397103638005
t970,0.0,0.0,0.0,21.672397103638005
t971,0.0,0.0,0.0,21.672397103638005
t972,0.0,0.0,0.0,21.672397103638005
t973,0.0,0.0,0.0,21.672397103638005
t974,0.0,0.0,0.0,21.672397103638005
t975,0.0,0.0,0.0,21.672397103638005
t976,0.0,0.0,0.0,21.672397103638005
t977,0.0,0.0,0.0,21.672397103638005
t978,0.0,0.0,0.0,21.672397103638005
t979,0.0,0.0,0.0,21.672397103638005
t980,0.0,0.0,0.0,21.672397103638005
t981,0.0,0.0,0.0,-156.75388359906148
t982,0.0,0.0,0.0,-156.75388359906148
t983,0.0,0.0,0.0,-156.75388359906148
t984,0.0,0.0,0.0,-156.75388359906148
t985,0.0,0.0,0.0,-156.75388359906148
t986,0.0,0.0,0.0,-156.75388359906148
t987,0.0,0.0,0.0,-156.75388359906148
t988,0.0,0.0,0.0,-156.75388359906148
t989,0.0,0.0,0.0,-156.75388359906148
t990,0.0,0.0,0.0,-156.75388359906148
t991,0.0,0.0,0.0,-156.75388359906148
t992,0.0,0.0,0.0,18.548125928969817
t993,0.0,0.0,0.0,21.5880504831874
t994,0.0,0.0,0.0,21.772050483187396
t995,0.0,0.0,0.0,21.772050483187396
t996,0.0,0.0,0.0,21.772050483187396
t997,0.0,0.0,0.0,21.772050483187396
t998,0.0,0.0,0.0,21.772050483187396
t999,0.0,0.0,0.0,21.772050483187396
t1000,0.0,0.0,0.0,21.772050483187396
t1001,0.0,0.0,0.0,21.672397103638005
t1002,0.0,0.0,0.0,21.672397103638005
t1003,0.0,0.0,0.0,21.672397103638005
t1004,0.0,0.0,0.0,21.672397103638005
t1005,0.0,0.0,0.0,21.672397103638005
t1006,0.0,0.0,0.0,21.672397103638005
t1007,0.0,0.0,0.0,21.672397103638005
t1008,0.0,0.0,0.0,21.672397103638005
t1009,0.0,0.0,0.0,21.672397103638005
t1010,0.0,0.0,0.0,21.672397103638005
t1011,0.0,0.0,0.0,21.672397103638005
t1012,0.0,0.0,0.0,21.672397103638005
t1013,0.0,0.0,0.0,21.672397103638005
t1014,0.0,0.0,0.0,21.672397103638005
t1015,0.0,0.0,0.0,21.672397103638005
t1016,0.0,0.0,0.0,21.672397103638005
t1017,0.0,0.0,0.0,21.672397103638005
t1018,0.0,0.0,0.0,21.672397103638005
t1019,0.0,0.0,0.0,21.672397103638005
t1020,0.0,0.0,0.0,21.672397103638005
t1021,0.0,0.0,0.0,21.672397103638005
t1022,0.0,0.0,0.0,21.672397103638005
t1023,0.0,0.0,0.0,21.672397103638005
t1024,0.0,0.0,0.0,21.672397103638005
t1025,0.0,0.0,0.0,-186.41516965862647
t1026,0.0,0.0,0.0,-186.41516965862647
t1027,0.0,0.0,0.0,-186.41516965862647
t1028,0.0,0.0,0.0,-186.41516965862647
t1029,0.0,0.0,0.0,-186.41516965862647
t1030,0.0,0.0,0.0,-186.41516965862647
t1031,0.0,0.0,0.0,-186.41516965862647
t1032,0.0,0.0,0.0,-186.41516965862647
t1033,0.0,0.0,0.0,-186.41516965862647
t1034,0.0,0.0,0.0,-186.41516965862647
t1035,0.0,0.0,0.0,-186.41516965862647
t1036,0.0,0.0,0.0,-186.41516965862647
t1037,0.0,0.0,0.0,-186.41516965862647
t1038,0.0,0.0,0.0,-186.41516965862647
t1039,0.0,0.0,0.0,-186.41516965862647
t1040,0.0,0.0,0.0,-186.41516965862647
t1041,0.0,0.0,0.0,-186.41516965862647
t1042,0.0,0.0,0.0,-186.41516965862647
t1043,0.0,0.0,0.0,-186.41516965862647
t1044,0.0,0.0,0.0,-186.41516965862647
t1045,0.0,0.0,0.0,-186.41516965862647
t1046,0.0,0.0,0.0,-186.41516965862647
t1047,0.0,0.0,0.0,-186.41516965862647
t1048,0.0,0.0,0.0,-186.41516965862647
t1049,0.0,0.0,0.0,-186.41516965862647
t1050,0.0,0.0,0.0,-186.41516965862647
t1051,0.0,0.0,0.0,-186.41516965862647
t1052,0.0,0.0,0.0,-186.41516965862647
t1053,0.0,0.0,0.0,-186.41516965862647
t1054,0.0,0.0,0.0,-186.41516965862647
t1055,0.0,0.0,0.0,-186.41516965862647
t1056,0.0,0.0,0.0,-186.41516965862647
t1057,0.0,0.0,0.0,-186.41516965862647
t1058,0.0,0.0,0.0,-186.41516965862647
t1059,0.0,0.0,0.0,-186.41516965862647
t1060,0.0,0.0,0.0,-186.41516965862647
t1061,0.0,0.0,0.0,-186.41516965862647
t1062,0.0,0.0,0.0,-186.41516965862647
t1063,0.0,0.0,0.0,-186.41516965862647
t1064,0.0,0.0,0.0,-186.41516965862647
t1065,0.0,0.0,0.0,-186.41516965862647
t1066,0.0,0.0,0.0,-186.41516965862647
t1067,0.0,0.0,0.0,-186.41516965862647
t1068,0.0,0.0,0.0,-186.41516965862647
t1069,0.0,0.0,0.0,-186.41516965862647
t1070,0.0,0.0,0.0,-186.41516965862647
t1071,0.0,0.0,0.0,-186.41516965862647
t1072,0.0,0.0,0.0,-186.41516965862647
t1073,0.0,0.0,0.0,-186.41516965862647
t1074,0.0,0.0,0.0,-186.41516965862647
t1075,0.0,0.0,0.0,-186.41516965862647
t1076,0.0,0.0,0.0,-186.41516965862647
t1077,0.0,0.0,0.0,-186.41516965862647
t1078,0.0,0.0,0.0,-186.41516965862647
t1079,0.0,0.0,0.0,-46.62497129132594
t1080,0.0,0.0,0.0,-46.62497129132594
t1081,0.0,0.0,0.0,-46.62497129132594
t1082,0.0,0.0,0.0,-46.62497129132594
t1083,0.0,0.0,0.0,-46.62497129132594
t1084,0.0,0.0,0.0,-46.62497129132594
t1085,0.0,0.0,0.0,-46.62497129132594
t1086,0.0,0.0,0.0,-46.62497129132594
t1087,0.0,0.0,0.0,-157.50579959906148
t1088,0.0,0.0,0.0,-157.50579959906148
t1089,0.0,0.0,0.0,-157.50579959906148
t1090,0.0,0.0,0.0,-157.50579959906148
t1091,0.0,0.0,0.0,-157.50579959906148
t1092,0.0,0.0,0.0,-157.50579959906148
t1093,0.0,0.0,0.0,-157.50579959906148
t1094,0.0,0.0,0.0,-157.50579959906148
t1095,0.0,0.0,0.0,-170.75801516362813
t1096,0.0,0.0,0.0,-170.75801516362813
t1097,0.0,0.0,0.0,-170.75801516362813
t1098,0.0,0.0,0.0,-170.75801516362813
t1099,0.0,0.0,0.0,-170.75801516362813
t1100,0.0,0.0,0.0,-170.75801516362813
t1101,0.0,0.0,0.0,-170.75801516362813
t1102,0.0,0.0,0.0,-170.75801516362813
t1103,0.0,0.0,0.0,-170.75801516362813
t1104,0.0,0.0,0.0,-170.75801516362813
t1105,0.0,0.0,0.0,-170.75801516362813
t1106,0.0,0.0,0.0,-170.75801516362813
t1107,0.0,0.0,0.0,-170.75801516362813
t1108,0.0,0.0,0.0,-170.75801516362813
t1109,0.0,0.0,0.0,-170.75801516362813
t1110,0.0,0.0,0.0,-170.75801516362813
t1111,0.0,0.0,0.0,-170.75801516362813
t1112,0.0,0.0,0.0,-170.75801516362813
t1113,0.0,0.0,0.0,-170.75801516362813
t1114,0.0,0.0,0.0,-170.75801516362813
t1115,0.0,0.0,0.0,-170.75801516362813
t1116,0.0,0.0,0.0,-170.75801516362813
t1117,0.0,0.0,0.0,-170.75801516362813
t1118,0.0,0.0,0.0,-170.75801516362813
t1119,0.0,0.0,0.0,-170.75801516362813
t1120,0.0,0.0,0.0,-170.75801516362813
t1121,0.0,0.0,0.0,-170.75801516362813
t1122,0.0,0.0,0.0,-170.75801516362813
t1123,0.0,0.0,0.0,-170.75801516362813
t1124,0.0,0.0,0.0,-170.75801516362813
t1125,0.0,0.0,0.0,-170.75801516362813
t1126,0.0,0.0,0.0,-170.75801516362813
t1127,0.0,0.0,0.0,-170.75801516362813
t1128,0.0,0.0,0.0,-170.75801516362813
t1129,0.0,0.0,0.0,-170.75801516362813
t1130,0.0,0.0,0.0,-170.75801516362813
t1131,0.0,0.0,0.0,1.7968750000000018
t1132,0.0,0.0,0.0,1.7968750000000018
t1133,0.0,0.0,0.0,1.7968750000000018
t1134,0.0,0.0,0.0,1.7968750000000018
t1135,0.0,0.0,0.0,1.7968750000000018
t1136,0.0,0.0,0.0,1.7968750000000018
t1137,0.0,0.0,0.0,1.7968750000000018
t1138,0.0,0.0,0.0,1.7968750000000018
t1139,0.0,0.0,0.0,1.7968750000000018
t1140,0.0,0.0,0.0,1.7968750000000018
t1141,0.0,0.0,0.0,1.7968750000000018
t1142,0.0,0.0,0.0,1.7968750000000018
t1143,0.0,0.0,0.0,1.7968750000000018
t1144,0.0,0.0,0.0,-157.50579959906148
t1145,0.0,0.0,0.0,-157.50579959906148
t1146,0.0,0.0,0.0,-157.50579959906148
t1147,0.0,0.0,0.0,-157.50579959906148
t1148,0.0,0.0,0.0,-157.50579959906148
t1149,0.0,0.0,0.0,-157.50579959906148
t1150,0.0,0.0,0.0,-157.50579959906148
t1151,0.0,0.0,0.0,-157.50579959906148
t1152,0.0,0.0,0.0,-157.50579959906148
t1153,0.0,0.0,0.0,-157.50579959906148
t1154,0.0,0.0,0.0,-157.50579959906148
t1155,0.0,0.0,0.0,-157.50579959906148
t1156,0.0,0.0,0.0,-157.50579959906148
t1157,0.0,0.0,0.0,-157.50579959906148
t1158,0.0,0.0,0.0,-157.50579959906148
t1159,0.0,0.0,0.0,-157.50579959906148
t1160,0.0,0.0,0.0,-157.50579959906148
t1161,0.0,0.0,0.0,-157.50579959906148
t1162,0.0,0.0,0.0,-157.50579959906148
t1163,0.0,0.0,0.0,-157.50579959906148
t1164,0.0,0.0,0.0,-157.50579959906148
t1165,0.0,0.0,0.0,-157.50579959906148
t1166,0.0,0.0,0.0,-157.50579959906148
t1167,0.0,0.0,0.0,-157.50579959906148
t1168,0.0,0.0,0.0,-157.50579959906148
t1169,0.0,0.0,0.0,-157.50579959906148
t1170,0.0,0.0,0.0,-157.50579959906148
t1171,0.0,0.0,0.0,-157.50579959906148
t1172,0.0,0.0,0.0,-157.50579959906148
t1173,0.0,0.0,0.0,-157.50579959906148
t1174,0.0,0.0,0.0,-157.50579959906148
t1175,0.0,0.0,0.0,-157.50579959906148
t1176,0.0,0.0,0.0,-157.50579959906148
t1177,0.0,0.0,0.0,-157.50579959906148
t1178,0.0,0.0,0.0,-157.50579959906148
t1179,0.0,0.0,0.0,-157.50579959906148
t1180,0.0,0.0,0.0,-157.50579959906148
t1181,0.0,0.0,0.0,-157.50579959906148
t1182,0.0,0.0,0.0,-157.50579959906148
t1183,0.0,0.0,0.0,-157.50579959906148
t1184,0.0,0.0,0.0,-157.50579959906148
t1185,0.0,0.0,0.0,-157.50579959906148
t1186,0.0,0.0,0.0,-157.50579959906148
t1187,0.0,0.0,0.0,-157.50579959906148
t1188,0.0,0.0,0.0,-157.50579959906148
t1189,0.0,0.0,0.0,-157.50579959906148
t1190,0.0,0.0,0.0,-157.50579959906148
t1191,0.0,0.0,0.0,-157.50579959906148
t1192,0.0,0.0,0.0,-157.50579959906148
