Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
t281,0.0,9975.284382997243,12218.678218287801,-0.0,22193.962601285042
t282,0.0,2472.070475666084,12465.250217634004,4114.820953992477,19052.141647292563
t283,0.0,-0.0,23850.962601285042,0.0,23850.962601285042
t284,0.0,-0.0,8130.637894466028,7706.662353409508,15837.300247875537
t285,0.0,-0.0,19789.956914848237,1590.5028432184033,21380.45975806664
t286,0.0,-0.0,17448.487711630358,2313.7374448273426,19762.2251564577
t287,0.0,-0.0,13132.36084031487,3870.3008804850856,17002.661720799955
t288,3687.3802993621475,-0.0,7655.6197006378525,-0.0,11343.0
t289,5300.813824341956,-0.0,5301.186175658044,0.0,10602.0
t290,7250.0,-0.0,1814.9646530001783,1111.035346999822,10176.0
t291,7250.0,-0.0,245.80798419021104,2484.192015809789,9980.0
t292,7250.0,-0.0,93.65383118689458,2648.346168813106,9992.0
t293,7250.0,-0.0,519.6208913938782,2511.379108606122,10281.0
t294,7250.0,-0.0,572.272736787635,3354.7272632123645,11177.0
t295,7250.0,-0.0,1985.167235975716,3435.8327640242833,12671.0
t296,7250.0,6.000171057441951,1924.426060598448,4615.573768344109,13795.999999999998
t297,7250.0,1521.0433630615346,1153.216909701445,4560.73972723702,14485.0
t298,7250.0,4935.140694746005,994.366489743887,1667.4928155101086,14847.0
t299,6069.562510719874,6012.171399556834,1289.3709085605492,1719.8951811627428,15091.0
t300,1429.5625107198741,8163.232723649774,5771.903535588559,0.0,15364.698769958206
t301,936.0,9024.257270392694,5190.034513018344,0.0,15150.291783411038
t302,936.0,15282.435683304646,7246.526917980399,0.0,23464.962601285046
t303,936.0,10176.290113421548,11742.334671071683,0.0,22854.62478449323
t304,936.0,9078.25880990967,7394.947686832089,0.0,17409.20649674176
t305,936.0,4296.122477128437,13652.96728848435,0.0,18885.089765612785
t306,2000.0,-0.0,12226.431109697907,1516.5688903020928,15743.0
t307,936.0,-0.0,17790.20697533073,0.0,18726.20697533073
t308,936.0,-0.0,16070.633361645121,0.0,17006.633361645123
t309,2000.0,-0.0,7663.434123805361,4967.565876194639,14631.0
