Resource,onshore_wind,solar_pv_sat,hydro,battery,pumped_hydro
t82,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t83,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t84,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t85,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t86,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t87,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t88,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t89,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t90,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t91,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t92,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t93,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t94,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t95,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t96,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t97,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t98,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t99,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t100,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t101,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t102,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t103,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t104,0.0,0.0,0.0,-41341.74163589845,-40983.92752471954
t105,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t106,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t107,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t108,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t109,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t110,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t111,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t112,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t113,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t114,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t115,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t116,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t117,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t118,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t119,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t120,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t121,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t122,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t123,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t124,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t125,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t126,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t127,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t128,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t129,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t130,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t131,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t132,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t133,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t134,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t135,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t136,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t137,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t138,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t139,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t140,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t141,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t142,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t143,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t144,0.0,0.0,0.0,-41341.74163589845,-35949.46055295518
t145,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t146,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t147,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t148,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t149,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t150,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t151,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t152,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t153,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t154,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t155,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t156,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t157,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t158,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t159,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t160,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t161,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t162,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t163,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t164,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t165,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t166,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t167,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t168,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t169,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t170,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t171,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t172,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t173,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t174,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t175,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t176,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t177,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t178,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t179,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t180,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t181,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t182,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t183,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t184,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t185,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t186,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t187,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t188,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t189,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t190,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t191,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t192,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t193,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t194,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t195,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t196,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t197,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t198,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t199,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t200,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t201,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t202,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t203,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t204,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t205,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t206,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t207,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t208,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t209,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t210,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t211,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t212,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t213,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t214,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t215,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t216,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t217,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t218,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t219,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t220,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t221,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t222,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t223,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t224,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t225,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t226,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t227,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t228,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t229,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t230,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t231,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t232,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t233,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t234,0.0,0.0,0.0,-1436.367073751997,-1249.134846740867
t235,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t236,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t237,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t238,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t239,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t240,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t241,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t242,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t243,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t244,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t245,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t246,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t247,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t248,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t249,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t250,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t251,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t252,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t253,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t254,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t255,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t256,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t257,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t258,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t259,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t260,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t261,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t262,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t263,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t264,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t265,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t266,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t267,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t268,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t269,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t270,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t271,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t272,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t273,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t274,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t275,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t276,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t277,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t278,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t279,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t280,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t281,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t282,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t283,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t284,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t285,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t286,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t287,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t288,0.0,0.0,0.0,-1436.367073751997,-1057.04616628147
t289,0.0,0.0,0.0,-0.16304347826086954,-0.0
t290,0.0,0.0,0.0,-0.16304347826086954,-0.0
t291,0.0,0.0,0.0,-0.16304347826086954,-0.0
t292,0.0,0.0,0.0,-0.16304347826086954,-0.0
t293,0.0,0.0,0.0,-0.16304347826086954,-0.0
t294,0.0,0.0,0.0,-0.16304347826086954,-0.0
t295,0.0,0.0,0.0,-0.16304347826086954,-0.0
t296,0.0,0.0,0.0,-0.16304347826086954,-0.0
t297,0.0,0.0,0.0,-0.16304347826086954,-0.0
t298,0.0,0.0,0.0,-0.16304347826086954,-0.0
t299,0.0,0.0,0.0,-0.16304347826086954,-0.0
t300,0.0,0.0,0.0,-0.16304347826086954,-0.0
t301,0.0,0.0,0.0,-0.16304347826086954,-0.0
t302,0.0,0.0,0.0,-0.16304347826086954,-0.0
t303,0.0,0.0,0.0,-0.16304347826086954,-0.0
t304,0.0,0.0,0.0,-0.16304347826086954,-0.0
t305,0.0,0.0,0.0,-0.16304347826086954,-0.0
t306,0.0,0.0,0.0,-0.16304347826086954,-0.0
t307,0.0,0.0,0.0,-0.16304347826086954,-0.0
t308,0.0,0.0,0.0,-0.16304347826086954,-0.0
t309,0.0,0.0,0.0,-0.16304347826086954,-0.0
t310,0.0,0.0,0.0,-0.16304347826086954,-0.0
t311,0.0,0.0,0.0,-0.16304347826086954,-0.0
t312,0.0,0.0,0.0,-0.16304347826086954,-0.0
t313,0.0,0.0,0.0,-0.16304347826086954,-0.0
t314,0.0,0.0,0.0,-0.16304347826086954,-0.0
t315,0.0,0.0,0.0,-0.16304347826086954,-0.0
t316,0.0,0.0,0.0,-0.16304347826086954,-0.0
t317,0.0,0.0,0.0,-0.16304347826086954,-0.0
t318,0.0,0.0,0.0,-0.16304347826086954,-0.0
t319,0.0,0.0,0.0,-0.16304347826086954,-0.0
t320,0.0,0.0,0.0,-0.16304347826086954,-0.0
t321,0.0,0.0,0.0,-0.16304347826086954,-0.0
t322,0.0,0.0,0.0,-0.16304347826086954,-0.0
t323,0.0,0.0,0.0,-0.16304347826086954,-0.0
t324,0.0,0.0,0.0,-0.16304347826086954,-0.0
t325,0.0,0.0,0.0,-0.16304347826086954,-0.0
t326,0.0,0.0,0.0,-0.16304347826086954,-0.0
t327,0.0,0.0,0.0,-0.16304347826086954,-0.0
t328,0.0,0.0,0.0,-0.16304347826086954,-0.0
t329,0.0,0.0,0.0,-0.16304347826086954,-0.0
t330,0.0,0.0,0.0,-0.16304347826086954,-0.0
t331,0.0,0.0,0.0,-0.16304347826086954,-0.0
t332,0.0,0.0,0.0,-0.16304347826086954,-0.0
t333,0.0,0.0,0.0,-0.16304347826086954,-0.0
t334,0.0,0.0,0.0,-0.16304347826086954,-0.0
t335,0.0,0.0,0.0,-0.16304347826086954,-0.0
t336,0.0,0.0,0.0,-0.16304347826086954,-0.0
t337,0.0,0.0,0.0,-0.16304347826086954,-0.0
t338,0.0,0.0,0.0,-0.16304347826086954,-0.0
t339,0.0,0.0,0.0,-0.16304347826086954,-0.0
t340,0.0,0.0,0.0,-0.16304347826086954,-0.0
t341,0.0,0.0,0.0,-0.16304347826086954,-0.0
t342,0.0,0.0,0.0,-0.16304347826086954,-0.0
t343,0.0,0.0,0.0,-0.16304347826086954,-0.0
t344,0.0,0.0,0.0,-0.16304347826086954,-0.0
t345,0.0,0.0,0.0,-0.16304347826086954,-0.0
t346,0.0,0.0,0.0,-0.16304347826086954,-0.0
t347,0.0,0.0,0.0,-0.16304347826086954,-0.0
t348,0.0,0.0,0.0,-0.16304347826086954,-0.0
t349,0.0,0.0,0.0,-0.16304347826086954,-0.0
t350,0.0,0.0,0.0,-0.16304347826086954,-0.0
t351,0.0,0.0,0.0,-0.16304347826086954,-0.0
t352,0.0,0.0,0.0,-0.16304347826086954,-0.0
t353,0.0,0.0,0.0,-0.16304347826086954,-0.0
t354,0.0,0.0,0.0,-0.16304347826086954,-0.0
t355,0.0,0.0,0.0,-0.16304347826086954,-0.0
t356,0.0,0.0,0.0,-0.16304347826086954,-4.437499999999999
t357,0.0,0.0,0.0,-0.16304347826086954,-4.437499999999999
t358,0.0,0.0,0.0,-0.16304347826086954,-4.437499999999999
t359,0.0,0.0,0.0,-3.128,-4.437499999999999
t360,0.0,0.0,0.0,-3.128,-4.437499999999999
t361,0.0,0.0,0.0,-3.128,-4.437499999999999
t362,0.0,0.0,0.0,-3.128,-4.437499999999999
t363,0.0,0.0,0.0,-3.128,-4.4375
t364,0.0,0.0,0.0,-3.128,-4.4375
t365,0.0,0.0,0.0,-3.128,-4.4375
t366,0.0,0.0,0.0,-3.128,-4.437499999999999
t367,0.0,0.0,0.0,-3.128,-4.437499999999999
t368,0.0,0.0,0.0,-3.128,-4.437499999999999
t369,0.0,0.0,0.0,-3.128,-4.437499999999999
t370,0.0,0.0,0.0,-3.128,-4.437499999999999
t371,0.0,0.0,0.0,-3.128,-4.437499999999999
t372,0.0,0.0,0.0,-3.128,-4.437499999999999
t373,0.0,0.0,0.0,-3.128,-4.437499999999999
t374,0.0,0.0,0.0,-3.128,-4.437499999999999
t375,0.0,0.0,0.0,-3.128,-4.437499999999999
t376,0.0,0.0,0.0,-3.128,-4.437499999999999
t377,0.0,0.0,0.0,-3.128,-4.437499999999999
t378,0.0,0.0,0.0,-3.128,-4.437499999999999
t379,0.0,0.0,0.0,-3.128,-4.437499999999999
t380,0.0,0.0,0.0,-3.128,-4.437499999999999
t381,0.0,0.0,0.0,-3.128,-4.437499999999999
t382,0.0,0.0,0.0,-3.128,-4.437499999999999
t383,0.0,0.0,0.0,-3.128,-4.437499999999999
t384,0.0,0.0,0.0,-3.128,-4.4375
t385,0.0,0.0,0.0,-3.128,-4.4375
t386,0.0,0.0,0.0,-3.128,-4.4375
t387,0.0,0.0,0.0,-3.128,-4.437499999999999
t388,0.0,0.0,0.0,-3.128,-4.437499999999999
t389,0.0,0.0,0.0,-3.128,-4.437499999999999
t390,0.0,0.0,0.0,-3.128,-4.437499999999999
t391,0.0,0.0,0.0,-3.128,-4.437499999999999
t392,0.0,0.0,0.0,-3.128,-4.437499999999999
t393,0.0,0.0,0.0,-3.128,-4.437499999999999
t394,0.0,0.0,0.0,-3.128,-4.437499999999999
t395,0.0,0.0,0.0,-3.128,-4.437499999999999
t396,0.0,0.0,0.0,-3.128,-4.437499999999999
t397,0.0,0.0,0.0,-3.128,-2.84
t398,0.0,0.0,0.0,-3.128,-2.84
t399,0.0,0.0,0.0,-3.128,-2.84
t400,0.0,0.0,0.0,-3.128,-2.84
t401,0.0,0.0,0.0,-3.128,-2.84
t402,0.0,0.0,0.0,-3.128,-2.84
t403,0.0,0.0,0.0,-3.128,-2.84
t404,0.0,0.0,0.0,-3.128,-2.84
t405,0.0,0.0,0.0,-3.128,-2.84
t406,0.0,0.0,0.0,-3.128,-2.84
t407,0.0,0.0,0.0,-3.128,-2.84
t408,0.0,0.0,0.0,-3.128,-2.84
t409,0.0,0.0,0.0,-3.128,-2.84
t410,0.0,0.0,0.0,-3.128,-2.84
t411,0.0,0.0,0.0,-3.128,-2.84
t412,0.0,0.0,0.0,-3.128,-2.84
t413,0.0,0.0,0.0,-3.128,-2.84
t414,0.0,0.0,0.0,-3.128,-2.84
t415,0.0,0.0,0.0,-3.128,-2.84
t416,0.0,0.0,0.0,-3.128,-2.84
t417,0.0,0.0,0.0,-3.128,-2.84
t418,0.0,0.0,0.0,-3.128,-2.84
t419,0.0,0.0,0.0,-3.128,-2.84
t420,0.0,0.0,0.0,-3.128,-2.84
t421,0.0,0.0,0.0,-3.128,-2.84
t422,0.0,0.0,0.0,-3.128,-2.84
t423,0.0,0.0,0.0,-3.128,-2.84
t424,0.0,0.0,0.0,-3.128,-2.84
t425,0.0,0.0,0.0,-3.128,-2.84
t426,0.0,0.0,0.0,-3.128,-2.84
t427,0.0,0.0,0.0,-3.128,-2.84
t428,0.0,0.0,0.0,-3.128,-2.84
t429,0.0,0.0,0.0,-3.128,-2.84
t430,0.0,0.0,0.0,-3.128,-2.84
t431,0.0,0.0,0.0,-3.128,-2.84
t432,0.0,0.0,0.0,-0.16304347826086954,-2.84
t433,0.0,0.0,0.0,-0.16304347826086954,-0.0
t434,0.0,0.0,0.0,-0.16304347826086954,-0.0
t435,0.0,0.0,0.0,-0.16304347826086954,-0.0
t436,0.0,0.0,0.0,-0.16304347826086954,-0.0
t437,0.0,0.0,0.0,-0.16304347826086954,-0.0
t438,0.0,0.0,0.0,-0.16304347826086954,-0.0
t439,0.0,0.0,0.0,-0.16304347826086954,-0.0
t440,0.0,0.0,0.0,-0.16304347826086954,-0.0
t441,0.0,0.0,0.0,-0.16304347826086954,-0.0
t442,0.0,0.0,0.0,-0.16304347826086954,-0.0
t443,0.0,0.0,0.0,-0.16304347826086954,-0.0
