Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
onshore_wind,1,0,0.0,64.54017148022332,64.54017148022332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv_sat,1,0,0.0,190.66876522359664,190.66876522359664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydro,1,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,0,0.0,500.6373883091255,500.6373883091255,0.0,0.0,5006.373883091255,5006.373883091255,0.0,0.0,0.0,0.0
pumped_hydro,1,0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
Total,n/a,0,0.0,755.8463250129455,755.8463250129455,0.0,0.0,5006.373883091255,5006.373883091255,0.0,0.0,0.0,0.0
