Resource,Zone,AnnualSum,Capacity,CapacityFactor
onshore_wind,1,6941.5718078188065,64.54017148022332,0.0010231571733602283
solar_pv_sat,1,4.758130170371269e6,190.66876522359664,0.2373949153505215
hydro,1,0.0,0.0,0.0
battery,1,2.571054821786062e6,500.6373883091255,0.0
pumped_hydro,1,0.0,0.0,0.0
