Region,Resource,Zone,Cluster,AnnualSum
SD,onshore_wind,1,1,8.365878882193316e6
SD,solar_pv_sat,1,1,1.1889150855517376e7
SD,hydro,1,1,0.0
SD,battery,1,1,2.09825039293526e8
SD,pumped_hydro,1,1,0.0
