Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro
t155,0.0,0.0,0.0,0.0,1.0457916275197362e-12,314.7539032975422,9086.343869064458,1.43086750627489e-9
t156,0.0,0.0,0.0,0.0,1.0455788250802454e-12,317.68512235520353,9172.581081029799,1.4160420330967505e-9
t157,0.0,0.0,0.0,0.0,1.0453619228025252e-12,320.58060076661775,9257.765533855052,1.4090328585972377e-9
t158,0.0,0.0,0.0,0.0,1.0452501802664319e-12,323.5294912807965,9346.732947781666,1.4091270342564395e-9
t159,0.0,0.0,0.0,0.0,1.0450278057977457e-12,326.4848292614275,9436.649210955124,1.416235019942007e-9
t160,0.0,0.0,0.0,0.0,1.0448249118321328e-12,329.4491431382577,9526.013912790044,1.4308515020451333e-9
t161,0.0,0.0,0.0,0.0,1.0446163321922833e-12,332.43035792546664,9611.812209426565,1.4160361712861843e-9
t162,0.0,0.0,0.0,0.0,1.044511400782359e-12,335.4746049103591,9701.494660370885,1.4090376558760702e-9
t163,0.0,0.0,0.0,0.0,1.0442957585337674e-12,338.53325298261854,9792.208342431139,1.4091415134047239e-9
t164,0.0,0.0,0.0,0.0,1.0440999364904928e-12,341.6081392606912,9882.403273109476,1.4162587067866195e-9
t165,0.0,0.0,0.0,0.0,1.043900930213178e-12,344.65172428621065,9971.767329775963,1.4308853929731946e-9
t166,0.0,0.0,0.0,0.0,1.0438009463815667e-12,347.8239708695659,10062.217290842615,1.4160883742396768e-9
t167,0.0,0.0,0.0,0.0,1.0435882135087776e-12,351.02173616945413,10153.779446645081,1.4091079930238163e-9
t168,0.0,0.0,0.0,0.0,1.0433930304589661e-12,354.24577529072496,10244.947286739012,1.4092316660456452e-9
t169,0.0,0.0,0.0,0.0,1.04319498293464e-12,357.4470931914623,10335.228336210783,1.4163749780033953e-9
t170,0.0,0.0,0.0,0.0,1.0431059962874905e-12,360.7318314994484,10429.454955341282,1.4310345017385227e-9
t171,0.0,0.0,0.0,0.0,1.042896479944798e-12,364.11108077686805,10520.982711327611,1.416282299589759e-9
t172,0.0,0.0,0.0,0.0,1.0427060593194884e-12,367.5263604318256,10611.922913711667,1.4093562244133604e-9
t173,0.0,0.0,0.0,0.0,1.0425262497897096e-12,370.92768864426324,10701.444883756167,1.4095521137679314e-9
t174,0.0,0.0,0.0,0.0,1.0424312272636261e-12,374.42885158227944,10794.76860010732,1.4167876647115628e-9
t175,0.0,0.0,0.0,0.0,1.042373690574478e-12,377.9722703519567,10888.739957401973,1.4315644020254635e-9
t176,0.0,0.0,0.0,0.0,1.0421837143732184e-12,381.6307235648145,10978.868201311192,1.4169821834209971e-9
t177,0.0,0.0,0.0,0.0,1.042029130892994e-12,385.28790597186253,11067.562327824015,1.410279443569108e-9
t178,0.0,0.0,0.0,0.0,1.041956805048601e-12,389.06637697616776,11160.10725080282,1.4107644954384939e-9
t179,0.0,0.0,0.0,0.0,1.0419290069977404e-12,392.9037217121011,11253.275520267403,1.4183764768514264e-9
t180,0.0,0.0,0.0,0.0,1.0417820392285928e-12,396.8136166373116,11345.660305160865,1.4336445384373152e-9
t181,0.0,0.0,0.0,0.0,1.0416708090962065e-12,400.8060470849971,11433.421656828536,1.4198077078622495e-9
t182,0.0,0.0,0.0,0.0,1.0416547004731598e-12,404.95384588958217,11524.914545084814,1.4140727277306377e-9
t183,0.0,0.0,0.0,0.0,1.041702735171417e-12,409.1917620258883,11616.744816758717,1.4158246628121652e-9
t184,0.0,0.0,0.0,0.0,1.0416562186087089e-12,413.5460888971991,11709.16788781169,1.4251019688631402e-9
t185,0.0,0.0,0.0,0.0,1.0416650126985295e-12,417.9315391525609,11798.318017694932,1.442562378903759e-9
t186,0.0,0.0,0.0,0.0,1.04176318626923e-12,422.6168226522112,11888.058657087406,1.4320398305349913e-9
t187,0.0,0.0,0.0,0.0,1.0419266819239334e-12,427.45758216238266,11978.125329768613,1.4306111794082488e-9
t188,0.0,0.0,0.0,0.0,1.042003763085781e-12,432.4909080716123,12065.072300118818,1.437996050835019e-9
t189,0.0,0.0,0.0,0.0,1.0421328992899795e-12,437.62885151990287,12144.992611512065,1.4546649689764428e-9
t190,0.0,0.0,0.0,0.0,1.042358055483025e-12,443.0966863929769,12223.766228913904,1.4818346942278393e-9
t191,0.0,0.0,0.0,0.0,1.042643854608039e-12,448.94824366493344,12295.463482340776,1.4859293118991631e-9
t192,0.0,0.0,0.0,0.0,1.0428553624935736e-12,455.1683689909423,12362.133217626077,1.5034449015659683e-9
t193,0.0,0.0,0.0,0.0,1.043116044776362e-12,461.69026542241886,12421.621084158187,1.5355325987218947e-9
t194,0.0,0.0,0.0,0.0,1.0434629669685355e-12,468.80039498741303,12473.863361822352,1.5844884962578156e-9
t195,0.0,0.0,0.0,0.0,1.0438295903325635e-12,476.5281853910444,12516.376873439936,1.6538711539867696e-9
t196,0.0,0.0,0.0,0.0,1.0441855098422463e-12,485.20004777027356,12547.161540142046,1.7203236721205455e-9
t197,0.0,0.0,0.0,0.0,1.0444884772398553e-12,494.4142606141839,12567.961968303598,1.818709846124386e-9
t198,0.0,0.0,0.0,0.0,1.0448774094334775e-12,503.711550945485,12577.423330857016,1.9568171336646576e-9
t199,0.0,0.0,0.0,0.0,1.045291445115466e-12,504.13587527436334,12577.54769266732,2.1478627200722883e-9
t200,0.0,0.0,0.0,0.0,1.0457070863612753e-12,504.1358752744637,12572.13261403549,1.955684891465172e-9
t201,0.0,0.0,0.0,0.0,1.0460842887359175e-12,504.1358752745638,12560.646822194883,1.8137327260440733e-9
t202,0.0,0.0,0.0,0.0,1.046634675734476e-12,504.135875274664,12542.964913563716,1.717672020593792e-9
t203,0.0,0.0,0.0,0.0,1.0472029368953345e-12,504.1358752747641,12519.0302846834,1.6519680507232214e-9
t204,0.0,0.0,0.0,0.0,1.0478638243314577e-12,504.13587527486413,12488.864682321506,1.6087914967516272e-9
t205,0.0,0.0,0.0,0.0,1.0483285884273176e-12,496.8658256320283,12439.183271953425,1.5724171186272419e-9
t206,0.0,0.0,0.0,0.0,1.048830848596567e-12,490.38632474181634,12388.401735669686,1.5278869878049549e-9
t207,0.0,0.0,0.0,0.0,1.049340246755944e-12,484.4706203844364,12336.68455683136,1.496144370518403e-9
t208,0.0,0.0,0.0,0.0,1.0498479572311045e-12,478.9458106461588,12284.24008270001,1.474932358346891e-9
t209,0.0,0.0,0.0,0.0,1.0503144969724351e-12,473.7416045860467,12231.18145696657,1.4628295322234187e-9
t210,0.0,0.0,0.0,0.0,1.0508292271387304e-12,468.843451428799,12177.53137326504,1.459014443882042e-9
t211,0.0,0.0,0.0,0.0,1.0513416285017596e-12,464.1802000784937,12123.271890300062,1.4391836919281684e-9
t212,0.0,0.0,0.0,0.0,1.0518552027009947e-12,459.72477277713415,12068.365910688306,1.4264704839524458e-9
t213,0.0,0.0,0.0,0.0,1.0523314255719773e-12,455.4360855454507,12012.892837702519,1.4201004494713805e-9
t214,0.0,0.0,0.0,0.0,1.0528538634842566e-12,451.31784089971774,11956.791010880774,1.4196696897327725e-9
t215,0.0,0.0,0.0,0.0,1.0533840497100272e-12,447.3375165425099,11900.030995640063,1.4251022915940044e-9
t216,0.0,0.0,0.0,0.0,1.0539076094799056e-12,443.4837776601135,11842.64472342456,1.4124000848067388e-9
t217,0.0,0.0,0.0,0.0,1.0543944317175536e-12,439.7407251888416,11784.395185884885,1.405292184968234e-9
t218,0.0,0.0,0.0,0.0,1.0549168367645366e-12,436.10272683926445,11725.369481473508,1.4033548351417033e-9
t219,0.0,0.0,0.0,0.0,1.0554381733534662e-12,432.55498014569304,11665.745748688729,1.4064457651008386e-9
t220,0.0,0.0,0.0,0.0,1.0559555693095935e-12,429.09416429178816,11605.692560357757,1.4146897166502508e-9
t221,0.0,0.0,0.0,0.0,1.0564171952438834e-12,425.7197490531632,11545.477835878915,1.4041529281318074e-9
t222,0.0,0.0,0.0,0.0,1.05691253418062e-12,422.4313276537881,11485.26915000647,1.398756707691133e-9
t223,0.0,0.0,0.0,0.0,1.0574065623448932e-12,419.217518391441,11424.936582018732,1.3981766260534259e-9
t224,0.0,0.0,0.0,0.0,1.057896396801533e-12,416.0763470674516,11364.600602396979,1.4023491677636651e-9
t225,0.0,0.0,0.0,0.0,1.0583374199148168e-12,412.99729023842553,11304.265986725908,1.4114598961590674e-9
t226,0.0,0.0,0.0,0.0,1.0588044254293183e-12,410.0063886482634,11243.79940018556,1.4015927283134468e-9
t227,0.0,0.0,0.0,0.0,1.0592696048679894e-12,407.0783207250809,11183.422524576054,1.396725311932249e-9
t228,0.0,0.0,0.0,0.0,1.0597306779045055e-12,404.21271277050624,11123.131901617498,1.3965661133139264e-9
t229,0.0,0.0,0.0,0.0,1.0601452038630315e-12,401.40113326264805,11062.983382994831,1.4010760622665062e-9
t230,0.0,0.0,0.0,0.0,1.0605916981324756e-12,398.64727636733824,11002.996072640044,1.4104566798238629e-9
t231,0.0,0.0,0.0,0.0,1.0610238479704498e-12,395.9566108279763,10943.196594222809,1.400796741039649e-9
t232,0.0,0.0,0.0,0.0,1.061449078282725e-12,393.31622277448076,10883.485777656657,1.3960931439715483e-9
t233,0.0,0.0,0.0,0.0,1.0618291114916763e-12,390.71886995704847,10824.005013006612,1.3960650408017609e-9
t234,0.0,0.0,0.0,0.0,1.0622383090275258e-12,388.17265694931194,10764.649918459909,1.400679017732914e-9
t235,0.0,0.0,0.0,0.0,1.062642915601904e-12,385.6700478618234,10705.353307232084,1.410142794273101e-9
