Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro
t113,0.0,0.0,0.0,0.0,0.0,-0.16304347826055957,-0.16304347826085838,-0.012031707440161665
t114,0.0,0.0,0.0,0.0,0.0,-0.1630434782605567,-0.1630434782608583,-0.015630777084293418
t115,0.0,0.0,0.0,0.0,0.0,-0.16304347826055396,-0.16304347826085822,-0.019645935240889624
t116,0.0,0.0,0.0,0.0,0.0,-0.1630434782605454,-0.16304347826085797,-0.004333039491281068
t117,0.0,0.0,0.0,0.0,0.0,-0.16304347826054297,-0.16304347826085788,-0.008216344661454307
t118,0.0,0.0,0.0,0.0,0.0,-0.16304347826054066,-0.1630434782608578,-0.011943081754892932
t119,0.0,0.0,0.0,0.0,0.0,-0.1630434782605385,-0.16304347826085772,-0.015773233295863335
t120,0.0,0.0,0.0,0.0,0.0,-0.16304347826053645,-0.16304347826085763,-0.020005980388190653
t121,0.0,0.0,0.0,0.0,0.0,-0.16304347826052903,-0.16304347826085744,-0.004867428720457542
t122,0.0,0.0,0.0,0.0,0.0,-0.16304347826052723,-0.16304347826085738,-0.008960887127931687
t123,0.0,0.0,0.0,0.0,0.0,-0.16304347826052554,-0.16304347826085733,-0.01284882334845633
t124,0.0,0.0,0.0,0.0,0.0,-0.163043478260524,-0.1630434782608573,-0.01683130924323784
t125,0.0,0.0,0.0,0.0,0.0,-0.16304347826052257,-0.16304347826085724,-0.02122763132376453
t126,0.0,0.0,0.0,0.0,0.0,-0.16304347826051613,-0.16304347826085705,-0.006178567386631626
t127,0.0,0.0,0.0,0.0,0.0,-0.1630434782605149,-0.16304347826085705,-0.010401959322236087
t128,0.0,0.0,0.0,0.0,0.0,-0.1630434782605138,-0.16304347826085702,-0.01441887249819161
t129,0.0,0.0,0.0,0.0,0.0,-0.16304347826051283,-0.163043478260857,-0.018533880421017904
t130,0.0,0.0,0.0,0.0,0.0,-0.1630434782605119,-0.16304347826085697,-0.02303188346864213
t131,0.0,0.0,0.0,0.0,0.0,-0.16304347826050636,-0.16304347826085677,-0.0079711193007709
t132,0.0,0.0,0.0,0.0,0.0,-0.16304347826050566,-0.16304347826085674,-0.012229750084107722
t133,0.0,0.0,0.0,0.0,0.0,-0.16304347826050508,-0.16304347826085672,-0.016269333736062628
t134,0.0,0.0,0.0,0.0,0.0,-0.1630434782605046,-0.16304347826085672,-0.020372835724150672
t135,0.0,0.0,0.0,0.0,0.0,-0.16304347826050422,-0.1630434782608567,-0.02479688105851876
t136,0.0,0.0,0.0,0.0,0.0,-0.1630434782604995,-0.16304347826085652,-0.009565094780234767
t137,0.0,0.0,0.0,0.0,0.0,-0.1630434782604993,-0.16304347826085652,-0.013733129036169007
t138,0.0,0.0,0.0,0.0,0.0,-0.16304347826049922,-0.16304347826085652,-0.017676566855578474
t139,0.0,0.0,0.0,0.0,0.0,-0.16304347826049925,-0.16304347826085652,-0.02165063530507943
t140,0.0,0.0,0.0,0.0,0.0,-0.16304347826049934,-0.16304347826085652,-0.025939274722411882
t141,0.0,0.0,0.0,0.0,0.0,-0.1630434782604953,-0.16304347826085644,-0.010509730863379614
t142,0.0,0.0,0.0,0.0,0.0,-0.16304347826049564,-0.16304347826085644,-0.014544590746559467
t143,0.0,0.0,0.0,0.0,0.0,-0.16304347826049603,-0.16304347826085644,-0.018331551455772664
t144,0.0,0.0,0.0,0.0,0.0,-0.16304347826049656,-0.16304347826085644,-0.022157052190412016
t145,0.0,0.0,0.0,0.0,0.0,-0.16304347826049712,-0.1630434782608565,-0.02632563351070547
t146,0.0,0.0,0.0,0.0,0.0,-0.1630434782604939,-0.16304347826085638,-0.010722181147426913
t147,0.0,0.0,0.0,0.0,0.0,-0.1630434782604947,-0.1630434782608564,-0.014633098138787052
t148,0.0,0.0,0.0,0.0,0.0,-0.16304347826049562,-0.16304347826085644,-0.018290271566512487
t149,0.0,0.0,0.0,0.0,0.0,-0.16304347826049662,-0.16304347826085647,-0.02198860935475853
t150,0.0,0.0,0.0,0.0,0.0,-0.16304347826049773,-0.1630434782608565,-0.02602023585673471
t151,0.0,0.0,0.0,0.0,0.0,-0.16304347826049517,-0.16304347826085638,-0.010208024111570364
t152,0.0,0.0,0.0,0.0,0.0,-0.16304347826049648,-0.16304347826085644,-0.013952554556838555
t153,0.0,0.0,0.0,0.0,0.0,-0.1630434782604979,-0.1630434782608565,-0.017467495321650595
t154,0.0,0.0,0.0,0.0,0.0,-0.16304347826049942,-0.16304347826085655,-0.02103589880291137
t155,0.0,0.0,0.0,0.0,0.0,-0.16304347826050106,-0.1630434782608566,-0.024923263415527017
t156,0.0,0.0,0.0,0.0,0.0,-0.16304347826049922,-0.16304347826085655,-0.008937271524591738
t157,0.0,0.0,0.0,0.0,0.0,-0.16304347826050108,-0.1630434782608566,-0.012566005718126423
t158,0.0,0.0,0.0,0.0,0.0,-0.16304347826050306,-0.1630434782608567,-0.015980206993094468
t159,0.0,0.0,0.0,0.0,0.0,-0.16304347826050514,-0.16304347826085674,-0.01944870179824157
t160,0.0,0.0,0.0,0.0,0.0,-0.16304347826050733,-0.16304347826085683,-0.023259568190922807
t161,0.0,0.0,0.0,0.0,0.0,-0.16304347826050625,-0.16304347826085674,-0.007257791285548761
t162,0.0,0.0,0.0,0.0,0.0,-0.16304347826050872,-0.16304347826085683,-0.010866583963952948
t163,0.0,0.0,0.0,0.0,0.0,-0.1630434782605113,-0.1630434782608569,-0.014278719649318419
t164,0.0,0.0,0.0,0.0,0.0,-0.163043478260514,-0.163043478260857,-0.017789996456773177
t165,0.0,0.0,0.0,0.0,0.0,-0.16304347826051685,-0.16304347826085705,-0.021710315003966342
t166,0.0,0.0,0.0,0.0,0.0,-0.16304347826051657,-0.16304347826085705,-0.0059538657758268325
t167,0.0,0.0,0.0,0.0,0.0,-0.1630434782605197,-0.16304347826085716,-0.009671588683668315
t168,0.0,0.0,0.0,0.0,0.0,-0.16304347826052298,-0.16304347826085727,-0.013186833386931386
t169,0.0,0.0,0.0,0.0,0.0,-0.16304347826052637,-0.16304347826085738,-0.01681013296433639
t170,0.0,0.0,0.0,0.0,0.0,-0.16304347826052995,-0.1630434782608575,-0.0208384616458356
t171,0.0,0.0,0.0,0.0,0.0,-0.1630434782605306,-0.16304347826085752,-0.005347877881766297
t172,0.0,0.0,0.0,0.0,0.0,-0.16304347826053447,-0.16304347826085763,-0.009184804443356375
t173,0.0,0.0,0.0,0.0,0.0,-0.16304347826053858,-0.16304347826085774,-0.012848949072697971
t174,0.0,0.0,0.0,0.0,0.0,-0.16304347826054288,-0.16304347826085788,-0.016630930406073538
t175,0.0,0.0,0.0,0.0,0.0,-0.16304347826054735,-0.16304347826085802,-0.020813470842750058
t176,0.0,0.0,0.0,0.0,0.0,-0.16304347826054902,-0.1630434782608581,-0.0057413466532871445
t177,0.0,0.0,0.0,0.0,0.0,-0.16304347826055393,-0.16304347826085824,-0.00982089534046139
t178,0.0,0.0,0.0,0.0,0.0,-0.16304347826055907,-0.16304347826085838,-0.013759693284246926
t179,0.0,0.0,0.0,0.0,0.0,-0.1630434782605644,-0.16304347826085858,-0.017806182502490848
t180,0.0,0.0,0.0,0.0,0.0,-0.16304347826057006,-0.16304347826085874,-0.022279170101072145
t181,0.0,0.0,0.0,0.0,0.0,-0.16304347826057308,-0.16304347826085883,-0.007917838580766246
t182,0.0,0.0,0.0,0.0,0.0,-0.1630434782605793,-0.16304347826085902,-0.012368499023204985
t183,0.0,0.0,0.0,0.0,0.0,-0.16304347826058582,-0.16304347826085921,-0.016720113796356004
t184,0.0,0.0,0.0,0.0,0.0,-0.16304347826059265,-0.16304347826085944,-0.021286377254813173
t185,0.0,0.0,0.0,0.0,0.0,-0.1630434782605999,-0.16304347826085963,-0.026390233441246472
t186,0.0,0.0,0.0,0.0,0.0,-0.1630434782606048,-0.16304347826085974,-0.013490295765975331
t187,0.0,0.0,0.0,0.0,0.0,-0.1630434782606129,-0.16304347826085996,-0.018868452447149867
t188,0.0,0.0,0.0,0.0,0.0,-0.1630434782606215,-0.16304347826086021,-0.024326309598497388
t189,0.0,0.0,0.0,0.0,0.0,-0.16304347826063062,-0.16304347826086046,-0.0302122536792853
t190,0.0,0.0,0.0,0.0,0.0,-0.16304347826064042,-0.1630434782608607,-0.03684337274214116
t191,0.0,0.0,0.0,0.0,0.0,-0.16304347826064833,-0.16304347826086088,-0.02701883300041019
t192,0.0,0.0,0.0,0.0,0.0,-0.16304347826065968,-0.16304347826086116,-0.03484469138043706
t193,0.0,0.0,0.0,0.0,0.0,-0.16304347826067203,-0.16304347826086144,-0.04397680238714311
t194,0.0,0.0,0.0,0.0,0.0,-0.16304347826068555,-0.16304347826086174,-0.05464924893689546
t195,0.0,0.0,0.0,0.0,0.0,-0.16304347826070067,-0.16304347826086205,-0.06779664924284498
t196,0.0,0.0,0.0,0.0,0.0,-0.16304347826071536,-0.16304347826086224,-0.0694369451368428
t197,0.0,0.0,0.0,0.0,0.0,-0.1630434782607352,-0.16304347826086255,-0.09033183353156433
t198,0.0,0.0,0.0,0.0,0.0,-0.16304347826075913,-0.16304347826086285,-0.11759762371561433
t199,0.0,0.0,0.0,0.0,0.0,-0.16304347826078902,-0.16304347826086316,-0.15967651687438442
t200,0.0,0.0,0.0,0.0,0.0,-0.1630434782608193,-0.16304347826086346,-0.23872130474062464
t201,0.0,0.0,0.0,0.0,0.0,-0.1630434782608472,-0.16304347826086377,-0.2659681896615382
t202,0.0,0.0,0.0,0.0,0.0,-0.16304347826087748,-0.16304347826086407,-0.29331296547926566
t203,0.0,0.0,0.0,0.0,0.0,-0.1630434782609078,-0.16304347826086438,-0.31347722395123684
t204,0.0,0.0,0.0,0.0,0.0,-0.16304347826093812,-0.16304347826086468,-0.32952383107584277
t205,0.0,0.0,0.0,0.0,0.0,-0.16304347826096857,-0.163043478260865,-0.3437303844920251
t206,0.0,0.0,0.0,0.0,0.0,-0.1630434782609916,-0.16304347826086518,-0.33809473537272894
t207,0.0,0.0,0.0,0.0,0.0,-0.16304347826101354,-0.16304347826086546,-0.3478422722092222
t208,0.0,0.0,0.0,0.0,0.0,-0.16304347826103296,-0.16304347826086574,-0.3561119653439772
t209,0.0,0.0,0.0,0.0,0.0,-0.1630434782610505,-0.16304347826086601,-0.36346812878737944
t210,0.0,0.0,0.0,0.0,0.0,-0.16304347826106655,-0.1630434782608663,-0.37026084773827356
t211,0.0,0.0,0.0,0.0,0.0,-0.1630434782610789,-0.1630434782608664,-0.3579749118159719
t212,0.0,0.0,0.0,0.0,0.0,-0.1630434782610926,-0.16304347826086665,-0.36358673104316247
t213,0.0,0.0,0.0,0.0,0.0,-0.16304347826110543,-0.1630434782608669,-0.36869702705584656
t214,0.0,0.0,0.0,0.0,0.0,-0.16304347826111748,-0.16304347826086715,-0.3735454705861896
t215,0.0,0.0,0.0,0.0,0.0,-0.16304347826112886,-0.16304347826086735,-0.37836458579681376
t216,0.0,0.0,0.0,0.0,0.0,-0.16304347826113705,-0.16304347826086749,-0.36375222376343136
t217,0.0,0.0,0.0,0.0,0.0,-0.16304347826114723,-0.1630434782608677,-0.3681384041861759
t218,0.0,0.0,0.0,0.0,0.0,-0.16304347826115692,-0.16304347826086793,-0.37226598860650817
t219,0.0,0.0,0.0,0.0,0.0,-0.16304347826116616,-0.16304347826086815,-0.37633740801092247
t220,0.0,0.0,0.0,0.0,0.0,-0.163043478261175,-0.16304347826086835,-0.3805498317037384
t221,0.0,0.0,0.0,0.0,0.0,-0.1630434782611808,-0.16304347826086843,-0.3651490795467594
t222,0.0,0.0,0.0,0.0,0.0,-0.16304347826118895,-0.16304347826086862,-0.3691578633059285
t223,0.0,0.0,0.0,0.0,0.0,-0.16304347826119675,-0.16304347826086882,-0.37300183252214497
t224,0.0,0.0,0.0,0.0,0.0,-0.1630434782612042,-0.163043478260869,-0.37686580894054056
t225,0.0,0.0,0.0,0.0,0.0,-0.16304347826121143,-0.16304347826086918,-0.38092824171669043
t226,0.0,0.0,0.0,0.0,0.0,-0.16304347826121562,-0.16304347826086926,-0.36526707121558827
t227,0.0,0.0,0.0,0.0,0.0,-0.1630434782612223,-0.16304347826086943,-0.369183602334237
t228,0.0,0.0,0.0,0.0,0.0,-0.16304347826122878,-0.16304347826086957,-0.3729604787299251
t229,0.0,0.0,0.0,0.0,0.0,-0.16304347826123503,-0.16304347826086973,-0.37677255790809994
t230,0.0,0.0,0.0,0.0,0.0,-0.16304347826124102,-0.16304347826086987,-0.38079447166847835
t231,0.0,0.0,0.0,0.0,0.0,-0.163043478261244,-0.16304347826086996,-0.36500082728997685
t232,0.0,0.0,0.0,0.0,0.0,-0.16304347826124965,-0.1630434782608701,-0.36890673389451595
t233,0.0,0.0,0.0,0.0,0.0,-0.1630434782612551,-0.16304347826087023,-0.3726690635332096
t234,0.0,0.0,0.0,0.0,0.0,-0.16304347826126037,-0.16304347826087037,-0.3764631209613763
t235,0.0,0.0,0.0,0.0,0.0,-0.1630434782612655,-0.1630434782608705,-0.3804638458169917
t236,0.0,0.0,0.0,0.0,0.0,-0.1630434782612675,-0.16304347826087054,-0.3645451685764782
t237,0.0,0.0,0.0,0.0,0.0,-0.16304347826127227,-0.16304347826087065,-0.36840950207168055
t238,0.0,0.0,0.0,0.0,0.0,-0.16304347826127696,-0.16304347826087076,-0.3720986657276247
t239,0.0,0.0,0.0,0.0,0.0,-0.16304347826128143,-0.1630434782608709,-0.3758313485287082
t240,0.0,0.0,0.0,0.0,0.0,-0.16304347826128585,-0.16304347826087098,-0.3797813958057939
t241,0.0,0.0,0.0,0.0,0.0,-0.16304347826128704,-0.16304347826087104,-0.36373503706818683
t242,0.0,0.0,0.0,0.0,0.0,-0.1630434782612912,-0.16304347826087115,-0.3675733143307475
t243,0.0,0.0,0.0,0.0,0.0,-0.1630434782612952,-0.16304347826087126,-0.37128148242534065
t244,0.0,0.0,0.0,0.0,0.0,-0.16304347826129909,-0.16304347826087137,-0.375032154673582
t245,0.0,0.0,0.0,0.0,0.0,-0.1630434782613029,-0.16304347826087148,-0.37898653030798046
t246,0.0,0.0,0.0,0.0,0.0,-0.16304347826130342,-0.16304347826087148,-0.3628952825308583
t247,0.0,0.0,0.0,0.0,0.0,-0.163043478261307,-0.16304347826087157,-0.36672490178526024
t248,0.0,0.0,0.0,0.0,0.0,-0.16304347826131046,-0.16304347826087165,-0.3704217499756784
t249,0.0,0.0,0.0,0.0,0.0,-0.16304347826131382,-0.16304347826087173,-0.3741475660649208
t250,0.0,0.0,0.0,0.0,0.0,-0.16304347826131707,-0.16304347826087182,-0.3780808516549333
t251,0.0,0.0,0.0,0.0,0.0,-0.16304347826131702,-0.16304347826087182,-0.3619093643425274
t252,0.0,0.0,0.0,0.0,0.0,-0.1630434782613201,-0.1630434782608719,-0.3657254266737172
t253,0.0,0.0,0.0,0.0,0.0,-0.16304347826132304,-0.16304347826087198,-0.3694121290023066
t254,0.0,0.0,0.0,0.0,0.0,-0.16304347826132595,-0.16304347826087207,-0.37314791833445937
t255,0.0,0.0,0.0,0.0,0.0,-0.16304347826132873,-0.16304347826087215,-0.3771137634667252
t256,0.0,0.0,0.0,0.0,0.0,-0.16304347826132815,-0.16304347826087207,-0.3609428792031785
t257,0.0,0.0,0.0,0.0,0.0,-0.16304347826133075,-0.16304347826087215,-0.3647948961671899
t258,0.0,0.0,0.0,0.0,0.0,-0.16304347826133328,-0.16304347826087223,-0.3684290505514015
t259,0.0,0.0,0.0,0.0,0.0,-0.16304347826133575,-0.1630434782608723,-0.37212327823659064
