Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro_long,pumped_hydro_short,geothermal
t3629,0.0,0.0,0.0,0.0,1306.6600221872593,0.0,2452.3404053301274,0.0,0.0,0.0
t3630,0.0,0.0,0.0,0.0,1307.3958284192593,0.0,2452.3404053301274,0.0,0.0,0.0
t3631,0.0,0.0,0.0,0.0,1308.1412925812592,0.0,2497.561757653182,0.0,0.0,0.0
t3632,0.0,0.0,0.0,0.0,1308.8964146672593,0.0,2497.561757653182,0.0,0.0,0.0
t3633,0.0,0.0,0.0,0.0,1309.6611946772593,0.0,2497.561757653182,0.0,0.0,0.0
t3634,0.0,0.0,0.0,0.0,1310.4356326172594,0.0,2497.561757653182,0.0,0.0,0.0
t3635,0.0,0.0,0.0,0.0,1311.2197284872595,0.0,2497.561757653182,0.0,0.0,0.0
t3636,0.0,0.0,0.0,0.0,1312.0134822872596,0.0,2497.561757653182,0.0,0.0,0.0
t3637,0.0,0.0,0.0,0.0,1312.8168940112596,0.0,2497.561757653182,0.0,0.0,0.0
t3638,0.0,0.0,0.0,0.0,1313.6718747992595,0.0,2497.561757653182,0.0,0.0,0.0
t3639,0.0,0.0,0.0,0.0,1314.5784246452595,0.0,2497.561757653182,0.0,0.0,0.0
t3640,0.0,0.0,0.0,0.0,1315.5365435552594,0.0,2497.561757653182,0.0,0.0,0.0
t3641,0.0,0.0,0.0,0.0,1316.5462315232594,0.0,2542.783109976237,0.0,0.0,0.0
t3642,0.0,0.0,0.0,0.0,1317.6074885492594,0.0,2542.783109976237,0.0,0.0,0.0
t3643,0.0,0.0,0.0,0.0,1318.7203146392594,0.0,2542.783109976237,0.0,0.0,0.0
t3644,0.0,0.0,0.0,0.0,1319.8847097872595,0.0,2542.783109976237,0.0,0.0,0.0
t3645,0.0,0.0,0.0,0.0,1321.1006739932595,0.0,2542.783109976237,0.0,0.0,0.0
t3646,0.0,0.0,0.0,0.0,1322.3682072632596,0.0,2588.004462299292,0.0,0.0,0.0
t3647,0.0,0.0,0.0,0.0,1323.6873095912597,0.0,2588.004462299292,0.0,0.0,0.0
t3648,0.0,0.0,0.0,0.0,1325.0579809772596,0.0,2588.004462299292,0.0,0.0,0.0
t3649,0.0,0.0,0.0,0.0,1326.4802214272595,0.0,2588.004462299292,0.0,0.0,0.0
t3650,0.0,0.0,0.0,0.0,1327.9738327952596,0.0,2588.004462299292,0.0,0.0,0.0
t3651,0.0,0.0,0.0,0.0,1329.5388150812596,0.0,2633.2258146223467,0.0,0.0,0.0
t3652,0.0,0.0,0.0,0.0,1331.1751682852596,0.0,2633.2258146223467,0.0,0.0,0.0
t3653,0.0,0.0,0.0,0.0,1332.8828924072595,0.0,2633.2258146223467,0.0,0.0,0.0
t3654,0.0,0.0,0.0,0.0,1334.6619874472594,0.0,2633.2258146223467,0.0,0.0,0.0
t3655,0.0,0.0,0.0,0.0,1336.5124534112595,0.0,2633.2258146223467,0.0,0.0,0.0
t3656,0.0,0.0,0.0,0.0,1338.4342902932594,0.0,2633.2258146223467,0.0,0.0,0.0
t3657,0.0,0.0,0.0,0.0,1340.4274980932594,0.0,2673.949922167424,0.0,0.0,0.0
t3658,0.0,0.0,0.0,0.0,1342.4920768112593,0.0,2673.949922167424,0.0,0.0,0.0
t3659,0.0,0.0,0.0,0.0,1344.6280264472593,0.0,2673.949922167424,0.0,0.0,0.0
t3660,0.0,0.0,0.0,0.0,1346.8353470012594,0.0,2673.949922167424,0.0,0.0,0.0
t3661,0.0,0.0,0.0,0.0,1349.1140384732594,0.0,2673.949922167424,0.0,0.0,0.0
t3662,0.0,0.0,0.0,0.0,1351.4149637972594,0.0,2673.949922167424,0.0,0.0,0.0
t3663,0.0,0.0,0.0,0.0,1353.7381229852595,0.0,2673.949922167424,0.0,0.0,0.0
t3664,0.0,0.0,0.0,0.0,1356.0835160252595,0.0,2673.949922167424,0.0,0.0,0.0
t3665,0.0,0.0,0.0,0.0,1358.4511429232596,0.0,2673.949922167424,0.0,0.0,0.0
t3666,0.0,0.0,0.0,0.0,1360.8410036792595,0.0,2673.949922167424,0.0,0.0,0.0
t3667,0.0,0.0,0.0,0.0,1363.2530982932594,0.0,2672.8648584085986,0.0,0.0,0.0
t3668,0.0,0.0,0.0,0.0,1365.6874267652595,0.0,2671.0548901405386,0.0,0.0,0.0
t3669,0.0,0.0,0.0,0.0,1368.1439890952595,0.0,2668.560252684188,0.0,0.0,0.0
t3670,0.0,0.0,0.0,0.0,1367.6361291001895,0.0,2668.560252684188,0.0,0.0,0.0
t3671,0.0,0.0,0.0,0.0,1366.538293153892,0.0,2668.560252684188,0.0,0.0,0.0
t3672,0.0,0.0,0.0,0.0,1369.0615570518921,0.0,2663.9379711955744,0.0,0.0,0.0
t3673,0.0,0.0,0.0,0.0,1370.2743377327354,0.0,2660.275118578623,0.0,0.0,0.0
t3674,0.0,0.0,0.0,0.0,1366.9746432975787,0.0,2660.275118578623,0.0,0.0,0.0
t3675,0.0,0.0,0.0,0.0,1367.9951908215787,0.0,2654.3544354399696,0.0,0.0,0.0
t3676,0.0,0.0,0.0,0.0,1364.5032632295788,0.0,2652.1004368313115,0.0,0.0,0.0
t3677,0.0,0.0,0.0,0.0,1360.9988605215788,0.0,2648.6278320730094,0.0,0.0,0.0
t3678,0.0,0.0,0.0,0.0,1357.4819826975788,0.0,2643.847528877311,0.0,0.0,0.0
t3679,0.0,0.0,0.0,0.0,1358.4526297575787,0.0,2632.8318195485645,0.0,0.0,0.0
t3680,0.0,0.0,0.0,0.0,1354.9108017075787,0.0,2625.350403923726,0.0,0.0,0.0
t3681,0.0,0.0,0.0,0.0,1351.3564985355788,0.0,2616.459288622361,0.0,0.0,0.0
t3682,0.0,0.0,0.0,0.0,1347.7897202475788,0.0,2606.164221546643,0.0,0.0,0.0
t3683,0.0,0.0,0.0,0.0,1344.2104668495788,0.0,2594.9935540386723,0.0,0.0,0.0
t3684,0.0,0.0,0.0,0.0,1345.1187383295787,0.0,2578.1958472672186,0.0,0.0,0.0
t3685,0.0,0.0,0.0,0.0,1341.5145346995787,0.0,2566.00348277576,0.0,0.0,0.0
t3686,0.0,0.0,0.0,0.0,1337.8869054495788,0.0,2555.3944091443987,0.0,0.0,0.0
t3687,0.0,0.0,0.0,0.0,1334.2358505855789,0.0,2546.372937297048,0.0,0.0,0.0
t3688,0.0,0.0,0.0,0.0,1330.5613701075788,0.0,2538.894521108999,0.0,0.0,0.0
t3689,0.0,0.0,0.0,0.0,1331.3634640155788,0.0,2528.103878541917,0.0,0.0,0.0
t3690,0.0,0.0,0.0,0.0,1327.6421323095788,0.0,2523.8305594218887,0.0,0.0,0.0
t3691,0.0,0.0,0.0,0.0,1323.8973749895788,0.0,2521.170326661958,0.0,0.0,0.0
t3692,0.0,0.0,0.0,0.0,1321.6291920495787,0.0,2518.475359088212,0.0,0.0,0.0
t3693,0.0,0.0,0.0,0.0,1323.8375834955787,0.0,2512.39808970065,0.0,0.0,0.0
t3694,0.0,0.0,0.0,0.0,1326.0225493275786,0.0,2507.748394396303,0.0,0.0,0.0
t3695,0.0,0.0,0.0,0.0,1325.247100376869,0.0,2507.748394396303,0.0,0.0,0.0
t3696,0.0,0.0,0.0,0.0,1325.751058487449,0.0,2507.748394396303,0.0,0.0,0.0
t3697,0.0,0.0,0.0,0.0,1327.865747471449,0.0,2507.3446716396397,0.0,0.0,0.0
t3698,0.0,0.0,0.0,0.0,1329.4050270021232,0.0,2507.3446716396397,0.0,0.0,0.0
t3699,0.0,0.0,0.0,0.0,1330.9685900583343,0.0,2507.3446716396397,0.0,0.0,0.0
t3700,0.0,0.0,0.0,0.0,1333.0097600823342,0.0,2506.7039205146566,0.0,0.0,0.0
t3701,0.0,0.0,0.0,0.0,1334.3717957641545,0.0,2506.7039205146566,0.0,0.0,0.0
t3702,0.0,0.0,0.0,0.0,1336.3639531441545,0.0,2505.9201302566403,0.0,0.0,0.0
t3703,0.0,0.0,0.0,0.0,1337.5405327795843,0.0,2505.9201302566403,0.0,0.0,0.0
t3704,0.0,0.0,0.0,0.0,1339.4836775215842,0.0,2504.991914501169,0.0,0.0,0.0
t3705,0.0,0.0,0.0,0.0,1341.4023159415842,0.0,2504.0389315487464,0.0,0.0,0.0
t3706,0.0,0.0,0.0,0.0,1342.32112229816,0.0,2504.0389315487464,0.0,0.0,0.0
t3707,0.0,0.0,0.0,0.0,1343.2374802915404,0.0,2504.0389315487464,0.0,0.0,0.0
t3708,0.0,0.0,0.0,0.0,1345.0825997515403,0.0,2503.044948554091,0.0,0.0,0.0
t3709,0.0,0.0,0.0,0.0,1345.9001978332622,0.0,2503.044948554091,0.0,0.0,0.0
t3710,0.0,0.0,0.0,0.0,1347.1429471036722,0.0,2503.044948554091,0.0,0.0,0.0
t3711,0.0,0.0,0.0,0.0,1348.7941019815025,0.0,2503.044948554091,0.0,0.0,0.0
t3712,0.0,0.0,0.0,0.0,1350.5290717135026,0.0,2503.044948554091,0.0,0.0,0.0
t3713,0.0,0.0,0.0,0.0,1352.2354936435027,0.0,2503.044948554091,0.0,0.0,0.0
t3714,0.0,0.0,0.0,0.0,1353.9133677715026,0.0,2503.044948554091,0.0,0.0,0.0
t3715,0.0,0.0,0.0,0.0,1355.5626941035027,0.0,2503.044948554091,0.0,0.0,0.0
t3716,0.0,0.0,0.0,0.0,1357.1834726275026,0.0,2503.044948554091,0.0,0.0,0.0
t3717,0.0,0.0,0.0,0.0,1358.7757033555026,0.0,2503.044948554091,0.0,0.0,0.0
t3718,0.0,0.0,0.0,0.0,1360.3393862815026,0.0,2503.044948554091,0.0,0.0,0.0
t3719,0.0,0.0,0.0,0.0,1361.8745214055025,0.0,2503.044948554091,0.0,0.0,0.0
t3720,0.0,0.0,0.0,0.0,1363.3811087215024,0.0,2503.044948554091,0.0,0.0,0.0
t3721,0.0,0.0,0.0,0.0,1364.8591482415025,0.0,2503.044948554091,0.0,0.0,0.0
t3722,0.0,0.0,0.0,0.0,1366.3227887695025,0.0,2503.044948554091,0.0,0.0,0.0
t3723,0.0,0.0,0.0,0.0,1367.7720302995026,0.0,2503.044948554091,0.0,0.0,0.0
t3724,0.0,0.0,0.0,0.0,1369.2068728375027,0.0,2503.044948554091,0.0,0.0,0.0
t3725,0.0,0.0,0.0,0.0,1370.6273163835026,0.0,2503.044948554091,0.0,0.0,0.0
t3726,0.0,0.0,0.0,0.0,1372.0333609315026,0.0,2503.044948554091,0.0,0.0,0.0
t3727,0.0,0.0,0.0,0.0,1373.4250064935025,0.0,2503.044948554091,0.0,0.0,0.0
t3728,0.0,0.0,0.0,0.0,1374.8022530635023,0.0,2503.044948554091,0.0,0.0,0.0
t3729,0.0,0.0,0.0,0.0,1376.1651006355023,0.0,2503.044948554091,0.0,0.0,0.0
t3730,0.0,0.0,0.0,0.0,1377.5135492155023,0.0,2503.044948554091,0.0,0.0,0.0
t3731,0.0,0.0,0.0,0.0,1378.8475988035023,0.0,2503.044948554091,0.0,0.0,0.0
t3732,0.0,0.0,0.0,0.0,1380.1672493935023,0.0,2503.044948554091,0.0,0.0,0.0
t3733,0.0,0.0,0.0,0.0,1381.4725009975023,0.0,2503.044948554091,0.0,0.0,0.0
t3734,0.0,0.0,0.0,0.0,1382.7628123795023,0.0,2503.044948554091,0.0,0.0,0.0
t3735,0.0,0.0,0.0,0.0,1384.0381835395024,0.0,2503.044948554091,0.0,0.0,0.0
t3736,0.0,0.0,0.0,0.0,1385.2986144835024,0.0,2503.044948554091,0.0,0.0,0.0
t3737,0.0,0.0,0.0,0.0,1386.5441052055025,0.0,2503.044948554091,0.0,0.0,0.0
t3738,0.0,0.0,0.0,0.0,1387.7746557055025,0.0,2503.044948554091,0.0,0.0,0.0
t3739,0.0,0.0,0.0,0.0,1388.9902659895024,0.0,2503.044948554091,0.0,0.0,0.0
t3740,0.0,0.0,0.0,0.0,1390.1909360515024,0.0,2503.044948554091,0.0,0.0,0.0
t3741,0.0,0.0,0.0,0.0,1391.3766658915024,0.0,2503.044948554091,0.0,0.0,0.0
t3742,0.0,0.0,0.0,0.0,1392.5474555155024,0.0,2503.044948554091,0.0,0.0,0.0
t3743,0.0,0.0,0.0,0.0,1393.7033049235024,0.0,2503.044948554091,0.0,0.0,0.0
t3744,0.0,0.0,0.0,0.0,1394.8442141095024,0.0,2503.044948554091,0.0,0.0,0.0
t3745,0.0,0.0,0.0,0.0,1395.9669628015024,0.0,2503.044948554091,0.0,0.0,0.0
t3746,0.0,0.0,0.0,0.0,1397.0814198355024,0.0,2503.044948554091,0.0,0.0,0.0
t3747,0.0,0.0,0.0,0.0,1398.1875852055025,0.0,2503.044948554091,0.0,0.0,0.0
t3748,0.0,0.0,0.0,0.0,1399.2854589175024,0.0,2503.044948554091,0.0,0.0,0.0
t3749,0.0,0.0,0.0,0.0,1400.3750409655024,0.0,2503.044948554091,0.0,0.0,0.0
t3750,0.0,0.0,0.0,0.0,1401.4563313555025,0.0,2503.044948554091,0.0,0.0,0.0
t3751,0.0,0.0,0.0,0.0,1402.5293300875026,0.0,2503.044948554091,0.0,0.0,0.0
t3752,0.0,0.0,0.0,0.0,1403.5940371555025,0.0,2503.044948554091,0.0,0.0,0.0
t3753,0.0,0.0,0.0,0.0,1404.6504525655025,0.0,2503.044948554091,0.0,0.0,0.0
t3754,0.0,0.0,0.0,0.0,1405.6985763115026,0.0,2503.044948554091,0.0,0.0,0.0
t3755,0.0,0.0,0.0,0.0,1406.7384083995025,0.0,2503.044948554091,0.0,0.0,0.0
t3756,0.0,0.0,0.0,0.0,1407.7699488235025,0.0,2503.044948554091,0.0,0.0,0.0
t3757,0.0,0.0,0.0,0.0,1408.7931975895026,0.0,2503.044948554091,0.0,0.0,0.0
t3758,0.0,0.0,0.0,0.0,1409.8123669615027,0.0,2503.044948554091,0.0,0.0,0.0
t3759,0.0,0.0,0.0,0.0,1410.8274569455027,0.0,2503.044948554091,0.0,0.0,0.0
t3760,0.0,0.0,0.0,0.0,1411.8384675355028,0.0,2503.044948554091,0.0,0.0,0.0
t3761,0.0,0.0,0.0,0.0,1412.8453987315029,0.0,2503.044948554091,0.0,0.0,0.0
t3762,0.0,0.0,0.0,0.0,1413.848250539503,0.0,2503.044948554091,0.0,0.0,0.0
t3763,0.0,0.0,0.0,0.0,1414.847022953503,0.0,2503.044948554091,0.0,0.0,0.0
t3764,0.0,0.0,0.0,0.0,1415.8417159735031,0.0,2503.044948554091,0.0,0.0,0.0
t3765,0.0,0.0,0.0,0.0,1416.832329599503,0.0,2503.044948554091,0.0,0.0,0.0
t3766,0.0,0.0,0.0,0.0,1417.8188638375032,0.0,2503.044948554091,0.0,0.0,0.0
t3767,0.0,0.0,0.0,0.0,1418.801318681503,0.0,2503.044948554091,0.0,0.0,0.0
t3768,0.0,0.0,0.0,0.0,1419.779694131503,0.0,2503.044948554091,0.0,0.0,0.0
t3769,0.0,0.0,0.0,0.0,1420.753990193503,0.0,2503.044948554091,0.0,0.0,0.0
t3770,0.0,0.0,0.0,0.0,1421.7279924115028,0.0,2503.044948554091,0.0,0.0,0.0
t3771,0.0,0.0,0.0,0.0,1422.7017007855027,0.0,2503.044948554091,0.0,0.0,0.0
t3772,0.0,0.0,0.0,0.0,1423.6751153155026,0.0,2503.044948554091,0.0,0.0,0.0
t3773,0.0,0.0,0.0,0.0,1424.6482360015025,0.0,2503.044948554091,0.0,0.0,0.0
t3774,0.0,0.0,0.0,0.0,1425.6210628435024,0.0,2503.044948554091,0.0,0.0,0.0
t3775,0.0,0.0,0.0,0.0,1426.5935958415023,0.0,2503.044948554091,0.0,0.0,0.0
t3776,0.0,0.0,0.0,0.0,1427.5658349955022,0.0,2503.044948554091,0.0,0.0,0.0
t3777,0.0,0.0,0.0,0.0,1428.537780305502,0.0,2503.044948554091,0.0,0.0,0.0
t3778,0.0,0.0,0.0,0.0,1429.509431771502,0.0,2503.044948554091,0.0,0.0,0.0
t3779,0.0,0.0,0.0,0.0,1430.480789387502,0.0,2503.044948554091,0.0,0.0,0.0
t3780,0.0,0.0,0.0,0.0,1431.451853165502,0.0,2503.044948554091,0.0,0.0,0.0
t3781,0.0,0.0,0.0,0.0,1432.4226230995018,0.0,2503.044948554091,0.0,0.0,0.0
t3782,0.0,0.0,0.0,0.0,1433.3974238575017,0.0,2503.044948554091,0.0,0.0,0.0
t3783,0.0,0.0,0.0,0.0,1434.3762554455018,0.0,2503.044948554091,0.0,0.0,0.0
t3784,0.0,0.0,0.0,0.0,1435.3591178575018,0.0,2503.044948554091,0.0,0.0,0.0
t3785,0.0,0.0,0.0,0.0,1436.3460110995018,0.0,2503.044948554091,0.0,0.0,0.0
t3786,0.0,0.0,0.0,0.0,1437.3369351715019,0.0,2503.044948554091,0.0,0.0,0.0
t3787,0.0,0.0,0.0,0.0,1438.3318900735019,0.0,2503.044948554091,0.0,0.0,0.0
t3788,0.0,0.0,0.0,0.0,1439.3308757995019,0.0,2503.044948554091,0.0,0.0,0.0
t3789,0.0,0.0,0.0,0.0,1440.3338923555018,0.0,2503.044948554091,0.0,0.0,0.0
t3790,0.0,0.0,0.0,0.0,1441.3409397355017,0.0,2503.044948554091,0.0,0.0,0.0
t3791,0.0,0.0,0.0,0.0,1442.3520179455018,0.0,2503.044948554091,0.0,0.0,0.0
t3792,0.0,0.0,0.0,0.0,1443.3671269795018,0.0,2503.044948554091,0.0,0.0,0.0
t3793,0.0,0.0,0.0,0.0,1444.3862668435017,0.0,2503.044948554091,0.0,0.0,0.0
t3794,0.0,0.0,0.0,0.0,1445.4260471275018,0.0,2503.044948554091,0.0,0.0,0.0
t3795,0.0,0.0,0.0,0.0,1446.4864678255017,0.0,2503.044948554091,0.0,0.0,0.0
t3796,0.0,0.0,0.0,0.0,1447.5675289375017,0.0,2503.044948554091,0.0,0.0,0.0
t3797,0.0,0.0,0.0,0.0,1448.6692304695018,0.0,2503.044948554091,0.0,0.0,0.0
t3798,0.0,0.0,0.0,0.0,1449.7915724155018,0.0,2503.044948554091,0.0,0.0,0.0
t3799,0.0,0.0,0.0,0.0,1450.934554781502,0.0,2503.044948554091,0.0,0.0,0.0
t3800,0.0,0.0,0.0,0.0,1452.0981775615019,0.0,2503.044948554091,0.0,0.0,0.0
t3801,0.0,0.0,0.0,0.0,1453.282440761502,0.0,2503.044948554091,0.0,0.0,0.0
t3802,0.0,0.0,0.0,0.0,1454.4873443755018,0.0,2503.044948554091,0.0,0.0,0.0
t3803,0.0,0.0,0.0,0.0,1455.712888403502,0.0,2503.044948554091,0.0,0.0,0.0
t3804,0.0,0.0,0.0,0.0,1456.9590728515018,0.0,2503.044948554091,0.0,0.0,0.0
t3805,0.0,0.0,0.0,0.0,1458.2258977195017,0.0,2503.044948554091,0.0,0.0,0.0
t3806,0.0,0.0,0.0,0.0,1459.5313738075017,0.0,2503.044948554091,0.0,0.0,0.0
t3807,0.0,0.0,0.0,0.0,1460.8755011155017,0.0,2503.044948554091,0.0,0.0,0.0
t3808,0.0,0.0,0.0,0.0,1462.2582796495017,0.0,2503.044948554091,0.0,0.0,0.0
t3809,0.0,0.0,0.0,0.0,1463.6797093975017,0.0,2503.044948554091,0.0,0.0,0.0
t3810,0.0,0.0,0.0,0.0,1465.1397903715017,0.0,2503.044948554091,0.0,0.0,0.0
t3811,0.0,0.0,0.0,0.0,1466.6385225595018,0.0,2503.044948554091,0.0,0.0,0.0
t3812,0.0,0.0,0.0,0.0,1468.1759059735018,0.0,2503.044948554091,0.0,0.0,0.0
t3813,0.0,0.0,0.0,0.0,1469.7519406075019,0.0,2503.044948554091,0.0,0.0,0.0
t3814,0.0,0.0,0.0,0.0,1471.366626461502,0.0,2503.044948554091,0.0,0.0,0.0
t3815,0.0,0.0,0.0,0.0,1473.019963535502,0.0,2502.907632747774,0.0,0.0,0.0
t3816,0.0,0.0,0.0,0.0,1473.6381373741385,0.0,2502.907632747774,0.0,0.0,0.0
t3817,0.0,0.0,0.0,0.0,1475.3687768881384,0.0,2500.4073677576484,0.0,0.0,0.0
t3818,0.0,0.0,0.0,0.0,1474.1380643865036,0.0,2500.4073677576484,0.0,0.0,0.0
t3819,0.0,0.0,0.0,0.0,1472.5291550088818,0.0,2500.4073677576484,0.0,0.0,0.0
t3820,0.0,0.0,0.0,0.0,1474.256281366882,0.0,2496.3447719203214,0.0,0.0,0.0
t3821,0.0,0.0,0.0,0.0,1472.0560608845542,0.0,2496.3447719203214,0.0,0.0,0.0
t3822,0.0,0.0,0.0,0.0,1469.6863527015073,0.0,2496.3447719203214,0.0,0.0,0.0
t3823,0.0,0.0,0.0,0.0,1467.1004455224734,0.0,2496.3447719203214,0.0,0.0,0.0
t3824,0.0,0.0,0.0,0.0,1468.685069389717,0.0,2496.3447719203214,0.0,0.0,0.0
t3825,0.0,0.0,0.0,0.0,1470.406340479717,0.0,2496.3447719203214,0.0,0.0,0.0
t3826,0.0,0.0,0.0,0.0,1472.126440519717,0.0,2496.3447719203214,0.0,0.0,0.0
t3827,0.0,0.0,0.0,0.0,1473.8453695037172,0.0,2496.3447719203214,0.0,0.0,0.0
t3828,0.0,0.0,0.0,0.0,1475.5631274317172,0.0,2496.3447719203214,0.0,0.0,0.0
t3829,0.0,0.0,0.0,0.0,1477.2797143097173,0.0,2496.3447719203214,0.0,0.0,0.0
t3830,0.0,0.0,0.0,0.0,1478.9552819177172,0.0,2496.3447719203214,0.0,0.0,0.0
t3831,0.0,0.0,0.0,0.0,1480.5898302557173,0.0,2496.3447719203214,0.0,0.0,0.0
t3832,0.0,0.0,0.0,0.0,1482.1833593237172,0.0,2496.3447719203214,0.0,0.0,0.0
t3833,0.0,0.0,0.0,0.0,1483.7358691277173,0.0,2496.3447719203214,0.0,0.0,0.0
t3834,0.0,0.0,0.0,0.0,1485.2473596617172,0.0,2496.3447719203214,0.0,0.0,0.0
t3835,0.0,0.0,0.0,0.0,1486.7178309317171,0.0,2496.3447719203214,0.0,0.0,0.0
t3836,0.0,0.0,0.0,0.0,1488.147282925717,0.0,2496.3447719203214,0.0,0.0,0.0
t3837,0.0,0.0,0.0,0.0,1489.535715655717,0.0,2496.3447719203214,0.0,0.0,0.0
t3838,0.0,0.0,0.0,0.0,1490.883129115717,0.0,2496.3447719203214,0.0,0.0,0.0
t3839,0.0,0.0,0.0,0.0,1492.189523305717,0.0,2496.3447719203214,0.0,0.0,0.0
t3840,0.0,0.0,0.0,0.0,1493.4548982257172,0.0,2496.3447719203214,0.0,0.0,0.0
t3841,0.0,0.0,0.0,0.0,1494.6792538817172,0.0,2541.566124243376,0.0,0.0,0.0
t3842,0.0,0.0,0.0,0.0,1495.8759434237172,0.0,2541.566124243376,0.0,0.0,0.0
t3843,0.0,0.0,0.0,0.0,1497.0449668457172,0.0,2541.566124243376,0.0,0.0,0.0
t3844,0.0,0.0,0.0,0.0,1498.1863241537171,0.0,2541.566124243376,0.0,0.0,0.0
t3845,0.0,0.0,0.0,0.0,1499.3000153417172,0.0,2541.566124243376,0.0,0.0,0.0
t3846,0.0,0.0,0.0,0.0,1500.3860404097172,0.0,2586.787476566431,0.0,0.0,0.0
t3847,0.0,0.0,0.0,0.0,1501.4443993637171,0.0,2586.787476566431,0.0,0.0,0.0
t3848,0.0,0.0,0.0,0.0,1502.4750922037172,0.0,2586.787476566431,0.0,0.0,0.0
t3849,0.0,0.0,0.0,0.0,1503.4781189237171,0.0,2586.787476566431,0.0,0.0,0.0
t3850,0.0,0.0,0.0,0.0,1504.4534795297172,0.0,2586.787476566431,0.0,0.0,0.0
t3851,0.0,0.0,0.0,0.0,1505.4011740157173,0.0,2632.008828889486,0.0,0.0,0.0
t3852,0.0,0.0,0.0,0.0,1506.3212023817173,0.0,2632.008828889486,0.0,0.0,0.0
t3853,0.0,0.0,0.0,0.0,1507.2135646337174,0.0,2632.008828889486,0.0,0.0,0.0
t3854,0.0,0.0,0.0,0.0,1508.0929983797173,0.0,2632.008828889486,0.0,0.0,0.0
t3855,0.0,0.0,0.0,0.0,1508.9595036137173,0.0,2632.008828889486,0.0,0.0,0.0
t3856,0.0,0.0,0.0,0.0,1509.8130803417173,0.0,2632.008828889486,0.0,0.0,0.0
t3857,0.0,0.0,0.0,0.0,1510.6537285577174,0.0,2632.008828889486,0.0,0.0,0.0
t3858,0.0,0.0,0.0,0.0,1511.4814482677175,0.0,2632.008828889486,0.0,0.0,0.0
t3859,0.0,0.0,0.0,0.0,1512.2962394657175,0.0,2632.008828889486,0.0,0.0,0.0
t3860,0.0,0.0,0.0,0.0,1513.0981021577174,0.0,2632.008828889486,0.0,0.0,0.0
t3861,0.0,0.0,0.0,0.0,1513.8870363437175,0.0,2677.2301812125406,0.0,0.0,0.0
t3862,0.0,0.0,0.0,0.0,1514.6630420177175,0.0,2677.2301812125406,0.0,0.0,0.0
t3863,0.0,0.0,0.0,0.0,1515.4261191857177,0.0,2677.2301812125406,0.0,0.0,0.0
t3864,0.0,0.0,0.0,0.0,1516.1762678417176,0.0,2677.2301812125406,0.0,0.0,0.0
t3865,0.0,0.0,0.0,0.0,1516.9134879917176,0.0,2677.2301812125406,0.0,0.0,0.0
t3866,0.0,0.0,0.0,0.0,1517.6456596937176,0.0,2722.4515335355954,0.0,0.0,0.0
t3867,0.0,0.0,0.0,0.0,1518.3727829537177,0.0,2722.4515335355954,0.0,0.0,0.0
t3868,0.0,0.0,0.0,0.0,1519.0948577717177,0.0,2722.4515335355954,0.0,0.0,0.0
t3869,0.0,0.0,0.0,0.0,1519.8118841417177,0.0,2722.4515335355954,0.0,0.0,0.0
t3870,0.0,0.0,0.0,0.0,1520.5238620637176,0.0,2722.4515335355954,0.0,0.0,0.0
t3871,0.0,0.0,0.0,0.0,1521.2307915437177,0.0,2767.6728858586503,0.0,0.0,0.0
t3872,0.0,0.0,0.0,0.0,1521.9326725817177,0.0,2767.6728858586503,0.0,0.0,0.0
t3873,0.0,0.0,0.0,0.0,1522.6295051717177,0.0,2767.6728858586503,0.0,0.0,0.0
t3874,0.0,0.0,0.0,0.0,1523.3212893137177,0.0,2767.6728858586503,0.0,0.0,0.0
t3875,0.0,0.0,0.0,0.0,1524.0080250137178,0.0,2767.6728858586503,0.0,0.0,0.0
t3876,0.0,0.0,0.0,0.0,1524.6897122717178,0.0,2812.894238181705,0.0,0.0,0.0
t3877,0.0,0.0,0.0,0.0,1525.3663510817178,0.0,2812.894238181705,0.0,0.0,0.0
t3878,0.0,0.0,0.0,0.0,1526.0402489957178,0.0,2813.0175844877886,0.0,0.0,0.0
t3879,0.0,0.0,0.0,0.0,1526.7114060137178,0.0,2813.432980214232,0.0,0.0,0.0
t3880,0.0,0.0,0.0,0.0,1527.3798221357179,0.0,2814.0889372206348,0.0,0.0,0.0
t3881,0.0,0.0,0.0,0.0,1528.0454973677179,0.0,2859.3102895436896,0.0,0.0,0.0
t3882,0.0,0.0,0.0,0.0,1528.708431697718,0.0,2860.5963286746232,0.0,0.0,0.0
t3883,0.0,0.0,0.0,0.0,1529.368625137718,0.0,2862.1749081563166,0.0,0.0,0.0
t3884,0.0,0.0,0.0,0.0,1530.026077681718,0.0,2863.847989881159,0.0,0.0,0.0
t3885,0.0,0.0,0.0,0.0,1530.6807893297182,0.0,2865.6723324027503,0.0,0.0,0.0
t3886,0.0,0.0,0.0,0.0,1531.332760081718,0.0,2910.893684725805,0.0,0.0,0.0
t3887,0.0,0.0,0.0,0.0,1531.981989937718,0.0,2912.973646008095,0.0,0.0,0.0
t3888,0.0,0.0,0.0,0.0,1532.628478897718,0.0,2915.185939123934,0.0,0.0,0.0
t3889,0.0,0.0,0.0,0.0,1533.272226961718,0.0,2917.5013739361225,0.0,0.0,0.0
t3890,0.0,0.0,0.0,0.0,1533.917518909718,0.0,2919.7579497696115,0.0,0.0,0.0
