Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro_long,pumped_hydro_short,geothermal,Total
t1807,28.658978111443126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.658978111443126
t1808,30.756779669539668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.756779669539668
t1809,33.007053707406214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.007053707406214
t1810,35.14936314550276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.14936314550276
t1811,37.18555108855817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.18555108855817
t1812,39.371127296654706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.371127296654706
t1813,41.27335139475125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.27335139475125
t1814,63.71745558506894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.71745558506894
t1815,65.26802089144313,21.239466403943496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.50748729538662
t1816,65.26802089144313,44.06431120426117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.3323320957043
t1817,65.26802089144313,66.91361493434886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.181635825792
t1818,65.26802089144313,89.86162924466655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.12965013610966
t1819,65.26802089144313,112.53951163498424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.80753252642737
t1820,65.26802089144313,135.74071674578934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.00873763723246
t1821,65.26802089144313,159.1768004714056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.44482136284876
t1822,65.26802089144313,182.5013937119807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.76941460342385
t1823,65.26802089144313,205.71481889278584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.982839784229
t1824,65.26802089144313,229.07190359840206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.3399244898452
