Resource,onshore_wind,solar_pv_sat,hydro,battery,pumped_hydro
t184,0.0,0.0,0.0,-0.0,-0.08
t185,0.0,0.0,0.0,-0.0,-0.08
t186,0.0,0.0,0.0,-0.0,-0.0
t187,0.0,0.0,0.0,-0.0,-0.08
t188,0.0,0.0,0.0,-0.0,-0.08
t189,0.0,0.0,0.0,-0.0,-0.08
t190,0.0,0.0,0.0,-0.0,-0.08
t191,0.0,0.0,0.0,-0.0,-0.08
t192,0.0,0.0,0.0,-0.0,-0.08
t193,0.0,0.0,0.0,-0.0,-0.08
t194,0.0,0.0,0.0,-0.0,-0.08
t195,0.0,0.0,0.0,-0.0,-0.08
t196,0.0,0.0,0.0,-0.0,-0.08
t197,0.0,0.0,0.0,-0.0,-0.08000000000000002
t198,0.0,0.0,0.0,-0.0,-0.0
t199,0.0,0.0,0.0,-0.0,-0.08
t200,0.0,0.0,0.0,-0.0,-0.08
t201,0.0,0.0,0.0,-0.0,-0.08
t202,0.0,0.0,0.0,-0.0,-0.08
t203,0.0,0.0,0.0,-0.0,-0.08
t204,0.0,0.0,0.0,-0.0,-0.08
t205,0.0,0.0,0.0,-0.0,-0.08
t206,0.0,0.0,0.0,-0.0,-0.08
t207,0.0,0.0,0.0,-0.0,-0.08
t208,0.0,0.0,0.0,-0.0,-0.125
t209,0.0,0.0,0.0,-0.0,-0.125
t210,0.0,0.0,0.0,-0.0,-0.125
t211,0.0,0.0,0.0,-0.0,-0.125
t212,0.0,0.0,0.0,-0.0,-0.125
t213,0.0,0.0,0.0,-0.0,-0.125
t214,0.0,0.0,0.0,-0.0,-0.125
t215,0.0,0.0,0.0,-0.0,-0.125
t216,0.0,0.0,0.0,-0.0,-0.125
t217,0.0,0.0,0.0,-0.0,-0.125
t218,0.0,0.0,0.0,-0.0,-0.125
t219,0.0,0.0,0.0,-0.0,-0.125
t220,0.0,0.0,0.0,-0.0,-0.125
t221,0.0,0.0,0.0,-0.0,-0.125
t222,0.0,0.0,0.0,-0.0,-0.125
t223,0.0,0.0,0.0,-0.0,-0.125
t224,0.0,0.0,0.0,-0.0,-0.125
t225,0.0,0.0,0.0,-0.0,-0.125
t226,0.0,0.0,0.0,-0.0,-0.125
t227,0.0,0.0,0.0,-0.0,-0.125
t228,0.0,0.0,0.0,-0.0,-0.125
t229,0.0,0.0,0.0,-0.0,-0.125
t230,0.0,0.0,0.0,-0.0,-0.125
t231,0.0,0.0,0.0,-0.0,-0.125
t232,0.0,0.0,0.0,-0.0,-0.125
t233,0.0,0.0,0.0,-0.0,-0.125
t234,0.0,0.0,0.0,-0.0,-0.125
t235,0.0,0.0,0.0,-0.0,-0.125
t236,0.0,0.0,0.0,-0.0,-0.125
t237,0.0,0.0,0.0,-0.0,-0.125
t238,0.0,0.0,0.0,-0.0,-0.125
t239,0.0,0.0,0.0,-0.0,-0.125
t240,0.0,0.0,0.0,-0.0,-0.125
t241,0.0,0.0,0.0,-0.0,-0.125
t242,0.0,0.0,0.0,-0.0,-0.125
t243,0.0,0.0,0.0,-0.0,-0.125
t244,0.0,0.0,0.0,-0.0,-0.125
t245,0.0,0.0,0.0,-0.0,-0.125
t246,0.0,0.0,0.0,-0.0,-0.125
t247,0.0,0.0,0.0,-0.0,-0.08
t248,0.0,0.0,0.0,-0.0,-0.08
t249,0.0,0.0,0.0,-0.0,-0.08
t250,0.0,0.0,0.0,-0.0,-0.08
t251,0.0,0.0,0.0,-0.0,-0.08
t252,0.0,0.0,0.0,-0.0,-0.08
t253,0.0,0.0,0.0,-0.0,-0.08
t254,0.0,0.0,0.0,-0.0,-0.08
t255,0.0,0.0,0.0,-0.0,-0.08
t256,0.0,0.0,0.0,-0.0,-0.08
t257,0.0,0.0,0.0,-0.0,-0.08
t258,0.0,0.0,0.0,-0.0,-0.08
t259,0.0,0.0,0.0,-0.0,-0.08
t260,0.0,0.0,0.0,-0.0,-0.08
t261,0.0,0.0,0.0,-0.0,-0.08
t262,0.0,0.0,0.0,-0.0,-0.08000000000000002
t263,0.0,0.0,0.0,-0.0,-0.0
t264,0.0,0.0,0.0,-0.0,-0.08
t265,0.0,0.0,0.0,-0.0,-0.08
t266,0.0,0.0,0.0,-0.0,-0.08
t267,0.0,0.0,0.0,-0.0,-0.08
t268,0.0,0.0,0.0,-0.0,-0.08
t269,0.0,0.0,0.0,-0.0,-0.08000000000000002
t270,0.0,0.0,0.0,-0.0,-0.0
t271,0.0,0.0,0.0,-0.0,-0.0
t272,0.0,0.0,0.0,-0.0,-0.0
t273,0.0,0.0,0.0,-0.0,-0.0
t274,0.0,0.0,0.0,-0.0,-0.08
t275,0.0,0.0,0.0,-0.0,-0.08
t276,0.0,0.0,0.0,-0.0,-0.08000000000000002
t277,0.0,0.0,0.0,-0.0,-0.0
t278,0.0,0.0,0.0,-0.0,-0.08
t279,0.0,0.0,0.0,-0.0,-0.08
t280,0.0,0.0,0.0,-0.0,-0.08
t281,0.0,0.0,0.0,-0.0,-0.08000000000000002
t282,0.0,0.0,0.0,-0.0,-0.0
t283,0.0,0.0,0.0,-0.0,-0.0
t284,0.0,0.0,0.0,-0.0,-0.0
t285,0.0,0.0,0.0,-0.0,-0.08
t286,0.0,0.0,0.0,-0.0,-0.08
t287,0.0,0.0,0.0,-0.0,-0.08
t288,0.0,0.0,0.0,-0.0,-0.08
t289,0.0,0.0,0.0,-0.0,-0.125
t290,0.0,0.0,0.0,-0.0,-0.125
t291,0.0,0.0,0.0,-0.0,-0.125
t292,0.0,0.0,0.0,-0.0,-0.125
t293,0.0,0.0,0.0,-0.0,-0.125
t294,0.0,0.0,0.0,-0.0,-0.125
t295,0.0,0.0,0.0,-0.0,-0.125
t296,0.0,0.0,0.0,-0.0,-0.125
t297,0.0,0.0,0.0,-0.0,-0.125
t298,0.0,0.0,0.0,-0.0,-0.125
t299,0.0,0.0,0.0,-0.0,-0.125
t300,0.0,0.0,0.0,-0.0,-0.125
t301,0.0,0.0,0.0,-0.0,-0.125
t302,0.0,0.0,0.0,-0.0,-0.125
t303,0.0,0.0,0.0,-0.0,-0.125
t304,0.0,0.0,0.0,-0.0,-0.125
t305,0.0,0.0,0.0,-0.0,-0.125
t306,0.0,0.0,0.0,-0.0,-0.125
t307,0.0,0.0,0.0,-0.0,-0.125
t308,0.0,0.0,0.0,-0.0,-0.125
t309,0.0,0.0,0.0,-0.0,-0.125
t310,0.0,0.0,0.0,-0.0,-0.125
t311,0.0,0.0,0.0,-0.0,-0.125
t312,0.0,0.0,0.0,-0.0,-0.125
t313,0.0,0.0,0.0,-0.0,-0.125
t314,0.0,0.0,0.0,-0.0,-0.125
t315,0.0,0.0,0.0,-0.0,-0.125
t316,0.0,0.0,0.0,-0.0,-0.125
t317,0.0,0.0,0.0,-0.0,-0.125
t318,0.0,0.0,0.0,-0.0,-0.125
t319,0.0,0.0,0.0,-0.0,-0.125
t320,0.0,0.0,0.0,-0.0,-0.125
t321,0.0,0.0,0.0,-0.0,-0.125
t322,0.0,0.0,0.0,-0.0,-0.125
t323,0.0,0.0,0.0,-0.0,-0.125
t324,0.0,0.0,0.0,-0.0,-0.125
t325,0.0,0.0,0.0,-0.0,-0.125
t326,0.0,0.0,0.0,-0.0,-0.125
t327,0.0,0.0,0.0,-0.0,-0.125
t328,0.0,0.0,0.0,-0.0,-0.125
t329,0.0,0.0,0.0,-0.0,-0.125
t330,0.0,0.0,0.0,-0.0,-0.125
t331,0.0,0.0,0.0,-0.0,-0.125
t332,0.0,0.0,0.0,-0.0,-0.125
t333,0.0,0.0,0.0,-0.0,-0.125
t334,0.0,0.0,0.0,-0.0,-0.125
t335,0.0,0.0,0.0,-0.0,-0.125
t336,0.0,0.0,0.0,-0.0,-0.125
t337,0.0,0.0,0.0,-0.0,-0.125
t338,0.0,0.0,0.0,-0.0,-0.125
t339,0.0,0.0,0.0,-0.0,-0.125
t340,0.0,0.0,0.0,-0.0,-0.125
t341,0.0,0.0,0.0,-0.0,-0.125
t342,0.0,0.0,0.0,-0.0,-0.125
t343,0.0,0.0,0.0,-0.0,-0.125
t344,0.0,0.0,0.0,-0.0,-0.125
t345,0.0,0.0,0.0,-0.0,-0.125
t346,0.0,0.0,0.0,-0.0,-0.125
t347,0.0,0.0,0.0,-0.0,-0.125
t348,0.0,0.0,0.0,-0.0,-0.125
t349,0.0,0.0,0.0,-0.0,-0.125
t350,0.0,0.0,0.0,-0.0,-0.125
t351,0.0,0.0,0.0,-0.0,-0.125
t352,0.0,0.0,0.0,-0.0,-0.125
t353,0.0,0.0,0.0,-0.0,-0.08
t354,0.0,0.0,0.0,-0.0,-0.08
t355,0.0,0.0,0.0,-0.0,-0.08
t356,0.0,0.0,0.0,-0.0,-0.125
t357,0.0,0.0,0.0,-0.0,-0.125
t358,0.0,0.0,0.0,-0.0,-0.125
t359,0.0,0.0,0.0,-0.0,-0.125
t360,0.0,0.0,0.0,-0.0,-0.125
t361,0.0,0.0,0.0,-0.0,-0.125
t362,0.0,0.0,0.0,-0.0,-0.125
t363,0.0,0.0,0.0,-0.0,-0.125
t364,0.0,0.0,0.0,-0.0,-0.125
t365,0.0,0.0,0.0,-0.0,-0.125
t366,0.0,0.0,0.0,-0.0,-0.125
t367,0.0,0.0,0.0,-0.0,-0.125
t368,0.0,0.0,0.0,-0.0,-0.125
t369,0.0,0.0,0.0,-0.0,-0.125
t370,0.0,0.0,0.0,-0.0,-0.125
t371,0.0,0.0,0.0,-0.0,-0.125
t372,0.0,0.0,0.0,-0.0,-0.125
t373,0.0,0.0,0.0,-0.0,-0.125
t374,0.0,0.0,0.0,-0.0,-0.08000000000000002
t375,0.0,0.0,0.0,-0.0,-0.08000000000000002
t376,0.0,0.0,0.0,-0.0,-0.0
t377,0.0,0.0,0.0,-0.0,-0.0
t378,0.0,0.0,0.0,-0.0,-0.0
t379,0.0,0.0,0.0,-0.0,-0.0
t380,0.0,0.0,0.0,-0.0,-0.08
t381,0.0,0.0,0.0,-0.0,-0.08
t382,0.0,0.0,0.0,-0.0,-0.08
t383,0.0,0.0,0.0,-0.0,-0.08
t384,0.0,0.0,0.0,-0.0,-0.08
t385,0.0,0.0,0.0,-0.0,-0.08
t386,0.0,0.0,0.0,-0.0,-0.08
t387,0.0,0.0,0.0,-0.0,-0.08
t388,0.0,0.0,0.0,-0.0,-0.08
t389,0.0,0.0,0.0,-0.0,-0.08
t390,0.0,0.0,0.0,-0.0,-0.08
t391,0.0,0.0,0.0,-0.0,-0.08
t392,0.0,0.0,0.0,-0.0,-0.08
t393,0.0,0.0,0.0,-0.0,-0.08
t394,0.0,0.0,0.0,-0.0,-0.08
t395,0.0,0.0,0.0,-0.0,-0.08
t396,0.0,0.0,0.0,-0.0,-0.08
t397,0.0,0.0,0.0,-0.0,-0.08
t398,0.0,0.0,0.0,-0.0,-0.08
t399,0.0,0.0,0.0,-0.0,-0.08
t400,0.0,0.0,0.0,-0.0,-0.08
t401,0.0,0.0,0.0,-0.0,-0.08
t402,0.0,0.0,0.0,-0.0,-0.08
t403,0.0,0.0,0.0,-0.0,-0.08
t404,0.0,0.0,0.0,-0.0,-0.08
t405,0.0,0.0,0.0,-0.0,-0.08
t406,0.0,0.0,0.0,-0.0,-0.125
t407,0.0,0.0,0.0,-0.0,-0.125
t408,0.0,0.0,0.0,-0.0,-0.125
t409,0.0,0.0,0.0,-0.0,-0.125
t410,0.0,0.0,0.0,-0.0,-0.125
t411,0.0,0.0,0.0,-0.0,-0.08
t412,0.0,0.0,0.0,-0.0,-0.125
t413,0.0,0.0,0.0,-0.0,-0.125
t414,0.0,0.0,0.0,-0.0,-0.08
t415,0.0,0.0,0.0,-0.0,-0.08
t416,0.0,0.0,0.0,-0.0,-0.0
t417,0.0,0.0,0.0,-0.0,-0.0
t418,0.0,0.0,0.0,-0.0,-0.0
t419,0.0,0.0,0.0,-0.0,-0.0
t420,0.0,0.0,0.0,-0.0,-0.08
t421,0.0,0.0,0.0,-0.0,-0.08
t422,0.0,0.0,0.0,-0.0,-0.08
t423,0.0,0.0,0.0,-0.0,-0.08
t424,0.0,0.0,0.0,-0.0,-0.125
t425,0.0,0.0,0.0,-0.0,-0.125
t426,0.0,0.0,0.0,-0.0,-0.125
t427,0.0,0.0,0.0,-0.0,-0.125
t428,0.0,0.0,0.0,-0.0,-0.125
t429,0.0,0.0,0.0,-0.0,-0.125
t430,0.0,0.0,0.0,-0.0,-0.125
t431,0.0,0.0,0.0,-0.0,-0.125
t432,0.0,0.0,0.0,-0.0,-0.125
t433,0.0,0.0,0.0,-0.2717391304347826,-0.08
t434,0.0,0.0,0.0,-0.2717391304347826,-0.0
t435,0.0,0.0,0.0,-0.2717391304347826,-0.08
t436,0.0,0.0,0.0,-0.2717391304347826,-0.08
t437,0.0,0.0,0.0,-0.2717391304347826,-0.08
t438,0.0,0.0,0.0,-0.2717391304347826,-0.0
t439,0.0,0.0,0.0,-0.2717391304347826,-0.0
t440,0.0,0.0,0.0,-0.2717391304347826,-0.0
t441,0.0,0.0,0.0,-0.2717391304347826,-0.0
t442,0.0,0.0,0.0,-0.2717391304347826,-0.08
t443,0.0,0.0,0.0,-0.2717391304347826,-0.08
t444,0.0,0.0,0.0,-0.2717391304347826,-0.08
t445,0.0,0.0,0.0,-0.2717391304347826,-0.08
t446,0.0,0.0,0.0,-0.2717391304347826,-0.08
t447,0.0,0.0,0.0,-0.2717391304347826,-0.08
t448,0.0,0.0,0.0,-0.2717391304347826,-0.08
t449,0.0,0.0,0.0,-0.2717391304347826,-0.08
t450,0.0,0.0,0.0,-0.2717391304347826,-0.08
t451,0.0,0.0,0.0,-0.2717391304347826,-0.08
t452,0.0,0.0,0.0,-0.2717391304347826,-0.08
t453,0.0,0.0,0.0,-0.2717391304347826,-0.08
t454,0.0,0.0,0.0,-0.2717391304347826,-0.08
t455,0.0,0.0,0.0,-0.2717391304347826,-0.08
t456,0.0,0.0,0.0,-0.2717391304347826,-0.08
t457,0.0,0.0,0.0,-0.2717391304347826,-0.08
t458,0.0,0.0,0.0,-0.2717391304347826,-0.08
t459,0.0,0.0,0.0,-0.2717391304347826,-0.08
t460,0.0,0.0,0.0,-0.2717391304347826,-0.08
t461,0.0,0.0,0.0,-0.2717391304347826,-0.08
t462,0.0,0.0,0.0,-0.2717391304347826,-0.08
t463,0.0,0.0,0.0,-0.2717391304347826,-0.08
t464,0.0,0.0,0.0,-0.2717391304347826,-0.08
t465,0.0,0.0,0.0,-0.2717391304347826,-0.08
t466,0.0,0.0,0.0,-0.2717391304347826,-0.08
t467,0.0,0.0,0.0,-0.2717391304347826,-0.08
t468,0.0,0.0,0.0,-0.2717391304347826,-0.08
t469,0.0,0.0,0.0,-0.2717391304347826,-0.08
t470,0.0,0.0,0.0,-0.2717391304347826,-0.08
t471,0.0,0.0,0.0,-0.2717391304347826,-0.08
t472,0.0,0.0,0.0,-0.2717391304347826,-0.08000000000000002
t473,0.0,0.0,0.0,-0.2717391304347826,-0.0
t474,0.0,0.0,0.0,-0.2717391304347826,-0.0
t475,0.0,0.0,0.0,-0.2717391304347826,-0.0
t476,0.0,0.0,0.0,-0.2717391304347826,-0.0
t477,0.0,0.0,0.0,-0.2717391304347826,-0.08
t478,0.0,0.0,0.0,-0.2717391304347826,-0.08000000000000002
t479,0.0,0.0,0.0,-0.2717391304347826,-0.08000000000000002
t480,0.0,0.0,0.0,-0.2717391304347826,-0.0
t481,0.0,0.0,0.0,-0.2717391304347826,-0.0
t482,0.0,0.0,0.0,-0.2717391304347826,-0.0
t483,0.0,0.0,0.0,-0.2717391304347826,-0.08
t484,0.0,0.0,0.0,-0.2717391304347826,-0.08
t485,0.0,0.0,0.0,-0.2717391304347826,-0.08
t486,0.0,0.0,0.0,-0.2717391304347826,-0.08
t487,0.0,0.0,0.0,-0.2717391304347826,-0.08
t488,0.0,0.0,0.0,-0.2717391304347826,-0.08
t489,0.0,0.0,0.0,-0.2717391304347826,-0.08
t490,0.0,0.0,0.0,-0.2717391304347826,-0.08
t491,0.0,0.0,0.0,-0.2717391304347826,-0.08
t492,0.0,0.0,0.0,-0.2717391304347826,-0.08
t493,0.0,0.0,0.0,-0.2717391304347826,-0.08
t494,0.0,0.0,0.0,-0.2717391304347826,-0.0
t495,0.0,0.0,0.0,-0.2717391304347826,-0.0
t496,0.0,0.0,0.0,-0.2717391304347826,-0.0
t497,0.0,0.0,0.0,-0.2717391304347826,-0.08
t498,0.0,0.0,0.0,-0.2717391304347826,-0.08
t499,0.0,0.0,0.0,-0.2717391304347826,-0.08
t500,0.0,0.0,0.0,-0.2717391304347826,-0.08
t501,0.0,0.0,0.0,-0.2717391304347826,-0.08
t502,0.0,0.0,0.0,-0.2717391304347826,-0.08
t503,0.0,0.0,0.0,-0.2717391304347826,-0.08
t504,0.0,0.0,0.0,-0.2717391304347826,-0.08
t505,0.0,0.0,0.0,-0.2717391304347826,-0.08
t506,0.0,0.0,0.0,-0.2717391304347826,-0.08
t507,0.0,0.0,0.0,-0.2717391304347826,-0.08
t508,0.0,0.0,0.0,-0.2717391304347826,-0.0
t509,0.0,0.0,0.0,-0.2717391304347826,-40000.0
t510,0.0,0.0,0.0,-39163.27173913043,-40000.0
t511,0.0,0.0,0.0,-39163.27173913043,-15661.529599999963
t512,0.0,0.0,0.0,-39163.27173913043,-15661.529599999963
t513,0.0,0.0,0.0,-0.2717391304347826,-0.08
t514,0.0,0.0,0.0,-0.2717391304347826,-0.08
t515,0.0,0.0,0.0,-0.2717391304347826,-0.08
t516,0.0,0.0,0.0,-0.2717391304347826,-0.125
t517,0.0,0.0,0.0,-0.2717391304347826,-0.125
t518,0.0,0.0,0.0,-0.2717391304347826,-0.08
t519,0.0,0.0,0.0,-0.2717391304347826,-0.08
t520,0.0,0.0,0.0,-0.2717391304347826,-0.08
t521,0.0,0.0,0.0,-0.2717391304347826,-0.08
t522,0.0,0.0,0.0,-0.2717391304347826,-0.08
t523,0.0,0.0,0.0,-0.2717391304347826,-0.08
t524,0.0,0.0,0.0,-0.2717391304347826,-0.08
t525,0.0,0.0,0.0,-0.2717391304347826,-0.08
t526,0.0,0.0,0.0,-0.2717391304347826,-0.125
t527,0.0,0.0,0.0,-0.2717391304347826,-0.08
t528,0.0,0.0,0.0,-0.2717391304347826,-0.08000000000000002
t529,0.0,0.0,0.0,-0.2717391304347826,-0.0
t530,0.0,0.0,0.0,-0.2717391304347826,-0.0
t531,0.0,0.0,0.0,-0.2717391304347826,-0.0
t532,0.0,0.0,0.0,-0.2717391304347826,-0.0
t533,0.0,0.0,0.0,-0.2717391304347826,-0.08
