Resource,onshore_wind,solar_pv_sat,hydro,battery,pumped_hydro
t85,0.0,0.0,100.3546352,-0.0,-0.0
t86,0.0,0.0,50.213706,0.0,-0.0
t87,0.0,0.0,100.3546352,-0.0,-0.0
t88,0.0,0.0,150.53195280000003,-0.0,-0.0
t89,0.0,0.0,200.7092704,0.0,-0.0
t90,0.0,0.0,250.886588,-0.0,-0.0
t91,0.0,0.0,46.94599631,0.0,-0.0
t92,0.0,0.0,97.12331391000001,-0.0,-0.0
t93,0.0,0.0,45.55748312,0.0,0.0
t94,0.0,0.0,95.73480072000001,-0.0,-0.0
t95,0.0,0.0,44.19888873,-0.0,-0.0
t96,0.0,0.0,94.37620633,0.0,-0.0
t97,0.0,0.0,144.55352393,-0.0,-0.0
t98,0.0,0.0,194.73084153,0.0,-0.0
t99,0.0,0.0,244.90815912999997,-0.0,-0.0
t100,0.0,0.0,40.91676185,0.0,-0.0
t101,0.0,0.0,91.09407945000001,-0.0,-0.0
t102,0.0,0.0,39.24135972,-0.0,-0.0
t103,0.0,0.0,89.41867732,0.0,-0.0
t104,0.0,0.0,37.81110352,-0.0,-0.0
t105,0.0,0.0,87.98842112,0.0,-0.0
t106,0.0,0.0,138.16573872,-0.0,-0.0
t107,0.0,0.0,36.13724324,0.0,-0.0
t108,0.0,0.0,86.31456084000001,-0.0,-0.0
t109,0.0,0.0,136.49187844000005,-0.0,-0.0
t110,0.0,0.0,186.66919604000006,0.0,-0.0
t111,0.0,0.0,34.25026093,-0.0,-0.0
t112,0.0,0.0,84.42757853,0.0,-0.0
t113,0.0,0.0,134.60489613000001,-0.0,-0.0
t114,0.0,0.0,184.78221373000002,0.0,-0.0
t115,0.0,0.0,32.27422241,-0.0,-0.0
t116,0.0,0.0,82.45154000999999,-0.0,-0.0
t117,0.0,0.0,132.62885760999998,0.0,-0.0
t118,0.0,0.0,30.90853583,-0.0,-0.0
t119,0.0,0.0,81.08585343,0.0,-0.0
t120,0.0,0.0,131.26317103,-0.0,-0.0
t121,0.0,0.0,181.44048862999998,0.0,-0.0
t122,0.0,0.0,29.26995735,-0.0,-0.0
t123,0.0,0.0,79.44727495000001,-0.0,0.0
t124,0.0,0.0,129.62459255000002,0.0,-0.0
t125,0.0,0.0,28.19805188,-0.0,-0.0
t126,0.0,0.0,78.37536948000002,0.0,-0.0
t127,0.0,0.0,27.51500238,-0.0,-0.0
t128,0.0,0.0,77.69231998000001,0.0,0.0
t129,0.0,0.0,26.80484852,-0.0,-0.0
t130,0.0,0.0,76.98216612000002,-0.0,-0.0
t131,0.0,0.0,127.15948372000001,0.0,-0.0
t132,0.0,0.0,177.33680132000003,-0.0,0.0
t133,0.0,0.0,25.99457716,0.0,-0.0
t134,0.0,0.0,25.78101964,-0.0,-0.0
t135,0.0,0.0,75.95833724,0.0,0.0
t136,0.0,0.0,126.13565484,-0.0,-0.0
t137,0.0,0.0,176.31297243999998,-0.0,-0.0
t138,0.0,0.0,25.16879257,0.0,-0.0
t139,0.0,0.0,75.34611016999999,-0.0,-0.0
t140,0.0,0.0,24.97536031,0.0,-0.0
t141,0.0,0.0,75.15267791,-0.0,-0.0
t142,0.0,0.0,24.84372251,0.0,-0.0
t143,0.0,0.0,24.71581906,-0.0,-0.0
t144,0.0,0.0,74.89313666000001,0.0,-0.0
t145,0.0,0.0,77.19097118,-0.0,-0.0
t146,0.0,0.0,26.85724598,0.0,-0.0
t147,0.0,0.0,77.03456358,-0.0,-0.0
t148,0.0,0.0,127.21188118000002,0.0,-0.0
t149,0.0,0.0,177.38919878000002,-0.0,-0.0
t150,0.0,0.0,26.42175108,0.0,-0.0
t151,0.0,0.0,76.59906868000002,-0.0,-0.0
t152,0.0,0.0,126.77638628000004,-0.0,-0.0
t153,0.0,0.0,26.45484652,0.0,-0.0
t154,0.0,0.0,76.63216412,-0.0,-0.0
t155,0.0,0.0,126.80948172,0.0,-0.0
t156,0.0,0.0,176.98679932,-0.0,-0.0
t157,0.0,0.0,26.82760582,0.0,0.0
t158,0.0,0.0,77.00492342,-0.0,-0.0
t159,0.0,0.0,27.12919626,-0.0,-0.0
t160,0.0,0.0,77.30651386,0.0,-0.0
t161,0.0,0.0,27.26977618,-0.0,-0.0
t162,0.0,0.0,27.35901505,0.0,-0.0
t163,0.0,0.0,77.53633265,-0.0,-0.0
t164,0.0,0.0,127.71365025,0.0,-0.0
t165,0.0,0.0,177.89096785,-0.0,-0.0
t166,0.0,0.0,28.0831148,-0.0,-0.0
t167,0.0,0.0,78.2604324,0.0,-0.0
t168,0.0,0.0,28.28340479,-0.0,-0.0
t169,0.0,0.0,78.46072238999999,0.0,-0.0
t170,0.0,0.0,28.80118729,-0.0,-0.0
t171,0.0,0.0,29.04531601,0.0,-0.0
t172,0.0,0.0,79.22263361,-0.0,-0.0
t173,0.0,0.0,129.39995121,-0.0,-0.0
t174,0.0,0.0,179.57726881,0.0,-0.0
t175,0.0,0.0,30.32305419,-0.0,0.0
t176,0.0,0.0,80.50037178999999,0.0,-0.0
t177,0.0,0.0,130.67768939,-0.0,-0.0
t178,0.0,0.0,180.85500699000002,0.0,0.0
t179,0.0,0.0,32.07764174,-0.0,-0.0
t180,0.0,0.0,32.57024755,-0.0,-0.0
t181,0.0,0.0,82.74756515,0.0,-0.0
t182,0.0,0.0,33.72350283,-0.0,-0.0
t183,0.0,0.0,83.90082043000001,0.0,-0.0
t184,0.0,0.0,134.07813803000005,-0.0,-0.0
t185,0.0,0.0,184.25545563000006,0.0,-0.0
t186,0.0,0.0,36.09911983,-0.0,-0.0
t187,0.0,0.0,86.27643743000002,-0.0,-0.0
t188,0.0,0.0,37.49157683,0.0,-0.0
t189,0.0,0.0,38.18317829,-0.0,0.0
t190,0.0,0.0,88.36049589000001,0.0,-0.0
t191,0.0,0.0,39.75095254,-0.0,-0.0
t192,0.0,0.0,89.92827014,0.0,0.0
t193,0.0,0.0,140.10558774,-0.0,-0.0
t194,0.0,0.0,190.28290533999999,-0.0,-0.0
t195,0.0,0.0,43.24901711,0.0,-0.0
t196,0.0,0.0,93.42633470999999,-0.0,-0.0
t197,0.0,0.0,143.60365230999997,0.0,-0.0
t198,0.0,0.0,46.34852025,-0.0,-0.0
t199,0.0,0.0,96.52583785,0.0,-0.0
t200,0.0,0.0,48.68182004,-0.0,-0.0
t201,0.0,0.0,98.85913764,-0.0,-0.0
t202,0.0,0.0,149.03645524,0.0,-0.0
t203,0.0,0.0,198.32604237000004,-0.0,-0.0
t204,0.0,0.0,53.42725618,0.0,-0.0
t205,0.0,0.0,100.3546352,-0.0,-0.0
t206,0.0,0.0,146.8035891,0.0,0.0
t207,0.0,0.0,54.82287103,-0.0,-0.0
t208,0.0,0.0,100.3546352,-0.0,-0.0
t209,0.0,0.0,55.60369138,0.0,-0.0
t210,0.0,0.0,100.3546352,-0.0,-0.0
t211,0.0,0.0,56.23986804,0.0,-0.0
t212,0.0,0.0,100.3546352,-0.0,-0.0
t213,0.0,0.0,56.62255502,0.0,-0.0
t214,0.0,0.0,100.3546352,-0.0,-0.0
t215,0.0,0.0,56.99014126,-0.0,-0.0
t216,0.0,0.0,100.3546352,0.0,-0.0
t217,0.0,0.0,143.47606566000002,-0.0,-0.0
t218,0.0,0.0,186.33481484000004,0.0,-0.0
t219,0.0,0.0,228.91942527000003,-0.0,-0.0
t220,0.0,0.0,58.47493691,-0.0,0.0
t221,0.0,0.0,100.3546352,0.0,-0.0
t222,0.0,0.0,59.53743012,-0.0,-0.0
t223,0.0,0.0,100.3546352,0.0,-0.0
t224,0.0,0.0,59.66168865,-0.0,-0.0
t225,0.0,0.0,100.3546352,0.0,-0.0
t226,0.0,0.0,141.1465181,-0.0,-0.0
t227,0.0,0.0,59.10483892,-0.0,0.0
t228,0.0,0.0,100.3546352,0.0,-0.0
t229,0.0,0.0,141.76155861,-0.0,0.0
t230,0.0,0.0,183.48507585000002,0.0,-0.0
t231,0.0,0.0,58.20416479,-0.0,-0.0
t232,0.0,0.0,100.3546352,0.0,0.0
t233,0.0,0.0,142.79490861,-0.0,-0.0
t234,0.0,0.0,57.40173788,-0.0,0.0
t235,0.0,0.0,100.3546352,0.0,-0.0
t236,0.0,0.0,143.52273069,-0.0,-0.0
t237,0.0,0.0,186.92497325,0.0,-0.0
t238,0.0,0.0,230.57149834,-0.0,-0.0
t239,0.0,0.0,274.31339955,0.0,-0.0
t240,0.0,0.0,56.31489845,-0.0,-0.0
t241,0.0,0.0,100.3546352,-0.0,-0.0
t242,0.0,0.0,144.53534069,0.0,-0.0
t243,0.0,0.0,55.88582284,-0.0,-0.0
t244,0.0,0.0,100.3546352,0.0,-0.0
t245,0.0,0.0,145.00340260000002,-0.0,-0.0
t246,0.0,0.0,189.91585272000003,0.0,0.0
t247,0.0,0.0,54.9843992,-0.0,-0.0
t248,0.0,0.0,100.3546352,-0.0,-0.0
t249,0.0,0.0,54.55036296,0.0,-0.0
t250,0.0,0.0,100.3546352,-0.0,-0.0
t251,0.0,0.0,146.46087051,0.0,-0.0
t252,0.0,0.0,53.73481149,-0.0,-0.0
t253,0.0,0.0,100.3546352,0.0,-0.0
t254,0.0,0.0,147.16604514,-0.0,-0.0
t255,0.0,0.0,194.30609034000003,-0.0,-0.0
t256,0.0,0.0,52.6936459,0.0,-0.0
t257,0.0,0.0,100.3546352,-0.0,-0.0
t258,0.0,0.0,148.34542302,0.0,-0.0
t259,0.0,0.0,196.57743428000003,-0.0,-0.0
t260,0.0,0.0,245.13013165000004,0.0,0.0
t261,0.0,0.0,51.25178469,-0.0,-0.0
t262,0.0,0.0,100.3546352,-0.0,-0.0
t263,0.0,0.0,50.56212669,0.0,-0.0
t264,0.0,0.0,100.3546352,-0.0,-0.0
t265,0.0,0.0,49.90811972,0.0,-0.0
t266,0.0,0.0,100.08543732000001,-0.0,-0.0
t267,0.0,0.0,150.26275492,0.0,-0.0
t268,0.0,0.0,200.44007252,-0.0,-0.0
t269,0.0,0.0,250.61739012,-0.0,-0.0
t270,0.0,0.0,48.37579576,0.0,-0.0
t271,0.0,0.0,98.55311336,-0.0,-0.0
t272,0.0,0.0,47.73142761,0.0,-0.0
t273,0.0,0.0,97.90874521,-0.0,-0.0
t274,0.0,0.0,148.08606281000002,0.0,-0.0
t275,0.0,0.0,198.26338041,-0.0,-0.0
t276,0.0,0.0,46.30373582,-0.0,-0.0
t277,0.0,0.0,96.48105342,0.0,-0.0
t278,0.0,0.0,146.65837101999998,-0.0,-0.0
t279,0.0,0.0,45.32405968,0.0,-0.0
t280,0.0,0.0,95.50137728,-0.0,-0.0
t281,0.0,0.0,145.67869488,0.0,-0.0
t282,0.0,0.0,195.85601247999998,-0.0,-0.0
t283,0.0,0.0,44.23776184,-0.0,-0.0
t284,0.0,0.0,94.41507944,0.0,-0.0
t285,0.0,0.0,43.73940515,-0.0,-0.0
t286,0.0,0.0,93.91672275,0.0,-0.0
t287,0.0,0.0,43.27762422,-0.0,-0.0
t288,0.0,0.0,27.01365358,0.0,-0.0
t289,0.0,0.0,40.59056912,0.0,-0.0
t290,0.0,0.0,90.76788672,-0.0,-0.0
t291,0.0,0.0,140.94520432000002,-0.0,-0.0
t292,0.0,0.0,191.12252192000003,0.0,-0.0
t293,0.0,0.0,39.79192346,-0.0,-0.0
t294,0.0,0.0,89.96924106,0.0,-0.0
t295,0.0,0.0,140.14655866000004,-0.0,-0.0
t296,0.0,0.0,190.32387626000005,0.0,-0.0
t297,0.0,0.0,240.50119386000006,-0.0,-0.0
t298,0.0,0.0,39.14014051,-0.0,0.0
t299,0.0,0.0,89.31745811,0.0,-0.0
t300,0.0,0.0,139.49477571000003,-0.0,-0.0
t301,0.0,0.0,189.67209331000004,0.0,-0.0
t302,0.0,0.0,38.70898653,-0.0,-0.0
t303,0.0,0.0,88.88630413,0.0,-0.0
t304,0.0,0.0,38.57898239,-0.0,-0.0
t305,0.0,0.0,88.75629999,-0.0,-0.0
t306,0.0,0.0,138.93361758999998,0.0,-0.0
t307,0.0,0.0,38.47690841,-0.0,0.0
t308,0.0,0.0,88.65422601,0.0,-0.0
t309,0.0,0.0,38.30022989,-0.0,-0.0
t310,0.0,0.0,88.47754749,0.0,-0.0
t311,0.0,0.0,138.65486509000002,-0.0,-0.0
t312,0.0,0.0,188.83218269000002,-0.0,-0.0
t313,0.0,0.0,239.00950029000003,0.0,-0.0
t314,0.0,0.0,289.18681789000004,-0.0,-0.0
t315,0.0,0.0,38.07574745,0.0,-0.0
t316,0.0,0.0,38.08095425,-0.0,-0.0
t317,0.0,0.0,88.25827185,0.0,-0.0
t318,0.0,0.0,37.99353866,-0.0,-0.0
t319,0.0,0.0,88.17085626,-0.0,-0.0
t320,0.0,0.0,37.91109307,0.0,-0.0
t321,0.0,0.0,88.08841067,-0.0,-0.0
t322,0.0,0.0,37.90920652,0.0,-0.0
t323,0.0,0.0,88.08652412,-0.0,-0.0
t324,0.0,0.0,37.92794758,0.0,-0.0
t325,0.0,0.0,37.92409541,-0.0,-0.0
t326,0.0,0.0,88.10141301,-0.0,-0.0
t327,0.0,0.0,37.90757762,0.0,-0.0
t328,0.0,0.0,88.08489521999999,-0.0,-0.0
t329,0.0,0.0,37.91021785,0.0,-0.0
t330,0.0,0.0,88.08753544999999,-0.0,-0.0
t331,0.0,0.0,138.26485305,0.0,-0.0
t332,0.0,0.0,188.44217064999998,-0.0,-0.0
t333,0.0,0.0,38.04417208,-0.0,-0.0
t334,0.0,0.0,38.08123675,0.0,-0.0
t335,0.0,0.0,88.25855435,-0.0,-0.0
t336,0.0,0.0,38.37173605,0.0,-0.0
t337,0.0,0.0,88.54905365,-0.0,-0.0
t338,0.0,0.0,38.69538579,0.0,-0.0
t339,0.0,0.0,88.87270339,-0.0,-0.0
t340,0.0,0.0,139.05002098999998,-0.0,-0.0
t341,0.0,0.0,189.22733859,0.0,-0.0
t342,0.0,0.0,39.26158754,-0.0,-0.0
t343,0.0,0.0,39.39683727,0.0,-0.0
t344,0.0,0.0,89.57415487,-0.0,-0.0
t345,0.0,0.0,139.75147247,0.0,-0.0
t346,0.0,0.0,189.92879007000005,-0.0,-0.0
t347,0.0,0.0,40.07042236,-0.0,-0.0
t348,0.0,0.0,90.24773996,0.0,-0.0
t349,0.0,0.0,40.87366284,-0.0,-0.0
t350,0.0,0.0,91.05098044,0.0,-0.0
t351,0.0,0.0,41.59187831,-0.0,-0.0
t352,0.0,0.0,91.76919591000001,0.0,0.0
t353,0.0,0.0,141.94651351,-0.0,-0.0
t354,0.0,0.0,42.79512206,-0.0,-0.0
t355,0.0,0.0,92.97243965999999,0.0,-0.0
t356,0.0,0.0,143.14975725999997,-0.0,0.0
t357,0.0,0.0,193.32707485999998,0.0,-0.0
t358,0.0,0.0,44.9752961,-0.0,-0.0
t359,0.0,0.0,95.1526137,0.0,-0.0
t360,0.0,0.0,46.54722914,-0.0,-0.0
t361,0.0,0.0,47.35471687,-0.0,-0.0
t362,0.0,0.0,97.53203447,0.0,-0.0
t363,0.0,0.0,48.53210502,-0.0,-0.0
t364,0.0,0.0,98.70942262,0.0,-0.0
t365,0.0,0.0,49.25388275,-0.0,-0.0
t366,0.0,0.0,99.43120035000001,0.0,-0.0
t367,0.0,0.0,50.20332125,-0.0,-0.0
t368,0.0,0.0,100.3546352,-0.0,-0.0
t369,0.0,0.0,150.25142891000002,0.0,-0.0
t370,0.0,0.0,50.96580957,-0.0,-0.0
t371,0.0,0.0,100.3546352,0.0,-0.0
t372,0.0,0.0,51.85344582,-0.0,-0.0
t373,0.0,0.0,100.3546352,0.0,0.0
t374,0.0,0.0,52.3865677,-0.0,-0.0
t375,0.0,0.0,100.3546352,-0.0,-0.0
t376,0.0,0.0,52.42997943,0.0,-0.0
t377,0.0,0.0,100.3546352,-0.0,-0.0
t378,0.0,0.0,148.28364652,0.0,-0.0
t379,0.0,0.0,52.6499554,-0.0,-0.0
t380,0.0,0.0,100.3546352,0.0,-0.0
t381,0.0,0.0,148.11442067000002,-0.0,-0.0
t382,0.0,0.0,195.94517602000002,-0.0,0.0
t383,0.0,0.0,52.31887711,0.0,-0.0
t384,0.0,0.0,100.3546352,-0.0,0.0
t385,0.0,0.0,52.50900758,0.0,-0.0
t386,0.0,0.0,100.3546352,-0.0,-0.0
t387,0.0,0.0,51.5951051,0.0,-0.0
t388,0.0,0.0,50.96117265,-0.0,-0.0
t389,0.0,0.0,100.3546352,-0.0,-0.0
t390,0.0,0.0,49.67656222,0.0,-0.0
t391,0.0,0.0,99.85387982,-0.0,-0.0
t392,0.0,0.0,150.03119741999998,0.0,-0.0
t393,0.0,0.0,200.20851501999996,-0.0,-0.0
t394,0.0,0.0,40.40813306,-0.0,-0.0
t395,0.0,0.0,90.58545065999999,0.0,-0.0
t396,0.0,0.0,36.25408943,-0.0,-0.0
t397,0.0,0.0,38.89048116,0.0,-0.0
t398,0.0,0.0,89.06779876,-0.0,0.0
t399,0.0,0.0,139.24511636,0.0,-0.0
t400,0.0,0.0,189.42243396,-0.0,-0.0
t401,0.0,0.0,49.40087412,-0.0,-0.0
t402,0.0,0.0,99.57819172,0.0,-0.0
t403,0.0,0.0,147.79482761000003,-0.0,-0.0
t404,0.0,0.0,196.14086300000005,0.0,-0.0
t405,0.0,0.0,51.79078331,-0.0,-0.0
t406,0.0,0.0,51.65572641,0.0,-0.0
t407,0.0,0.0,100.3546352,-0.0,-0.0
t408,0.0,0.0,51.60242321,-0.0,-0.0
t409,0.0,0.0,100.3546352,0.0,-0.0
t410,0.0,0.0,149.85784866,-0.0,0.0
t411,0.0,0.0,200.03516626000004,0.0,-0.0
t412,0.0,0.0,48.67516792,-0.0,-0.0
t413,0.0,0.0,98.85248552,0.0,0.0
t414,0.0,0.0,149.02980312000003,-0.0,-0.0
t415,0.0,0.0,47.60073227,-0.0,0.0
t416,0.0,0.0,97.77804987,0.0,-0.0
t417,0.0,0.0,48.38682729,-0.0,-0.0
t418,0.0,0.0,98.56414489,0.0,-0.0
t419,0.0,0.0,148.74146248999998,-0.0,-0.0
t420,0.0,0.0,198.91878008999996,0.0,-0.0
t421,0.0,0.0,49.88854594,-0.0,-0.0
t422,0.0,0.0,100.06586354000001,-0.0,-0.0
t423,0.0,0.0,50.08448812,0.0,-0.0
t424,0.0,0.0,50.16485706,-0.0,-0.0
t425,0.0,0.0,100.34217466000001,0.0,-0.0
t426,0.0,0.0,150.51949226000002,-0.0,-0.0
t427,0.0,0.0,200.68602223000002,0.0,0.0
t428,0.0,0.0,49.77543412,-0.0,-0.0
t429,0.0,0.0,99.95275172000001,-0.0,-0.0
t430,0.0,0.0,49.45981124,0.0,-0.0
t431,0.0,0.0,99.63712884,-0.0,-0.0
t432,0.0,0.0,149.81444644,-0.0,-0.0
t433,0.0,0.0,136.72960202000002,-0.0,-0.0
t434,0.0,0.0,64.96096654,-0.0,-0.0
t435,0.0,0.0,100.3546352,-0.0,-0.0
t436,0.0,0.0,65.93280603,-0.0,-0.0
t437,0.0,0.0,100.3546352,-0.0,-0.0
t438,0.0,0.0,67.00094821,-0.0,-0.0
t439,0.0,0.0,100.3546352,-0.0,-0.0
t440,0.0,0.0,67.8639694,-0.0,-0.0
t441,0.0,0.0,68.37237725,-0.0,-0.0
t442,0.0,0.0,100.3546352,-0.0,-0.0
t443,0.0,0.0,131.82421189000002,-0.0,-0.0
t444,0.0,0.0,162.87188577000003,-0.0,0.0
t445,0.0,0.0,70.6924042,-0.0,-0.0
t446,0.0,0.0,100.3546352,-0.0,0.0
t447,0.0,0.0,129.52396387,-0.0,-0.0
t448,0.0,0.0,158.18100071,-0.0,-0.0
t449,0.0,0.0,72.5113757,-0.0,-0.0
t450,0.0,0.0,72.96938227,-0.0,-0.0
t451,0.0,0.0,100.3546352,-0.0,0.0
t452,0.0,0.0,127.05764927000001,-0.0,-0.0
t453,0.0,0.0,153.24323587000003,-0.0,0.0
t454,0.0,0.0,75.27042278,-0.0,-0.0
t455,0.0,0.0,100.3546352,-0.0,-0.0
t456,0.0,0.0,76.16377764,-0.0,-0.0
t457,0.0,0.0,100.3546352,-0.0,-0.0
t458,0.0,0.0,123.97154077,-0.0,0.0
t459,0.0,0.0,77.91427713,-0.0,-0.0
t460,0.0,0.0,100.3546352,-0.0,-0.0
t461,0.0,0.0,122.18694974,-0.0,-0.0
t462,0.0,0.0,143.49582973000003,-0.0,-0.0
t463,0.0,0.0,80.22577102,-0.0,-0.0
t464,0.0,0.0,100.3546352,-0.0,-0.0
t465,0.0,0.0,81.44066377,-0.0,-0.0
t466,0.0,0.0,100.3546352,-0.0,-0.0
t467,0.0,0.0,118.51446332,-0.0,-0.0
t468,0.0,0.0,83.2954721,-0.0,-0.0
t469,0.0,0.0,100.3546352,-0.0,-0.0
t470,0.0,0.0,84.600476,-0.0,-0.0
t471,0.0,0.0,100.3546352,-0.0,-0.0
t472,0.0,0.0,115.36551390000001,-0.0,-0.0
t473,0.0,0.0,129.99948389000002,-0.0,-0.0
t474,0.0,0.0,86.5727525,-0.0,-0.0
t475,0.0,0.0,100.3546352,-0.0,-0.0
t476,0.0,0.0,87.83949357,-0.0,-0.0
t477,0.0,0.0,88.35167936,-0.0,-0.0
t478,0.0,0.0,100.3546352,-0.0,-0.0
t479,0.0,0.0,89.60512998,-0.0,-0.0
t480,0.0,0.0,100.3546352,-0.0,-0.0
t481,0.0,0.0,110.62151477,-0.0,-0.0
t482,0.0,0.0,120.33499279,-0.0,-0.0
t483,0.0,0.0,91.99209276,-0.0,-0.0
t484,0.0,0.0,100.3546352,-0.0,-0.0
t485,0.0,0.0,92.99295981,-0.0,-0.0
t486,0.0,0.0,93.37066618,-0.0,-0.0
t487,0.0,0.0,100.3546352,-0.0,-0.0
t488,0.0,0.0,94.46858755,-0.0,0.0
t489,0.0,0.0,100.3546352,-0.0,-0.0
t490,0.0,0.0,95.45559188,-0.0,-0.0
t491,0.0,0.0,100.3546352,-0.0,-0.0
t492,0.0,0.0,104.84097355000002,-0.0,-0.0
t493,0.0,0.0,109.15609514000002,-0.0,0.0
t494,0.0,0.0,113.22100405000002,-0.0,-0.0
t495,0.0,0.0,96.91970926,-0.0,-0.0
t496,0.0,0.0,100.3546352,-0.0,-0.0
t497,0.0,0.0,103.22282650000001,-0.0,-0.0
t498,0.0,0.0,105.54807936000002,-0.0,-0.0
t499,0.0,0.0,98.94382814,-0.0,-0.0
t500,0.0,0.0,100.3546352,-0.0,-0.0
t501,0.0,0.0,99.81640075,0.009807226434780242,-0.0
t502,0.0,0.0,100.3546352,0.009807226434780242,-0.0
t503,0.0,0.0,100.3546352,0.0278211944347759,-0.0
t504,0.0,0.0,100.1062491,0.006538150956520161,-0.0
t505,0.0,0.0,100.3546352,0.006538150956520161,-0.0
t506,0.0,0.0,99.98822474,0.02455211895651582,-0.0
t507,0.0,0.0,100.3546352,0.02455211895651582,0.0
t508,0.0,0.0,100.334424,0.04256608695651148,-0.0
t509,0.0,0.0,100.3546352,0.04256608695651148,-0.0
t510,0.0,0.0,100.3546352,0.02128304347825574,-0.0
t511,0.0,0.0,100.3546352,-0.0,-0.0
t512,0.0,0.0,100.1875336,-0.0,0.0
t513,0.0,0.0,99.8842643,-0.0,-0.0
