BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1452,18044.83302654902,0.0,-4274.8330265490185,0.0,0.0,0.0,0.0,0.0,0.0,-13770.0
t1453,19045.293760258042,0.0,-5384.293760258041,0.0,0.0,0.0,0.0,0.0,0.0,-13661.0
t1454,19593.119969581334,0.0,-6010.119969581332,0.0,0.0,0.0,0.0,0.0,0.0,-13583.0
t1455,17452.833814138154,0.0,-4024.833814138152,0.0,0.0,0.0,0.0,0.0,0.0,-13428.0
t1456,13512.144406940592,0.0,-225.1444069405917,0.0,0.0,0.0,0.0,0.0,0.0,-13287.0
t1457,11129.347635283595,2141.6523647164054,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13271.0
t1458,7500.564902031923,6100.435097968078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13601.0
t1459,9340.467194103414,4921.532805896585,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14262.0
t1460,9915.683651129213,4035.3163488707883,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13951.0
t1461,13400.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13400.0
t1462,12747.897777530588,0.0,-143.89777753059008,0.0,0.0,0.0,0.0,0.0,0.0,-12604.0
t1463,6812.20953153469,4720.79046846531,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11533.0
t1464,8437.124546019457,1993.8754539805432,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10431.0
t1465,7698.539156301131,1911.4608436988692,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9610.0
t1466,6915.493090314248,2209.506909685753,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9125.0
t1467,7344.364514262028,1512.6354857379715,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8857.0
