Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,495,54.80168608
,,,,,,,496,55.30727374
,,,,,,,497,55.72672563
,,,,,,,498,56.02939944
,,,,,,,499,56.38451324
,,,,,,,500,56.71582183
,,,,,,,501,57.0740114
,,,,,,,502,57.37579497
,,,,,,,503,57.67068143
,,,,,,,504,57.9448563
,,,,,,,505,58.17760799
,,,,,,,506,58.36493584
,,,,,,,507,58.46501065
,,,,,,,508,58.45447678
,,,,,,,509,58.35702746
,,,,,,,510,58.13222391
,,,,,,,511,58.01097827
,,,,,,,512,57.87722322
,,,,,,,513,57.73068865
,,,,,,,514,57.64452616
,,,,,,,515,57.55794714
,,,,,,,516,57.39909791
,,,,,,,517,57.18252064
,,,,,,,518,56.94805384
,,,,,,,519,56.87795769
,,,,,,,520,56.79464137
,,,,,,,521,56.69851774
,,,,,,,522,56.64293592
,,,,,,,523,56.56840521
,,,,,,,524,56.41004019
,,,,,,,525,56.30455581
,,,,,,,526,56.17615647
,,,,,,,527,56.05025365
,,,,,,,528,55.83225038
,,,,,,,529,55.61028107
,,,,,,,530,55.41101216
,,,,,,,531,55.21218394
,,,,,,,532,55.04244006
,,,,,,,533,54.79082842
,,,,,,,534,54.54803021
,,,,,,,535,54.25455473
,,,,,,,536,53.99492108
,,,,,,,537,53.80006621
,,,,,,,538,53.57656768
,,,,,,,539,53.26714555
,,,,,,,540,52.98989246
,,,,,,,541,52.64830126
,,,,,,,542,52.42345096
,,,,,,,543,52.09019535
,,,,,,,544,51.67497473
,,,,,,,545,51.38723389
,,,,,,,546,51.11756062
,,,,,,,547,50.80734552
,,,,,,,548,50.4650832
,,,,,,,549,50.09946526
,,,,,,,550,49.8144903
,,,,,,,551,49.50597164
,,,,,,,552,49.19524966
,,,,,,,553,48.83957911
,,,,,,,554,48.45041352
,,,,,,,555,48.08107818
,,,,,,,556,47.73289511
,,,,,,,557,47.40529385
,,,,,,,558,47.06976049
,,,,,,,559,46.71395623
,,,,,,,560,46.33371071
