Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro
t95,0.0,0.0,0.0,0.0,3272.212864983432,94.79859981976928,4103.475669169662,9.191742054178938e-9
t96,0.0,0.0,0.0,0.0,3273.423732900296,100.28600242168466,4169.719850448961,9.245282661531817e-9
t97,0.0,0.0,0.0,0.0,3274.5927205298144,105.45426962205552,4238.937703913451,9.318852303018574e-9
t98,0.0,0.0,0.0,0.0,3275.7319367306754,110.63001580622442,4312.811102929962,9.409700727700009e-9
t99,0.0,0.0,0.0,0.0,3276.841302995465,115.68136655510023,4389.170135873561,9.524594672488078e-9
t100,0.0,0.0,0.0,0.0,3277.9207788779813,120.62539230371858,4467.898498347657,9.66771205567703e-9
t101,0.0,0.0,0.0,0.0,3278.970324659531,125.3135750159081,4547.958330494361,9.651728100517094e-9
t102,0.0,0.0,0.0,0.0,3279.989898858378,129.77548201857866,4627.616803100555,9.672159314068431e-9
t103,0.0,0.0,0.0,0.0,3280.979672921218,134.31109412028886,4711.877266783064,9.722258450542753e-9
t104,0.0,0.0,0.0,0.0,3281.939553275477,138.78566231173312,4797.055675096393,9.805321825203913e-9
t105,0.0,0.0,0.0,0.0,3282.8694847078464,143.20693421712576,4883.047628616938,9.923215851877064e-9
t106,0.0,0.0,0.0,0.0,3283.7694095513225,147.46530713558624,4968.709610598116,9.885442299796112e-9
t107,0.0,0.0,0.0,0.0,3284.639265664689,151.53591839159185,5052.183386404229,9.888968059156584e-9
t108,0.0,0.0,0.0,0.0,3285.479216865351,155.71136670017847,5139.250153041493,9.923372480558324e-9
t109,0.0,0.0,0.0,0.0,3286.28914053964,159.85058266256615,5226.961413057583,9.99373621269247e-9
t110,0.0,0.0,0.0,0.0,3287.082596614983,163.9597038519253,5315.236784892927,1.0101721570986088e-8
t111,0.0,0.0,0.0,0.0,3287.8595108566265,167.95182698789958,5402.932715336378,1.0053596751414904e-8
t112,0.0,0.0,0.0,0.0,3288.619838086811,171.77275049275192,5488.162030989968,1.004659915859099e-8
t113,0.0,0.0,0.0,0.0,3289.363891809182,175.7179461292879,5576.926826271793,1.0075000654287034e-8
t114,0.0,0.0,0.0,0.0,3290.091807919158,179.64504331275455,5666.262691331168,1.0141535481636628e-8
t115,0.0,0.0,0.0,0.0,3290.8029036508574,183.55909855889257,5756.110079533874,1.0247140503589705e-8
t116,0.0,0.0,0.0,0.0,3291.498928438734,187.38626009145872,5844.704640843401,1.0188598581095363e-8
t117,0.0,0.0,0.0,0.0,3292.177095734356,191.05213822630625,5930.22531425717,1.01678024314108e-8
t118,0.0,0.0,0.0,0.0,3292.8354804358596,194.87615602130884,6018.671189601124,1.0184708349027157e-8
t119,0.0,0.0,0.0,0.0,3293.4739348870557,198.53712987751098,6104.052081641206,1.023305733929885e-8
t120,0.0,0.0,0.0,0.0,3294.093495194312,202.19064670696886,6189.315827389281,1.0318558097139339e-8
t121,0.0,0.0,0.0,0.0,3294.6948732621017,205.7785676615469,6273.332206073182,1.0244323810463613e-8
t122,0.0,0.0,0.0,0.0,3295.287172886344,209.36142367464876,6356.988595303335,1.0210377732431227e-8
t123,0.0,0.0,0.0,0.0,3295.870584494806,212.93924527502844,6440.320885857373,1.0213816798385088e-8
t124,0.0,0.0,0.0,0.0,3296.4451568454056,216.51154826323332,6523.318277237549,1.0254444097105054e-8
t125,0.0,0.0,0.0,0.0,3297.0109198672912,220.0765761075127,6605.995084015141,1.0334707846339163e-8
t126,0.0,0.0,0.0,0.0,3297.567975419789,223.58797499461141,6687.345955214945,1.025664802756904e-8
t127,0.0,0.0,0.0,0.0,3298.1163947587274,227.09581377785602,6768.363023405342,1.0220077670722511e-8
t128,0.0,0.0,0.0,0.0,3298.6562389263368,230.59856332271042,6849.506456307652,1.0222011903706917e-8
t129,0.0,0.0,0.0,0.0,3299.187666941173,234.09621268569268,6930.785979165386,1.0262051266107637e-8
t130,0.0,0.0,0.0,0.0,3299.7108715146087,237.5872522773195,7012.240064617563,1.0342549680005892e-8
t131,0.0,0.0,0.0,0.0,3300.226081518243,241.02920080162383,7092.887201044556,1.0264565806783925e-8
t132,0.0,0.0,0.0,0.0,3300.7334312456446,244.46841774013464,7173.665714022448,1.0228579569367947e-8
t133,0.0,0.0,0.0,0.0,3301.2322839056337,247.9059944938617,7254.5372988716235,1.0231077682077597e-8
t134,0.0,0.0,0.0,0.0,3301.7281181130247,251.34306668387924,7335.32400882208,1.0271500059700282e-8
t135,0.0,0.0,0.0,0.0,3302.2211493316445,254.77817831421885,7416.029871395783,1.0352183731056575e-8
t136,0.0,0.0,0.0,0.0,3302.7116220965563,258.1724318959635,7495.71527327629,1.0273151549345885e-8
t137,0.0,0.0,0.0,0.0,3303.199673585339,261.56865030140943,7575.341213327513,1.0235990954486572e-8
t138,0.0,0.0,0.0,0.0,3303.6854685020203,264.96799902166174,7654.933018432973,1.0237231098881751e-8
t139,0.0,0.0,0.0,0.0,3304.169151578732,268.3706115812704,7734.476472064944,1.0276430144256097e-8
t140,0.0,0.0,0.0,0.0,3304.6508613123337,271.77556528185687,7813.833102177368,1.0355907214916158e-8
t141,0.0,0.0,0.0,0.0,3305.1307561232697,275.1463403598909,7892.135669223344,1.0274744854885054e-8
t142,0.0,0.0,0.0,0.0,3305.608882052169,278.52348171971323,7970.285102356375,1.0235351461427787e-8
t143,0.0,0.0,0.0,0.0,3306.085322584695,281.9080644958135,8048.228090907882,1.023514629975366e-8
t144,0.0,0.0,0.0,0.0,3306.5601502095383,285.3002344404563,8125.951313046611,1.0273929484357163e-8
t145,0.0,0.0,0.0,0.0,3307.0334277828742,288.6984662818227,8203.45620045255,1.0354376088852938e-8
t146,0.0,0.0,0.0,0.0,3307.5074446477574,292.06510273827433,8280.38797858711,1.0272163433847693e-8
t147,0.0,0.0,0.0,0.0,3307.9821446086235,295.43924444611855,8357.620579565179,1.0233159682736556e-8
t148,0.0,0.0,0.0,0.0,3308.4573101017804,298.82221516530376,8435.158679719003,1.0233749198554992e-8
t149,0.0,0.0,0.0,0.0,3308.932906209948,302.214163544858,8513.034701825001,1.0273552899821507e-8
t150,0.0,0.0,0.0,0.0,3309.4089629458376,305.6135919521102,8591.246129131625,1.0355210065409456e-8
t151,0.0,0.0,0.0,0.0,3309.885531109161,308.98647677567226,8668.981512222535,1.0274397424231493e-8
t152,0.0,0.0,0.0,0.0,3310.362562660492,312.36946622808864,8747.297874356904,1.0237173298092564e-8
t153,0.0,0.0,0.0,0.0,3310.840063477874,315.76384662447555,8826.255289217208,1.023984261030648e-8
t154,0.0,0.0,0.0,0.0,3311.318046562449,319.1699010622161,8905.785389961173,1.0281930837303452e-8
t155,0.0,0.0,0.0,0.0,3311.796546402175,322.58623770536724,8985.906416145568,1.0366013055101395e-8
t156,0.0,0.0,0.0,0.0,3312.2756131091205,325.98005055340417,9065.719528270149,1.0288639397020215e-8
t157,0.0,0.0,0.0,0.0,3312.7551682637522,329.3882306378141,9146.06977346296,1.025463848082667e-8
t158,0.0,0.0,0.0,0.0,3313.239053385351,332.81338357210814,9226.814235649172,1.0260199059865532e-8
t159,0.0,0.0,0.0,0.0,3313.7273168885195,336.25590079056207,9307.93726185252,1.0305017522514474e-8
t160,0.0,0.0,0.0,0.0,3314.2200238183977,339.71438953834536,9389.440268227201,1.0391952614856097e-8
t161,0.0,0.0,0.0,0.0,3314.7172592215975,343.1568938271527,9470.456202555806,1.031773067882764e-8
t162,0.0,0.0,0.0,0.0,3315.2188882994765,346.6196750696612,9551.904671519487,1.0286813465652165e-8
t163,0.0,0.0,0.0,0.0,3315.7249857473034,350.1045398469209,9633.796701205696,1.02955809053619e-8
t164,0.0,0.0,0.0,0.0,3316.2356379122225,353.6119596535463,9716.066857762304,1.0344001188261593e-8
