Zone,1
t1,0.3272211720222668
t2,0.32722117202227785
t3,0.3272211720222877
t4,0.327221172022297
t5,0.3272211720223054
t6,0.32722117202231255
t7,0.3272211720223198
t8,0.3272211720223265
t9,0.3272211720223327
t10,0.3272211720223385
t11,0.3272211720223431
t12,0.3272211720223481
t13,0.32722117202235274
t14,0.32722117202235407
t15,0.32722117202235534
t16,0.32722117202235573
t17,0.3272211720223569
t18,0.32722117202235806
t19,0.3272211720223592
t20,0.3272211720223603
t21,0.3272211720223605
t22,0.3272211720223617
t23,0.3272211720223626
t24,0.3272211720223636
t25,0.3272211720223647
t26,0.3272211720223569
t27,0.32722117202234946
t28,0.3272211720223416
t29,0.32722117202233314
t30,0.32722117202232404
t31,0.32722117202231304
t32,0.3272211720223023
t33,0.32722117202229045
t34,0.32722117202227746
t35,0.3272211720222632
t36,0.32722117202224615
t37,0.3272211720222278
t38,0.3272211720222172
t39,0.3272211720222061
t40,0.3272211720221936
t41,0.32722117202217965
t42,0.3272211720221656
t43,0.32722117202214973
t44,0.32722117202213286
t45,0.32722117202211476
t46,0.32722117202209294
t47,0.3272211720220719
t48,0.32722117202204676
t49,0.3272211720220185
t50,0.32722117202201695
t51,0.3272211720220133
t52,0.3272211720220119
t53,0.32722117202201034
t54,0.3272211720220081
t55,0.3272211720220058
t56,0.32722117202200046
t57,0.32722117202199746
t58,0.32722117202199363
t59,0.32722117202198864
t60,0.3272211720219821
t61,0.32722117202197043
t62,0.32722117202199413
t63,0.3272211720220169
t64,0.3272211720220372
t65,0.3272211720220548
t66,0.3272211720220675
t67,0.3272211720220813
t68,0.32722117202209433
t69,0.32722117202210665
t70,0.32722117202211726
t71,0.3272211720221241
t72,0.32722117202213286
t73,0.3272211720221398
t74,0.327221172022128
t75,0.3272211720221163
t76,0.3272211720220991
t77,0.3272211720220876
t78,0.3272211720220736
t79,0.3272211720220579
t80,0.3272211720220409
t81,0.3272211720220115
t82,0.3272211720219882
t83,0.32722117202196355
t84,0.32722117202193146
t85,0.32722117202188555
t86,-1.4387589127983312e-13
t87,-8.575910968617313e-14
t88,-6.536220540023936e-14
t89,-5.827709233928006e-14
t90,-5.325145434485287e-14
t91,-4.9566023073575965e-14
t92,-4.614228714667389e-14
t93,-4.330676264751937e-14
t94,-4.092546374843404e-14
t95,-3.8943023078939134e-14
t96,-3.752290931076512e-14
t97,-3.6118478535793006e-14
t98,-3.5575955888753264e-14
t99,-3.5080408415083894e-14
t100,-3.463564522718601e-14
t101,-3.449314804496293e-14
t102,-3.4165764206368196e-14
t103,-3.3878391976179173e-14
t104,-3.3916904573918357e-14
t105,-3.393397580349112e-14
t106,-3.417781208614963e-14
t107,-3.419543789725859e-14
t108,-3.4217779867473836e-14
t109,-3.4231581712850985e-14
t110,-3.4277635065235455e-14
t111,-3.455812352700412e-14
t112,-3.461045878633175e-14
t113,-3.466676881731156e-14
t114,-3.472501490554831e-14
t115,-3.478615323781854e-14
t116,-3.523289334709135e-14
t117,-3.5458647485990886e-14
t118,-3.569488754433907e-14
t119,-3.5899865988560503e-14
t120,-3.610823728972137e-14
t121,-3.6520233846405393e-14
t122,-3.6795739094488007e-14
t123,-3.708653426013381e-14
t124,-3.7378851078412035e-14
t125,-3.7677517250243e-14
t126,-3.815693769966035e-14
t127,-3.845415336202575e-14
t128,-3.8551670526379606e-14
t129,-3.865201834511379e-14
t130,-3.875274901618118e-14
t131,-3.9035872509895085e-14
t132,-3.9115773565125386e-14
t133,-3.91792469667746e-14
t134,-3.930623769426239e-14
t135,-3.943640939813333e-14
t136,-3.973669428138925e-14
t137,-3.9858801529838163e-14
t138,-3.999425165913781e-14
t139,-4.010992835570237e-14
t140,-4.0248752799864375e-14
t141,-4.0564140860655596e-14
t142,-4.070791184089051e-14
t143,-4.083366303912656e-14
t144,-4.0960355749789075e-14
t145,-4.107812173489518e-14
t146,-4.1152647850953526e-14
t147,-4.1075954456539336e-14
t148,-4.1000679969443655e-14
t149,-4.0921154689464454e-14
t150,-4.082452921009294e-14
t151,-4.0900810707042266e-14
t152,-4.066806878945383e-14
t153,-4.044252255043476e-14
t154,-4.020732880314194e-14
t155,-3.995962909676461e-14
t156,-3.986612818459818e-14
t157,-3.96032884331101e-14
t158,-3.941121563094393e-14
t159,-3.9214693717639013e-14
t160,-3.900873171683312e-14
t161,-3.894757348712574e-14
t162,-3.87540975539865e-14
t163,-3.8549266222208703e-14
t164,-3.831751114471191e-14
t165,-3.80959718731082e-14
t166,-3.7991936328173176e-14
t167,-3.7763602445821626e-14
t168,-3.752919342073231e-14
t169,-3.7273532690794744e-14
t170,-3.714576984084544e-14
t171,-3.714936436088739e-14
t172,-3.70153565326656e-14
t173,-3.687696398425139e-14
t174,-3.673914265757171e-14
t175,-3.658205577280982e-14
t176,-3.651666525783004e-14
t177,-3.634145207735321e-14
t178,-3.6141187017187486e-14
t179,-3.595151168464781e-14
t180,-3.576101992432104e-14
t181,-3.566455571962609e-14
t182,-3.5459904728538554e-14
t183,-3.5244005783560405e-14
t184,-3.5036662552510235e-14
t185,-3.481767590779934e-14
t186,-3.470649868413016e-14
t187,-3.4479717745423594e-14
t188,-3.513510349566824e-14
t189,-3.594919675043599e-14
t190,-3.693255106253796e-14
t191,-3.8199437079340845e-14
t192,-3.964009313566389e-14
t193,-4.1381523833036245e-14
t194,-4.4231966480867025e-14
t195,-4.786562207624652e-14
t196,-5.256023635897997e-14
t197,-5.845513107192587e-14
t198,-6.638967681472247e-14
t199,-9.311948013442049e-14
t200,-1.0847280065704946e-13
t201,-1.2267170905868432e-13
t202,-1.4058651514095868e-13
t203,-1.617971969929265e-13
t204,-1.6842785426647718e-13
t205,0.3272211720220733
t206,0.3272211720221192
t207,0.3272211720221562
t208,0.327221172022187
t209,0.3272211720222133
t210,0.32722117202223605
t211,0.3272211720222544
t212,0.3272211720222713
t213,0.3272211720222868
t214,0.32722117202230055
t215,0.3272211720223129
t216,0.32722117202232376
t217,0.3272211720223336
t218,0.32722117202232887
t219,0.32722117202232437
t220,0.3272211720223201
t221,0.32722117202231593
t222,0.32722117202231316
t223,0.32722117202230944
t224,0.3272211720223061
t225,0.3272211720223026
t226,0.3272211720222975
t227,0.32722117202229406
t228,0.32722117202229045
t229,0.327221172022287
t230,0.32722117202227524
t231,0.32722117202226203
t232,0.32722117202224726
t233,0.32722117202223233
t234,0.32722117202221485
t235,0.3272211720221944
t236,0.3272211720221729
t237,0.32722117202214834
t238,0.3272211720221205
t239,0.3272211720220892
t240,0.327221172022054
t241,0.3272211720220119
t242,0.3272211720220033
t243,0.3272211720219953
t244,0.32722117202198686
t245,0.3272211720219768
t246,0.3272211720219662
t247,0.3272211720219568
t248,0.3272211720219474
t249,0.32722117202193807
t250,0.3272211720219299
t251,0.32722117202192036
t252,0.327221172021913
t253,0.32722117202190476
t254,0.3272211720219081
t255,0.3272211720219095
t256,0.3272211720219088
t257,0.3272211720219124
t258,0.32722117202191814
t259,0.3272211720219219
