Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro
t116,0.0,0.0,0.0,0.0,0.0,-0.1630434782595211,-0.16304347826081325,-0.014687554420347979
t117,0.0,0.0,0.0,0.0,0.0,-0.16304347825951096,-0.16304347826081295,-0.018332852591531546
t118,0.0,0.0,0.0,0.0,0.0,-0.16304347825950138,-0.16304347826081264,-0.02192120354888001
t119,0.0,0.0,0.0,0.0,0.0,-0.16304347825949236,-0.16304347826081242,-0.025676244506783383
t120,0.0,0.0,0.0,0.0,0.0,-0.16304347825948387,-0.1630434782608121,-0.029740407894982834
t121,0.0,0.0,0.0,0.0,0.0,-0.16304347825945342,-0.16304347826081117,-0.015736595311765144
t122,0.0,0.0,0.0,0.0,0.0,-0.16304347825944598,-0.16304347826081095,-0.01974001077439528
t123,0.0,0.0,0.0,0.0,0.0,-0.16304347825943902,-0.16304347826081073,-0.023629501965456507
t124,0.0,0.0,0.0,0.0,0.0,-0.16304347825943255,-0.16304347826081056,-0.027590473072343986
t125,0.0,0.0,0.0,0.0,0.0,-0.16304347825942656,-0.16304347826081036,-0.031808912797637874
t126,0.0,0.0,0.0,0.0,0.0,-0.16304347825940024,-0.16304347826080953,-0.017556467549745276
t127,0.0,0.0,0.0,0.0,0.0,-0.16304347825939514,-0.1630434782608094,-0.021639913041735938
t128,0.0,0.0,0.0,0.0,0.0,-0.16304347825939053,-0.16304347826080925,-0.025577290056893028
t129,0.0,0.0,0.0,0.0,0.0,-0.16304347825938634,-0.16304347826080912,-0.029564167905014146
t130,0.0,0.0,0.0,0.0,0.0,-0.1630434782593826,-0.16304347826080906,-0.03379668697679497
t131,0.0,0.0,0.0,0.0,0.0,-0.16304347825935986,-0.1630434782608083,-0.019284342029308583
t132,0.0,0.0,0.0,0.0,0.0,-0.16304347825935697,-0.16304347826080823,-0.023366404876357834
t133,0.0,0.0,0.0,0.0,0.0,-0.1630434782593545,-0.16304347826080814,-0.02729931033598419
t134,0.0,0.0,0.0,0.0,0.0,-0.16304347825935245,-0.16304347826080812,-0.03128221248169115
t135,0.0,0.0,0.0,0.0,0.0,-0.16304347825935084,-0.16304347826080806,-0.03551121922952181
t136,0.0,0.0,0.0,0.0,0.0,-0.1630434782593314,-0.1630434782608074,-0.020753060612941777
t137,0.0,0.0,0.0,0.0,0.0,-0.1630434782593306,-0.16304347826080737,-0.024817331112841283
t138,0.0,0.0,0.0,0.0,0.0,-0.16304347825933022,-0.16304347826080737,-0.02871936533517551
t139,0.0,0.0,0.0,0.0,0.0,-0.16304347825933022,-0.16304347826080737,-0.03265758531714441
t140,0.0,0.0,0.0,0.0,0.0,-0.1630434782593307,-0.1630434782608074,-0.03683037994572632
t141,0.0,0.0,0.0,0.0,0.0,-0.16304347825931426,-0.1630434782608068,-0.021812834993883805
t142,0.0,0.0,0.0,0.0,0.0,-0.1630434782593155,-0.16304347826080687,-0.025787635804641357
t143,0.0,0.0,0.0,0.0,0.0,-0.16304347825931714,-0.16304347826080692,-0.02958027997350356
t144,0.0,0.0,0.0,0.0,0.0,-0.16304347825931922,-0.163043478260807,-0.033394950632796336
t145,0.0,0.0,0.0,0.0,0.0,-0.16304347825932164,-0.16304347826080706,-0.037436824918585236
t146,0.0,0.0,0.0,0.0,0.0,-0.16304347825930826,-0.16304347826080662,-0.022135817459489986
t147,0.0,0.0,0.0,0.0,0.0,-0.16304347825931154,-0.1630434782608067,-0.025962298422477197
t148,0.0,0.0,0.0,0.0,0.0,-0.16304347825931526,-0.1630434782608068,-0.02960677593958494
t149,0.0,0.0,0.0,0.0,0.0,-0.1630434782593194,-0.16304347826080695,-0.033269259828154235
t150,0.0,0.0,0.0,0.0,0.0,-0.16304347825932394,-0.1630434782608071,-0.0371598243020857
t151,0.0,0.0,0.0,0.0,0.0,-0.16304347825931342,-0.1630434782608067,-0.02157733240663634
t152,0.0,0.0,0.0,0.0,0.0,-0.16304347825931884,-0.16304347826080687,-0.02525683932552959
t153,0.0,0.0,0.0,0.0,0.0,-0.16304347825932466,-0.16304347826080706,-0.0287563262394421
t154,0.0,0.0,0.0,0.0,0.0,-0.16304347825933097,-0.16304347826080723,-0.03228767867170411
t155,0.0,0.0,0.0,0.0,0.0,-0.16304347825933768,-0.16304347826080745,-0.0360640948170698
t156,0.0,0.0,0.0,0.0,0.0,-0.1630434782593302,-0.16304347826080715,-0.020259876496086435
t157,0.0,0.0,0.0,0.0,0.0,-0.16304347825933782,-0.16304347826080737,-0.023875911769600574
t158,0.0,0.0,0.0,0.0,0.0,-0.16304347825934595,-0.1630434782608076,-0.027338048092953097
t159,0.0,0.0,0.0,0.0,0.0,-0.16304347825935453,-0.16304347826080787,-0.03085329467196016
t160,0.0,0.0,0.0,0.0,0.0,-0.16304347825936363,-0.16304347826080812,-0.03462958785382241
t161,0.0,0.0,0.0,0.0,0.0,-0.16304347825935922,-0.1630434782608079,-0.01873365068464396
t162,0.0,0.0,0.0,0.0,0.0,-0.16304347825936932,-0.1630434782608082,-0.022364077657371993
t163,0.0,0.0,0.0,0.0,0.0,-0.16304347825937998,-0.1630434782608085,-0.02584192097660183
t164,0.0,0.0,0.0,0.0,0.0,-0.16304347825939114,-0.16304347826080884,-0.02937617069351027
t165,0.0,0.0,0.0,0.0,0.0,-0.16304347825940288,-0.16304347826080917,-0.03318191817491834
t166,0.0,0.0,0.0,0.0,0.0,-0.16304347825940171,-0.16304347826080906,-0.01732142185843937
t167,0.0,0.0,0.0,0.0,0.0,-0.1630434782594146,-0.16304347826080945,-0.021029160565202123
t168,0.0,0.0,0.0,0.0,0.0,-0.16304347825942808,-0.16304347826080984,-0.024603940919468686
t169,0.0,0.0,0.0,0.0,0.0,-0.1630434782594422,-0.16304347826081025,-0.028245560340804575
t170,0.0,0.0,0.0,0.0,0.0,-0.16304347825945698,-0.16304347826081067,-0.032165979785077264
t171,0.0,0.0,0.0,0.0,0.0,-0.16304347825945967,-0.1630434782608107,-0.016524041700138024
t172,0.0,0.0,0.0,0.0,0.0,-0.1630434782594758,-0.16304347826081117,-0.020360555954533528
t173,0.0,0.0,0.0,0.0,0.0,-0.16304347825949267,-0.16304347826081167,-0.024067290530571
t174,0.0,0.0,0.0,0.0,0.0,-0.16304347825951035,-0.1630434782608122,-0.027854731625473837
t175,0.0,0.0,0.0,0.0,0.0,-0.16304347825952875,-0.1630434782608127,-0.031938838994090196
t176,0.0,0.0,0.0,0.0,0.0,-0.16304347825953577,-0.16304347826081278,-0.01679520085806386
t177,0.0,0.0,0.0,0.0,0.0,-0.16304347825955595,-0.16304347826081336,-0.020986961816887577
t178,0.0,0.0,0.0,0.0,0.0,-0.16304347825957705,-0.16304347826081395,-0.025133342062105365
t179,0.0,0.0,0.0,0.0,0.0,-0.16304347825959914,-0.16304347826081456,-0.02945215620336747
t180,0.0,0.0,0.0,0.0,0.0,-0.1630434782596223,-0.1630434782608152,-0.034168259363935576
t181,0.0,0.0,0.0,0.0,0.0,-0.16304347825963483,-0.16304347826081544,-0.02018300877950037
t182,0.0,0.0,0.0,0.0,0.0,-0.1630434782596603,-0.16304347826081614,-0.025053393984725128
t183,0.0,0.0,0.0,0.0,0.0,-0.16304347825968704,-0.16304347826081683,-0.029927487593203676
t184,0.0,0.0,0.0,0.0,0.0,-0.16304347825971519,-0.16304347826081758,-0.03503248369644091
t185,0.0,0.0,0.0,0.0,0.0,-0.16304347825974483,-0.16304347826081836,-0.04059729049672022
t186,0.0,0.0,0.0,0.0,0.0,-0.16304347825976503,-0.16304347826081872,-0.028554846632738586
t187,0.0,0.0,0.0,0.0,0.0,-0.16304347825979815,-0.16304347826081955,-0.03459280580530909
t188,0.0,0.0,0.0,0.0,0.0,-0.1630434782598333,-0.16304347826082038,-0.040779555104388
t189,0.0,0.0,0.0,0.0,0.0,-0.1630434782598707,-0.1630434782608213,-0.047324480377652585
t190,0.0,0.0,0.0,0.0,0.0,-0.1630434782599107,-0.1630434782608222,-0.05454872322124793
t191,0.0,0.0,0.0,0.0,0.0,-0.16304347825994311,-0.16304347826082277,-0.04596385670808722
t192,0.0,0.0,0.0,0.0,0.0,-0.16304347825998944,-0.16304347826082374,-0.054601257902517825
t193,0.0,0.0,0.0,0.0,0.0,-0.16304347826003981,-0.16304347826082477,-0.06619587936725502
t194,0.0,0.0,0.0,0.0,0.0,-0.16304347826009516,-0.1630434782608258,-0.07969844598538074
t195,0.0,0.0,0.0,0.0,0.0,-0.1630434782601566,-0.16304347826082685,-0.0962291120352824
t196,0.0,0.0,0.0,0.0,0.0,-0.16304347826021617,-0.1630434782608276,-0.10240728797507348
t197,0.0,0.0,0.0,0.0,0.0,-0.16304347826029641,-0.16304347826082868,-0.13010634431894463
t198,0.0,0.0,0.0,0.0,0.0,-0.16304347826039214,-0.16304347826082977,-0.16118457404728015
t199,0.0,0.0,0.0,0.0,0.0,-0.16304347826050944,-0.16304347826083085,-0.22060491770036014
t200,0.0,0.0,0.0,0.0,0.0,-0.1630434782606267,-0.16304347826083193,-0.2655463295768694
t201,0.0,0.0,0.0,0.0,0.0,-0.16304347826073454,-0.16304347826083268,-0.2821701337153588
t202,0.0,0.0,0.0,0.0,0.0,-0.1630434782608518,-0.16304347826083376,-0.30408994987071614
t203,0.0,0.0,0.0,0.0,0.0,-0.16304347826096907,-0.16304347826083485,-0.3213272454831555
t204,0.0,0.0,0.0,0.0,0.0,-0.16304347826108637,-0.1630434782608359,-0.3367583704154232
t205,0.0,0.0,0.0,0.0,0.0,-0.16304347826120352,-0.16304347826083693,-0.3496198089283016
t206,0.0,0.0,0.0,0.0,0.0,-0.1630434782612932,-0.1630434782608376,-0.3450371996133251
t207,0.0,0.0,0.0,0.0,0.0,-0.1630434782613799,-0.16304347826083862,-0.3535928932058105
t208,0.0,0.0,0.0,0.0,0.0,-0.16304347826145715,-0.16304347826083962,-0.36496798237752015
t209,0.0,0.0,0.0,0.0,0.0,-0.16304347826152707,-0.16304347826084056,-0.37491102554183464
t210,0.0,0.0,0.0,0.0,0.0,-0.163043478261591,-0.16304347826084153,-0.3838229724138865
t211,0.0,0.0,0.0,0.0,0.0,-0.16304347826163995,-0.16304347826084203,-0.3736449998056985
t212,0.0,0.0,0.0,0.0,0.0,-0.1630434782616948,-0.16304347826084292,-0.3808017093293454
t213,0.0,0.0,0.0,0.0,0.0,-0.16304347826174603,-0.1630434782608438,-0.38725645166170375
t214,0.0,0.0,0.0,0.0,0.0,-0.16304347826179413,-0.16304347826084467,-0.39323168672967435
t215,0.0,0.0,0.0,0.0,0.0,-0.16304347826183946,-0.1630434782608455,-0.39893618931161895
t216,0.0,0.0,0.0,0.0,0.0,-0.1630434782618718,-0.16304347826084598,-0.3853512786008338
t217,0.0,0.0,0.0,0.0,0.0,-0.16304347826191246,-0.16304347826084678,-0.3904362891279988
t218,0.0,0.0,0.0,0.0,0.0,-0.1630434782619511,-0.16304347826084756,-0.39525234598677
t219,0.0,0.0,0.0,0.0,0.0,-0.16304347826198792,-0.16304347826084833,-0.3999405708051213
t220,0.0,0.0,0.0,0.0,0.0,-0.1630434782620231,-0.16304347826084908,-0.4046356415274294
t221,0.0,0.0,0.0,0.0,0.0,-0.16304347826204582,-0.16304347826084942,-0.38975500895566456
t222,0.0,0.0,0.0,0.0,0.0,-0.16304347826207807,-0.16304347826085014,-0.3942062853853334
t223,0.0,0.0,0.0,0.0,0.0,-0.16304347826210902,-0.16304347826085086,-0.39849883668444236
t224,0.0,0.0,0.0,0.0,0.0,-0.16304347826213877,-0.16304347826085155,-0.402759048068487
t225,0.0,0.0,0.0,0.0,0.0,-0.16304347826216736,-0.16304347826085225,-0.40709192441761155
t226,0.0,0.0,0.0,0.0,0.0,-0.1630434782621835,-0.16304347826085247,-0.39160878581298303
t227,0.0,0.0,0.0,0.0,0.0,-0.16304347826221005,-0.1630434782608531,-0.39578963432562037
t228,0.0,0.0,0.0,0.0,0.0,-0.16304347826223564,-0.16304347826085372,-0.3998517321137224
t229,0.0,0.0,0.0,0.0,0.0,-0.16304347826226034,-0.16304347826085436,-0.40391930190046926
t230,0.0,0.0,0.0,0.0,0.0,-0.16304347826228419,-0.1630434782608549,-0.4081171135174512
t231,0.0,0.0,0.0,0.0,0.0,-0.16304347826229548,-0.16304347826085513,-0.39242377069835627
t232,0.0,0.0,0.0,0.0,0.0,-0.16304347826231777,-0.16304347826085572,-0.3965785064031184
t233,0.0,0.0,0.0,0.0,0.0,-0.16304347826233934,-0.16304347826085627,-0.40059535566237087
t234,0.0,0.0,0.0,0.0,0.0,-0.1630434782623602,-0.16304347826085683,-0.40464634875657274
t235,0.0,0.0,0.0,0.0,0.0,-0.16304347826238044,-0.16304347826085733,-0.40883501003664147
t236,0.0,0.0,0.0,0.0,0.0,-0.1630434782623878,-0.16304347826085736,-0.3929977319421117
t237,0.0,0.0,0.0,0.0,0.0,-0.16304347826240678,-0.16304347826085788,-0.39713112538836726
t238,0.0,0.0,0.0,0.0,0.0,-0.16304347826242516,-0.16304347826085838,-0.40110853979946004
t239,0.0,0.0,0.0,0.0,0.0,-0.16304347826244303,-0.16304347826085885,-0.40510316460568896
t240,0.0,0.0,0.0,0.0,0.0,-0.16304347826246035,-0.16304347826085933,-0.4092168455071568
t241,0.0,0.0,0.0,0.0,0.0,-0.16304347826246457,-0.16304347826085935,-0.3931960875858505
t242,0.0,0.0,0.0,0.0,0.0,-0.1630434782624809,-0.1630434782608598,-0.39721276013501533
t243,0.0,0.0,0.0,0.0,0.0,-0.1630434782624967,-0.16304347826086024,-0.40105361905398684
t244,0.0,0.0,0.0,0.0,0.0,-0.1630434782625121,-0.16304347826086066,-0.4049082031797938
t245,0.0,0.0,0.0,0.0,0.0,-0.16304347826252702,-0.16304347826086107,-0.40888641121316566
t246,0.0,0.0,0.0,0.0,0.0,-0.16304347826252855,-0.163043478260861,-0.39268870244815024
t247,0.0,0.0,0.0,0.0,0.0,-0.16304347826254262,-0.16304347826086138,-0.3966026259435718
t248,0.0,0.0,0.0,0.0,0.0,-0.16304347826255625,-0.16304347826086177,-0.40035396979732313
t249,0.0,0.0,0.0,0.0,0.0,-0.1630434782625695,-0.16304347826086216,-0.40413495536598903
t250,0.0,0.0,0.0,0.0,0.0,-0.16304347826258236,-0.1630434782608625,-0.4080528418407997
t251,0.0,0.0,0.0,0.0,0.0,-0.16304347826258148,-0.16304347826086235,-0.391770822559645
t252,0.0,0.0,0.0,0.0,0.0,-0.16304347826259358,-0.16304347826086268,-0.3956428966746574
t253,0.0,0.0,0.0,0.0,0.0,-0.1630434782626053,-0.16304347826086302,-0.39935727006162935
t254,0.0,0.0,0.0,0.0,0.0,-0.16304347826261667,-0.16304347826086332,-0.40310293550233467
t255,0.0,0.0,0.0,0.0,0.0,-0.1630434782626277,-0.16304347826086366,-0.4069840158808916
t256,0.0,0.0,0.0,0.0,0.0,-0.16304347826262458,-0.16304347826086343,-0.39065715394211464
t257,0.0,0.0,0.0,0.0,0.0,-0.1630434782626349,-0.16304347826086374,-0.39446942715602634
t258,0.0,0.0,0.0,0.0,0.0,-0.16304347826264487,-0.16304347826086402,-0.3981327531607345
t259,0.0,0.0,0.0,0.0,0.0,-0.16304347826265453,-0.1630434782608643,-0.4018183448470384
