region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
SD,onshore_wind,1,1,1,1.3085313692604604e8,0.0,6.5243734277431615e7,0.0,6752.154389205704,0.0,0.0,0.0,0.0,6752.154331073615,0.0,1.960968712034823e8,0.0,0.0,0.0,1.961036233578134e8,1.9610362335786685e8,-5.346536636352539e-5
SD,solar_pv_sat,1,1,2,2.1088974687730286e8,0.0,1.2324899449061023e8,0.0,0.0,0.0,0.0,0.0,0.0,1417.529094532776,0.0,3.341373238388153e8,0.0,0.0,0.0,3.341387413679098e8,3.3413874136791307e8,-3.2782554626464844e-6
SD,solar_btm,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-607161.2009860156,0.0,1.654486016774296e6,0.0,0.0,0.0,1.0473248157882805e6,0.0,1.0473248157882805e6
SD,solar_btm_curt,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746687426172008,0.0,418387.619315082,0.0,0.0,0.0,418388.3939838246,0.0,418388.3939838246
SD,hydro,1,1,5,125999.99999982175,0.0,259229.9999999122,0.0,14243.869439902664,0.0,0.0,0.0,0.0,-2.0967607228069697e7,0.0,3.584969159476678e7,0.0,0.0,0.0,1.4882084366697084e7,399473.8694396366,1.4482610497257447e7
SD,battery4,1,1,6,6.13661258350768e6,1.800770976939142e7,2.628059369752414e6,3.018375848171449e6,493161.48506077053,0.0,582657.7091927617,0.0,-1.1107786920000563e9,-9.224820108032297e8,0.0,-1.5743010443183407e8,0.0,0.0,0.0,-1.0799121152350638e9,-1.0799121152349799e9,-8.392333984375e-5
SD,battery8,1,1,7,1.7589966358506683e7,5.1617240737591505e8,7.533060833323728e6,8.651862718068616e7,465699.52043601655,0.0,550212.098813807,0.0,-0.0007838392450883369,-4.716311133886141e8,0.0,1.1004610867554548e9,0.0,0.0,0.0,6.288299733668406e8,6.288299733668976e8,-5.698204040527344e-5
SD,pumped_hydro,1,1,8,6.68514627496954e-5,0.0007568901428774679,0.00018768286151165533,0.0,0.0,0.0,0.0,0.0,-0.002270638227239421,-0.0014743485150707583,0.0,-0.00016364003479489244,0.0,0.0,0.0,-0.0016379885498656508,-0.0012592137601006024,-0.0003787747897650484
