Resource,onshore_wind,solar_pv_sat,solar_btm,hydro,battery4,battery8,pumped_hydro,Total
t7283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7327,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7328,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7329,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7330,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7331,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7332,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7333,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7334,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7335,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7336,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7337,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7338,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7339,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7340,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7341,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7342,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7343,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7344,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7345,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7346,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7347,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7348,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7349,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7350,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7351,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7352,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7353,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7354,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7355,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7356,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7357,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7358,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7359,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7360,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7361,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7362,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7363,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7364,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7365,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7366,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7367,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7368,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7369,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7370,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7371,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7372,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7373,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7374,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7375,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7376,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7377,0.0,0.0,0.0,0.0,0.0,445.98893581417974,-0.0,445.98893581417974
t7378,0.0,0.0,0.0,0.0,0.0,76.13573159534678,-0.0,76.13573159534678
t7379,0.0,0.0,0.0,0.0,0.0,445.24898326200287,-0.0,445.24898326200287
t7380,0.0,0.0,0.0,0.0,0.0,445.1928971881831,-0.0,445.1928971881831
t7381,0.0,0.0,0.0,0.0,0.0,445.0903672386491,-0.0,445.0903672386491
t7382,0.0,0.0,0.0,0.0,0.0,445.0783634918807,-0.0,445.0783634918807
t7383,0.0,0.0,0.0,0.0,0.0,444.99633673082656,-0.0,444.99633673082656
t7384,0.0,0.0,0.0,0.0,0.0,444.8021306198957,-0.0,444.8021306198957
t7385,0.0,0.0,0.0,0.0,0.0,445.2019702166988,-0.0,445.2019702166988
t7386,0.0,0.0,0.0,0.0,0.0,445.5539368106447,-0.0,445.5539368106447
t7387,0.0,0.0,0.0,0.0,0.0,445.84231162114236,-0.0,445.84231162114236
t7388,0.0,0.0,0.0,0.0,0.0,444.81365085827343,-0.0,444.81365085827343
t7389,0.0,0.0,0.0,0.0,0.0,443.9107455011187,-0.0,443.9107455011187
t7390,0.0,0.0,0.0,0.0,0.0,443.14145477265845,-0.0,443.14145477265845
t7391,0.0,0.0,0.0,0.0,0.0,442.14786259121803,-0.0,442.14786259121803
t7392,0.0,0.0,0.0,0.0,0.0,441.23143824906333,-0.0,441.23143824906333
t7393,0.0,0.0,0.0,0.0,0.0,440.5100772734603,-0.0,440.5100772734603
t7394,0.0,0.0,0.0,0.0,0.0,435.3486186039268,-0.0,435.3486186039268
t7395,0.0,0.0,0.0,0.0,0.0,429.90063817380735,-0.0,429.90063817380735
t7396,0.0,0.0,0.0,0.0,0.0,424.6298580878451,-0.0,424.6298580878451
t7397,0.0,0.0,0.0,0.0,0.0,419.4260269513097,-0.0,419.4260269513097
t7398,0.0,0.0,0.0,0.0,0.0,414.4787082453476,-0.0,414.4787082453476
t7399,0.0,0.0,0.0,0.0,0.0,409.6021268645139,-0.0,409.6021268645139
t7400,0.0,0.0,0.0,0.0,0.0,402.3987159566822,-0.0,402.3987159566822
t7401,0.0,0.0,0.0,0.0,0.0,394.93307619684356,-0.0,394.93307619684356
t7402,0.0,0.0,0.0,0.0,0.0,387.591048783426,-0.0,387.591048783426
t7403,0.0,0.0,0.0,0.0,0.0,380.44387015000314,-0.0,380.44387015000314
t7404,0.0,0.0,0.0,0.0,0.0,373.3302735738643,-0.0,373.3302735738643
t7405,0.0,0.0,0.0,0.0,0.0,366.6082333531755,-0.0,366.6082333531755
t7406,0.0,0.0,0.0,0.0,0.0,353.99374038664837,-0.0,353.99374038664837
t7407,0.0,0.0,0.0,0.0,0.0,341.51000412226426,-0.0,341.51000412226426
t7408,0.0,0.0,0.0,0.0,0.0,328.55468589716565,-0.0,328.55468589716565
t7409,0.0,0.0,0.0,0.0,0.0,315.4269747220799,-0.0,315.4269747220799
t7410,0.0,0.0,0.0,0.0,0.0,302.3378477798385,-0.0,302.3378477798385
t7411,0.0,0.0,0.0,0.0,0.0,289.31374230272564,-0.0,289.31374230272564
t7412,0.0,0.0,0.0,0.0,0.0,258.5819507393522,-0.0,258.5819507393522
t7413,0.0,0.0,0.0,0.0,-0.0,227.7415523231215,-0.0,227.7415523231215
t7414,0.0,0.0,0.0,0.0,-0.0,197.03834207544958,-0.0,197.03834207544958
t7415,0.0,0.0,0.0,0.0,0.0,166.36166400766731,-0.0,166.36166400766731
t7416,0.0,0.0,0.0,0.0,-0.0,136.00509014857948,-0.0,136.00509014857948
t7417,0.0,0.0,0.0,0.0,0.0,106.37518123092029,-0.0,106.37518123092029
t7418,0.0,0.0,0.0,0.0,0.0,77.44638624717969,-0.0,77.44638624717969
t7419,0.0,0.0,0.0,0.0,0.0,48.04172152357497,-0.0,48.04172152357497
t7420,0.0,0.0,0.0,0.0,0.0,18.55274436781467,-0.0,18.55274436781467
t7421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7428,0.0,0.0,0.0,0.0,13.787532267736546,0.0,0.0,13.787532267736546
t7429,0.0,0.0,0.0,0.0,42.379674704226744,0.0,0.0,42.379674704226744
t7430,0.0,0.0,0.0,0.0,66.10058173866287,0.0,0.0,66.10058173866287
t7431,0.0,0.0,0.0,0.0,85.75534385330036,0.0,0.0,85.75534385330036
t7432,0.0,0.0,0.0,0.0,101.99919167032031,0.0,0.0,101.99919167032031
t7433,0.0,0.0,0.0,0.0,115.24089565430317,0.0,0.0,115.24089565430317
t7434,0.0,0.0,0.0,0.0,125.98311826703703,0.0,0.0,125.98311826703703
t7435,0.0,0.0,0.0,0.0,134.57655315514575,0.0,0.0,134.57655315514575
t7436,0.0,0.0,0.0,0.0,141.51566089863178,0.0,0.0,141.51566089863178
t7437,0.0,0.0,0.0,0.0,146.91908357990917,0.0,0.0,146.91908357990917
t7438,0.0,0.0,0.0,0.0,151.18308498153314,0.0,0.0,151.18308498153314
t7439,0.0,0.0,0.0,0.0,154.12990747202477,0.0,0.0,154.12990747202477
t7440,0.0,0.0,0.0,0.0,156.01107061716766,0.0,0.0,156.01107061716766
t7441,0.0,0.0,0.0,0.0,156.99664937840737,0.0,0.0,156.99664937840737
t7442,0.0,0.0,0.0,0.0,159.34526111336334,0.0,0.0,159.34526111336334
t7443,0.0,0.0,0.0,0.0,162.80153782077275,0.0,0.0,162.80153782077275
t7444,0.0,0.0,0.0,0.0,167.38639549486675,0.0,0.0,167.38639549486675
t7445,0.0,0.0,0.0,0.0,172.85909140516262,0.0,0.0,172.85909140516262
t7446,0.0,0.0,0.0,0.0,179.15609668307968,0.0,0.0,179.15609668307968
t7447,0.0,0.0,0.0,0.0,186.01916849028498,0.0,0.0,186.01916849028498
t7448,0.0,0.0,0.0,0.0,193.37023723484617,0.0,0.0,193.37023723484617
t7449,0.0,0.0,0.0,0.0,200.96310142768553,0.0,0.0,200.96310142768553
t7450,0.0,0.0,0.0,0.0,208.6015166594474,0.0,0.0,208.6015166594474
t7451,0.0,0.0,0.0,0.0,215.88502993605334,0.0,0.0,215.88502993605334
t7452,0.0,0.0,0.0,0.0,222.47518492731518,0.0,0.0,222.47518492731518
t7453,0.0,0.0,0.0,0.0,228.4746476223619,0.0,0.0,228.4746476223619
t7454,0.0,0.0,0.0,0.0,232.6469050775081,0.0,0.0,232.6469050775081
t7455,0.0,0.0,0.0,0.0,235.38635345210253,0.0,0.0,235.38635345210253
t7456,0.0,0.0,0.0,0.0,236.8095581634515,0.0,0.0,236.8095581634515
t7457,0.0,0.0,0.0,0.0,237.34831643419597,0.0,0.0,237.34831643419597
t7458,0.0,0.0,0.0,0.0,236.9058925241127,0.0,0.0,236.9058925241127
t7459,0.0,0.0,0.0,0.0,235.73587092067683,0.0,0.0,235.73587092067683
t7460,0.0,0.0,0.0,0.0,234.16769540308735,0.0,0.0,234.16769540308735
t7461,0.0,0.0,0.0,0.0,232.28041370155827,0.0,0.0,232.28041370155827
t7462,0.0,0.0,0.0,0.0,230.12943011747635,0.0,0.0,230.12943011747635
t7463,0.0,0.0,0.0,0.0,227.78829298396806,0.0,0.0,227.78829298396806
t7464,0.0,0.0,0.0,0.0,224.9897257907253,0.0,0.0,224.9897257907253
t7465,0.0,0.0,0.0,0.0,221.45063691692332,0.0,0.0,221.45063691692332
t7466,0.0,0.0,0.0,0.0,219.24275261930592,0.0,0.0,219.24275261930592
t7467,0.0,0.0,0.0,0.0,219.0951414559712,0.0,0.0,219.0951414559712
t7468,0.0,0.0,0.0,0.0,220.5680234229934,0.0,0.0,220.5680234229934
t7469,0.0,0.0,0.0,0.0,223.38422346054958,0.0,0.0,223.38422346054958
t7470,0.0,0.0,0.0,0.0,227.34763148600587,0.0,0.0,227.34763148600587
t7471,0.0,0.0,0.0,0.0,232.1836343209207,0.0,0.0,232.1836343209207
t7472,0.0,0.0,0.0,0.0,237.86601187506125,0.0,0.0,237.86601187506125
t7473,0.0,0.0,0.0,0.0,244.27306763555447,0.0,0.0,244.27306763555447
t7474,0.0,0.0,0.0,0.0,251.21489720190456,0.0,0.0,251.21489720190456
t7475,0.0,0.0,0.0,0.0,258.631653923032,0.0,0.0,258.631653923032
t7476,0.0,0.0,0.0,0.0,266.44655514446293,0.0,0.0,266.44655514446293
t7477,0.0,0.0,0.0,0.0,274.53774331745075,0.0,0.0,274.53774331745075
t7478,0.0,0.0,0.0,0.0,277.48698670427314,0.0,0.0,277.48698670427314
t7479,0.0,0.0,0.0,0.0,276.2406367085851,0.0,0.0,276.2406367085851
t7480,0.0,0.0,0.0,0.0,271.6853078179402,0.0,0.0,271.6853078179402
t7481,0.0,0.0,0.0,0.0,264.29049438310386,0.0,0.0,264.29049438310386
t7482,0.0,0.0,0.0,0.0,254.2079976365639,0.0,0.0,254.2079976365639
t7483,0.0,0.0,0.0,0.0,241.99505391749798,0.0,0.0,241.99505391749798
t7484,0.0,0.0,0.0,0.0,227.98109168638604,0.0,0.0,227.98109168638604
t7485,0.0,0.0,0.0,0.0,212.47980790767838,0.0,0.0,212.47980790767838
t7486,0.0,0.0,0.0,0.0,195.7841915680857,0.0,0.0,195.7841915680857
t7487,0.0,0.0,0.0,0.0,178.07321933395997,0.0,0.0,178.07321933395997
t7488,0.0,0.0,0.0,0.0,159.4977380697014,0.0,0.0,159.4977380697014
t7489,0.0,0.0,0.0,0.0,140.02304284583846,0.0,0.0,140.02304284583846
t7490,0.0,0.0,0.0,0.0,125.10298636961949,0.0,0.0,125.10298636961949
t7491,0.0,0.0,0.0,0.0,114.18557919840632,0.0,0.0,114.18557919840632
t7492,0.0,0.0,0.0,0.0,106.59467287395005,0.0,0.0,106.59467287395005
t7493,0.0,0.0,0.0,0.0,101.89037240518888,0.0,0.0,101.89037240518888
t7494,0.0,0.0,0.0,0.0,99.73472590868798,0.0,0.0,99.73472590868798
t7495,0.0,0.0,0.0,0.0,99.6710847513082,0.0,0.0,99.6710847513082
t7496,0.0,0.0,0.0,0.0,101.35000468996051,0.0,0.0,101.35000468996051
t7497,0.0,0.0,0.0,0.0,104.47571344929442,0.0,0.0,104.47571344929442
t7498,0.0,0.0,0.0,0.0,108.85984991545325,0.0,0.0,108.85984991545325
t7499,0.0,0.0,0.0,0.0,114.36274185416863,0.0,0.0,114.36274185416863
t7500,0.0,0.0,0.0,0.0,120.89561511135588,0.0,0.0,120.89561511135588
t7501,0.0,0.0,0.0,0.0,128.3673568829978,0.0,0.0,128.3673568829978
t7502,0.0,0.0,0.0,0.0,135.27232036875495,0.0,0.0,135.27232036875495
t7503,0.0,0.0,0.0,0.0,141.76529384437293,0.0,0.0,141.76529384437293
t7504,0.0,0.0,0.0,0.0,147.82777044237545,0.0,0.0,147.82777044237545
t7505,0.0,0.0,0.0,0.0,153.71146887869787,0.0,0.0,153.71146887869787
t7506,0.0,0.0,0.0,0.0,159.53011116094066,0.0,0.0,159.53011116094066
t7507,0.0,0.0,0.0,0.0,165.17420158390405,0.0,0.0,165.17420158390405
t7508,0.0,0.0,0.0,0.0,30.969110569023307,0.0,0.0,30.969110569023307
t7509,0.0,0.0,0.0,0.0,197.83603685250054,0.0,0.0,197.83603685250054
t7510,0.0,0.0,0.0,0.0,200.1941067759924,0.0,0.0,200.1941067759924
t7511,0.0,0.0,0.0,0.0,203.02675609147536,0.0,0.0,203.02675609147536
t7512,0.0,0.0,0.0,0.0,206.21763892887327,0.0,0.0,206.21763892887327
t7513,0.0,0.0,0.0,0.0,209.8331359511863,0.0,0.0,209.8331359511863
t7514,0.0,0.0,0.0,0.0,213.47911282231252,0.0,0.0,213.47911282231252
t7515,0.0,0.0,0.0,0.0,36.44555342766894,0.0,0.0,36.44555342766894
t7516,0.0,0.0,0.0,0.0,248.62895285406015,0.0,0.0,248.62895285406015
t7517,0.0,0.0,0.0,0.0,248.11274393669282,0.0,0.0,248.11274393669282
t7518,0.0,0.0,0.0,0.0,248.2518347804736,0.0,0.0,248.2518347804736
t7519,0.0,0.0,0.0,0.0,38.899978382897245,0.0,0.0,38.899978382897245
t7520,0.0,0.0,0.0,0.0,282.6140188737812,0.0,0.0,282.6140188737812
t7521,0.0,0.0,0.0,0.0,279.456671837513,0.0,0.0,279.456671837513
t7522,0.0,0.0,0.0,0.0,277.53866152645605,0.0,0.0,277.53866152645605
t7523,0.0,0.0,0.0,0.0,276.59775959308433,0.0,0.0,276.59775959308433
t7524,0.0,0.0,0.0,0.0,276.407844038119,0.0,0.0,276.407844038119
t7525,0.0,0.0,0.0,0.0,276.9717736468368,0.0,0.0,276.9717736468368
t7526,0.0,0.0,0.0,0.0,278.0899695697565,0.0,0.0,278.0899695697565
t7527,0.0,0.0,0.0,0.0,279.64279201848285,0.0,0.0,279.64279201848285
t7528,0.0,0.0,0.0,0.0,281.5181150701857,0.0,0.0,281.5181150701857
t7529,0.0,0.0,0.0,0.0,283.58483286774776,0.0,0.0,283.58483286774776
t7530,0.0,0.0,0.0,0.0,285.9477319836715,0.0,0.0,285.9477319836715
t7531,0.0,0.0,0.0,0.0,282.7186358280691,0.0,0.0,282.7186358280691
t7532,0.0,0.0,0.0,0.0,47.058903912111454,0.0,0.0,47.058903912111454
t7533,0.0,0.0,0.0,0.0,47.540477205178654,0.0,0.0,47.540477205178654
t7534,0.0,0.0,0.0,0.0,48.144094453279486,0.0,0.0,48.144094453279486
t7535,0.0,0.0,0.0,0.0,414.64257321310953,0.0,0.0,414.64257321310953
t7536,0.0,0.0,0.0,0.0,49.28581988544751,0.0,0.0,49.28581988544751
t7537,0.0,0.0,0.0,0.0,50.10332664804834,0.0,0.0,50.10332664804834
t7538,0.0,0.0,0.0,0.0,50.63522227873049,0.0,0.0,50.63522227873049
t7539,0.0,0.0,0.0,0.0,50.972230673912655,0.0,0.0,50.972230673912655
t7540,0.0,0.0,0.0,0.0,51.22936731259479,0.0,0.0,51.22936731259479
t7541,0.0,0.0,0.0,0.0,51.39292625827695,0.0,0.0,51.39292625827695
t7542,0.0,0.0,0.0,0.0,51.6261334019591,0.0,0.0,51.6261334019591
t7543,0.0,0.0,0.0,0.0,52.017167245641254,0.0,0.0,52.017167245641254
t7544,0.0,0.0,0.0,0.0,52.40841644332343,0.0,0.0,52.40841644332343
t7545,0.0,0.0,0.0,0.0,52.576663543505575,0.0,0.0,52.576663543505575
t7546,0.0,0.0,0.0,0.0,52.87142760968771,0.0,0.0,52.87142760968771
t7547,0.0,0.0,0.0,0.0,53.211611504869865,0.0,0.0,53.211611504869865
t7548,0.0,0.0,0.0,0.0,53.47320155755201,0.0,0.0,53.47320155755201
t7549,0.0,0.0,0.0,0.0,54.358430607234176,0.0,0.0,54.358430607234176
t7550,0.0,0.0,0.0,0.0,14.275290785906595,0.0,0.0,14.275290785906595
t7551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7552,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7553,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7554,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7555,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7556,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7557,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7558,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7559,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7560,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7561,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7562,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7563,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7564,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7565,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7566,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7567,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7568,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7569,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7570,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7571,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7572,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7573,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7574,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7575,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7576,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7577,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7578,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7579,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7580,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7581,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7582,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7583,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7584,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7585,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7586,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7587,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7588,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7589,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7590,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7591,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7592,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7593,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7594,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7595,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7596,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7597,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7598,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7599,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7600,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7601,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7602,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7603,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7604,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7605,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7606,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7607,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7608,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7609,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7610,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7611,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7612,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7613,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7614,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7615,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7616,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7617,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7618,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7619,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7620,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7621,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7622,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7623,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7624,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7626,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t7627,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
