Resource,onshore_wind,solar_pv_sat,solar_btm,hydro,battery4,battery8,pumped_hydro
t2334,0.0,0.0,0.0,-0.0,614.528648075961,5607.994961220733,-0.0
t2335,0.0,0.0,0.0,-0.0,577.0022711472652,5511.790996995757,-0.0
t2336,0.0,0.0,0.0,-0.0,539.424922653594,5415.622388158941,-0.0
t2337,0.0,0.0,0.0,-0.0,503.38281260421286,5319.52668746304,-0.0
t2338,0.0,0.0,0.0,-0.0,550.0802723120846,5223.6048185520385,-0.0
t2339,0.0,0.0,0.0,-0.0,512.0716078270902,5128.051810565104,-0.0
t2340,0.0,0.0,0.0,-0.0,558.4713949088929,5032.608313873938,-0.0
t2341,0.0,0.0,0.0,-0.0,604.9648365526056,4936.91992258836,-0.0
t2342,0.0,0.0,0.0,-0.0,566.6056434189176,4841.611150932634,-0.0
t2343,0.0,0.0,0.0,-0.0,585.2974922020351,4746.818128256758,-0.0
t2344,0.0,0.0,0.0,-0.0,630.7498829120101,4652.363651679756,-0.0
t2345,0.0,0.0,0.0,-0.0,591.2155746922267,4558.361275053257,-0.0
t2346,0.0,0.0,0.0,-0.0,551.3163794082948,4464.74528077563,-0.0
t2347,0.0,0.0,0.0,-0.0,511.0253667808579,4371.564957068072,-0.0
t2348,0.0,0.0,0.0,-0.0,476.6173250600496,4278.713514981669,-0.0
t2349,0.0,0.0,0.0,-0.0,520.3711853707952,4186.242589757725,-0.0
t2350,0.0,0.0,0.0,-0.0,563.8804541351949,4093.9784991386323,-0.0
t2351,0.0,0.0,0.0,-0.0,607.0802411376887,4002.050782453739,-0.0
t2352,0.0,0.0,0.0,-0.0,565.237444183612,3910.30336034924,-0.0
t2353,0.0,0.0,0.0,-0.0,523.2763733310526,3818.4909652957876,-0.0
t2354,0.0,0.0,0.0,-0.0,485.9290798252191,3726.3078940304094,-0.0
t2355,0.0,0.0,0.0,-0.0,454.4286228978848,3633.8691522210765,-0.0
t2356,0.0,0.0,0.0,-0.0,427.8975032726631,3541.1336665449267,-0.0
t2357,0.0,0.0,0.0,-0.0,405.46582667141865,3448.3142491731915,-0.0
t2358,0.0,0.0,0.0,-0.0,448.82344385285836,3355.331100170545,-0.0
t2359,0.0,0.0,0.0,-0.0,492.29702954679215,3262.080949155973,-0.0
t2360,0.0,0.0,0.0,-0.0,460.2683127182128,3168.566685345236,-0.0
t2361,0.0,0.0,0.0,-0.0,504.02678737340386,3074.676823304131,-0.0
t2362,0.0,0.0,0.0,-0.0,470.5823800209742,2980.321001515231,-0.0
t2363,0.0,0.0,0.0,-0.0,514.7062425334225,2885.630729751941,-0.0
t2364,0.0,0.0,0.0,-0.0,480.0109234186713,2790.42645826803,-0.0
t2365,0.0,0.0,0.0,-0.0,451.2425072789889,2693.993507901034,-0.0
t2366,0.0,0.0,0.0,-0.0,496.6956406377616,2596.5665766425595,-0.0
t2367,0.0,0.0,0.0,-0.0,542.4660521578924,2498.494202659418,-0.0
t2368,0.0,0.0,0.0,-0.0,588.6583804060504,2399.5674977315375,-0.0
t2369,0.0,0.0,0.0,-0.0,550.7482747499424,2299.866752033918,-0.0
t2370,0.0,0.0,0.0,-0.0,597.7880601649057,2199.2241511339143,-0.0
t2371,0.0,0.0,0.0,-0.0,561.0837930360882,2097.292330388085,-0.0
t2372,0.0,0.0,0.0,-0.0,609.3927927312258,1994.091886467081,-0.0
t2373,0.0,0.0,0.0,-0.0,573.9981725188048,1889.7389989252147,-0.0
t2374,0.0,0.0,0.0,-0.0,539.293962297767,1784.1104470146963,-0.0
t2375,0.0,0.0,0.0,-0.0,589.4952004043571,1677.0963614175907,-0.0
t2376,0.0,0.0,0.0,-0.0,624.6188884498854,1568.5383159414705,-0.0
t2377,0.0,0.0,0.0,-0.0,676.7322763769008,1457.6829049662633,-0.0
t2378,0.0,0.0,0.0,-0.0,729.8707934701661,1344.7817352053166,-0.0
t2379,0.0,0.0,0.0,-0.0,699.8202687334646,1230.6011207526888,-0.0
t2380,0.0,0.0,0.0,-0.0,754.2048566866385,1115.2138205050824,-0.0
t2381,0.0,0.0,0.0,-0.0,809.0723058475825,998.8632825739105,-0.0
t2382,0.0,0.0,0.0,-0.0,864.3702971567053,881.6539508102966,-0.0
t2383,0.0,0.0,0.0,-0.0,920.2646060000781,763.2548902609432,-0.0
t2384,0.0,0.0,0.0,-0.0,890.8198595732558,646.3235571470416,-0.0
t2385,0.0,0.0,0.0,-0.0,943.4471440461073,531.156853995752,-0.0
t2386,0.0,0.0,0.0,-0.0,910.3382632898391,417.64212363241825,-0.0
t2387,0.0,0.0,0.0,-0.0,959.6500629466809,305.8045176153556,-0.0
t2388,0.0,0.0,0.0,-0.0,1007.4865228980455,195.26733309247692,-0.0
t2389,0.0,0.0,0.0,-0.0,1054.059271319006,85.60809990608688,-0.0
t2390,0.0,0.0,0.0,-0.0,1062.673424252216,20.17279789520545,-0.0
t2391,0.0,0.0,0.0,-0.0,1027.3890486256823,-0.0,-0.0
t2392,0.0,0.0,0.0,-0.0,971.751761386552,0.0,-0.0
t2393,0.0,0.0,0.0,-0.0,915.9766459517693,-0.0,-0.0
t2394,0.0,0.0,0.0,-0.0,860.1532737017693,-0.0,-0.0
t2395,0.0,0.0,0.0,-0.0,804.0565187017693,-0.0,-0.0
t2396,0.0,0.0,0.0,-0.0,747.7107339191606,-0.0,-0.0
t2397,0.0,0.0,0.0,-0.0,691.2030957561171,-0.0,-0.0
t2398,0.0,0.0,0.0,-0.0,691.2030957561171,-0.0,-0.0
t2399,0.0,0.0,0.0,-0.0,691.2030957561171,-0.0,-0.0
t2400,0.0,0.0,0.0,-0.0,634.3052676800302,-0.0,-0.0
t2401,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2402,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2403,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2404,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2405,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2406,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2407,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2408,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2409,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2410,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2411,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2412,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2413,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2414,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2415,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2416,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2417,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2418,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2419,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2420,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2421,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2422,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2423,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2424,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2425,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2426,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2427,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2428,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2429,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2430,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2431,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2432,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2433,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2434,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2435,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2436,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2437,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2438,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2439,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2440,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2441,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2442,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2443,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2444,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2445,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2446,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2447,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2448,0.0,0.0,0.0,-0.0,626.2040263175261,0.0,-0.0
t2449,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2450,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2451,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2452,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2453,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2454,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2455,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2456,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2457,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2458,0.0,0.0,0.0,-0.0,626.2040263175261,-0.0,-0.0
t2459,0.0,0.0,0.0,-0.0,626.2040263175261,337.2626028439198,-0.0
t2460,0.0,0.0,0.0,-0.0,626.2040263175261,677.7469619692012,-0.0
t2461,0.0,0.0,0.0,-0.0,626.2040263175261,1021.245352692028,-0.0
t2462,0.0,0.0,0.0,-0.0,626.2040263175261,1366.6039980488547,-0.0
t2463,0.0,0.0,0.0,-0.0,626.2040263175261,1697.3868395106113,-0.0
t2464,0.0,0.0,0.0,-0.0,626.2040263175261,2046.6244171193325,-0.0
t2465,0.0,0.0,0.0,-0.0,626.2040263175261,2397.805183899681,-0.0
t2466,0.0,0.0,0.0,-0.0,626.2040263175261,2751.044834619247,-0.0
t2467,0.0,0.0,0.0,-0.0,626.2040263175261,3106.221100931519,-0.0
t2468,0.0,0.0,0.0,-0.0,626.2040263175261,3442.452867026237,-0.0
t2469,0.0,0.0,0.0,-0.0,626.2040263175261,3759.9623194532946,-0.0
t2470,0.0,0.0,0.0,-0.0,626.2040263175261,4058.6804357573315,-0.0
t2471,0.0,0.0,0.0,-0.0,626.2040263175261,4338.634836839486,-0.0
t2472,0.0,0.0,0.0,-0.0,626.2040263175261,4600.203502731693,-0.0
t2473,0.0,0.0,0.0,-0.0,626.2040263175261,4843.655292331311,-0.0
t2474,0.0,0.0,0.0,-0.0,626.2040263175261,5105.082370510913,-0.0
t2475,0.0,0.0,0.0,-0.0,626.2040263175261,5384.449897355323,-0.0
t2476,0.0,0.0,0.0,-0.0,626.2040263175261,5681.784167151337,-0.0
t2477,0.0,0.0,0.0,-0.0,626.2040263175261,5996.95269011818,-0.0
t2478,0.0,0.0,0.0,-0.0,626.2040263175261,6329.996222992042,-0.0
t2479,0.0,0.0,0.0,-0.0,626.2040263175261,6680.755028036629,-0.0
t2480,0.0,0.0,0.0,-0.0,626.2040263175261,7028.00125807503,-0.0
t2481,0.0,0.0,0.0,-0.0,626.2040263175261,7371.5830631667,-0.0
t2482,0.0,0.0,0.0,-0.0,626.2040263175261,7711.500443850205,-0.0
t2483,0.0,0.0,0.0,-0.0,626.2040263175261,8047.80540540988,-0.0
t2484,0.0,0.0,0.0,-0.0,626.2040263175261,8380.623503580224,-0.0
t2485,0.0,0.0,0.0,-0.0,626.2040263175261,8709.986948304822,-0.0
t2486,0.0,0.0,0.0,-0.0,626.2040263175261,9006.11400004247,-0.0
t2487,0.0,0.0,0.0,-0.0,626.2040263175261,9269.10391953223,-0.0
t2488,0.0,0.0,0.0,-0.0,626.2040263175261,9498.799598622998,-0.0
t2489,0.0,0.0,0.0,-0.0,626.2040263175261,9695.292361144584,-0.0
t2490,0.0,0.0,0.0,-0.0,626.2040263175261,9858.808995768997,-0.0
t2491,0.0,0.0,0.0,-0.0,626.2040263175261,9988.996501882131,-0.0
t2492,0.0,0.0,0.0,-0.0,626.2040263175261,10102.73342473197,-0.0
t2493,0.0,0.0,0.0,-0.0,626.2040263175261,10199.882376710615,-0.0
t2494,0.0,0.0,0.0,-0.0,626.2040263175261,10280.430868600262,-0.0
t2495,0.0,0.0,0.0,-0.0,626.2040263175261,10344.441668281312,-0.0
t2496,0.0,0.0,0.0,-0.0,626.2040263175261,10391.893740410596,-0.0
t2497,0.0,0.0,0.0,-0.0,626.2040263175261,10422.636550242689,-0.0
t2498,0.0,0.0,0.0,-0.0,626.2040263175261,10447.448279664175,-0.0
t2499,0.0,0.0,0.0,-0.0,626.2040263175261,10466.24938801821,-0.0
t2500,0.0,0.0,0.0,-0.0,626.2040263175261,10478.970196025512,-0.0
t2501,0.0,0.0,0.0,-0.0,626.2040263175261,10485.3925518655,-0.0
t2502,0.0,0.0,0.0,-0.0,626.2040263175261,10485.679479450306,-0.0
t2503,0.0,0.0,0.0,-0.0,613.8222860687877,10485.679479450306,-0.0
t2504,0.0,0.0,0.0,0.0,586.923909924203,10485.679479450306,-0.0
t2505,0.0,0.0,0.0,-0.0,545.3566733086604,10485.679479450306,-0.0
t2506,0.0,0.0,0.0,0.0,489.7756861630125,10485.137375193779,-0.0
t2507,0.0,0.0,0.0,-0.0,453.0195167811779,10465.41401942344,-0.0
t2508,0.0,0.0,0.0,-0.0,435.04162973728324,10426.588039989074,-0.0
t2509,0.0,0.0,0.0,-0.0,435.8278389648225,10368.442332644156,-0.0
t2510,0.0,0.0,0.0,0.0,435.51211231030277,10311.214417244328,-0.0
t2511,0.0,0.0,0.0,-0.0,433.90593461214587,10254.981745475094,-0.0
t2512,0.0,0.0,0.0,-0.0,431.03014076237656,10199.709112705297,-0.0
t2513,0.0,0.0,0.0,0.0,426.8684335636988,10145.424055447453,-0.0
t2514,0.0,0.0,0.0,-0.0,421.25204202515164,10092.411739583826,-0.0
t2515,0.0,0.0,0.0,0.0,414.28861786546344,10040.490269732645,0.0
t2516,0.0,0.0,0.0,-0.0,404.5009686496685,9991.201032861483,-0.0
t2517,0.0,0.0,0.0,0.0,392.0085548185277,9944.34218201871,-0.0
t2518,0.0,0.0,0.0,-0.0,376.6620506514256,9900.166026055378,-0.0
t2519,0.0,0.0,0.0,-0.0,358.6242202640863,9858.39754986663,-0.0
t2520,0.0,0.0,0.0,0.0,337.6790622864378,9819.401721159495,-0.0
t2521,0.0,0.0,0.0,-0.0,313.95437179887824,9782.962610440532,-0.0
t2522,0.0,0.0,0.0,0.0,290.899049869562,9745.530766098109,-0.0
t2523,0.0,0.0,0.0,-0.0,268.3950251262066,9707.305688037117,-0.0
t2524,0.0,0.0,0.0,0.0,246.64510266225352,9667.944705707592,-0.0
t2525,0.0,0.0,0.0,-0.0,225.44353683154384,9627.795458179606,-0.0
t2526,0.0,0.0,0.0,-0.0,204.88825732429487,9586.69247804555,-0.0
t2527,0.0,0.0,0.0,-0.0,185.1799856785136,9544.29661524568,-0.0
t2528,0.0,0.0,0.0,-0.0,166.2212175502148,9500.772618373978,-0.0
t2529,0.0,0.0,0.0,-0.0,148.24253929972457,9455.730875994033,-0.0
t2530,0.0,0.0,0.0,-0.0,130.9723868574777,9409.630237740628,-0.0
t2531,0.0,0.0,0.0,-0.0,113.8725317919524,9363.380124067024,-0.0
t2532,0.0,0.0,0.0,-0.0,96.66724291506864,9317.446425726515,-0.0
t2533,0.0,0.0,0.0,-0.0,79.13079542468911,9272.210539673417,-0.0
t2534,0.0,0.0,0.0,-0.0,63.225627722458015,9225.740968473474,-0.0
t2535,0.0,0.0,0.0,-0.0,49.018415229064054,9177.925053532086,-0.0
t2536,0.0,0.0,0.0,-0.0,36.54805221675329,9128.697077066136,-0.0
t2537,0.0,0.0,0.0,-0.0,25.849221676830062,9077.998436779972,-0.0
t2538,0.0,0.0,0.0,-0.0,17.0420785685335,9025.626112225225,-0.0
t2539,0.0,0.0,0.0,-0.0,9.93909784349404,8971.89695606983,-0.0
t2540,0.0,0.0,0.0,-0.0,4.634460826111571,8916.65176013069,-0.0
t2541,0.0,0.0,0.0,-0.0,1.3381329252315595,8859.535903585918,-0.0
t2542,0.0,0.0,0.0,-0.0,-0.0,8800.633987956802,-0.0
t2543,0.0,0.0,0.0,-0.0,0.5011093029237633,8739.993347451458,-0.0
t2544,0.0,0.0,0.0,-0.0,2.397841908856334,8678.089261010138,-0.0
t2545,0.0,0.0,0.0,-0.0,6.051141679537704,8614.201182008388,-0.0
t2546,0.0,0.0,0.0,-0.0,11.158931578015597,8548.693903799884,-0.0
t2547,0.0,0.0,0.0,-0.0,15.994267004315905,8481.593243877054,-0.0
t2548,0.0,0.0,0.0,-0.0,21.526688652413007,8412.9027229116,-0.0
t2549,0.0,0.0,0.0,-0.0,27.581650405528038,8342.757037674211,-0.0
t2550,0.0,0.0,0.0,-0.0,38.31601930599019,8271.155014823004,-0.0
t2551,0.0,0.0,0.0,-0.0,44.60908621921787,8197.954657156382,-0.0
t2552,0.0,0.0,0.0,-0.0,58.030953123022165,8123.556377596595,-0.0
t2553,0.0,0.0,0.0,-0.0,63.81094229407586,8047.903846627372,-0.0
t2554,0.0,0.0,0.0,-0.0,79.82377877446226,7970.902008557918,-0.0
t2555,0.0,0.0,0.0,-0.0,84.79505025381687,7892.750343218702,-0.0
t2556,0.0,0.0,0.0,-0.0,89.97049910729913,7813.951121136864,-0.0
t2557,0.0,0.0,0.0,-0.0,109.33751583193325,7734.106515924394,-0.0
t2558,0.0,0.0,0.0,-0.0,128.9207423939619,7654.341396176251,-0.0
t2559,0.0,0.0,0.0,-0.0,128.7468865513125,7574.997258710911,-0.0
t2560,0.0,0.0,0.0,-0.0,148.58323661151022,7495.749036063702,-0.0
t2561,0.0,0.0,0.0,-0.0,145.7547932311545,7416.697317352015,-0.0
t2562,0.0,0.0,0.0,-0.0,165.82343894080122,7338.00757011661,-0.0
t2563,0.0,0.0,0.0,-0.0,186.07083919622247,7259.472079762379,-0.0
t2564,0.0,0.0,0.0,-0.0,206.32432674693825,7181.435539239321,-0.0
t2565,0.0,0.0,0.0,-0.0,194.95597346631888,7103.771207517546,-0.0
t2566,0.0,0.0,0.0,-0.0,215.37447824408372,7026.427449275858,-0.0
t2567,0.0,0.0,0.0,-0.0,235.96106780874308,6949.259247789257,-0.0
t2568,0.0,0.0,0.0,-0.0,256.509992390157,6872.677338127851,-0.0
t2569,0.0,0.0,0.0,-0.0,276.9806899040854,6796.762693750336,0.0
t2570,0.0,0.0,0.0,-0.0,296.9092423257034,6722.033249822622,-0.0
t2571,0.0,0.0,0.0,-0.0,270.6621729322831,6648.545335706119,-0.0
t2572,0.0,0.0,0.0,-0.0,289.5099623186404,6576.179251484525,-0.0
t2573,0.0,0.0,0.0,-0.0,307.8724555963074,6504.884880969796,-0.0
t2574,0.0,0.0,0.0,-0.0,325.83430408312404,6434.493236051061,-0.0
t2575,0.0,0.0,0.0,-0.0,343.4154949009903,6364.964416747344,-0.0
t2576,0.0,0.0,0.0,-0.0,307.81951929424315,6296.394022729332,-0.0
t2577,0.0,0.0,0.0,-0.0,324.56830709499775,6228.732766010577,-0.0
t2578,0.0,0.0,0.0,-0.0,291.1635969159704,6161.772931995969,-0.0
t2579,0.0,0.0,0.0,-0.0,307.13024426480433,6095.878899358878,-0.0
t2580,0.0,0.0,0.0,-0.0,275.50930657261387,6030.911018179195,-0.0
t2581,0.0,0.0,0.0,-0.0,290.6094570457271,5966.952609042246,-0.0
t2582,0.0,0.0,0.0,-0.0,260.49260270303705,5904.120960247901,-0.0
t2583,0.0,0.0,0.0,-0.0,234.54928210417376,5842.16258944837,-0.0
t2584,0.0,0.0,0.0,-0.0,212.12315604749625,5781.1080085659,-0.0
t2585,0.0,0.0,0.0,-0.0,225.47617684354026,5720.517882055923,-0.0
t2586,0.0,0.0,0.0,-0.0,203.86966135816596,5660.549462640761,0.0
t2587,0.0,0.0,0.0,-0.0,185.27079528448562,5601.172238681245,-0.0
t2588,0.0,0.0,0.0,-0.0,197.67682456152,5542.382962755638,-0.0
t2589,0.0,0.0,0.0,-0.0,209.86037213124385,5484.007952398214,-0.0
t2590,0.0,0.0,0.0,-0.0,221.91373127036815,5425.862963849154,-0.0
t2591,0.0,0.0,0.0,-0.0,199.72626291696432,5367.997285249763,0.0
t2592,0.0,0.0,0.0,-0.0,211.3581727324385,5310.63388689736,-0.0
t2593,0.0,0.0,0.0,-0.0,190.3474599414706,5253.595970369081,-0.0
t2594,0.0,0.0,0.0,-0.0,172.30537718151234,5196.924091051676,-0.0
t2595,0.0,0.0,0.0,-0.0,183.15739766399003,5140.787236847898,-0.0
t2596,0.0,0.0,0.0,-0.0,193.6996591871447,5085.118516840863,0.0
t2597,0.0,0.0,0.0,-0.0,203.93522010605642,5029.911825683831,-0.0
t2598,0.0,0.0,0.0,-0.0,182.45027655126393,4975.345539626296,-0.0
t2599,0.0,0.0,0.0,-0.0,191.93370222953865,4921.339858887786,-0.0
t2600,0.0,0.0,0.0,-0.0,200.9705198781504,4868.075502019388,-0.0
t2601,0.0,0.0,0.0,-0.0,178.72986846654436,4815.476189474401,0.0
t2602,0.0,0.0,0.0,-0.0,159.474057347078,4763.587689058764,-0.0
t2603,0.0,0.0,0.0,-0.0,167.2685877776298,4712.352592585523,-0.0
t2604,0.0,0.0,0.0,-0.0,148.93517706094377,4661.836617501452,-0.0
t2605,0.0,0.0,0.0,-0.0,132.9487842132777,4612.106655086406,-0.0
t2606,0.0,0.0,0.0,-0.0,119.12525386648167,4562.888215523595,-0.0
t2607,0.0,0.0,0.0,-0.0,107.03008332914206,4514.385492784758,-0.0
t2608,0.0,0.0,0.0,-0.0,112.91168721698257,4466.450622312829,-0.0
t2609,0.0,0.0,0.0,-0.0,118.53559571138261,4418.957500339294,-0.0
t2610,0.0,0.0,0.0,-0.0,105.71296497188281,4371.8697473783195,-0.0
t2611,0.0,0.0,0.0,-0.0,94.62335787691875,4325.181495759797,-0.0
t2612,0.0,0.0,0.0,-0.0,85.10206721860973,4278.69015210764,-0.0
t2613,0.0,0.0,0.0,-0.0,90.01397275636397,4232.327651826739,-0.0
t2614,0.0,0.0,0.0,-0.0,94.78906736603773,4186.165580263798,-0.0
t2615,0.0,0.0,0.0,-0.0,84.99613171903663,4139.947651711786,-0.0
t2616,0.0,0.0,0.0,-0.0,89.62503885162747,4093.9320425636406,-0.0
t2617,0.0,0.0,0.0,-0.0,80.46029909301691,4047.898129360664,-0.0
t2618,0.0,0.0,0.0,-0.0,73.1165493863242,4001.293391853109,-0.0
t2619,0.0,0.0,0.0,-0.0,78.43074349173413,3954.345494613258,-0.0
t2620,0.0,0.0,0.0,-0.0,72.07011163739803,3906.9089198694082,-0.0
t2621,0.0,0.0,0.0,-0.0,67.01372434512325,3859.073270188371,-0.0
t2622,0.0,0.0,0.0,-0.0,63.067716081777114,3810.8256367331905,-0.0
t2623,0.0,0.0,0.0,-0.0,69.83220944229717,3761.999378413105,-0.0
t2624,0.0,0.0,0.0,-0.0,76.89228760661251,3712.8372609080066,-0.0
t2625,0.0,0.0,0.0,-0.0,84.31261478400312,3663.210196061373,0.0
t2626,0.0,0.0,0.0,-0.0,92.11317813638898,3613.078283812335,-0.0
t2627,0.0,0.0,0.0,-0.0,86.07574937088982,3562.5805537832116,-0.0
t2628,0.0,0.0,0.0,-0.0,94.46222529719527,3511.787417823966,-0.0
t2629,0.0,0.0,0.0,-0.0,103.20397021447602,3460.539276063946,-0.0
t2630,0.0,0.0,0.0,-0.0,96.56640912553509,3408.794863376325,0.0
t2631,0.0,0.0,0.0,-0.0,106.31670234153955,3356.4286121480586,-0.0
t2632,0.0,0.0,0.0,-0.0,116.63740341703682,3303.3712843622634,0.0
t2633,0.0,0.0,0.0,-0.0,127.51636899691596,3249.6471217352796,-0.0
t2634,0.0,0.0,0.0,-0.0,138.88658345677698,3195.389906517107,-0.0
t2635,0.0,0.0,0.0,-0.0,150.8738480791598,3140.348503561551,-0.0
t2636,0.0,0.0,0.0,-0.0,163.46072204134452,3084.5577297120885,-0.0
t2637,0.0,0.0,0.0,-0.0,176.77888517701112,3027.754714562199,-0.0
t2638,0.0,0.0,0.0,-0.0,190.8518516171505,2969.89251709228,-0.0
t2639,0.0,0.0,0.0,-0.0,176.17298232417744,2911.3540140664986,-0.0
t2640,0.0,0.0,0.0,-0.0,191.49247670006056,2851.8986320756158,-0.0
t2641,0.0,0.0,0.0,-0.0,207.52253173034555,2791.4723888049575,-0.0
t2642,0.0,0.0,0.0,-0.0,224.1513499109647,2730.2039387612203,-0.0
t2643,0.0,0.0,0.0,-0.0,241.39833048335808,2668.0545555400563,-0.0
t2644,0.0,0.0,0.0,-0.0,259.2528921930747,2605.0453624605234,-0.0
t2645,0.0,0.0,0.0,-0.0,277.62306487114546,2541.3599580171503,-0.0
t2646,0.0,0.0,0.0,-0.0,296.6228926978304,2476.770677584394,-0.0
t2647,0.0,0.0,0.0,-0.0,316.2194556746896,2411.343238843776,-0.0
t2648,0.0,0.0,0.0,-0.0,336.41118853301197,2345.080766642072,-0.0
t2649,0.0,0.0,0.0,-0.0,357.2604038733285,2277.8588671776147,0.0
t2650,0.0,0.0,0.0,-0.0,378.8129545039193,2209.5860052014914,-0.0
t2651,0.0,0.0,0.0,-0.0,401.00598824106424,2140.3876515517454,-0.0
t2652,0.0,0.0,0.0,-0.0,423.9753000751924,2069.992720923522,-0.0
t2653,0.0,0.0,0.0,-0.0,447.7873176366548,1998.2686047450456,-0.0
t2654,0.0,0.0,0.0,-0.0,472.25312197082565,1925.3817878965451,-0.0
t2655,0.0,0.0,0.0,-0.0,497.3327386936359,1851.4120704948316,-0.0
t2656,0.0,0.0,0.0,-0.0,522.9797272966347,1776.4521611307027,-0.0
t2657,0.0,0.0,0.0,-0.0,549.2020865238618,1700.48609203568,-0.0
t2658,0.0,0.0,0.0,-0.0,576.0633048770375,1623.387122099981,-0.0
t2659,0.0,0.0,0.0,-0.0,603.6774263161125,1544.9275870126996,0.0
t2660,0.0,0.0,0.0,-0.0,631.9931827600559,1465.2098325727854,-0.0
t2661,0.0,0.0,0.0,-0.0,661.0617176878278,1384.1317618476296,-0.0
t2662,0.0,0.0,0.0,-0.0,690.9141874965082,1301.6311778057104,-0.0
t2663,0.0,0.0,0.0,-0.0,721.637500625068,1217.5345863551436,-0.0
t2664,0.0,0.0,0.0,-0.0,753.2469415054362,1131.8114755470526,-0.0
t2665,0.0,0.0,0.0,-0.0,785.9188670986929,1044.109786719481,-0.0
t2666,0.0,0.0,0.0,-0.0,743.9076595843585,953.8145552640093,-0.0
t2667,0.0,0.0,0.0,-0.0,779.5023673964043,861.4339191165071,-0.0
t2668,0.0,0.0,0.0,-0.0,816.5340704261938,766.7625105737502,-0.0
t2669,0.0,0.0,0.0,-0.0,854.8930653626178,670.0193285264629,-0.0
t2670,0.0,0.0,0.0,-0.0,894.3683117648563,571.6256697284495,-0.0
