Resource,onshore_wind,solar_pv_sat,hydro,battery,pumped_hydro,Total
t84,127.4101086543998,0.0,0.0,0.0,0.0,127.4101086543998
t85,77.84379286063971,0.0,0.0,0.0,0.0,77.84379286063971
t86,93.62014917786348,0.0,0.0,0.0,0.0,93.62014917786348
t87,124.11601503633725,0.0,0.0,0.0,0.0,124.11601503633725
t88,122.53416664169303,3.10316357832955,0.0,0.0,0.0,125.63733022002259
t89,120.95231824704881,20.76158946019755,0.0,0.0,0.0,141.71390770724636
t90,119.37046959739057,38.40943922206556,0.0,0.0,0.0,157.77990881945613
t91,117.78862120274633,56.025119913933565,0.0,0.0,0.0,173.8137411166799
t92,116.20677280810212,72.83547214248895,0.0,0.0,0.0,189.04224495059105
t93,114.62492415844387,89.72029792104436,0.0,0.0,0.0,204.34522207948822
t94,113.04307576379965,106.48922698959974,0.0,0.0,0.0,219.5323027533994
t95,111.46122736915542,123.32714464815515,0.0,0.0,0.0,234.78837201731056
t96,109.87937871949718,140.13729999671057,0.0,0.0,0.0,250.01667871620776
t97,108.29753032485297,156.85491420526597,0.0,0.0,0.0,265.15244453011894
t98,109.11328600232538,166.08962732250754,0.0,0.0,0.0,275.20291332483293
t99,109.92904167979782,175.26969667702363,0.0,0.0,0.0,285.1987383568214
t100,110.74479735727024,184.49735903426523,0.0,0.0,0.0,295.24215639153545
t101,111.56055303474267,193.90684997150686,0.0,0.0,0.0,305.4674030062495
t102,112.3763087122151,203.36305176602286,0.0,0.0,0.0,315.739360478238
t103,113.19206464470156,212.70556057326453,0.0,0.0,0.0,325.8976252179661
t104,114.00782032217397,216.8621004403394,0.0,0.0,0.0,330.86992076251335
t105,114.82357599964641,220.88687936741428,0.0,0.0,0.0,335.7104553670607
t106,115.63933167711885,224.8658284144891,0.0,0.0,0.0,340.50516009160793
t107,116.45508735459126,228.851054551564,0.0,0.0,0.0,345.3061419061553
t108,117.2708430320637,232.7437395686388,0.0,0.0,0.0,350.0145826007025
t109,118.08659870953612,236.5998488057137,0.0,0.0,0.0,354.6864475152498
t110,116.48138797050967,240.56089128606177,0.0,0.0,0.0,357.0422792565714
t111,114.87617723148321,244.56776364640982,0.0,0.0,0.0,359.44394087789306
t112,113.27096649245675,248.5376195567579,0.0,0.0,0.0,361.8085860492147
t113,111.6657557534303,252.4904696671059,0.0,0.0,0.0,364.1562254205362
t114,110.06054501440386,256.53233551745404,0.0,0.0,0.0,366.5928805318579
t115,108.45533427537741,260.506778557802,0.0,0.0,0.0,368.96211283317945
t116,106.85012353635095,260.4916920930337,0.0,0.0,0.0,367.34181562938466
t117,105.2449127973245,260.4625041382654,0.0,0.0,0.0,365.7074169355899
t118,103.63970205829806,260.391452313497,0.0,0.0,0.0,364.031154371795
t119,102.03449131927161,260.3022616287287,0.0,0.0,0.0,362.33675294800025
t120,100.42928058024515,260.15490222396033,0.0,0.0,0.0,360.5841828042055
t121,98.8240698412187,260.01327156919194,0.0,0.0,0.0,358.83734141041066
t122,98.43006042992145,257.48089118975014,0.0,0.0,0.0,355.9109516196716
t123,98.0360510186242,255.0168149803084,0.0,0.0,0.0,353.0528659989326
t124,97.64204160732696,252.52894287359217,0.0,0.0,0.0,350.1709844809191
t125,97.24803219602971,250.06964038415032,0.0,0.0,0.0,347.31767258018004
t126,96.85402278473246,247.59667703470853,0.0,0.0,0.0,344.450699819441
t127,96.46001337343522,245.08184985526677,0.0,0.0,0.0,341.54186322870197
t128,96.06600396213797,245.51671309215396,0.0,0.0,0.0,341.58271705429195
t129,95.67199455084074,245.94761026904123,0.0,0.0,0.0,341.61960481988194
t130,95.27798513954349,246.43711682592846,0.0,0.0,0.0,341.71510196547194
t131,94.88397572824624,246.8824551828157,0.0,0.0,0.0,341.76643091106195
t132,94.489966316949,247.252879309703,0.0,0.0,0.0,341.74284562665196
t133,94.09595690565175,247.53825373659018,0.0,0.0,0.0,341.6342106422419
