Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal,Total
t53,0.0,0.0,0.0,0.0,0.0,1.550311055172471e-11,1.390453694009646e-11,1.5628012791357687e-11,0.0,4.5035660283178855e-11
t54,0.0,0.0,0.0,0.0,0.0,1.575326976606625e-11,1.3788943344920747e-11,1.5636707305394413e-11,0.0,4.517892041638141e-11
t55,0.0,0.0,0.0,0.0,0.0,1.5823213085125276e-11,1.3763444252245378e-11,1.5924337727987955e-11,0.0,4.551099506535861e-11
t56,0.0,0.0,0.0,0.0,0.0,1.5782489656361307e-11,1.3916753984431494e-11,1.5185660033294773e-11,0.0,4.4884903674087573e-11
t57,0.0,0.0,0.0,0.0,0.0,1.573271683283837e-11,1.3862806124804515e-11,1.5582562238825427e-11,0.0,4.517808519646831e-11
t58,0.0,0.0,0.0,0.0,0.0,1.5892021352063042e-11,1.3887468942426778e-11,1.5723859395696848e-11,0.0,4.550334969018667e-11
t59,0.0,0.0,0.0,0.0,0.0,1.5941530917372086e-11,1.3849313023024954e-11,1.600836204588728e-11,0.0,4.579920598628432e-11
t60,0.0,0.0,0.0,0.0,0.0,1.5994426096443027e-11,1.3781347037869477e-11,1.6324906383545636e-11,0.0,4.610067951785814e-11
t61,0.0,0.0,0.0,0.0,0.0,1.5858967281747348e-11,1.382250653519733e-11,1.581926199134392e-11,0.0,4.55007358082886e-11
t62,0.0,0.0,0.0,0.0,0.0,1.597767104229549e-11,1.3803885969575548e-11,1.604855751421096e-11,0.0,4.5830114526081997e-11
t63,0.0,0.0,0.0,0.0,0.0,1.6047560236835922e-11,1.388685962795599e-11,1.6231629400129113e-11,0.0,4.6166049264921026e-11
t64,0.0,0.0,0.0,0.0,0.0,1.6132028568923123e-11,1.3938809864846472e-11,1.641379916182897e-11,0.0,4.6484637595598565e-11
t65,0.0,0.0,0.0,0.0,0.0,1.6163882716258876e-11,1.4165181344118242e-11,1.6737604754000692e-11,0.0,4.706666881437781e-11
t66,0.0,0.0,0.0,0.0,0.0,1.611361808809222e-11,1.4054234558269334e-11,1.578075130511601e-11,0.0,4.594860395147756e-11
t67,0.0,0.0,0.0,0.0,0.0,1.6188935879221062e-11,1.4239369474788319e-11,1.5945655330009405e-11,0.0,4.6373960684018786e-11
t68,0.0,0.0,0.0,0.0,0.0,1.625300166561703e-11,1.4221492259123515e-11,1.6127577914068456e-11,0.0,4.6602071838809e-11
t69,0.0,0.0,0.0,0.0,0.0,1.6306660662425186e-11,1.4245261233478914e-11,1.6311080823819128e-11,0.0,4.686300271972323e-11
t70,0.0,0.0,0.0,0.0,0.0,1.6348342128399718e-11,1.4320349411316771e-11,1.6473819074811827e-11,0.0,4.7142510614528316e-11
t71,0.0,0.0,0.0,0.0,0.0,1.6295870796059227e-11,1.4367692863329604e-11,1.5513955541721018e-11,0.0,4.617751920110985e-11
t72,0.0,0.0,0.0,0.0,0.0,1.6358376383712312e-11,1.4518516643361139e-11,1.5548693664446685e-11,0.0,4.6425586691520135e-11
t73,0.0,0.0,0.0,0.0,0.0,1.6363326192293542e-11,1.4572079499924697e-11,1.6012717633539198e-11,0.0,4.694812332575744e-11
t74,0.0,0.0,0.0,0.0,0.0,1.637083285203127e-11,1.4496805085058607e-11,1.6362760208891667e-11,0.0,4.7230398145981544e-11
t75,0.0,0.0,0.0,0.0,0.0,1.6371973528881434e-11,1.4336182066572742e-11,1.6808286985182783e-11,0.0,4.751644258063696e-11
t76,0.0,0.0,0.0,0.0,0.0,1.6541997818382937e-11,1.4504038155291805e-11,1.5532520962543244e-11,0.0,4.6578556936217986e-11
t77,0.0,0.0,0.0,0.0,0.0,1.6549853144780902e-11,1.4404928887629548e-11,1.5885890424282574e-11,0.0,4.6840672456693024e-11
t78,0.0,0.0,0.0,0.0,0.0,1.6520408952210553e-11,1.4387654052266484e-11,1.612633875915614e-11,0.0,4.703440176363318e-11
t79,0.0,0.0,0.0,0.0,0.0,1.6454363454870235e-11,1.4279035267936228e-11,1.642440678295835e-11,0.0,4.7157805505764814e-11
t80,0.0,0.0,0.0,0.0,0.0,1.5385190438980783e-11,1.4477957248585676e-11,1.6555754169681068e-11,0.0,4.641890185724753e-11
t81,0.0,0.0,0.0,0.0,0.0,1.6325046551126848e-11,1.2401053797940228e-11,1.503853447906292e-11,0.0,4.3764634828129995e-11
t82,0.0,0.0,0.0,0.0,0.0,1.6412859211809238e-11,1.1599061820077546e-11,1.636333185347464e-11,0.0,4.4375252885361426e-11
t83,0.0,0.0,0.0,0.0,0.0,1.632742482886842e-11,1.3914782581450987e-11,1.6411412886359297e-11,0.0,4.66536202966787e-11
t84,0.0,0.0,0.0,0.0,0.0,1.6328843534843734e-11,1.3685394147996567e-11,1.6490572366608057e-11,0.0,4.650481004944836e-11
t85,0.0,0.0,0.0,0.0,0.0,1.678057298863775e-11,1.2613509404544671e-11,1.6315438993654296e-11,0.0,4.570952138683672e-11
t86,0.0,0.0,0.0,0.0,0.0,1.636199264241493e-11,1.4142378463057444e-11,1.4415353066965893e-11,0.0,4.4919724172438265e-11
t87,0.0,0.0,0.0,0.0,0.0,4.2782349465960674e-11,1.3854573040039089e-11,1.4595895989205386e-11,0.0,7.123281849520515e-11
t88,0.0,0.0,0.0,0.0,0.0,4.562178010868963e-11,1.3715496777863138e-11,1.4150156124081341e-11,0.0,7.348743301063411e-11
t89,0.0,0.0,0.0,0.0,0.0,4.491234700693539e-11,1.3668678259626806e-11,1.3574758697590987e-11,0.0,7.215578396415318e-11
t90,0.0,0.0,0.0,0.0,0.0,4.4384957286388893e-11,1.289475403990235e-11,1.2318926843967445e-11,0.0,6.959863817025869e-11
t91,0.0,0.0,0.0,0.0,0.0,0.15434080966555241,0.08527651244424417,2.4300833864645915e-11,0.0,0.23961732213409742
t92,0.0,0.0,0.0,0.0,0.0,0.2026943724948936,0.43694219499473935,2.2758659045540547e-11,0.0,0.6396365675123916
t93,0.0,0.0,0.0,0.0,0.0,0.18690624153013785,0.9661607303620585,2.1906682758048957e-11,0.0,1.1530669719141031
t94,0.0,0.0,0.0,0.0,0.0,0.17435010712969118,1.4612175125746192,2.1034089820427464e-11,0.0,1.6355676197253444
t95,0.0,0.0,0.0,0.0,0.0,0.1651849740435731,1.949994038094951,2.0760586474485692e-11,0.0,2.1151790121592846
t96,0.0,0.0,0.0,0.0,0.0,0.14718962922310805,2.553290345556028,1.89476885848479e-11,0.0,2.7004799747980837
t97,0.0,0.0,0.0,0.0,0.0,0.14078013830282235,3.0183604632589147,1.9585532364432164e-11,0.0,3.1591406015813224
t98,0.0,0.0,0.0,0.0,0.0,0.1365924528414506,2.98306062912394,1.915738913788333e-11,0.0,3.119653081984548
t99,0.0,0.0,0.0,0.0,0.0,0.1324757349157159,3.3220171136915972,1.9353754953956044e-11,0.0,3.454492848626667
t100,0.0,0.0,0.0,0.0,0.0,0.12900716342269342,3.6941367942554506,1.9618343648820684e-11,0.0,3.8231439576977624
t101,0.0,0.0,0.0,0.0,0.0,0.12080897522785196,4.494652304109798,1.8710050680163575e-11,0.0,4.61546127935636
t102,0.0,0.0,0.0,0.0,0.0,0.1189091413499475,5.038603140860366,1.8469345284759942e-11,0.0,5.157512282228783
t103,0.0,0.0,0.0,0.0,0.0,0.11657909143427445,5.584790659025464,1.8729318071719018e-11,0.0,5.701369750478468
t104,0.0,0.0,0.0,0.0,0.0,0.11440130038889934,7.195754431454787,1.90185033790619e-11,0.0,7.3101557318627055
t105,0.0,0.0,0.0,0.0,0.0,0.11174000150840643,9.271930925353345,1.9858330300753127e-11,0.0,9.38367092688161
t106,0.0,0.0,0.0,0.0,0.0,0.10771126305532829,10.701438272294348,1.7808448185638765e-11,0.0,10.809149535367485
t107,0.0,0.0,0.0,0.0,0.0,0.10590244948000352,12.354937774116241,1.810039839443529e-11,0.0,12.460840223614344
t108,0.0,0.0,0.0,0.0,0.0,0.10423287163178034,13.91153769453399,1.8368544031678222e-11,0.0,14.01577056618414
t109,0.0,0.0,0.0,0.0,0.0,0.10236553192611136,15.737676487108772,1.9152187127389416e-11,0.0,15.840042019054035
t110,0.0,0.0,0.0,0.0,0.0,0.10154443987256881,15.726367050666148,1.9044650471453453e-11,0.0,15.827911490557762
t111,0.0,0.0,0.0,0.0,0.0,0.0990797237075422,16.24097070805273,1.7557235110033506e-11,0.0,16.34005043177783
t112,0.0,0.0,0.0,0.0,0.0,0.09832879399856331,16.816007262599012,1.7885870428824734e-11,0.0,16.91433605661546
t113,0.0,0.0,0.0,0.0,0.0,0.09714562179258927,17.856169124069755,1.8673771780965293e-11,0.0,17.953314745881016
