region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
SD,onshore_wind,1,1,1,2.104972461731599e7,0.0,1.049545063884449e7,0.0,38978.48531136052,0.0,0.0,0.0,0.0,39209.20397967032,0.0,3.154494453748364e7,0.0,0.0,0.0,3.158415374146331e7,3.158415374147184e7,-8.527189493179321e-6
SD,solar_pv_sat,1,1,2,3.874387347964357e7,0.0,2.2642843095713433e7,0.0,0.0,0.0,0.0,0.0,0.0,4951.503462148712,0.0,6.138176507189158e7,0.0,0.0,0.0,6.1386716575353734e7,6.1386716575357005e7,-3.2708048820495605e-6
SD,solar_btm,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6167.673547690344,0.0,759204.4197738079,0.0,0.0,0.0,753036.7462261175,0.0,753036.7462261175
SD,solar_btm_curt,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.583146098874977,0.0,191988.16221000682,0.0,0.0,0.0,192013.7453561057,0.0,192013.7453561057
SD,hydro,1,1,5,583199.9999999983,0.0,259229.99999999924,0.0,20235.99414408727,0.0,0.0,0.0,0.0,-233620.22881713777,0.0,1.1230612817042362e7,0.0,0.0,0.0,1.0996992588225225e7,862665.9941440847,1.0134326594081141e7
SD,battery4,1,1,6,32591.44973506383,382554.61612015276,13957.580617072394,64122.18037111293,545.6211212828772,0.0,644.6374306274039,0.0,-848037.4692609385,-311625.46630383097,0.0,-41995.91755986364,0.0,0.0,0.0,-353621.3838636946,-353621.38386562624,1.931621227413416e-6
SD,battery8,1,1,7,3.7173168168751905e6,1.090835724888928e8,1.5919742623450619e6,1.8284125235757887e7,106359.28715676944,0.0,125660.78350279704,0.0,2137.0634951935635,-2.8084416470555518e7,0.0,1.6099556240862453e8,0.0,0.0,0.0,1.3291114593806902e8,1.329111459380257e8,4.331767559051514e-5
SD,pumped_hydro,1,1,8,8.72193098953183e-7,9.060847114663973e-6,2.4486479408111022e-6,0.0,0.0,0.0,0.0,0.0,2.9335323189309405e-7,1.1101718767404804e-7,0.0,7.442113142941706e-6,0.0,0.0,0.0,7.553130330615753e-6,1.2675041386321353e-5,-5.1219110557056e-6
SD,geothermal,1,1,9,2.9999999999999978e7,0.0,4.799999999999996e6,0.0,3.153600000001718e7,0.0,0.0,0.0,0.0,-1.2610392561653819e7,0.0,3.8497720547260123e8,0.0,0.0,0.0,3.7236681291094744e8,6.633600000001715e7,3.060308129109303e8
