BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t98,60.22636857194249,4.206998118838139e-11,-3.119653081984548,0.0,0.0,0.0,0.0,0.0,0.0,-57.10671549
t99,60.45498558858455,4.210306655387118e-11,-3.454492848626667,0.0,0.0,0.0,0.0,0.0,0.0,-57.00049274
t100,60.68744822765566,4.209468257692276e-11,-3.8231439576977624,0.0,0.0,0.0,0.0,0.0,0.0,-56.86430427
t101,61.10005439931385,4.252679506980055e-11,-4.61546127935636,0.0,0.0,0.0,0.0,0.0,0.0,-56.48459312
t102,61.18748004218588,4.2886354714527604e-11,-5.157512282228783,0.0,0.0,0.0,0.0,0.0,0.0,-56.02996776
t103,61.445489490435605,4.286831232182153e-11,-5.7013697504784675,0.0,0.0,0.0,0.0,0.0,0.0,-55.74411974
t104,62.7771754318199,4.281155588913166e-11,-7.3101557318627055,0.0,0.0,0.0,0.0,0.0,0.0,-55.4670197
t105,64.47664274683922,4.241005226543809e-11,-9.38367092688161,0.0,0.0,0.0,0.0,0.0,0.0,-55.09297182
t106,65.62413998532386,4.361973124947052e-11,-10.809149535367485,0.0,0.0,0.0,0.0,0.0,0.0,-54.81499045
t107,67.09821482357088,4.3452605011795816e-11,-12.460840223614346,0.0,0.0,0.0,0.0,0.0,0.0,-54.6373746
t108,68.58261262614084,4.330717865904074e-11,-14.01577056618414,0.0,0.0,0.0,0.0,0.0,0.0,-54.56684206
t109,70.46855313901105,4.299088925080071e-11,-15.840042019054035,0.0,0.0,0.0,0.0,0.0,0.0,-54.62851112
t110,70.54749866051488,4.289711697799729e-11,-15.827911490557762,0.0,0.0,0.0,0.0,0.0,0.0,-54.71958717
t111,71.04627440173417,4.364993229679006e-11,-16.34005043177783,0.0,0.0,0.0,0.0,0.0,0.0,-54.70622397
t112,71.58340053657207,4.340026184155881e-11,-16.91433605661546,0.0,0.0,0.0,0.0,0.0,0.0,-54.66906448
t113,72.56212437583798,4.3040057412171396e-11,-17.953314745881016,0.0,0.0,0.0,0.0,0.0,0.0,-54.60880963
t114,72.66635154946,4.283617377366943e-11,-18.04640788950283,0.0,0.0,0.0,0.0,0.0,0.0,-54.61994366
t115,73.20663424679788,4.254156311893833e-11,-18.58437001684041,0.0,0.0,0.0,0.0,0.0,0.0,-54.62226423
t116,73.38708324692465,4.326313291860732e-11,-18.824468356967916,0.0,0.0,0.0,0.0,0.0,0.0,-54.56261489
t117,74.1323270010317,4.2768797387356527e-11,-19.83207057107446,0.0,0.0,0.0,0.0,0.0,0.0,-54.30025643
t118,73.86717016473177,4.2678531297419937e-11,-19.58029252477445,0.0,0.0,0.0,0.0,0.0,0.0,-54.28687764
t119,74.0790867227408,4.2403721839114295e-11,-19.834600862783205,0.0,0.0,0.0,0.0,0.0,0.0,-54.24448586
t120,74.28975628001182,4.212956538802977e-11,-20.069594680053946,0.0,0.0,0.0,0.0,0.0,0.0,-54.2201616
t121,74.90153041956204,4.268482283471577e-11,-20.682778129604724,0.0,0.0,0.0,0.0,0.0,0.0,-54.21875229
