Constraint,CapRes_1
t436,5.943021922212825e-14
t437,5.929901635746832e-14
t438,5.918830396215197e-14
t439,5.904361163601996e-14
t440,5.923447684560741e-14
t441,5.928559035476098e-14
t442,5.936929019867417e-14
t443,5.940286014358615e-14
t444,5.941206024974568e-14
t445,5.943194049899969e-14
t446,5.939177133494589e-14
t447,5.935318749065746e-14
t448,5.935176042535093e-14
t449,5.936071608942139e-14
t450,5.929879393044632e-14
t451,5.924797527818819e-14
t452,5.917594792864438e-14
t453,5.91218565412467e-14
t454,5.900076310696788e-14
t455,5.879385963348865e-14
t456,5.844894163898111e-14
t457,5.787962141181147e-14
t458,5.789868543519423e-14
t459,5.793573331005414e-14
t460,5.80368037051247e-14
t461,5.801135326089166e-14
t462,5.80847646710589e-14
t463,5.81486899059014e-14
t464,5.756877893969108e-14
t465,5.6580059413961594e-14
t466,5.4716014805851206e-14
t467,4.999539502635594e-14
t468,3.101206183464016e-14
t469,1.1810273496859297e-14
t470,4.121941605565028e-14
t471,5.39342074457236e-14
t472,5.687108363384445e-14
t473,5.809510545576772e-14
t474,5.868829045062957e-14
t475,5.908415641344573e-14
t476,5.945287100216516e-14
t477,5.955406560830366e-14
t478,5.95107647396047e-14
t479,5.948298725245327e-14
t480,5.943699831458965e-14
t481,5.932613181858823e-14
t482,5.945419180225075e-14
t483,5.951863438271427e-14
t484,5.970380733078464e-14
t485,5.985384044527324e-14
t486,5.999857537435507e-14
t487,6.016274098310649e-14
t488,6.053461685938502e-14
t489,6.094598707835666e-14
t490,6.136109631448735e-14
t491,6.106402418561275e-14
t492,1.917990370855228e-14
t493,2.722377674758804e-15
t494,2.6928102059489098e-15
t495,2.626987495104601e-15
t496,2.5476469509104126e-15
t497,2.466462021898715e-15
t498,2.382853353233588e-15
t499,2.3064915784333525e-15
t500,2.316385409515859e-15
t501,2.3227076267759e-15
t502,2.3314212617452326e-15
t503,2.3437430757684786e-15
t504,2.350687770804184e-15
t505,2.3572757025912183e-15
t506,2.377457299708235e-15
t507,2.398794571523721e-15
t508,2.4210057908298606e-15
t509,2.4428119784308125e-15
t510,2.4566872385337653e-15
t511,2.4684889983760874e-15
t512,2.473205920868449e-15
t513,2.4747706328551863e-15
t514,2.4768706905222877e-15
t515,2.476256041281899e-15
t516,2.475042921078347e-15
t517,2.4647675233509566e-15
t518,2.446802707319262e-15
t519,2.430958553289293e-15
t520,2.4179874962570496e-15
t521,2.406340609281499e-15
t522,2.391843000022498e-15
t523,2.3790766485316275e-15
t524,2.361003311401153e-15
t525,2.3479981760428866e-15
t526,2.3365190898940656e-15
t527,2.3208749021899545e-15
t528,2.3045912170512368e-15
t529,2.291681464875618e-15
t530,2.2794216927596693e-15
t531,2.27063545239059e-15
t532,2.265381292153033e-15
t533,2.2556040286727355e-15
t534,2.2452084533580503e-15
t535,2.23874661265489e-15
t536,2.227003444417578e-15
t537,2.2181250940848023e-15
t538,2.2066439851840913e-15
t539,2.197458783938195e-15
t540,2.1856964553272967e-15
t541,2.17465559408173e-15
t542,2.1633041483915646e-15
t543,2.1536507935398296e-15
t544,2.142535260788221e-15
t545,2.129042366945424e-15
t546,2.113938818391997e-15
t547,2.1013155578769323e-15
t548,2.0890145706883375e-15
t549,2.0781023807711284e-15
t550,2.0657706525867754e-15
t551,2.0533694161694344e-15
t552,2.039842311498744e-15
t553,2.0220704573522373e-15
t554,2.0183744957528917e-15
t555,2.017616747782502e-15
t556,2.0165340747829517e-15
t557,2.0131433567459318e-15
t558,2.0125944740713342e-15
t559,2.0114468908135043e-15
t560,2.011981032036405e-15
t561,2.012222487203364e-15
t562,2.012869683347193e-15
t563,2.014615720404812e-15
t564,2.0160545284137207e-15
t565,2.0130932522053344e-15
t566,2.036755840362515e-15
t567,2.06320637220092e-15
t568,2.0933737138798495e-15
t569,2.1225046747477803e-15
t570,2.155624341798672e-15
t571,2.189719654979591e-15
t572,2.2241306216059196e-15
t573,2.2587241810109014e-15
t574,2.297568938474136e-15
t575,2.3316743779377356e-15
t576,2.3726104108957007e-15
t577,2.413768182582577e-15
t578,2.4096544885613686e-15
t579,2.4103008502836957e-15
t580,2.4127054526250508e-15
t581,2.4056353339127495e-15
t582,2.408905360585186e-15
t583,2.409040614951867e-15
t584,2.409701277028713e-15
t585,2.4053922499987794e-15
t586,2.4099723874082105e-15
t587,2.4190765390030026e-15
t588,2.4206813791500646e-15
t589,2.4145952809798357e-15
t590,2.411844943974133e-15
t591,2.4066335272414907e-15
t592,2.3993140092719196e-15
t593,2.3894620732286582e-15
t594,2.39075432398707e-15
t595,2.3844868999004233e-15
t596,2.3829881991800115e-15
t597,2.371706579572649e-15
t598,2.3736366797053493e-15
t599,2.370261332452351e-15
t600,2.3665698212814676e-15
t601,2.3550825169387593e-15
t602,2.3582414174895665e-15
t603,2.3588085355818974e-15
t604,2.3587206849964967e-15
t605,2.350659355355444e-15
t606,2.356210315450476e-15
t607,2.3552911910503358e-15
t608,2.3559206146874392e-15
t609,2.3495604502323832e-15
t610,2.3558887963741436e-15
t611,2.357251076778445e-15
t612,2.360492429597717e-15
t613,2.35730429033879e-15
t614,2.3723177317845074e-15
t615,2.382327892682502e-15
t616,2.391196935418858e-15
t617,2.3932021011913724e-15
t618,2.4116326638679945e-15
t619,2.4218130267998517e-15
t620,2.433100421261467e-15
t621,2.435910262366671e-15
t622,2.456239729162628e-15
t623,2.4699376415399303e-15
t624,2.481441502965696e-15
t625,2.488561639138572e-15
t626,2.4663587680998474e-15
t627,2.4336087148032825e-15
t628,2.404007863565122e-15
t629,2.369957053101491e-15
t630,2.348098572034209e-15
t631,2.323708668317401e-15
t632,2.298282958404317e-15
t633,2.2737542146191592e-15
t634,2.250552986042178e-15
t635,2.230543003645496e-15
t636,2.2107891980746808e-15
t637,2.19662605615002e-15
t638,2.19930654388767e-15
t639,2.202887684682219e-15
t640,2.2091576025829474e-15
t641,2.213376677712809e-15
t642,2.219062329871645e-15
t643,2.2291618964835994e-15
t644,2.2396713225450346e-15
t645,2.2495596054391327e-15
t646,2.258449389507766e-15
t647,2.2735456756337113e-15
t648,2.288402703705705e-15
t649,2.3060897173226136e-15
t650,2.3342341417369965e-15
t651,2.3538612859451707e-15
t652,2.373951367191505e-15
t653,2.3922105100544343e-15
t654,2.408339431514109e-15
t655,2.4289145584315953e-15
t656,2.5893990920656098e-15
t657,2.7226543323729025e-15
t658,2.8976705776175725e-15
t659,3.08488781543191e-15
t660,3.2838558519259617e-15
t661,3.5040408578644406e-15
t662,2.2257046814861432e-14
t663,3.4289916655962544e-14
t664,3.032323522148263e-14
t665,2.674558464138259e-14
t666,2.2001325321760146e-14
t667,1.968341356998917e-14
t668,1.7798465431144524e-14
t669,1.6134900988008703e-14
t670,1.4735330906793588e-14
t671,1.2941918886566983e-14
t672,1.1911529622636352e-14
t673,1.1090884837544314e-14
t674,1.0080829921232016e-14
t675,9.25510535161629e-15
t676,8.142658573905748e-15
t677,7.444721799105777e-15
t678,6.828131696261861e-15
t679,6.32884876434086e-15
t680,5.9715358616485654e-15
t681,5.468410080442805e-15
t682,5.188852143723338e-15
t683,4.9429833085581854e-15
t684,4.7201553798065995e-15
t685,4.546885040442697e-15
t686,4.253080310914066e-15
t687,4.098598310037216e-15
t688,3.954098604812035e-15
t689,3.818763172095397e-15
t690,3.695618061629566e-15
t691,3.515884713220821e-15
t692,3.438237810792554e-15
t693,3.3643930496615705e-15
t694,3.3120513771403315e-15
t695,3.2657115692007775e-15
t696,3.173340551712757e-15
t697,3.1504428361979045e-15
t698,3.119407925967363e-15
t699,3.0775707229167985e-15
t700,3.0445829668392017e-15
t701,2.9682003035368105e-15
t702,2.9272262844066266e-15
t703,2.8920628774687558e-15
t704,2.845412077159294e-15
t705,2.792411390920558e-15
t706,2.712013397411745e-15
t707,2.6607985349846752e-15
t708,2.627655036364027e-15
t709,2.5903984135420797e-15
t710,2.564697128544862e-15
t711,2.512732807320015e-15
t712,2.493082957421299e-15
t713,2.4639405915967107e-15
t714,2.4378008680073276e-15
t715,2.4155303549342267e-15
t716,2.3696395947846986e-15
t717,2.35188572796293e-15
t718,2.339064739155923e-15
t719,2.322641995037206e-15
t720,2.3177272590753383e-15
t721,2.296671057871924e-15
t722,2.263083517680922e-15
t723,2.2285146992519145e-15
t724,2.197920913936854e-15
t725,2.1649916414571987e-15
t726,2.114710266138003e-15
t727,2.0869066426834248e-15
t728,2.1011052206245716e-15
t729,2.1160785146739927e-15
t730,2.1317041966565566e-15
t731,2.1323645387748996e-15
t732,2.1451261460028107e-15
t733,2.164408724986486e-15
t734,2.138058798219105e-15
t735,2.1130642358719545e-15
t736,2.082265454924074e-15
t737,2.0616218930026553e-15
t738,2.0356239854169037e-15
t739,2.0075807864916386e-15
t740,2.0516494856922746e-15
t741,2.073562099609625e-15
t742,2.1162107686312135e-15
t743,2.16052008507142e-15
t744,2.2026911299134514e-15
t745,2.2471402225451394e-15
t746,2.2129301137914917e-15
t747,2.1981796478425792e-15
t748,2.1838026441312894e-15
t749,2.1805601944543213e-15
t750,2.167168110890308e-15
t751,2.1540526690968815e-15
t752,2.2078594369101352e-15
t753,2.264504480662821e-15
t754,2.326224203044091e-15
t755,2.391193619041418e-15
t756,2.4408077926926528e-15
t757,2.5150625223525743e-15
t758,2.5856659619079173e-15
t759,2.6588249880817857e-15
t760,2.723996153008822e-15
t761,2.7839657558879976e-15
t762,2.8597474340738493e-15
t763,2.9414144409983806e-15
t764,2.8754747959238296e-15
t765,2.8096519758608593e-15
t766,2.748937678791316e-15
t767,2.7077439910805972e-15
t768,2.6754863591382526e-15
t769,2.6496533104510436e-15
t770,2.8606249961742642e-15
t771,3.0831358549014044e-15
t772,3.3469267822830115e-15
t773,3.643390490891985e-15
t774,3.984858136282905e-15
t775,4.373267595716116e-15
t776,4.921408459070242e-15
t777,5.627255359951235e-15
t778,6.5236482529163e-15
t779,7.701498600018218e-15
t780,9.164910101909843e-15
t781,3.783359291427275e-15
t782,3.378249738689136e-15
t783,3.041479026893626e-15
t784,2.7651546450109213e-15
t785,2.53739653110018e-15
t786,2.3378575354805107e-15
t787,2.1680674654237274e-15
t788,2.1758971211497567e-15
t789,2.181533578560892e-15
t790,2.1865515658107945e-15
t791,2.1906621327466303e-15
t792,2.193309272006396e-15
t793,2.201197140170704e-15
t794,2.2450456972332467e-15
t795,2.2824822398999227e-15
t796,2.3255261497077985e-15
t797,2.370221997354385e-15
t798,2.422497573797791e-15
t799,2.476745420290075e-15
t800,2.51515312218679e-15
t801,2.5485146973805854e-15
t802,2.578528237668856e-15
t803,2.613739454019023e-15
t804,2.640279851218827e-15
t805,2.6745573980777096e-15
t806,2.6178664564352274e-15
t807,2.5638397018513452e-15
t808,2.514705863733979e-15
t809,2.4651951129839007e-15
t810,2.4143078972775112e-15
t811,2.366635052555172e-15
t812,2.3246136952816437e-15
t813,2.279469077248265e-15
t814,2.2421947600286705e-15
t815,2.2061996930769333e-15
t816,2.1733144055673766e-15
t817,2.1412058250608227e-15
t818,2.1352030296560802e-15
t819,2.1307033897980365e-15
t820,2.12484000134795e-15
t821,2.119823753332026e-15
t822,2.113730734310731e-15
t823,2.1070935799299805e-15
t824,2.0991525227001286e-15
t825,2.091609573530001e-15
t826,2.081947533680807e-15
t827,2.071534159070302e-15
t828,2.0621702405037477e-15
t829,2.0546689067062727e-15
t830,2.046932380337021e-15
t831,2.0391006312464324e-15
t832,2.0319169716303722e-15
t833,2.0250528307403352e-15
t834,2.0172056687022894e-15
t835,2.00920994662994e-15
t836,2.002580119958332e-15
t837,1.9939839254227855e-15
t838,1.9808474960498325e-15
t839,1.9736692577709746e-15
t840,1.963909908894058e-15
t841,1.953117935505257e-15
t842,1.9455468896900128e-15
t843,1.934268890513214e-15
t844,1.924351082846162e-15
t845,1.9164161614066873e-15
t846,1.9065604406563227e-15
t847,1.8975683745611434e-15
t848,1.886732828138699e-15
t849,1.876176555729287e-15
t850,1.868522670655049e-15
t851,1.85957711881279e-15
t852,1.8509544817272096e-15
t853,1.8356202928352122e-15
t854,1.824469083952591e-15
t855,1.815117521010098e-15
t856,1.808921993523264e-15
t857,1.803170105218713e-15
t858,1.7962577328824577e-15
t859,1.789694710609136e-15
t860,1.781621586061516e-15
t861,1.777605370497708e-15
t862,1.7707512882241725e-15
t863,1.7664634663320396e-15
t864,1.7604718914640373e-15
t865,1.753773158272602e-15
t866,1.7479061521244809e-15
t867,1.7423110792208246e-15
t868,1.7392967624366354e-15
t869,1.7348183681887536e-15
t870,1.7293732076582314e-15
t871,1.7252695094311406e-15
t872,1.7210635568714257e-15
t873,1.7184057613524346e-15
t874,1.713802359159018e-15
t875,1.7121156860685735e-15
t876,1.7079280270882098e-15
t877,1.7048374951331506e-15
t878,1.7033565710491925e-15
t879,1.6982253385989738e-15
t880,1.6962341822156377e-15
t881,1.693536478404357e-15
t882,1.6906774353746969e-15
t883,1.6894351816370291e-15
t884,1.6856287061984294e-15
t885,1.685080982466645e-15
t886,1.683164101725837e-15
t887,1.6823173811060615e-15
t888,1.680208372133366e-15
t889,1.6801773315493334e-15
t890,1.6785839865014467e-15
t891,1.6764139567597446e-15
t892,1.6753638196742286e-15
t893,1.675712615492668e-15
t894,1.6748250186647556e-15
t895,1.6730375416190117e-15
t896,1.6736460226550441e-15
t897,1.6735039883687604e-15
t898,1.6722094418092266e-15
t899,1.6700606163623658e-15
t900,1.6703677429721784e-15
t901,1.6710209358593353e-15
t902,1.6705453765358121e-15
t903,1.6697197218572721e-15
t904,1.6695428783063915e-15
t905,1.6682182707873006e-15
t906,1.6687265642131123e-15
t907,1.6694509953101491e-15
t908,1.6695422222494198e-15
t909,1.6687102663310375e-15
t910,1.6705803277810603e-15
t911,1.6684987580766467e-15
t912,1.6672177121635576e-15
t913,1.6680548418468743e-15
t914,1.6689220480161834e-15
t915,1.6687385013039814e-15
t916,1.6694836164507268e-15
t917,1.6702467226497917e-15
t918,1.672307114193682e-15
t919,1.6708860247601446e-15
t920,1.6722941166238402e-15
t921,1.6729343259311873e-15
t922,1.6752399618861694e-15
t923,1.676760870061736e-15
t924,1.6775805856713516e-15
t925,1.6796988970357726e-15
t926,1.6820558657360375e-15
t927,1.6841324649034818e-15
t928,1.6869617137096442e-15
t929,1.689628676646326e-15
t930,1.69239260755762e-15
t931,1.6958741628185863e-15
t932,1.6994568118736697e-15
t933,1.7043531533588479e-15
t934,1.708516237544814e-15
t935,1.7132590327621455e-15
t936,1.717900994548956e-15
t937,1.726613861407012e-15
t938,1.7327868726629332e-15
t939,1.7378014872942807e-15
t940,1.741949767750093e-15
t941,1.7460832912612852e-15
t942,1.749367589423972e-15
t943,1.753787458817883e-15
t944,1.886554034456749e-15
t945,2.0343520309958715e-15
t946,2.2129639699938556e-15
t947,2.4026245143272294e-15
t948,2.5543964311888667e-15
t949,2.7085631342305784e-15
t950,3.968021534231047e-15
t951,3.6508937530608345e-15
t952,3.2676337899112972e-15
t953,2.932170281112139e-15
t954,2.6398934690126043e-15
t955,2.3954883528317185e-15
t956,2.154477946319568e-15
t957,1.966579792785479e-15
t958,1.804135034339728e-15
t959,1.666713410005984e-15
t960,1.5501502374994165e-15
t961,1.4260693809363931e-15
t962,1.3832077294353303e-15
t963,1.3358605320809929e-15
t964,1.2901089660247029e-15
