Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal
t12246,0.0,0.0,0.0,0.0,2545.7010103373136,6.829381255778349,2355.159540971924,1.231124925546515e-10,0.0
t12247,0.0,0.0,0.0,0.0,2546.4403533413056,6.89149183623828,2369.778761243937,1.2168359996089447e-10,0.0
t12248,0.0,0.0,0.0,0.0,2547.1915474672974,6.954053525239308,2384.311539816427,1.2057753624195393e-10,0.0
t12249,0.0,0.0,0.0,0.0,2547.9545927152885,7.016722182562916,2398.8035178306127,1.2110586603595445e-10,0.0
t12250,0.0,0.0,0.0,0.0,2548.7294890852804,7.079581976994492,2413.1607753734193,1.2121246449352918e-10,0.0
t12251,0.0,0.0,0.0,0.0,2549.516236577272,7.142143519377533,2427.451743236495,1.220158397679796e-10,0.0
t12252,0.0,0.0,0.0,0.0,2550.314835197264,7.205382945659343,2441.5320386171684,1.2085888156890577e-10,0.0
t12253,0.0,0.0,0.0,0.0,2551.1252849392554,7.268775665040893,2455.6931749498276,1.2141373074586524e-10,0.0
t12254,0.0,0.0,0.0,0.0,2551.958052065247,7.332471656851694,2469.6531721025904,1.2143645937926836e-10,0.0
t12255,0.0,0.0,0.0,0.0,2552.813136569239,7.396272090926427,2483.597185284256,1.2203605647798303e-10,0.0
t12256,0.0,0.0,0.0,0.0,2553.6905384572306,7.459964054392514,2497.4968519274826,1.2321315368405545e-10,0.0
t12257,0.0,0.0,0.0,0.0,2554.590257729222,7.524104118933751,2511.390394274051,1.2359927965237227e-10,0.0
t12258,0.0,0.0,0.0,0.0,2555.5122943792135,7.588555957120257,2525.129254939465,1.2361844638469369e-10,0.0
t12259,0.0,0.0,0.0,0.0,2556.456648413205,7.653312708494477,2538.8253125338792,1.2413226302540337e-10,0.0
t12260,0.0,0.0,0.0,0.0,2557.4233198311967,7.718423458340142,2552.4878688110225,1.249413396767707e-10,0.0
t12261,0.0,0.0,0.0,0.0,2558.4123086271884,7.7830957937515945,2566.2971895899354,1.2719912565815066e-10,0.0
t12262,0.0,0.0,0.0,0.0,2559.42361480718,7.848686421429992,2579.7534439175515,1.2659219381956333e-10,0.0
t12263,0.0,0.0,0.0,0.0,2560.4572383711716,7.914772378556596,2593.216789900071,1.2648360975963076e-10,0.0
t12264,0.0,0.0,0.0,0.0,2561.513179313163,7.98143197791184,2606.6369051881957,1.267684826980791e-10,0.0
t12265,0.0,0.0,0.0,0.0,2562.5914376391547,8.048126866611971,2620.227222743174,1.2848550573730808e-10,0.0
t12266,0.0,0.0,0.0,0.0,2563.699134275146,8.115072523990827,2633.626604395473,1.2964335074381385e-10,0.0
t12267,0.0,0.0,0.0,0.0,2564.8362692211376,8.182859403695002,2646.908288204731,1.2899846690496506e-10,0.0
t12268,0.0,0.0,0.0,0.0,2566.002842471129,8.251392920351838,2660.2062131072425,1.2870024125634077e-10,0.0
t12269,0.0,0.0,0.0,0.0,2567.1988540311204,8.320289145345976,2673.6950156755156,1.2981273792687316e-10,0.0
t12270,0.0,0.0,0.0,0.0,2568.424303901112,8.389779145943173,2687.09212813834,1.3053079891990722e-10,0.0
t12271,0.0,0.0,0.0,0.0,2569.679192075104,8.459510829842129,2700.544800187247,1.3181456924825833e-10,0.0
t12272,0.0,0.0,0.0,0.0,2570.9635185590955,8.53012239583152,2713.8458091485118,1.3133706241475193e-10,0.0
t12273,0.0,0.0,0.0,0.0,2572.2772833470863,8.601202751753684,2727.3608184902682,1.322726477174976e-10,0.0
t12274,0.0,0.0,0.0,0.0,2573.620486445078,8.673049704832597,2740.6614508445878,1.326744356421416e-10,0.0
t12275,0.0,0.0,0.0,0.0,2574.9931278530694,8.745547005404493,2753.931681392846,1.3349246757683378e-10,0.0
t12276,0.0,0.0,0.0,0.0,2576.395207571061,8.818644410343492,2767.2407228516827,1.3470259481530674e-10,0.0
t12277,0.0,0.0,0.0,0.0,2577.8267255930523,8.892370633083518,2780.6587612515395,1.3507410252970957e-10,0.0
t12278,0.0,0.0,0.0,0.0,2579.298763007044,8.967030067088483,2793.7976286752664,1.3501139901504625e-10,0.0
t12279,0.0,0.0,0.0,0.0,2580.811319807035,9.042608527731161,2806.8532029855924,1.3529596485197978e-10,0.0
t12280,0.0,0.0,0.0,0.0,2582.3643959990263,9.119215179306533,2819.7871587132477,1.3580001875939607e-10,0.0
t12281,0.0,0.0,0.0,0.0,2583.9579915770178,9.196305108333794,2832.8919242541488,1.3747663017928055e-10,0.0
t12282,0.0,0.0,0.0,0.0,2585.5921065410093,9.274759411249429,2845.5682711970444,1.3651590022230763e-10,0.0
t12283,0.0,0.0,0.0,0.0,2587.2667408970005,9.354473465503759,2858.2037993529475,1.3595602037502778e-10,0.0
t12284,0.0,0.0,0.0,0.0,2588.981894638992,9.43555799340219,2870.7198115408037,1.3573807774668837e-10,0.0
t12285,0.0,0.0,0.0,0.0,2590.7375677729833,9.517665290163164,2883.341162346138,1.3668588573104267e-10,0.0
t12286,0.0,0.0,0.0,0.0,2592.533760292975,9.601154492848803,2895.559440706385,1.3722920199560642e-10,0.0
t12287,0.0,0.0,0.0,0.0,2594.370472204966,9.686426592449342,2907.5876333301394,1.3607434327030544e-10,0.0
t12288,0.0,0.0,0.0,0.0,2596.2477035029574,9.773691759826319,2919.5002984057037,1.3537821085022058e-10,0.0
t12289,0.0,0.0,0.0,0.0,2598.165454186949,9.861271893977973,2931.535967463212,1.3614119655263228e-10,0.0
t12290,0.0,0.0,0.0,0.0,2600.16300137294,9.952677778527345,2942.4233666677596,1.3668551560517759e-10,0.0
t12291,0.0,0.0,0.0,0.0,2602.2403450549314,10.046259329754399,2952.2403837549323,1.3808724851832414e-10,0.0
t12292,0.0,0.0,0.0,0.0,2604.397485238923,10.143183852949623,2961.0239274044543,1.37925237759429e-10,0.0
t12293,0.0,0.0,0.0,0.0,2606.634421918914,10.242480694818198,2968.955746240103,1.3948498441918815e-10,0.0
t12294,0.0,0.0,0.0,0.0,2608.9511551009055,10.348015657247206,2975.4643914388885,1.4178738368410233e-10,0.0
t12295,0.0,0.0,0.0,0.0,2611.347684784897,10.459773627244372,2980.6527892025324,1.4558471268365954e-10,0.0
t12296,0.0,0.0,0.0,0.0,2613.8240109648887,10.57972727910378,2984.13688265109,1.5101509554548915e-10,0.0
t12297,0.0,0.0,0.0,0.0,2616.380133640879,10.708469790929303,2986.041237776007,1.5673767632840344e-10,0.0
t12298,0.0,0.0,0.0,0.0,2619.016052812871,10.82595232772315,2986.1317978003717,1.659299569105617e-10,0.0
t12299,0.0,0.0,0.0,0.0,2621.7317684868613,10.825952327741403,2982.5584767690907,1.5727914593487828e-10,0.0
t12300,0.0,0.0,0.0,0.0,2624.5272806568514,10.825952327758912,2975.1820285764184,1.5142008689485933e-10,0.0
t12301,0.0,0.0,0.0,0.0,2627.402589328842,10.825952327775209,2963.93721447405,1.476267455834164e-10,0.0
t12302,0.0,0.0,0.0,0.0,2630.3828121888323,10.825952327790498,2950.6745750488053,1.4316018760452537e-10,0.0
t12303,0.0,0.0,0.0,0.0,2633.467949248822,10.82595232780461,2935.1925954391418,1.3989271625544476e-10,0.0
t12304,0.0,0.0,0.0,0.0,2636.6580004968123,10.825952327816866,2917.2484430094823,1.3764119536031427e-10,0.0
t12305,0.0,0.0,0.0,0.0,2639.9529659328027,10.825952327826368,2896.6721092622906,1.3650963207226324e-10,0.0
t12306,0.0,0.0,0.0,0.0,2643.352845562793,10.825952327835836,2873.5179597141064,1.3599750153721878e-10,0.0
t12307,0.0,0.0,0.0,0.0,2644.633087576904,10.695347132799833,2836.0211675068335,1.338753625800083e-10,0.0
t12308,0.0,0.0,0.0,0.0,2644.628440971683,10.578587311549322,2799.794705683743,1.3244645490318933e-10,0.0
t12309,0.0,0.0,0.0,0.0,2644.300376771198,10.471606287917924,2763.762597268755,1.318256797536737e-10,0.0
t12310,0.0,0.0,0.0,0.0,2643.96429618705,10.36936020286555,2727.509941112648,1.3149138774866652e-10,0.0
t12311,0.0,0.0,0.0,0.0,2643.7149926684,10.27201471129739,2690.8490657418624,1.3163089205475875e-10,0.0
t12312,0.0,0.0,0.0,0.0,2643.57200571431,10.177157261049782,2653.872271111758,1.3028517519846414e-10,0.0
t12313,0.0,0.0,0.0,0.0,2643.557358401679,10.08742375974844,2616.8178653659033,1.2989405676785387e-10,0.0
t12314,0.0,0.0,0.0,0.0,2643.5568682064427,9.999311307426035,2579.5401102760748,1.2937606305752478e-10,0.0
t12315,0.0,0.0,0.0,0.0,2643.5888219943454,9.913902249978673,2541.8959036749156,1.2921594640545684e-10,0.0
t12316,0.0,0.0,0.0,0.0,2643.6602461715206,9.83094684903525,2503.8927066245647,1.29410412536775e-10,0.0
t12317,0.0,0.0,0.0,0.0,2643.7845000934485,9.750464396649146,2465.7431327248405,1.2847071027370766e-10,0.0
t12318,0.0,0.0,0.0,0.0,2643.9199660822214,9.67040455908029,2427.6166116876393,1.2758361839273323e-10,0.0
t12319,0.0,0.0,0.0,0.0,2644.0852108085687,9.592089295160596,2389.535707607687,1.2705316121414403e-10,0.0
t12320,0.0,0.0,0.0,0.0,2644.288314747009,9.515365955441688,2351.525504872998,1.268738439821424e-10,0.0
t12321,0.0,0.0,0.0,0.0,2644.5462070181356,9.441622136519484,2313.6275255450255,1.275145855331739e-10,0.0
t12322,0.0,0.0,0.0,0.0,2644.8110189254458,9.366683450628091,2275.943000399043,1.263332149570538e-10,0.0
t12323,0.0,0.0,0.0,0.0,2645.1039101895317,9.293042850916171,2238.5072424269056,1.2553255494560749e-10,0.0
t12324,0.0,0.0,0.0,0.0,2645.433973650462,9.22055931774588,2201.323920887309,1.250518660837878e-10,0.0
t12325,0.0,0.0,0.0,0.0,2645.8195507705527,9.150600128067301,2164.2242027877423,1.2544948699928336e-10,0.0
t12326,0.0,0.0,0.0,0.0,2646.163779377003,9.08029631000717,2127.320249053123,1.2563327859668296e-10,0.0
t12327,0.0,0.0,0.0,0.0,2646.4839123788543,9.009952548472288,2090.8866234930647,1.24469130547824e-10,0.0
