Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro
t30,0.0,0.0,0.0,0.0,0.0,-0.16304347826325474,-0.16304347826088356,-0.3894990325177584
t31,0.0,0.0,0.0,0.0,0.0,-0.16304347826322013,-0.1630434782608823,-0.3760737949069141
t32,0.0,0.0,0.0,0.0,0.0,-0.16304347826321097,-0.163043478260882,-0.38006401001567636
t33,0.0,0.0,0.0,0.0,0.0,-0.16304347826320134,-0.16304347826088164,-0.3838544028333672
t34,0.0,0.0,0.0,0.0,0.0,-0.16304347826319132,-0.1630434782608813,-0.38763215136380563
t35,0.0,0.0,0.0,0.0,0.0,-0.16304347826318086,-0.16304347826088095,-0.39173604602702755
t36,0.0,0.0,0.0,0.0,0.0,-0.16304347826314267,-0.16304347826087973,-0.37868094912182915
t37,0.0,0.0,0.0,0.0,0.0,-0.16304347826313131,-0.16304347826087937,-0.3824866303970035
t38,0.0,0.0,0.0,0.0,0.0,-0.1630434782631196,-0.16304347826087898,-0.38611922740100096
t39,0.0,0.0,0.0,0.0,0.0,-0.1630434782631074,-0.1630434782608786,-0.38976980179619763
t40,0.0,0.0,0.0,0.0,0.0,-0.16304347826309473,-0.1630434782608782,-0.39352691167704756
t41,0.0,0.0,0.0,0.0,0.0,-0.16304347826305265,-0.16304347826087692,-0.38036624406702396
t42,0.0,0.0,0.0,0.0,0.0,-0.163043478263039,-0.1630434782608765,-0.3841848585359447
t43,0.0,0.0,0.0,0.0,0.0,-0.16304347826302484,-0.1630434782608761,-0.3878367335676493
t44,0.0,0.0,0.0,0.0,0.0,-0.16304347826301027,-0.16304347826087567,-0.3913358711427363
t45,0.0,0.0,0.0,0.0,0.0,-0.16304347826299512,-0.16304347826087526,-0.3949865793498009
t46,0.0,0.0,0.0,0.0,0.0,-0.1630434782629486,-0.16304347826087381,-0.3815781760426881
t47,0.0,0.0,0.0,0.0,0.0,-0.16304347826293247,-0.16304347826087334,-0.38497137736772763
t48,0.0,0.0,0.0,0.0,0.0,-0.16304347826291576,-0.16304347826087287,-0.3884831127475484
t49,0.0,0.0,0.0,0.0,0.0,-0.16304347826289844,-0.1630434782608724,-0.3920773582750793
t50,0.0,0.0,0.0,0.0,0.0,-0.16304347826288063,-0.1630434782608719,-0.3957493513047651
t51,0.0,0.0,0.0,0.0,0.0,-0.163043478262829,-0.16304347826087043,-0.3826938013139632
t52,0.0,0.0,0.0,0.0,0.0,-0.1630434782628099,-0.16304347826086993,-0.3866043100113907
t53,0.0,0.0,0.0,0.0,0.0,-0.16304347826279023,-0.16304347826086943,-0.3902922138541891
t54,0.0,0.0,0.0,0.0,0.0,-0.16304347826276983,-0.1630434782608689,-0.3941990634047472
t55,0.0,0.0,0.0,0.0,0.0,-0.16304347826274876,-0.16304347826086837,-0.39829061567576624
t56,0.0,0.0,0.0,0.0,0.0,-0.16304347826269122,-0.16304347826086682,-0.3851136052306393
t57,0.0,0.0,0.0,0.0,0.0,-0.16304347826266868,-0.16304347826086626,-0.38902964435518267
t58,0.0,0.0,0.0,0.0,0.0,-0.16304347826264534,-0.1630434782608657,-0.39289547572851974
t59,0.0,0.0,0.0,0.0,0.0,-0.16304347826262128,-0.16304347826086515,-0.39655495385074724
t60,0.0,0.0,0.0,0.0,0.0,-0.16304347826259627,-0.16304347826086454,-0.40042525177812094
t61,0.0,0.0,0.0,0.0,0.0,-0.16304347826253127,-0.16304347826086288,-0.3874991098761815
t62,0.0,0.0,0.0,0.0,0.0,-0.16304347826250445,-0.16304347826086227,-0.3912404266073846
t63,0.0,0.0,0.0,0.0,0.0,-0.16304347826247664,-0.16304347826086166,-0.39505053450902
t64,0.0,0.0,0.0,0.0,0.0,-0.16304347826244778,-0.16304347826086102,-0.39887795408165316
t65,0.0,0.0,0.0,0.0,0.0,-0.16304347826241783,-0.16304347826086038,-0.40253153719606904
t66,0.0,0.0,0.0,0.0,0.0,-0.163043478262343,-0.1630434782608586,-0.3892073403937238
t67,0.0,0.0,0.0,0.0,0.0,-0.16304347826231053,-0.16304347826085794,-0.392504750451417
t68,0.0,0.0,0.0,0.0,0.0,-0.16304347826227672,-0.16304347826085727,-0.3952856660388766
t69,0.0,0.0,0.0,0.0,0.0,-0.16304347826224141,-0.1630434782608566,-0.3977384326059227
t70,0.0,0.0,0.0,0.0,0.0,-0.16304347826220453,-0.1630434782608559,-0.40007757702767244
t71,0.0,0.0,0.0,0.0,0.0,-0.16304347826211585,-0.163043478260854,-0.3851359244529598
t72,0.0,0.0,0.0,0.0,0.0,-0.16304347826207527,-0.16304347826085328,-0.386759241885597
t73,0.0,0.0,0.0,0.0,0.0,-0.16304347826203255,-0.16304347826085255,-0.38786700998241197
t74,0.0,0.0,0.0,0.0,0.0,-0.16304347826198753,-0.16304347826085178,-0.3885033640642157
t75,0.0,0.0,0.0,0.0,0.0,-0.1630434782619399,-0.16304347826085103,-0.38861372244084186
t76,0.0,0.0,0.0,0.0,0.0,-0.16304347826182916,-0.16304347826084895,-0.3701830109367285
t77,0.0,0.0,0.0,0.0,0.0,-0.16304347826177523,-0.16304347826084814,-0.3684127847286685
t78,0.0,0.0,0.0,0.0,0.0,-0.16304347826171742,-0.1630434782608473,-0.365273662344303
t79,0.0,0.0,0.0,0.0,0.0,-0.16304347826165516,-0.1630434782608465,-0.3606471064599532
t80,0.0,0.0,0.0,0.0,0.0,-0.1630434782615876,-0.16304347826084564,-0.3543279042427101
t81,0.0,0.0,0.0,0.0,0.0,-0.1630434782614338,-0.16304347826084342,-0.32563938297089867
t82,0.0,0.0,0.0,0.0,0.0,-0.16304347826135093,-0.16304347826084253,-0.3133214320421088
t83,0.0,0.0,0.0,0.0,0.0,-0.16304347826125687,-0.16304347826084162,-0.3053669810518341
t84,0.0,0.0,0.0,0.0,0.0,-0.16304347826114746,-0.1630434782608407,-0.29249028480477807
t85,0.0,0.0,0.0,0.0,0.0,-0.1630434782610153,-0.16304347826083979,-0.2713485276695062
t86,0.0,0.0,0.0,0.0,0.0,-0.16304347826073973,-0.1630434782608376,-0.21153939192347393
t87,0.0,0.0,0.0,0.0,0.0,-0.16304347826060728,-0.1630434782608367,-0.17105689844053187
t88,0.0,0.0,0.0,0.0,0.0,-0.16304347826047982,-0.16304347826083576,-0.14825776860989276
t89,0.0,0.0,0.0,0.0,0.0,-0.16304347826037793,-0.1630434782608348,-0.1297700469716941
t90,0.0,0.0,0.0,0.0,0.0,-0.16304347826029492,-0.16304347826083387,-0.11682662316407212
t91,0.0,0.0,0.0,0.0,0.0,-0.16304347826014323,-0.1630434782608315,-0.08599033894307906
t92,0.0,0.0,0.0,0.0,0.0,-0.16304347826008161,-0.16304347826083057,-0.07983165872822132
t93,0.0,0.0,0.0,0.0,0.0,-0.16304347826002652,-0.16304347826082966,-0.06938145472503181
t94,0.0,0.0,0.0,0.0,0.0,-0.16304347825997664,-0.16304347826082877,-0.062191578079065384
t95,0.0,0.0,0.0,0.0,0.0,-0.16304347825993118,-0.1630434782608279,-0.05762608452953516
t96,0.0,0.0,0.0,0.0,0.0,-0.16304347825983476,-0.1630434782608258,-0.037846557780208324
t97,0.0,0.0,0.0,0.0,0.0,-0.16304347825979593,-0.16304347826082496,-0.0365289642174051
t98,0.0,0.0,0.0,0.0,0.0,-0.16304347825975973,-0.16304347826082416,-0.03620317910139033
t99,0.0,0.0,0.0,0.0,0.0,-0.16304347825972593,-0.16304347826082338,-0.036794705415968396
t100,0.0,0.0,0.0,0.0,0.0,-0.16304347825969417,-0.16304347826082266,-0.0383049514941319
t101,0.0,0.0,0.0,0.0,0.0,-0.16304347825962096,-0.16304347826082077,-0.024000798604154206
t102,0.0,0.0,0.0,0.0,0.0,-0.16304347825959284,-0.16304347826082008,-0.02604605012127065
t103,0.0,0.0,0.0,0.0,0.0,-0.16304347825956622,-0.1630434782608194,-0.028128368421977135
t104,0.0,0.0,0.0,0.0,0.0,-0.16304347825954113,-0.16304347826081877,-0.030476713494740255
t105,0.0,0.0,0.0,0.0,0.0,-0.1630434782595173,-0.16304347826081816,-0.03310255149265039
t106,0.0,0.0,0.0,0.0,0.0,-0.1630434782594578,-0.1630434782608165,-0.019661820877156448
t107,0.0,0.0,0.0,0.0,0.0,-0.16304347825943644,-0.16304347826081594,-0.02239781210351379
t108,0.0,0.0,0.0,0.0,0.0,-0.16304347825941615,-0.16304347826081542,-0.02497782049241454
t109,0.0,0.0,0.0,0.0,0.0,-0.16304347825939694,-0.16304347826081492,-0.027586257281364702
t110,0.0,0.0,0.0,0.0,0.0,-0.1630434782593786,-0.1630434782608144,-0.030642568504954986
t111,0.0,0.0,0.0,0.0,0.0,-0.16304347825932863,-0.16304347826081295,-0.01750347975007376
t112,0.0,0.0,0.0,0.0,0.0,-0.16304347825931215,-0.16304347826081247,-0.020284015406736248
t113,0.0,0.0,0.0,0.0,0.0,-0.1630434782592966,-0.16304347826081203,-0.02348432375097713
t114,0.0,0.0,0.0,0.0,0.0,-0.1630434782592818,-0.16304347826081167,-0.02674078244427609
t115,0.0,0.0,0.0,0.0,0.0,-0.16304347825926782,-0.16304347826081123,-0.030158664034273898
t116,0.0,0.0,0.0,0.0,0.0,-0.16304347825922524,-0.16304347826080998,-0.01750574491677468
t117,0.0,0.0,0.0,0.0,0.0,-0.16304347825921273,-0.16304347826080962,-0.021060711514161043
t118,0.0,0.0,0.0,0.0,0.0,-0.1630434782592009,-0.16304347826080928,-0.02461405136401177
t119,0.0,0.0,0.0,0.0,0.0,-0.16304347825918983,-0.16304347826080898,-0.028469147342103412
t120,0.0,0.0,0.0,0.0,0.0,-0.1630434782591793,-0.1630434782608087,-0.032364170208214776
t121,0.0,0.0,0.0,0.0,0.0,-0.16304347825914262,-0.16304347826080753,-0.01981910045790335
t122,0.0,0.0,0.0,0.0,0.0,-0.16304347825913343,-0.16304347826080728,-0.023811545876884964
t123,0.0,0.0,0.0,0.0,0.0,-0.16304347825912482,-0.16304347826080703,-0.027526225643980804
t124,0.0,0.0,0.0,0.0,0.0,-0.1630434782591168,-0.1630434782608068,-0.03134363083222701
t125,0.0,0.0,0.0,0.0,0.0,-0.1630434782591094,-0.16304347826080662,-0.03549803445671038
t126,0.0,0.0,0.0,0.0,0.0,-0.16304347825907772,-0.16304347826080565,-0.022836541170981252
t127,0.0,0.0,0.0,0.0,0.0,-0.1630434782590714,-0.16304347826080548,-0.026754984110671055
t128,0.0,0.0,0.0,0.0,0.0,-0.1630434782590657,-0.16304347826080534,-0.03064039519725977
t129,0.0,0.0,0.0,0.0,0.0,-0.16304347825906043,-0.16304347826080517,-0.034394493743102585
t130,0.0,0.0,0.0,0.0,0.0,-0.16304347825905577,-0.1630434782608051,-0.03839282036891986
t131,0.0,0.0,0.0,0.0,0.0,-0.1630434782590285,-0.16304347826080423,-0.02564186435223886
t132,0.0,0.0,0.0,0.0,0.0,-0.16304347825902488,-0.16304347826080412,-0.02939915459664512
t133,0.0,0.0,0.0,0.0,0.0,-0.1630434782590217,-0.16304347826080406,-0.03307105508057024
t134,0.0,0.0,0.0,0.0,0.0,-0.16304347825901913,-0.16304347826080398,-0.036804352134211925
t135,0.0,0.0,0.0,0.0,0.0,-0.163043478259017,-0.16304347826080395,-0.04054206659509171
t136,0.0,0.0,0.0,0.0,0.0,-0.1630434782589937,-0.16304347826080318,-0.027480053330389383
t137,0.0,0.0,0.0,0.0,0.0,-0.1630434782589926,-0.16304347826080318,-0.031172083941142237
t138,0.0,0.0,0.0,0.0,0.0,-0.16304347825899193,-0.16304347826080318,-0.03457557914399964
t139,0.0,0.0,0.0,0.0,0.0,-0.1630434782589918,-0.16304347826080318,-0.03806390446540926
t140,0.0,0.0,0.0,0.0,0.0,-0.16304347825899215,-0.16304347826080326,-0.04179221553712992
t141,0.0,0.0,0.0,0.0,0.0,-0.16304347825897264,-0.16304347826080262,-0.02841574616773011
t142,0.0,0.0,0.0,0.0,0.0,-0.16304347825897397,-0.16304347826080268,-0.03189883326209089
t143,0.0,0.0,0.0,0.0,0.0,-0.16304347825897583,-0.16304347826080273,-0.03529952929592393
t144,0.0,0.0,0.0,0.0,0.0,-0.16304347825897816,-0.16304347826080287,-0.03858333981654088
t145,0.0,0.0,0.0,0.0,0.0,-0.16304347825898094,-0.16304347826080293,-0.04210563216522867
t146,0.0,0.0,0.0,0.0,0.0,-0.1630434782589651,-0.16304347826080243,-0.028677830597371654
t147,0.0,0.0,0.0,0.0,0.0,-0.1630434782589689,-0.16304347826080257,-0.032020678621496414
t148,0.0,0.0,0.0,0.0,0.0,-0.16304347825897322,-0.1630434782608027,-0.03526855478013783
t149,0.0,0.0,0.0,0.0,0.0,-0.1630434782589781,-0.16304347826080287,-0.038590069290076696
t150,0.0,0.0,0.0,0.0,0.0,-0.16304347825898347,-0.16304347826080307,-0.041946518801891375
t151,0.0,0.0,0.0,0.0,0.0,-0.16304347825897103,-0.16304347826080268,-0.028287165821761412
t152,0.0,0.0,0.0,0.0,0.0,-0.1630434782589775,-0.16304347826080287,-0.03156606246752448
t153,0.0,0.0,0.0,0.0,0.0,-0.1630434782589844,-0.1630434782608031,-0.034595648029876545
t154,0.0,0.0,0.0,0.0,0.0,-0.16304347825899185,-0.16304347826080334,-0.037682764191681366
t155,0.0,0.0,0.0,0.0,0.0,-0.16304347825899992,-0.16304347826080362,-0.041002699326606544
t156,0.0,0.0,0.0,0.0,0.0,-0.16304347825899113,-0.16304347826080334,-0.027100203642439768
t157,0.0,0.0,0.0,0.0,0.0,-0.16304347825900026,-0.16304347826080362,-0.030185836751653636
t158,0.0,0.0,0.0,0.0,0.0,-0.16304347825901006,-0.16304347826080393,-0.03317071636721041
t159,0.0,0.0,0.0,0.0,0.0,-0.16304347825902032,-0.16304347826080426,-0.036063875785028156
t160,0.0,0.0,0.0,0.0,0.0,-0.16304347825903123,-0.16304347826080462,-0.039166665445250326
t161,0.0,0.0,0.0,0.0,0.0,-0.1630434782590263,-0.16304347826080443,-0.02513823234482122
t162,0.0,0.0,0.0,0.0,0.0,-0.16304347825903842,-0.1630434782608048,-0.028062363620105852
t163,0.0,0.0,0.0,0.0,0.0,-0.16304347825905116,-0.1630434782608052,-0.030887497746962693
t164,0.0,0.0,0.0,0.0,0.0,-0.16304347825906468,-0.16304347826080565,-0.03379761615343713
t165,0.0,0.0,0.0,0.0,0.0,-0.16304347825907875,-0.16304347826080606,-0.03677495170046626
t166,0.0,0.0,0.0,0.0,0.0,-0.16304347825907772,-0.16304347826080604,-0.02266457632593612
t167,0.0,0.0,0.0,0.0,0.0,-0.1630434782590933,-0.16304347826080653,-0.02561576020077527
t168,0.0,0.0,0.0,0.0,0.0,-0.16304347825910953,-0.163043478260807,-0.028359422587558674
t169,0.0,0.0,0.0,0.0,0.0,-0.16304347825912657,-0.16304347826080753,-0.031202916460962394
t170,0.0,0.0,0.0,0.0,0.0,-0.16304347825914445,-0.1630434782608081,-0.03432522085545662
t171,0.0,0.0,0.0,0.0,0.0,-0.16304347825914806,-0.16304347826080817,-0.020358506900889778
t172,0.0,0.0,0.0,0.0,0.0,-0.16304347825916757,-0.16304347826080878,-0.02342886069808488
t173,0.0,0.0,0.0,0.0,0.0,-0.16304347825918808,-0.16304347826080942,-0.02649908682834823
t174,0.0,0.0,0.0,0.0,0.0,-0.16304347825920942,-0.1630434782608101,-0.029594226493415317
t175,0.0,0.0,0.0,0.0,0.0,-0.1630434782592318,-0.16304347826081075,-0.033034657951575445
t176,0.0,0.0,0.0,0.0,0.0,-0.16304347825924084,-0.16304347826081098,-0.01971517479235923
t177,0.0,0.0,0.0,0.0,0.0,-0.16304347825926538,-0.1630434782608117,-0.023056769761192357
t178,0.0,0.0,0.0,0.0,0.0,-0.16304347825929105,-0.16304347826081247,-0.026372127131335944
t179,0.0,0.0,0.0,0.0,0.0,-0.16304347825931798,-0.16304347826081328,-0.02979525292663423
t180,0.0,0.0,0.0,0.0,0.0,-0.16304347825934618,-0.1630434782608141,-0.033482251955164966
t181,0.0,0.0,0.0,0.0,0.0,-0.16304347825936202,-0.16304347826081445,-0.021166485327374876
t182,0.0,0.0,0.0,0.0,0.0,-0.16304347825939314,-0.16304347826081533,-0.025046231506318843
t183,0.0,0.0,0.0,0.0,0.0,-0.1630434782594258,-0.16304347826081625,-0.028943777115283134
t184,0.0,0.0,0.0,0.0,0.0,-0.1630434782594602,-0.16304347826081717,-0.033130077153723084
t185,0.0,0.0,0.0,0.0,0.0,-0.16304347825949655,-0.1630434782608182,-0.037741324655999844
t186,0.0,0.0,0.0,0.0,0.0,-0.16304347825952195,-0.16304347826081877,-0.02740316130218294
t187,0.0,0.0,0.0,0.0,0.0,-0.16304347825956259,-0.16304347826081986,-0.03234457077136329
t188,0.0,0.0,0.0,0.0,0.0,-0.16304347825960586,-0.163043478260821,-0.03745959229647376
t189,0.0,0.0,0.0,0.0,0.0,-0.16304347825965193,-0.16304347826082213,-0.0430356753311045
t190,0.0,0.0,0.0,0.0,0.0,-0.16304347825970128,-0.16304347826082335,-0.049392486519046
t191,0.0,0.0,0.0,0.0,0.0,-0.16304347825974205,-0.16304347826082416,-0.042416435657810975
t192,0.0,0.0,0.0,0.0,0.0,-0.1630434782597995,-0.16304347826082544,-0.050464947885013725
t193,0.0,0.0,0.0,0.0,0.0,-0.1630434782598622,-0.16304347826082674,-0.05971777076380136
t194,0.0,0.0,0.0,0.0,0.0,-0.16304347825993126,-0.1630434782608281,-0.07087738000171412
t195,0.0,0.0,0.0,0.0,0.0,-0.16304347826000837,-0.1630434782608295,-0.08465970121989763
t196,0.0,0.0,0.0,0.0,0.0,-0.16304347826008458,-0.16304347826083046,-0.08957589634888034
t197,0.0,0.0,0.0,0.0,0.0,-0.16304347826018667,-0.1630434782608319,-0.11242735819123392
t198,0.0,0.0,0.0,0.0,0.0,-0.1630434782603101,-0.16304347826083335,-0.1365209865759939
t199,0.0,0.0,0.0,0.0,0.0,-0.16304347826046486,-0.1630434782608348,-0.17141365792730232
t200,0.0,0.0,0.0,0.0,0.0,-0.16304347826062157,-0.16304347826083623,-0.24331541384700925
t201,0.0,0.0,0.0,0.0,0.0,-0.16304347826076712,-0.16304347826083718,-0.2708791607997024
t202,0.0,0.0,0.0,0.0,0.0,-0.16304347826092372,-0.16304347826083862,-0.29913315869842283
t203,0.0,0.0,0.0,0.0,0.0,-0.1630434782610806,-0.16304347826084004,-0.32015046783065715
t204,0.0,0.0,0.0,0.0,0.0,-0.1630434782612377,-0.16304347826084145,-0.33757117535013087
t205,0.0,0.0,0.0,0.0,0.0,-0.16304347826139545,-0.16304347826084284,-0.35647743942069654
t206,0.0,0.0,0.0,0.0,0.0,-0.16304347826151552,-0.16304347826084375,-0.35314039505926287
t207,0.0,0.0,0.0,0.0,0.0,-0.16304347826162874,-0.1630434782608451,-0.3631626891974738
t208,0.0,0.0,0.0,0.0,0.0,-0.16304347826172896,-0.1630434782608464,-0.37132240520132814
t209,0.0,0.0,0.0,0.0,0.0,-0.16304347826181936,-0.16304347826084764,-0.3784600745194635
t210,0.0,0.0,0.0,0.0,0.0,-0.16304347826190183,-0.1630434782608489,-0.3849208428596486
t211,0.0,0.0,0.0,0.0,0.0,-0.1630434782619662,-0.16304347826084967,-0.37581884830111556
t212,0.0,0.0,0.0,0.0,0.0,-0.16304347826203672,-0.16304347826085086,-0.38112858597381943
t213,0.0,0.0,0.0,0.0,0.0,-0.16304347826210255,-0.16304347826085203,-0.38600027938758363
t214,0.0,0.0,0.0,0.0,0.0,-0.16304347826216428,-0.16304347826085316,-0.39066099435760965
t215,0.0,0.0,0.0,0.0,0.0,-0.16304347826222246,-0.16304347826085427,-0.395250003176934
t216,0.0,0.0,0.0,0.0,0.0,-0.16304347826226515,-0.16304347826085486,-0.3838282536159719
t217,0.0,0.0,0.0,0.0,0.0,-0.16304347826231724,-0.1630434782608559,-0.38797195233384923
t218,0.0,0.0,0.0,0.0,0.0,-0.16304347826236673,-0.1630434782608569,-0.3918939955509242
t219,0.0,0.0,0.0,0.0,0.0,-0.16304347826241383,-0.1630434782608579,-0.39561343747414124
t220,0.0,0.0,0.0,0.0,0.0,-0.16304347826245888,-0.16304347826085885,-0.39924076410328824
t221,0.0,0.0,0.0,0.0,0.0,-0.16304347826248916,-0.16304347826085935,-0.38643592175854685
t222,0.0,0.0,0.0,0.0,0.0,-0.16304347826253035,-0.16304347826086027,-0.3898805924937816
t223,0.0,0.0,0.0,0.0,0.0,-0.16304347826256987,-0.16304347826086116,-0.3931944629441126
t224,0.0,0.0,0.0,0.0,0.0,-0.16304347826260776,-0.16304347826086205,-0.39657626993667944
t225,0.0,0.0,0.0,0.0,0.0,-0.1630434782626443,-0.16304347826086288,-0.39994189583226136
t226,0.0,0.0,0.0,0.0,0.0,-0.1630434782626661,-0.1630434782608632,-0.38646102075709415
t227,0.0,0.0,0.0,0.0,0.0,-0.1630434782626999,-0.16304347826086402,-0.3897767725967406
t228,0.0,0.0,0.0,0.0,0.0,-0.1630434782627325,-0.16304347826086482,-0.39297812814123123
t229,0.0,0.0,0.0,0.0,0.0,-0.1630434782627639,-0.16304347826086554,-0.3961117069618851
t230,0.0,0.0,0.0,0.0,0.0,-0.16304347826279425,-0.16304347826086632,-0.39943908666461586
t231,0.0,0.0,0.0,0.0,0.0,-0.16304347826280977,-0.16304347826086657,-0.38573468266170374
t232,0.0,0.0,0.0,0.0,0.0,-0.16304347826283808,-0.16304347826086724,-0.3887894257287738
t233,0.0,0.0,0.0,0.0,0.0,-0.16304347826286553,-0.16304347826086793,-0.3915793377090498
t234,0.0,0.0,0.0,0.0,0.0,-0.16304347826289203,-0.1630434782608686,-0.3944198176716055
t235,0.0,0.0,0.0,0.0,0.0,-0.1630434782629177,-0.16304347826086926,-0.3973382876265417
t236,0.0,0.0,0.0,0.0,0.0,-0.16304347826292828,-0.16304347826086935,-0.3832472135083294
t237,0.0,0.0,0.0,0.0,0.0,-0.16304347826295237,-0.16304347826086998,-0.3862444178148683
t238,0.0,0.0,0.0,0.0,0.0,-0.1630434782629757,-0.1630434782608706,-0.3891619391066837
t239,0.0,0.0,0.0,0.0,0.0,-0.16304347826299828,-0.1630434782608712,-0.3922220259623714
t240,0.0,0.0,0.0,0.0,0.0,-0.16304347826302015,-0.16304347826087173,-0.39539982326038164
t241,0.0,0.0,0.0,0.0,0.0,-0.1630434782630267,-0.1630434782608718,-0.3814302882256824
t242,0.0,0.0,0.0,0.0,0.0,-0.1630434782630473,-0.16304347826087232,-0.3846096114887896
t243,0.0,0.0,0.0,0.0,0.0,-0.16304347826306725,-0.16304347826087284,-0.3877270604652635
t244,0.0,0.0,0.0,0.0,0.0,-0.16304347826308663,-0.16304347826087334,-0.39085719264984237
t245,0.0,0.0,0.0,0.0,0.0,-0.16304347826310542,-0.16304347826087384,-0.39418792774476547
t246,0.0,0.0,0.0,0.0,0.0,-0.1630434782631085,-0.16304347826087381,-0.3804501809715566
t247,0.0,0.0,0.0,0.0,0.0,-0.16304347826312618,-0.16304347826087429,-0.38367678778398373
t248,0.0,0.0,0.0,0.0,0.0,-0.1630434782631434,-0.16304347826087476,-0.3866226970192079
t249,0.0,0.0,0.0,0.0,0.0,-0.16304347826316007,-0.16304347826087515,-0.3896663599951017
t250,0.0,0.0,0.0,0.0,0.0,-0.16304347826317625,-0.16304347826087562,-0.39286018373211157
t251,0.0,0.0,0.0,0.0,0.0,-0.16304347826317636,-0.16304347826087548,-0.37884260570372935
t252,0.0,0.0,0.0,0.0,0.0,-0.16304347826319154,-0.16304347826087587,-0.382008605307891
t253,0.0,0.0,0.0,0.0,0.0,-0.1630434782632063,-0.16304347826087626,-0.3850664917476146
t254,0.0,0.0,0.0,0.0,0.0,-0.16304347826322058,-0.16304347826087665,-0.38824415292230957
t255,0.0,0.0,0.0,0.0,0.0,-0.16304347826323443,-0.163043478260877,-0.39155011577396576
t256,0.0,0.0,0.0,0.0,0.0,-0.16304347826323173,-0.16304347826087676,-0.37739597498349897
t257,0.0,0.0,0.0,0.0,0.0,-0.16304347826324472,-0.16304347826087712,-0.38064860091609914
t258,0.0,0.0,0.0,0.0,0.0,-0.16304347826325727,-0.1630434782608774,-0.3837822432446596
t259,0.0,0.0,0.0,0.0,0.0,-0.1630434782632694,-0.16304347826087773,-0.3869005064993326
t260,0.0,0.0,0.0,0.0,0.0,-0.1630434782632811,-0.16304347826087803,-0.39024170507513023
t261,0.0,0.0,0.0,0.0,0.0,-0.16304347826327584,-0.1630434782608778,-0.37618931302365755
t262,0.0,0.0,0.0,0.0,0.0,-0.16304347826328672,-0.1630434782608781,-0.37939380018224295
