Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,2740.0705899293675,5.694905910330385e6,777809.9918735257,96867.5295694461,3.550757822194297e-13,3.2084839379351186e6,3.2210801532459944e6,3.083482997611438e-7,1.3001887593544709e7
t1,2.959133100309135e-13,0.0,0.0,0.0,3.004659749835048e-18,2.0933195517651884,39.25138608824028,2.4162113100265634e-12,41.344705640008186
t2,2.9697775993769954e-13,0.0,0.0,0.0,2.6641530507033736e-18,2.0486190962647273,39.101162793741,2.3946150231077162e-12,41.14978189000842
t3,2.991567444256309e-13,0.0,0.0,0.0,3.151574530824754e-18,2.046668048151175,38.98707037185463,2.3742718968703763e-12,41.033738420008476
t4,2.9987874027503567e-13,0.0,0.0,0.0,2.992612375546541e-18,2.0320804884653785,38.81158157154035,2.3427669068320784e-12,40.84366206000837
t5,3.0051378367930734e-13,0.0,0.0,0.0,2.6450081497001866e-18,1.994042747104803,38.75428656290119,2.3137309583309623e-12,40.74832931000861
t6,2.965885857664092e-13,0.0,0.0,0.0,3.1366954897036406e-18,2.049934405876205,38.459843744129344,2.4810083692150013e-12,40.50977815000833
t7,2.8674298063259364e-13,0.0,0.0,0.0,2.9837181711419754e-18,2.0769164881866753,38.28508892181887,2.425924122059764e-12,40.36200541000825
t8,2.968782292518231e-13,0.0,0.0,0.0,2.6376304995635352e-18,2.0108735469110313,38.21992765309476,2.403907863394295e-12,40.23080120000849
t9,2.976434580334326e-13,0.0,0.0,0.0,3.1215071737082602e-18,2.026870080532773,38.02777836947312,2.3729413618467197e-12,40.054648450008564
t10,2.974022901244761e-13,0.0,0.0,0.0,2.9717242146264634e-18,2.038603133782232,37.857960126223574,2.3327352586802788e-12,39.896563260008435
t11,2.924376538377656e-13,0.0,0.0,0.0,2.6331206008020226e-18,2.05009591745347,37.72725629255211,2.4912497385952556e-12,39.77735221000837
t12,2.9307531544734703e-13,0.0,0.0,0.0,3.1073957941618936e-18,2.0676228706335795,37.5433663993721,2.4555665659505094e-12,39.610989270008425
t13,2.9266652159748324e-13,0.0,0.0,0.0,2.96147661732981e-18,2.0794414012489,37.31847367875674,2.4116927751823483e-12,39.39791508000834
t14,2.920056048703885e-13,0.0,0.0,0.0,2.630018288086443e-18,2.048717654361694,37.144426175644206,2.379301260767938e-12,39.19314383000857
t15,2.9275148896796487e-13,0.0,0.0,0.0,3.0936005183746605e-18,2.076296513519308,36.92749957648672,2.3466215924152563e-12,39.00379609000866
t16,2.883482207230225e-13,0.0,0.0,0.0,2.95164870332436e-18,2.1408130310583426,36.77454920894711,2.4960623374442525e-12,38.915362240008236
t17,2.8778368919848485e-13,0.0,0.0,0.0,2.630214407035904e-18,2.1085152327786365,36.61632958722712,2.460046698861995e-12,38.72484482000851
t18,2.882865177874166e-13,0.0,0.0,0.0,3.0807235600857904e-18,2.1293176452732276,36.519143804732586,2.425981989233138e-12,38.64846145000853
t19,2.882583199414885e-13,0.0,0.0,0.0,2.9417898747561805e-18,2.144063999850375,36.403336420155384,2.3798104911524758e-12,38.54740042000843
t20,2.881165412242016e-13,0.0,0.0,0.0,2.636879116846698e-18,2.121447719692598,36.373087560313444,2.348165593188269e-12,38.494535280008684
t21,2.8387719759794525e-13,0.0,0.0,0.0,3.069874986185755e-18,2.186305933306911,36.248313446698745,2.5101643086151838e-12,38.43461938000845
t22,2.8434396521498554e-13,0.0,0.0,0.0,2.934901316260308e-18,2.1954607277714584,36.208327102234115,2.459617760212835e-12,38.40378783000832
t23,2.8418453636925087e-13,0.0,0.0,0.0,2.640085305756535e-18,2.171992118101115,36.190540421904736,2.4263879804892075e-12,38.36253254000856
t24,2.856027529878243e-13,0.0,0.0,0.0,3.059005783257504e-18,2.1979733883244377,36.11052436168153,2.392840499353493e-12,38.30849775000864
t25,2.861795899423219e-13,0.0,0.0,0.0,2.9256426572087627e-18,2.207225327931596,36.11818582207431,2.3468324195511026e-12,38.325411150008534
t26,2.8138822405202563e-13,0.0,0.0,0.0,2.6437825599487833e-18,2.211104016047723,36.04900657395796,2.5113378645050334e-12,38.26011059000848
t27,2.831255833621854e-13,0.0,0.0,0.0,3.0487874082970316e-18,2.2359247019134054,35.95139386809233,2.473619780437199e-12,38.18731857000849
t28,2.8396924509183985e-13,0.0,0.0,0.0,2.9178371242723064e-18,2.2456401616555124,35.8389207283502,2.4258837306583995e-12,38.084560890008426
t29,2.84274106860875e-13,0.0,0.0,0.0,2.6559132513784496e-18,2.2153907801108774,35.86380078989513,2.3949682878333684e-12,38.07919157000869
t30,2.865466191651252e-13,0.0,0.0,0.0,3.0393893989986846e-18,2.2426441341816723,35.86599117582437,2.361373587681339e-12,38.10863531000869
t31,2.833382780733315e-13,0.0,0.0,0.0,2.9105852331547186e-18,2.3028704830843028,35.73121000692121,2.5112489403392526e-12,38.03408049000831
t32,2.8389232411084066e-13,0.0,0.0,0.0,2.6592580276750385e-18,2.262813980590625,35.66614627941516,2.475057881657135e-12,37.928960260008544
t33,2.861789403606956e-13,0.0,0.0,0.0,3.029746224554718e-18,2.2840268301930413,35.60018525981281,2.4400901688379355e-12,37.884212090008575
t34,2.8756044412288043e-13,0.0,0.0,0.0,2.9030866093680942e-18,2.3002315061304577,35.58858767387538,2.3967700551317907e-12,37.88881918000852
t35,2.883976152375834e-13,0.0,0.0,0.0,2.6765095566847378e-18,2.254809726527181,35.56229634347894,2.3631256781914706e-12,37.817106070008776
t36,2.8584667900811066e-13,0.0,0.0,0.0,3.02055862356916e-18,2.3288990814369095,35.46100173856877,2.525103040870697e-12,37.789900820008484
t37,2.758178727180235e-13,0.0,0.0,0.0,2.897637951892007e-18,2.3793797065987947,35.49216186340679,2.470208627563225e-12,37.87154157000833
t38,2.878692351586439e-13,0.0,0.0,0.0,2.6782789758855776e-18,2.291240543648058,35.575126826357845,2.4430155197292973e-12,37.86636737000864
t39,2.8956210574408014e-13,0.0,0.0,0.0,3.0124945337843568e-18,2.3148612393142804,35.527383040691674,2.4094389965866785e-12,37.84224428000866
t40,2.9035132621775994e-13,0.0,0.0,0.0,2.889796425491743e-18,2.33817959836705,35.55485584163887,2.3711959879902224e-12,37.89303544000858
t41,2.8637390860454957e-13,0.0,0.0,0.0,2.680569444656292e-18,2.3294554277739037,35.510036462231746,2.5277610717637955e-12,37.83949189000846
t42,2.884631696187656e-13,0.0,0.0,0.0,3.0040377310170407e-18,2.350652211397526,35.491261468608236,2.491063686643721e-12,37.841913680008545
t43,2.769472555220364e-13,0.0,0.0,0.0,2.8841675002983852e-18,2.42147055069977,35.49425378930595,2.4429148155586818e-12,37.91572434000844
t44,2.894257973773248e-13,0.0,0.0,0.0,2.7000037435613408e-18,2.3176755370102557,35.63396085299569,2.413162031756392e-12,37.95163639000865
t45,2.912270281068448e-13,0.0,0.0,0.0,2.9975872964268407e-18,2.3494277275551734,35.62049384245087,2.3799759855085015e-12,37.969921570008715
t46,2.753175915806806e-13,0.0,0.0,0.0,2.8786180738059957e-18,2.480353982469701,35.52680164753573,2.5325661305372542e-12,38.007155630008235
