Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
t91,724.5849475263261,1280.8233750420043,0.0,0.5032656194914574,0.0,0.0,0.0,0.0,2005.911588187822
t92,714.8540964107927,1489.8838335765838,0.0,0.5799907124526462,0.0,0.0,0.0,0.0,2205.3179206998293
t93,705.1232437265228,1703.2404216797283,0.0,0.6568928148398974,0.0,0.0,0.0,0.0,2409.020558221091
t94,695.3923926109893,1917.2254841398828,0.0,0.7341567542871041,0.0,0.0,0.0,0.0,2613.3520335051594
t95,685.6615414954558,2122.588631875145,0.0,0.8100639214229257,0.0,0.0,0.0,0.0,2809.060237292024
t96,675.9306888111859,2337.1969194534795,0.0,0.8877156654467538,0.0,0.0,0.0,0.0,3014.015323930112
t97,666.1998376956525,2558.4697649623668,0.0,0.9652903558909456,0.0,0.0,0.0,0.0,3225.63489301391
t98,671.2180158415554,2664.247111598311,0.0,1.038167625212165,0.0,0.0,0.0,0.0,3336.503295065079
t99,676.2361939874584,2778.1243599783197,0.0,1.1118181341666291,0.0,0.0,0.0,0.0,3455.4723720999446
t100,681.2543721333612,2901.480889054504,0.0,1.1871793007557645,0.0,0.0,0.0,0.0,3583.9224404886213
t101,686.2725502792642,3009.3327204280044,0.0,1.26141769197575,0.0,0.0,0.0,0.0,3696.866688399244
t102,691.2907284251672,3123.8401614342415,0.0,1.3353079138797896,0.0,0.0,0.0,0.0,3816.4661977732885
t103,696.3089081398068,3247.9038623698934,0.0,1.4112750503322984,0.0,0.0,0.0,0.0,3945.6240455600328
t104,701.3270862857097,3284.850820788979,0.0,1.4774117274138063,0.0,0.0,0.0,0.0,3987.6553188021026
t105,706.3452644316127,3330.7802654570555,0.0,1.5451588064476824,0.0,0.0,0.0,0.0,4038.6706886951156
t106,711.3634425775156,3389.166122260138,0.0,1.6181900638440008,0.0,0.0,0.0,0.0,4102.147754901497
t107,716.3816207234186,3426.0583481144986,0.0,1.683905074561764,0.0,0.0,0.0,0.0,4144.123873912478
