Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
onshore_wind,1,0.0,0.0,1568.7365916243275,1568.7365916243275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv_sat,1,0.0,0.0,5421.148546789853,5421.148546789853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_btm,1,32.11,0.0,0.0,32.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_btm_curt,1,0.0,0.0,8.12,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydro,1,4.6,4.6,6.717183520011383e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery4,1,0.0,0.0,536.7906157940914,536.7906157940914,0.0,0.0,536.7906157940976,536.7906157940976,0.0,0.0,0.0,0.0
battery8,1,0.0,0.0,1549.9947614493108,1549.9947614493108,0.0,0.0,15499.947614493089,15499.947614493089,0.0,0.0,0.0,0.0
pumped_hydro,1,0.0,0.0,1.645595126043188e-11,1.645595126043188e-11,0.0,0.0,5.919507013401703e-11,5.919507013401703e-11,0.0,0.0,0.0,0.0
Total,n/a,36.71,4.6,9084.790515657598,9116.900515657599,0.0,0.0,16036.738230287247,16036.738230287247,0.0,0.0,0.0,0.0
